expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-4081	M21B-DOWNSTREAM:02695	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			LRRTM2-PSD95-synaptic-scaffold	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002662	M21B-LITEXP-4081	M21B-DOWNSTREAM-EVID:004064	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMCID:PMC2829666	Primary evidence record M21B-DOWNSTREAM-EVID:004064; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review cites cell-based LRRTM2–PSD-95 colocalization and synaptic function. Primary model/assay: HEK293 cells and hippocampal neurons; PSD-95 colocalization, knockdown EPSCs and receptor-clustering assays	Keep the evidence at cell-based scaffold association; the primary’s strongest purified interaction is LRRTM2–neurexin.	LITEXP:004111
M21B-LITEXP-4082	M21B-DOWNSTREAM:02696	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			GSG1L-AMPAR-auxiliary-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002663	M21B-LITEXP-4082	M21B-DOWNSTREAM-EVID:004065	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:22813734; PMID:26932439	Primary evidence record M21B-DOWNSTREAM-EVID:004065; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review cites GSG1L association with AMPAR complexes and effects on receptor gating and trafficking. Primary model/assay: Rat brain interactome, heterologous cells, Xenopus oocytes and hippocampal CA1; binding, kinetics, knockout and excitatory-postsynaptic-current assays	Keep the receptor-complex level rather than assigning a single AMPAR subunit; preserve gating/trafficking caveats.	LITEXP:004112
M21B-LITEXP-4083	M21B-DOWNSTREAM:03099	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			HCMV-gB-alpha6beta1-entry	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-006271	M21B-LITEXP-4083	M21B-DOWNSTREAM-EVID:004471	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:15494436; PMCID:PMC524452; DOI:10.1073/pnas.0406821101	Primary evidence record M21B-DOWNSTREAM-EVID:004471; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify HCMV gB disintegrin-like-domain engagement of alpha6beta1 as an integrin entry-coreceptor branch and cite the primary entry study. Primary model/assay: HCMV/MCMV gB disintegrin-like peptide, human fibroblasts and epithelial/endothelial cells, beta1-integrin knockout fibroblasts, integrin-subunit blockade, virion-content delivery and infectivity assays	Encode alpha6beta1 as a postattachment functional coreceptor supported by gB-DLD and integrin perturbation; direct purified gB-to-full-heterodimer binding is not claimed, and no SCI/terminal-TF output is added.	LITEXP:004113
M21B-LITEXP-4084	M21B-DOWNSTREAM:03100	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			HCMV-gB-alphaVbeta3-entry	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-006272	M21B-LITEXP-4084	M21B-DOWNSTREAM-EVID:004472	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:15494436; PMCID:PMC524452; DOI:10.1073/pnas.0406821101; PMID:15834425; PMCID:PMC1904494	Primary evidence record M21B-DOWNSTREAM-EVID:004472; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify HCMV integrin coreceptor use and cite primary gB/integrin entry and alphaVbeta3 signaling studies. Primary model/assay: HCMV gB/gH and disintegrin-like peptide systems; human fibroblast, endothelial and epithelial cells; alphaVbeta3 blockade, beta3/EGFR/Src signaling and virion-entry/infectivity assays	Preserve alphaVbeta3 HCMV coreceptor/signaling context and distinguish gB-DLD from gH-associated alphaVbeta3 reports; direct gB-to-full-heterodimer binding is not claimed, with no SCI/terminal-TF output.	LITEXP:004114
M21B-LITEXP-4085	M21B-DOWNSTREAM:03147	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			ACE-BDKRB2-plasma-membrane-heteromer	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-006515	M21B-LITEXP-4085	M21B-DOWNSTREAM-EVID:004519	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:17077303	Primary evidence record M21B-DOWNSTREAM-EVID:004519; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review discusses ACE–B2-receptor cross-talk and cites the primary study demonstrating a plasma-membrane ACE/B2R complex with co-immunoprecipitation, FRET and bradykinin-induced cointernalization. Primary model/assay: Human ACE and BDKRB2/B2R coexpressed in CHO cells; ACE/B2R tagged-receptor co-immunoprecipitation, colocalization, FRET and bradykinin-induced cointernalization/resensitization assays	ACE is an ectoenzyme/partner, not a B2R ligand; preserve heteromer/crosstalk and ACE-inhibitor modulation semantics, with no autonomous ACE-to-B2R signaling, SCI, or terminal-TF inference.	LITEXP:004115
M21B-LITEXP-4086	M21B-DOWNSTREAM:03190	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			DRD2-SSTR2-heteromer	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-006764	M21B-LITEXP-4086	M21B-DOWNSTREAM-EVID:004562	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:17706924; DOI:10.1016/j.cellsig.2007.07.007	Primary evidence record M21B-DOWNSTREAM-EVID:004562; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews cite direct biochemical and biophysical evidence that D2 and SSTR2 form ligand-modulated heterooligomers with altered dopamine affinity, D2 signaling and SSTR2 internalization. Primary model/assay: Human D2R/SSTR2 co-transfected CHO-K1 and HEK293 cells plus cultured striatal neurons; co-immunoprecipitation, photobleaching FRET, ligand-dependent association, dopamine-binding/signaling and receptor-internalization assays	Promote as a ligand-modulated receptor heteromer with bounded heterologous and striatal-neuron support; do not transfer to astrocytes, assign a universal stoichiometry or infer SCI/terminal-TF output.	LITEXP:004116
M21B-LITEXP-4087	M21B-DOWNSTREAM:03191	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			ADORA1-GRM1-heteromer-crosstalk	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-006771	M21B-LITEXP-4087	M21B-DOWNSTREAM-EVID:004563	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:26154847; PMID:24259587	Primary evidence record M21B-DOWNSTREAM-EVID:004563; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review cites direct A1–mGlu1 complex evidence and the primary demonstrates co-immunoprecipitation/FRET complex formation with reciprocal signaling modulation. Primary model/assay: HEK293 cells expressing A1 and mGlu1 receptors with co-immunoprecipitation and FRET; rat cerebellar/Purkinje-cell comparator evidence for endogenous receptor interaction and mGlu1-mediated synaptic modulation	Promote receptor-complex association with bounded reciprocal cAMP/synaptic modulation; preserve A1/mGlu1a nomenclature, heterologous/native-tissue split and neuronal context. Do not infer SCI or terminal-TF output.	LITEXP:004117
M21B-LITEXP-4088	M21B-DOWNSTREAM:03234	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CL-LK-MASP1-lectin-pathway-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-007089	M21B-LITEXP-4088	M21B-DOWNSTREAM-EVID:004606	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:24174618; DOI:10.4049/jimmunol.1302121	Primary evidence record M21B-DOWNSTREAM-EVID:004606; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The primary native-complex study shows the CL-L1/CL-K1 heteromer associates with MASP-1/-3 in plasma and supports lectin-pathway C4b deposition after target binding. Primary model/assay: Human plasma CL-L1/CL-K1 heterocomplex; immunopurification, ELISA, transient coexpression, affinity/size analysis and mannan/DNA-triggered C4b deposition with MASP-1/-3 or MASP-2	Review-guided primary validation; materialize the bounded native collectin-10/11 heterocomplex–MASP-1 association only.	LITEXP:004118
M21B-LITEXP-4089	M21B-DOWNSTREAM:03235	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CL-LK-MASP2-lectin-pathway-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-007090	M21B-LITEXP-4089	M21B-DOWNSTREAM-EVID:004607	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:24174618; DOI:10.4049/jimmunol.1302121	Primary evidence record M21B-DOWNSTREAM-EVID:004607; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The primary native-complex study shows the CL-L1/CL-K1 heteromer associates with MASP-2 in plasma and supports MASP-2-dependent C4b deposition after target binding. Primary model/assay: Human plasma CL-L1/CL-K1 heterocomplex; immunopurification, ELISA, transient coexpression, affinity/size analysis and mannan/DNA-triggered C4b deposition with MASP-2	Review-guided primary validation; materialize the bounded native collectin-10/11 heterocomplex–MASP-2 association only.	LITEXP:004119
M21B-LITEXP-4090	M21B-DOWNSTREAM:03238	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			NOTUM-WNT5A-extracellular-deacylation	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-007157	M21B-LITEXP-4090	M21B-DOWNSTREAM-EVID:004610	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:25731175; PMCID:PMC4376489; DOI:10.1038/nature14259	Primary evidence record M21B-DOWNSTREAM-EVID:004610; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review identifies Notum as an extracellular Wnt deacylase and the primary study observes Notum-dependent Wnt5a deacylation with loss of hydrophobicity and conversion toward oxidized oligomeric forms. Primary model/assay: HEK293T cells coexpressing Wnt5a and wild-type or catalytic-mutant Notum; conditioned-medium hydrophobicity, lipid-labeling/deacylation and oligomerization assays with Wnt3a comparator	Promote extracellular Notum-mediated WNT5A deacylation/modification; preserve that the strongest exact evidence is biochemical and comparator-based, with no Wnt5A receptor, SCI effect or terminal-TF inference.	LITEXP:004120
