entity_form_id	node_id	form_type	canonical_name	source_role	form_status	notes
PROTEIN:NODE00243	NODE00243	protein_ligand	ADAM2/fertilin-beta	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00247	NODE00247	protein_ligand	ADAM23/MDC3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00248	NODE00248	protein_ligand	ADAM28/MDC-L	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00249	NODE00249	protein_ligand	Adam9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00250	NODE00250	protein_ligand	ADAM9/MDC-9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00251	NODE00251	protein_ligand	ADAM9/MDC9/meltrin-gamma	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00252	NODE00252	protein_ligand	ADAMTS1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00255	NODE00255	protein_ligand	ADAMTS13	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00257	NODE00257	protein_ligand	ADAMTS4/aggrecanase-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00258	NODE00258	protein_ligand	ADAMTS5/aggrecanase-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00263	NODE00263	protein_ligand	Adcyap1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00264	NODE00264	protein_ligand	ADCYAP1/PACAP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00269	NODE00269	protein_ligand	Adenosine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00270	NODE00270	protein_ligand	Adenovirus type 2 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00271	NODE00271	protein_ligand	Adenovirus type 5 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00279	NODE00279	protein_ligand	ADGRE5/CD97	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00298	NODE00298	protein_ligand	Adiponectin (globular/full-length forms)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00299	NODE00299	protein_ligand	Adipoq	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00300	NODE00300	protein_ligand	ADIPOQ/adiponectin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00301	NODE00301	protein_ligand	ADIPOQ/adiponectin (HMW/hexameric)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00310	NODE00310	protein_ligand	Adm	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00312	NODE00312	protein_ligand	Adm2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00313	NODE00313	protein_ligand	ADM2/adrenomedullin 2/intermedin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00314	NODE00314	protein_ligand	Ado	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00316	NODE00316	protein_ligand	ADORA1/A1 adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00319	NODE00319	protein_ligand	ADORA2A/A2A adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00326	NODE00326	protein_ligand	ADP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00327	NODE00327	protein_ligand	ADP/adenosine diphosphate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00329	NODE00329	protein_ligand	Adr1/Rickettsia conorii outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00351	NODE00351	protein_ligand	Adrenomedullin/ADM	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00358	NODE00358	protein_ligand	AfEno1/Aspergillus fumigatus enolase	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00359	NODE00359	protein_ligand	Ag85C/Mycobacterium tuberculosis antigen 85C	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00361	NODE00361	protein_ligand	AGE-modified albumin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00367	NODE00367	protein_ligand	AGGRECAN^S8/sialylated keratan-sulfate glycoform	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00372	NODE00372	protein_ligand	Agouti signaling protein/ASIP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00373	NODE00373	protein_ligand	Agouti-related protein/AGRP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00374	NODE00374	protein_ligand	AGR2/anterior gradient 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00377	NODE00377	protein_ligand	Agrin/AGRN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00378	NODE00378	protein_ligand	Agrin/AGRN C-terminal fragment	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00379	NODE00379	protein_ligand	Agrn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00380	NODE00380	protein_ligand	AGRN/agrin HSPG	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00381	NODE00381	protein_ligand	AGRN/C-terminal agrin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00382	NODE00382	protein_ligand	Agrp	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00383	NODE00383	protein_ligand	AGT/AngII	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00396	NODE00396	protein_ligand	Ahsg	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00397	NODE00397	protein_ligand	AHSG/Fetuin-A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00400	NODE00400	protein_ligand	AICL/CLEC2B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00404	NODE00404	protein_ligand	Ail/Yersinia enterocolitica outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00410	NODE00410	protein_ligand	AJAP1/adherence-junction-associated protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00412	NODE00412	protein_ligand	AKAP5/AKAP79-150	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00432	NODE00432	protein_ligand	Alb	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00433	NODE00433	protein_ligand	Albumin/ALB	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00434	NODE00434	protein_ligand	Alcam	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00436	NODE00436	protein_ligand	ALCAM/CD166	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00441	NODE00441	protein_ligand	Alexidine hydrochloride	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00443	NODE00443	protein_ligand	ALK pY1507	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00444	NODE00444	protein_ligand	ALKAL1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00445	NODE00445	protein_ligand	ALKAL1/FAM150A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00446	NODE00446	protein_ligand	ALKAL2/FAM150B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00447	NODE00447	protein_ligand	All-trans-retinoic acid/ATRA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00448	NODE00448	protein_ligand	Allyl isothiocyanate/mustard oil	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00456	NODE00456	protein_ligand	alpha-Ketoglutarate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00458	NODE00458	protein_ligand	alpha-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00459	NODE00459	protein_ligand	alpha-MSH/NDP-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00460	NODE00460	protein_ligand	Alpha-synuclein assemblies	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00461	NODE00461	protein_ligand	Alpha-synuclein preformed fibrils	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00504	NODE00504	protein_ligand	Ambn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00505	NODE00505	protein_ligand	Amelx	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00508	NODE00508	protein_ligand	Amh	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00511	NODE00511	protein_ligand	AMH/anti-Müllerian hormone	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00537	NODE00537	protein_ligand	Amylin/IAPP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00538	NODE00538	protein_ligand	Amyloid-beta 1-42 (monomer)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00540	NODE00540	protein_ligand	Amyloid-beta amylospheroids (ASPD)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00542	NODE00542	protein_ligand	Amyloid-beta peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00543	NODE00543	protein_ligand	Amyloid-beta/Aβ	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00544	NODE00544	protein_ligand	Anandamide/AEA in microglia-derived microvesicles	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00545	NODE00545	protein_ligand	Anandamide/N-arachidonoylethanolamine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00547	NODE00547	protein_ligand	Andes virus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00549	NODE00549	protein_ligand	Ang	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00550	NODE00550	protein_ligand	ANG/angiogenin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00555	NODE00555	protein_ligand	Angiopoietin-1/ANGPT1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00556	NODE00556	protein_ligand	Angiotensin II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00557	NODE00557	protein_ligand	Angiotensin II/Ang II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00558	NODE00558	protein_ligand	Angiotensin-(1-7)/Ang(1-7)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00559	NODE00559	protein_ligand	Angpt1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00560	NODE00560	protein_ligand	ANGPT1/Angiopoietin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00561	NODE00561	protein_ligand	Angpt2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00563	NODE00563	protein_ligand	Angpt4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00564	NODE00564	protein_ligand	Angptl1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00565	NODE00565	protein_ligand	ANGPTL1/angiopoietin-like 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00566	NODE00566	protein_ligand	Angptl2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00567	NODE00567	protein_ligand	ANGPTL2/Angiopoietin-like 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00568	NODE00568	protein_ligand	Angptl3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00570	NODE00570	protein_ligand	ANGPTL3/Angiopoietin-like 3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00571	NODE00571	protein_ligand	Angptl4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00574	NODE00574	protein_ligand	ANGPTL4/Angiopoietin-like 4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00575	NODE00575	protein_ligand	ANGPTL4/cANGPTL4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00576	NODE00576	protein_ligand	ANGPTL5/angiopoietin-like 5	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00577	NODE00577	protein_ligand	ANGPTL7/angiopoietin-like 7	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00578	NODE00578	protein_ligand	ANGPTL8/angiopoietin-like 8	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00579	NODE00579	protein_ligand	ANK2/ankyrin-B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00580	NODE00580	protein_ligand	ANK3/ankyrin-G	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00584	NODE00584	protein_ligand	ANOS1/anosmin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00585	NODE00585	protein_ligand	ANP/NPPA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00598	NODE00598	protein_ligand	Anti-integrin alphaVbeta8 scFv displayed on engineered extracellular vesicles	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00601	NODE00601	protein_ligand	Anxa1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00602	NODE00602	protein_ligand	ANXA1 N-terminal peptide/Ac2-26	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00603	NODE00603	protein_ligand	ANXA1/Annexin A1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00604	NODE00604	protein_ligand	ANXA1/Annexin A1 N-terminal peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00605	NODE00605	protein_ligand	Anxa2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00607	NODE00607	protein_ligand	ANXA2/Annexin A2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00608	NODE00608	protein_ligand	AOC3/VAP-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00616	NODE00616	protein_ligand	AP2M1/AP50/mu2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
