curation_id	pair_key	link_type	source_registry	source_version	species	tf_symbol	target_symbol	external_record_key	source_pmid	source_locator	source_locator_status	source_kind	support_kind	evidence_scope	citation_note	limitations
PUBTF-AGENT-00003	human|SREBF1|FAS	verified_primary	manual_pair_review	agent_lanes_v1	human	SREBF1	FAS	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007734;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007733	12531699	https://pubmed.ncbi.nlm.nih.gov/12531699/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00004	human|PPARG|PTEN	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	PPARG	PTEN	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000803:f28b858c36ad	11378386;11709086;12411472;12535639;12670479;16386327;16425225;16443643;16775433;16795079;17483060;17506947;18065496;18544567;18616919;19096712;19684609;20198337;20663321;21625550;21769449;22205725;22543585;22615735;22887358;23168911;23867870;24026200;24027433;26130252;26208095;26299428;28943966;28978268;29163854;29221176;29349704;29378193;29568880;29642873;31087712;32807067;34549887;37890594	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=803	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00004	human|PPARG|PTEN	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	PPARG	PTEN	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005760	11378386;16425225;16775433;20198337	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5760	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00004	human|PPARG|PTEN	verified_primary	manual_pair_review	agent_lanes_v1	human	PPARG	PTEN	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005760;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000803:f28b858c36ad	11378386	https://pubmed.ncbi.nlm.nih.gov/11378386/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00004	human|PPARG|PTEN	corroborating_primary	manual_pair_review	agent_lanes_v1	human	PPARG	PTEN	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005760;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000803:f28b858c36ad	20198337	https://pubmed.ncbi.nlm.nih.gov/20198337/	pubmed_locator	primary_literature	primary_experiment	primary_experiment_plus_independent_corroboration	Independent corroborating primary source; kept separate from the primary source.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00005	mouse|Foxo1|G6pc	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Foxo1	G6pc	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001484	12507516;18805788	https://www.grnpedia.org/trrust/data/trrust_rawdata.mouse.tsv#row=1484	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00005	mouse|Foxo1|G6pc	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Foxo1	G6pc	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001485	16804074	https://www.grnpedia.org/trrust/data/trrust_rawdata.mouse.tsv#row=1485	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00005	mouse|Foxo1|G6pc	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Foxo1	G6pc	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001486	12556524;18847435;20421289;20655898	https://www.grnpedia.org/trrust/data/trrust_rawdata.mouse.tsv#row=1486	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00005	mouse|Foxo1|G6pc	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Foxo1	G6pc	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001513	16037130	https://www.grnpedia.org/trrust/data/trrust_rawdata.mouse.tsv#row=1513	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00006	human|PPARA|CD36	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	PPARA	CD36	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000979:ae9813687591	11716758;11867619;12118000;12419306;12771043;12920214;15294038;15910890;16484294;16556603;16713233;16770010;16890192;19067122;19104910;19439812;19526847;20103701;20110263;20649581;30114400;30809553;9353271;9642225	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=979	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00006	human|PPARA|CD36	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	PPARA	CD36	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005662	16713233;20110263	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=5662	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-00006	human|PPARA|CD36	verified_primary	manual_pair_review	agent_lanes_v1	human	PPARA	CD36	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005662;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000979:ae9813687591	20110263	https://pubmed.ncbi.nlm.nih.gov/20110263/	pubmed_locator	primary_literature	primary_experiment	primary_literature_lead	Exact-pair primary source selected during agent evidence review.	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.
PUBTF-AGENT-00007	human|ATF4|ATF3	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	ATF4	ATF3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000064:d883558209d5	10085237;16246168;16989641;17042743;17699156;18451308;20361218;21777709;21801305;22819556;22848091;22955275;23269699;23678184;24280420;25681212;29413899;32210535;34294679;37546954;37874483;37985874	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=64	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-00007	human|ATF4|ATF3	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	ATF4	ATF3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000317	16246168;21801305	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=317	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
