curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00020	mouse|Nr1h3|Cyp7a1	22B	mouse	Nr1h3	Cyp7a1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	12117567		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003731	TRRUST	12117567;21963511	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=12117567; direct_evidence_pmids=12117567; source_lead_pmids=12117567;21963511.	review_ledger_only
PUBTF-AGENT-00022	human|SNAI2|CDH1	22B	human	SNAI2	CDH1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	22899291		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006824;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000993:1e403b43dea1;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006825	OmniPath_DoRothEA;TRRUST	11912130;12855644;14623871;15289319;15300012;15311212;15314165;15709186;15790452;15864483;16153441;16232121;16273209;16299238;16521229;16707493;16773075;16849535;16943193;17024425;17299729;17301079;17363564;17389479;17525203;17655524;17699854;17724139;17916597;17984306;18286686;18385519;18550773;18698484;19095296;19166932;19244405;19288218;19360357;19389926;19443654;19448627;19502595;19536615;19604397;19635798;19643582;20012924;20015012;20053763;20071775;20101232;20139075;20182623;20332115;20388540;20455091;20594328;20651304;20730573;20809941;20854793;21053100;21081648;21102519;21123622;21177063;21199805;21274735;21283078;21287656;21327330;21339993;21419475;21470622;21593765;21599940;21632819;21656704;21779485;21791114;21796367;21969367;22232246;22452538;22503751;22508482;22567133;22569238;22727060;22783391;22833386;22859015;22899291;22911700;22922215;22933707;23029385;23031797;23054398;23114646;23142026;23160379;23189137;23244088;23250910;23283992;23371285;23410973;23438693;23518002;23542467;23567973;23584477;23637992;23766537;23845467;23851495;23856093;23906494;23992308;24009666;24037692;24090504;24112779;24130883;24213240;24228088;24278531;24280681;24297167;24366407;24424621;24703882;24894673;24910389;24934241;24994678;25086032;25216513;25249558;25433496;25434997;25492890;25538040;25645291;25707493;25749384;25775416;26029740;26151815;26297056;26349748;26560121;26594799;26810856;26825466;26870208;26885188;26905733;26919035;26992741;27027347;27129169;27174021;27180058;27302072;27323831;27461942;27534967;27554058;27734227;27749937;27829997;27977010;28008161;28012234;28070118;28097141;28135249;28256185;28269747;28434939;28512191;28705116;28867731;28869438;28992816;29389061;29393109;29849120;29921293;29927450;30262664;30266538;30541610;30561520;30697674;30800218;30809294;30954555;31180394;31229504;31271097;31432592;31597912;31749661;31823303;31847356;31938073;31938117;31941995;32104221;32253841;32319591;32355518;32483426;32565972;32737855;33065690;33116123;33123246;33311454;33495975;33587761;33679655;33691694;34135208;34160902;34460092;34747049;35117893;35145202;35457185;35655230;35763651;36411429;36589681;37553661;38113139	repressing_target;unknown	unverified_public_record		11606	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=22899291; direct_evidence_pmids=22899291; source_lead_pmids=15311212;20053763;22899291.	review_ledger_only
PUBTF-AGENT-00023	human|PDX1|INS	22B	human	PDX1	INS	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005411;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000134:a0c94ce85166;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005410	OmniPath_DoRothEA;TRRUST	10331405;10385428;10390156;10393088;10426567;10440129;10485916;10545530;10545531;10567373;10567702;10585868;10629047;10636926;10672004;10720084;10748090;10802714;10866047;10868963;10905482;10924326;11003654;11024035;11078452;11117522;11181516;11270685;11272196;11289043;11309388;11316746;11423476;11428722;11457885;11477691;11549279;11756538;11799123;11834725;11914043;12099699;12130581;12150938;12193567;12426319;12475772;12503852;12606496;12665509;12684063;12756298;12783165;12829640;14550306;14701848;15001545;15028719;15144883;15144884;15153417;15166251;15180990;15367896;15479216;15496408;15650027;15664997;15664999;15743769;15790780;15793239;15818739;15862113;15885879;15896300;15899968;15944145;15963917;15993959;16055439;16141209;16148004;16280646;16293776;16405074;16461554;16505238;16543365;16549443;16675598;16741735;16814095;16887799;16901969;17045527;17048266;17150967;17161985;17226789;17259388;17299038;17299998;17312465;17317781;17449132;17451835;17512083;17569705;17583748;17592437;17627512;17705277;17706592;17709883;17784830;17785922;17900743;17927952;17938503;17991720;17991758;18252719;18274620;18338074;18360684;18361919;18406800;18468239;18754323;18772243;18778246;18951876;1915886;19245309;19264802;19275670;19380737;19383399;19393272;1944296;19515026;19689288;19775518;19785038;19833727;19901909;20007976;20215568;20339896;20531294;20587146;20692413;20811152;20849816;20886630;20943817;20962579;21063109;21076579;21108535;21278380;21335550;21393239;21506889;21540283;21774670;21931641;22028710;22150363;22167125;22172402;22253604;22563503;22570331;22801105;22905092;22961564;22968147;22974359;23031216;23147868;23153982;23382704;23434589;23562832;23627894;23703573;23737644;23796517;23853095;23927931;24379916;24472553;24487024;24504462;24631481;24885418;25041077;25628604;25794287;25845046;25981637;26082830;26252949;26345820;26471305;26994512;27386488;28036027;28058181;28397308;28490609;29096722;29180680;29422234;30262289;30383252;31683099;32243891;33060578;35279781;35562869;35673487;36093804;36212267;36272648;36527342;37632262;7491105;7568086;7575438;7708065;7901001;7937976;7980425;8354388;8483904;8635654;8697303;8799146;8866550;8922372;8954967;8986763;8988180;9166897;9199333;9230347;9252422;9453241;9482663;9604866;9628281;9637677;9649577;9873045	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10426567;10567373;10585868;20886630.	review_ledger_only
PUBTF-AGENT-00026	human|HNF1A|CRP	22B	human	HNF1A	CRP	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002995;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002473:0c189080b0eb	OmniPath_DoRothEA;TRRUST	12762846;18292576;18439552;19280766;20716378;20724646;21062467;21176092;21195701;21647738;21700917;21814873;2265613;22788528;23803251;24671014;25411618;27460564;29330688;32693751;35873425;7916620;8703909	activating_target;unknown	unverified_public_record		11667	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18292576;8703909.	review_ledger_only
PUBTF-AGENT-00027	human|FOXM1|MYC	22B	human	FOXM1	MYC	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	23804320		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002250;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002099:892a3e3b5499	OmniPath_DoRothEA;TRRUST	16965535;18020943;18206647;18408007;19235838;20658516;21305641;23022474;23804320;24314213;26820938;33723252	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23804320; direct_evidence_pmids=23804320; source_lead_pmids=23804320.	review_ledger_only
PUBTF-AGENT-00029	mouse|Runx2|Bglap2	22B	mouse	Runx2	Bglap2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	21471200		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004917;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004916;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004979	TRRUST	15292260;17439944;18821584;19324883;20717926;21471200;24106268;12151083	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=21471200; direct_evidence_pmids=21471200; source_lead_pmids=18821584;19324883;20717926;21471200;24106268.	review_ledger_only
PUBTF-AGENT-00032	human|STAT4|MYC	22B	human	STAT4	MYC	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	10702306		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008112;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000406:65cf5fa0ebd2	OmniPath_DoRothEA;TRRUST	10702306	activating_target	unverified_public_record	13286		mapped_unique	absent_from_frozen_graph	true	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=10702306; direct_evidence_pmids=10702306; source_lead_pmids=10702306.	review_ledger_only
PUBTF-AGENT-00033	mouse|Rel|Il12b	22B	mouse	Rel	Il12b	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	16166378		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004647;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004648	TRRUST	16166378;17291992;18523276;7565674;11058167;15251981	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=16166378; direct_evidence_pmids=16166378; source_lead_pmids=16166378;17291992;18523276;7565674.	review_ledger_only
PUBTF-AGENT-00034	human|GATA1|EPOR	22B	human	GATA1	EPOR	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	23577103		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002368;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002367	TRRUST	16471262;23577103;7659529;8513868	activating_target;unknown	unverified_public_record		11866	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=23577103; direct_evidence_pmids=23577103; source_lead_pmids=23577103;7659529;8513868.	review_ledger_only
PUBTF-AGENT-00035	human|DDIT3|TNFRSF10B	22B	human	DDIT3	TNFRSF10B	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001105;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002085:2b70942b8a16;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002086:903234f66655;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001106;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001107	OmniPath_DoRothEA;TRRUST	15322075;15994939;16024639;16332727;16613838;16985067;17273769;17455323;17493934;17575157;17652336;17684158;17804742;17968315;18172319;18193086;18281494;18341587;18413750;18593935;18794136;18852146;18974136;19037087;19074830;19345731;20154087;20157774;20159939;20360945;20837473;21044953;21127198;21150246;21282356;21292685;21601561;21660448;21697087;21703260;21726997;21797841;21801305;21903093;21941003;22004570;22008998;22065586;22328338;22400995;22848091;22982206;23053497;23247106;23247197;23261452;23335397;23554101;23615398;23700228;23708152;24074554;24078627;24188478;24213373;24276615;24453000;24612139;24866585;24930757;24994655;25023940;25320841;25321472;25596735;25770212;25867072;26203587;26349783;26846103;26884600;26983464;27039295;27222248;27260301;27496964;27512955;27581364;27603596;27731378;28032027;28228218;28270124;28467689;28471808;28706453;29070784;29164887;29218092;29434187;29535810;29702190;29744288;29964331;30221676;30297634;30359552;30359578;30423122;30463333;30551475;30642878;30674532;30692634;31102888;31546731;31987044;32124960;32441887;32506763;32604833;32722598;33142238;33841136;34599545;34999051;35744931;36675245;37525965;38026967;38073196	activating_target;repressing_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15322075;15994939;18593935;18794136;21044953;21726997;21941003.	review_ledger_only
PUBTF-AGENT-00036	human|RARA|SFTPB	22B	human	RARA	SFTPB	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005864;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000034:ea6418534795	OmniPath_DoRothEA;TRRUST	10070102;10617585;11274148;15044588	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10070102.	review_ledger_only
PUBTF-AGENT-00037	human|IRF7|CXCL10	22B	human	IRF7	CXCL10	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	24701034		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003347;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004274:b1a3abad5a6c	OmniPath_DoRothEA;TRRUST	16253303;20483755;22196084;23405030;23900076;24701034;29858401;32494661;32508531;34824546;37701855	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24701034; direct_evidence_pmids=24701034; source_lead_pmids=24701034.	review_ledger_only
PUBTF-AGENT-00038	mouse|Nfatc2|Il4	22B	mouse	Nfatc2	Il4	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	25037220		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003181;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000043:3300d194169c;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003180	OmniPath_DoRothEA;TRRUST	10069428;10772943;10894164;10970869;11150004;11687571;11781715;11897999;11937535;11956291;11973136;12093869;12150890;12218118;12355451;12594266;12757701;14573689;15048722;15539155;15684054;16352630;17645498;18217957;18962896;19915002;20404039;21799768;22164293;22226971;23612709;24420859;25037220;25114106;28791349;29056557;33079489;7759876;7930616;7989759;8284217;8313907;8524816;8612134;8668213;8674125;8943202;8986808;9133600;9300694;9310836;9430230;9516119;9845517;9857002;9916709;9200436	activating_target;unknown	unverified_public_record		12495	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=25037220; direct_evidence_pmids=25037220; source_lead_pmids=10894164;25037220;8668213.	review_ledger_only
PUBTF-AGENT-00039	human|ATF6|XBP1	22B	human	ATF6	XBP1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24269637		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000376;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001337:57372f5de7bf	OmniPath_DoRothEA;TRRUST	10958673;11779464;11850408;12949534;14742429;16772704;17464326;17578450;18206657;19322020;20003459;20709135;22246806;22386934;22829699;22865880;24269637;24302549;24366867;25312904;25928148;26838784;27052593;28524086;30287689;30396238;30625303;31176760;31226023;32145589;32788214;36916341;37025177	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24269637; direct_evidence_pmids=24269637; source_lead_pmids=20003459;24269637.	review_ledger_only
PUBTF-AGENT-00042	human|GLI1|BCL2	22B	human	GLI1	BCL2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	19074837		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002520;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001367:f199956d03cc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002521;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002522	OmniPath_DoRothEA;TRRUST	14555646;15520176;16410413;18203291;18357592;18524848;18842418;19028702;19074837;19736394;19860666;20024601;21135115;21170436;21625949;21747117;21940310;22087285;22301921;22848304;23167388;23791879;23792444;24165291;24384722;24451804;24661902;24739390;25855960;25945059;26026497;26339341;26718029;27446389;27784375;28945232;28965853;29441930;31036756;31960187;32766732;32982280;34282785;35051534;36573458;37477952	activating_target;repressing_target;unknown	unverified_public_record	12023	11343	mapped_unique	mapped_unique	true	true	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=19074837; direct_evidence_pmids=19074837; source_lead_pmids=19074837;21135115.	review_ledger_only
PUBTF-AGENT-00043	human|GATA2|PRG2	22B	human	GATA2	PRG2	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002430	TRRUST	10438731;9558404	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10438731;9558404.	review_ledger_only
PUBTF-AGENT-00045	human|FOXA1|ESR1	22B	human	FOXA1	ESR1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002166;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004200:813658e6172a	OmniPath_DoRothEA;TRRUST	17671124;18818283;19261198;20501593;21572391;22596188;24290378;24452315;24484401;25752574;27496708;27524420;31029427;31400761;32235312;33468559;34561764;34680352;36056637	activating_target;unknown	unverified_public_record		11807	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20501593;24290378.	review_ledger_only
PUBTF-AGENT-00048	mouse|Lef1|Ptgs2	22B	mouse	Lef1	Ptgs2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002549	TRRUST	14552705;17945188;19783677	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=14552705;17945188;19783677.	review_ledger_only
PUBTF-AGENT-00049	human|TP73|CDKN1A	22B	human	TP73	CDKN1A	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008695;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000096:44758f99b853;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008696	OmniPath_DoRothEA;TRRUST	10207112;10435630;10873608;11115495;11172610;11193045;11275986;11804596;11895758;12163168;12241107;12427762;12594211;12639967;12676926;12841870;12934105;14614455;14627980;14676279;15031205;15113856;15161684;15281339;15483136;15572666;15609309;15678153;15790310;16014176;16169939;16193303;16481734;17018588;17575126;17611664;17700533;17982488;18026133;18026135;18350258;18418051;18421303;18644986;18663001;18951877;19067706;19177004;19620587;20665144;20798217;20818419;20922462;21036719;21245298;21329655;22076304;22762546;23805223;24041868;24225749;25071014;27105536;27671304;27959389;30487319;33168930;34314755;34912007;37131797;9664127;9802988;9823311	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12841870;17700533.	review_ledger_only
PUBTF-AGENT-00050	human|ZEB2|MEOX2	22B	human	ZEB2	MEOX2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	negative	20516212		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009310;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004871:f48dd8ff7d6b	OmniPath_DoRothEA;TRRUST	20516212;24155330	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=20516212; direct_evidence_pmids=20516212; source_lead_pmids=20516212.	review_ledger_only
PUBTF-AGENT-00052	mouse|Esr2|Pparg	22B	mouse	Esr2	Pparg	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001072	TRRUST	12421816;15068509	repressing_target	unverified_public_record	11808		mapped_unique	absent_from_frozen_graph	true	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12421816;15068509.	review_ledger_only
PUBTF-AGENT-00053	human|NR3C1|CALD1	22B	human	NR3C1	CALD1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18772142		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005143;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002379:50fdd1150e7c	OmniPath_DoRothEA;TRRUST	18772142;19564873;37573448	activating_target	unverified_public_record	12805		mapped_unique	absent_from_frozen_graph	true	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18772142; direct_evidence_pmids=18772142; source_lead_pmids=18772142.	review_ledger_only
PUBTF-AGENT-00055	human|POU2F1|HIST2H2BE	22B	human	POU2F1	HIST2H2BE	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005569	TRRUST	10064132;2007132	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10064132;2007132.	review_ledger_only
PUBTF-AGENT-00056	human|JUND|PLAUR	22B	human	JUND	PLAUR	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003606;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001472:16510879ef3c	OmniPath_DoRothEA;TRRUST	10471035;11234878;15040011;17510314;19276367;8798512	activating_target;unknown	unverified_public_record	12548	13023	mapped_unique	mapped_unique	true	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10471035;11234878.	review_ledger_only
PUBTF-AGENT-00058	human|TCF7L2|CTNNB1	22B	human	TCF7L2	CTNNB1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24317174		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008300;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004766:c8be2faf3a4f	OmniPath_DoRothEA;TRRUST	14706452;17873903;19347947;24190507;24214913;24317174;27793772;28472810;29115863;30528456;32977947;34753394;35466691;37470018	unknown	unverified_public_record		11506	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24317174; direct_evidence_pmids=24317174; source_lead_pmids=24317174.	review_ledger_only
PUBTF-AGENT-00061	human|PGR|IGFBP1	22B	human	PGR	IGFBP1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	15987820		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005430;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000235:f945885db2a6	OmniPath_DoRothEA;TRRUST	10459849;11117526;12397212;12489992;15987820;17609436;25856298;34034233;37184079;38182066;7520702;9178756	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15987820; direct_evidence_pmids=15987820; source_lead_pmids=11117526;15987820.	review_ledger_only
