expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-3898	M21B-DOWNSTREAM:01450	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Staphylococcus-SplB-C3-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004813	M21B-LITEXP-3898	M21B-DOWNSTREAM-EVID:002312	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:34633872; PMCID:PMC8765433; DOI:10.1128/JB.00184-21	Primary evidence record M21B-DOWNSTREAM-EVID:002312; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies SplB as a complement-targeting protease and cites the primary study demonstrating cleavage of human C3 and C3b, serum activity, loss of C3b deposition and reduced neutrophil opsonophagocytosis. Primary model/assay: Purified active SplB and inactive control with human C3/C3b, normal human serum, S. aureus surface-deposition assays and human-neutrophil C3b-opsonophagocytosis assays.	Preserve active SplB proteolysis of human C3/C3b and serum/opsonophagocytosis context; do not infer a host-cell signaling relay or SCI relevance.	LITEXP:003928
M21B-LITEXP-3899	M21B-DOWNSTREAM:01451	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Staphylococcus-SplB-C4-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004814	M21B-LITEXP-3899	M21B-DOWNSTREAM-EVID:002313	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:34633872; PMCID:PMC8765433; DOI:10.1128/JB.00184-21	Primary evidence record M21B-DOWNSTREAM-EVID:002313; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies SplB as a complement-targeting protease and cites the primary study demonstrating cleavage of human C4 and C4b, serum activity and reduced C4b deposition across classical and lectin pathway assays. Primary model/assay: Purified active SplB with human C4/C4b, normal human serum and classical/lectin pathway C4b-deposition assays; mass-spectrometric cleavage mapping.	Preserve active SplB cleavage of human C4/C4b and pathway-deposition context; this is complement-substrate proteolysis, not a host-cell relay or SCI inference.	LITEXP:003929
M21B-LITEXP-3900	M21B-DOWNSTREAM:01452	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Staphylococcus-SplB-C5-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004815	M21B-LITEXP-3900	M21B-DOWNSTREAM-EVID:002314	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:34633872; PMCID:PMC8765433; DOI:10.1128/JB.00184-21	Primary evidence record M21B-DOWNSTREAM-EVID:002314; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies SplB as a protease targeting terminal complement and cites the primary study demonstrating cleavage of human C5, C5b-9 inhibition and reduced terminal-complex deposition. Primary model/assay: Purified active SplB with human C5 and normal human serum; cleavage mapping, C5b-9 deposition assays and terminal-pathway complement readouts.	Preserve active SplB cleavage of human C5 and terminal-complement inhibition; do not infer C5a-receptor signaling, host-cell relay or SCI relevance.	LITEXP:003930
M21B-LITEXP-3901	M21B-DOWNSTREAM:01453	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Salmonella-PgtE-C3b-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004816	M21B-LITEXP-3901	M21B-DOWNSTREAM-EVID:002315	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:17418141; DOI:10.1016/j.febslet.2007.03.049	Primary evidence record M21B-DOWNSTREAM-EVID:002315; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify PgtE as a surface protease that cleaves complement substrates and cite the primary study demonstrating PgtE cleavage of C3b with increased serum resistance. Primary model/assay: Salmonella enterica PgtE-expressing and control strains; purified human C3b, serum-resistance and proteolytic-cleavage assays with plasminogen-activation comparator.	Preserve active surface PgtE, human C3b and the plasminogen-enhanced cleavage context; this is bacterial complement-substrate proteolysis, not a host-cell relay or SCI inference.	LITEXP:003931
M21B-LITEXP-3902	M21B-DOWNSTREAM:01454	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Salmonella-PgtE-C4b-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004817	M21B-LITEXP-3902	M21B-DOWNSTREAM-EVID:002317	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:17418141; DOI:10.1016/j.febslet.2007.03.049	Primary evidence record M21B-DOWNSTREAM-EVID:002317; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify PgtE as a surface protease that cleaves complement substrates and cite the primary study demonstrating PgtE cleavage of C4b with increased serum resistance. Primary model/assay: Salmonella enterica PgtE-expressing and control strains; purified human C4b and proteolytic-cleavage assays with serum-resistance readout.	Preserve active surface PgtE and human C4b cleavage; this is extracellular complement-substrate proteolysis, not a host-cell relay or SCI inference.	LITEXP:003932
M21B-LITEXP-3903	M21B-DOWNSTREAM:01455	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Salmonella-PgtE-C5-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004818	M21B-LITEXP-3903	M21B-DOWNSTREAM-EVID:002318	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:17418141; DOI:10.1016/j.febslet.2007.03.049	Primary evidence record M21B-DOWNSTREAM-EVID:002318; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify PgtE as a surface protease that cleaves complement substrates and cite the primary study demonstrating PgtE cleavage of C5 with increased serum resistance. Primary model/assay: Salmonella enterica PgtE-expressing and control strains; purified human C5 and proteolytic-cleavage assays with serum-resistance readout.	Preserve active surface PgtE and human C5 cleavage; do not infer C5a-receptor signaling, host-cell relay or SCI relevance.	LITEXP:003933
M21B-LITEXP-3904	M21B-DOWNSTREAM:01459	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Escherichia-Sat-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004825	M21B-LITEXP-3904	M21B-DOWNSTREAM-EVID:002322	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:35251044; PMCID:PMC8891578; DOI:10.3389/fimmu.2022.844878	Primary evidence record M21B-DOWNSTREAM-EVID:002322; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sat as a secreted autotransporter complement protease and cite the primary study testing cleavage of C2 and pathway inhibition. Primary model/assay: Purified native Sat from ExPEC EC071 incubated with purified human complement C2; cleavage assessed by immunoblot/proteolysis assays with serum-resistance and Sat knockout/complementation controls.	Preserve Sat proteolytic complement-evasion semantics and purified-human-protein context; do not infer a host-cell receptor or SCI effect.	LITEXP:003934
M21B-LITEXP-3905	M21B-DOWNSTREAM:01460	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Escherichia-Sat-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004826	M21B-LITEXP-3905	M21B-DOWNSTREAM-EVID:002324	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:35251044; PMCID:PMC8891578; DOI:10.3389/fimmu.2022.844878	Primary evidence record M21B-DOWNSTREAM-EVID:002324; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sat as a secreted autotransporter complement protease and cite the primary study testing cleavage of C3 and pathway inhibition. Primary model/assay: Purified native Sat from ExPEC EC071 incubated with purified human complement C3; cleavage assessed by immunoblot/proteolysis assays with serum-resistance and Sat knockout/complementation controls.	Preserve Sat proteolytic complement-evasion semantics and purified-human-protein context; do not infer a host-cell receptor or SCI effect.	LITEXP:003935
M21B-LITEXP-3906	M21B-DOWNSTREAM:01461	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Escherichia-Sat-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004827	M21B-LITEXP-3906	M21B-DOWNSTREAM-EVID:002326	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:35251044; PMCID:PMC8891578; DOI:10.3389/fimmu.2022.844878	Primary evidence record M21B-DOWNSTREAM-EVID:002326; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sat as a secreted autotransporter complement protease and cite the primary study testing cleavage of C3b and pathway inhibition. Primary model/assay: Purified native Sat from ExPEC EC071 incubated with purified human complement C3b; cleavage assessed by immunoblot/proteolysis assays with serum-resistance and Sat knockout/complementation controls.	Preserve Sat proteolytic complement-evasion semantics and purified-human-protein context; do not infer a host-cell receptor or SCI effect.	LITEXP:003936
M21B-LITEXP-3907	M21B-DOWNSTREAM:01462	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Escherichia-Sat-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004828	M21B-LITEXP-3907	M21B-DOWNSTREAM-EVID:002328	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:35251044; PMCID:PMC8891578; DOI:10.3389/fimmu.2022.844878	Primary evidence record M21B-DOWNSTREAM-EVID:002328; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sat as a secreted autotransporter complement protease and cite the primary study testing cleavage of C4 and pathway inhibition. Primary model/assay: Purified native Sat from ExPEC EC071 incubated with purified human complement C4; cleavage assessed by immunoblot/proteolysis assays with serum-resistance and Sat knockout/complementation controls.	Preserve Sat proteolytic complement-evasion semantics and purified-human-protein context; do not infer a host-cell receptor or SCI effect.	LITEXP:003937
