node_id	canonical_name	node_type	node_subtype	gene_symbol	organism_scope	compartment	notes	canonical_label	label_variants	modules	pathways	exportable_edge_count
NODE00011	2-methylbutamine	signaling_effector					modules=21B; pathways=2-Methylbutamine-TAAR3-olfactory-GPCR-activation; label_variants=2-methylbutamine; exportable_edge_count=1	2-methylbutamine	2-methylbutamine	21B	2-Methylbutamine-TAAR3-olfactory-GPCR-activation	1
NODE00012	2-prime,5-prime oligoadenylate/2-5A	signaling_effector					modules=21B; pathways=2-5A-RNase-L-dimerization-and-RNA-cleavage; label_variants=2-prime,5-prime oligoadenylate/2-5A; exportable_edge_count=1	2-prime,5-prime oligoadenylate/2-5A	2-prime,5-prime oligoadenylate/2-5A	21B	2-5A-RNase-L-dimerization-and-RNA-cleavage	1
NODE00013	20-HETE/20-hydroxyeicosatetraenoic acid	signaling_effector					modules=21B; pathways=20-HETE-GPR75-GPCR; label_variants=20-HETE/20-hydroxyeicosatetraenoic acid; exportable_edge_count=1	20-HETE/20-hydroxyeicosatetraenoic acid	20-HETE/20-hydroxyeicosatetraenoic acid	21B	20-HETE-GPR75-GPCR	1
NODE00014	23S rRNA-derived 13-nt ssRNA sequence (ISR23)	signaling_effector					modules=21B; pathways=TLR13-23S-rRNA-sequence-specific-recognition; label_variants=23S rRNA-derived 13-nt ssRNA sequence (ISR23); exportable_edge_count=1	23S rRNA-derived 13-nt ssRNA sequence (ISR23)	23S rRNA-derived 13-nt ssRNA sequence (ISR23)	21B	TLR13-23S-rRNA-sequence-specific-recognition	1
NODE00015	2prime3prime-cGAMP	signaling_effector					modules=21B; pathways=cGAMP-STING-second-messenger-activation; label_variants=2prime3prime-cGAMP; exportable_edge_count=1	2prime3prime-cGAMP	2prime3prime-cGAMP	21B	cGAMP-STING-second-messenger-activation	1
NODE00016	3-(methylthio)-propylamine	signaling_effector					modules=21B; pathways=Methylthiopropylamine-TAAR3-olfactory-GPCR-activation; label_variants=3-(methylthio)-propylamine; exportable_edge_count=1	3-(methylthio)-propylamine	3-(methylthio)-propylamine	21B	Methylthiopropylamine-TAAR3-olfactory-GPCR-activation	1
NODE00017	3-hydroxyoctanoate/3-OH-octanoic acid	signaling_effector					modules=21B; pathways=3HOA-HCAR3-metabolic-GPCR; label_variants=3-hydroxyoctanoate/3-OH-octanoic acid; exportable_edge_count=1	3-hydroxyoctanoate/3-OH-octanoic acid	3-hydroxyoctanoate/3-OH-octanoic acid	21B	3HOA-HCAR3-metabolic-GPCR	1
NODE00018	3-iodothyronamine/T1AM	signaling_effector					modules=21B; pathways=T1AM-TAAR1-GPCR-activation; label_variants=3-iodothyronamine/T1AM; exportable_edge_count=1	3-iodothyronamine/T1AM	3-iodothyronamine/T1AM	21B	T1AM-TAAR1-GPCR-activation	1
NODE00019	3-phosphated deoxycholic acid/DCA-3P, structural mimic of 3-sulfated deoxycholic acid/DCA-3S	signaling_effector					modules=21B; pathways=DCA3S-MRGPRX4-Gq-cholestatic-itch; label_variants=3-phosphated deoxycholic acid/DCA-3P, structural mimic of 3-sulfated deoxycholic acid/DCA-3S; exportable_edge_count=1	3-phosphated deoxycholic acid/DCA-3P, structural mimic of 3-sulfated deoxycholic acid/DCA-3S	3-phosphated deoxycholic acid/DCA-3P, structural mimic of 3-sulfated deoxycholic acid/DCA-3S	21B	DCA3S-MRGPRX4-Gq-cholestatic-itch	1
NODE00020	4-1BB/TNFRSF9	signaling_effector					modules=21B; pathways=4-1BB-TRAF-adaptor-recruitment;4-1BBL-4-1BB-costimulation;SIGLEC4-4-1BB-low-affinity-immune-modulation; label_variants=4-1BB/TNFRSF9; exportable_edge_count=4	4-1BB/TNFRSF9	4-1BB/TNFRSF9	21B	4-1BB-TRAF-adaptor-recruitment;4-1BBL-4-1BB-costimulation;SIGLEC4-4-1BB-low-affinity-immune-modulation	4
NODE00021	4-1BB/TNFRSF9 cytoplasmic QEED/EEEE TRAF-binding motif	signaling_effector					modules=21B; pathways=4-1BB-QEED-EEEE-TRAF1-costimulation;4-1BB-QEED-EEEE-TRAF2-costimulation; label_variants=4-1BB/TNFRSF9 cytoplasmic QEED/EEEE TRAF-binding motif; exportable_edge_count=2	4-1BB/TNFRSF9 cytoplasmic QEED/EEEE TRAF-binding motif	4-1BB/TNFRSF9 cytoplasmic QEED/EEEE TRAF-binding motif	21B	4-1BB-QEED-EEEE-TRAF1-costimulation;4-1BB-QEED-EEEE-TRAF2-costimulation	2
NODE00022	4-1BB/TNFRSF9 on lipid-laden astrocytes	signaling_effector					modules=21B; pathways=4-1BB-4-1BBL-lipid-laden-glial-contact; label_variants=4-1BB/TNFRSF9 on lipid-laden astrocytes; exportable_edge_count=1	4-1BB/TNFRSF9 on lipid-laden astrocytes	4-1BB/TNFRSF9 on lipid-laden astrocytes	21B	4-1BB-4-1BBL-lipid-laden-glial-contact	1
NODE00023	4-1BB/TNFRSF9–4-1BBL/TNFSF9 signaling in lipid-laden astrocyte–microglia contact coculture	signaling_effector					modules=21B; pathways=4-1BB-4-1BBL-lipid-laden-glial-inflammation; label_variants=4-1BB/TNFRSF9–4-1BBL/TNFSF9 signaling in lipid-laden astrocyte–microglia contact coculture; exportable_edge_count=1	4-1BB/TNFRSF9–4-1BBL/TNFSF9 signaling in lipid-laden astrocyte–microglia contact coculture	4-1BB/TNFRSF9–4-1BBL/TNFSF9 signaling in lipid-laden astrocyte–microglia contact coculture	21B	4-1BB-4-1BBL-lipid-laden-glial-inflammation	1
NODE00024	4-1BBL/TNFSF9	signaling_effector					modules=21B; pathways=4-1BBL-4-1BB-costimulation; label_variants=4-1BBL/TNFSF9; exportable_edge_count=1	4-1BBL/TNFSF9	4-1BBL/TNFSF9	21B	4-1BBL-4-1BB-costimulation	1
NODE00025	4-1BBL/TNFSF9 on microglia	signaling_effector					modules=21B; pathways=4-1BB-4-1BBL-lipid-laden-glial-contact; label_variants=4-1BBL/TNFSF9 on microglia; exportable_edge_count=1	4-1BBL/TNFSF9 on microglia	4-1BBL/TNFSF9 on microglia	21B	4-1BB-4-1BBL-lipid-laden-glial-contact	1
NODE00026	5-HIAA/5-hydroxyindoleacetic acid	signaling_effector					modules=21B; pathways=5HIAA-GPR35-neutrophil-recruitment-GPCR; label_variants=5-HIAA/5-hydroxyindoleacetic acid; exportable_edge_count=1	5-HIAA/5-hydroxyindoleacetic acid	5-HIAA/5-hydroxyindoleacetic acid	21B	5HIAA-GPR35-neutrophil-recruitment-GPCR	1
NODE00027	5-HT1A -> PKA/CREB activity -> hippocampal neuronal adaptation and anxiety-associated program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT1A -> PKA/CREB activity -> hippocampal neuronal adaptation and anxiety-associated program; exportable_edge_count=1	5-HT1A -> PKA/CREB activity -> hippocampal neuronal adaptation and anxiety-associated program	5-HT1A -> PKA/CREB activity -> hippocampal neuronal adaptation and anxiety-associated program	22B	cell_state_program	1
NODE00028	5-HT1A-associated nNOS-CREB neuronal response program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT1A-associated nNOS-CREB neuronal response program; exportable_edge_count=1	5-HT1A-associated nNOS-CREB neuronal response program	5-HT1A-associated nNOS-CREB neuronal response program	22B	cell_state_program	1
NODE00029	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program; exportable_edge_count=1	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	22B	cell_state_program	1
NODE00030	5-HT2-family-associated EGR1/c-FOS immediate-early program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT2-family-associated EGR1/c-FOS immediate-early program; exportable_edge_count=1	5-HT2-family-associated EGR1/c-FOS immediate-early program	5-HT2-family-associated EGR1/c-FOS immediate-early program	22B	cell_state_program	1
NODE00031	5-HT2A-CREB neuronal plasticity-associated gene program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT2A-CREB neuronal plasticity-associated gene program; exportable_edge_count=1	5-HT2A-CREB neuronal plasticity-associated gene program	5-HT2A-CREB neuronal plasticity-associated gene program	22B	cell_state_program	1
NODE00032	5-HT4 -> PKA/CREB activity -> enteric neuronal survival and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4 -> PKA/CREB activity -> enteric neuronal survival and neurogenesis program; exportable_edge_count=1	5-HT4 -> PKA/CREB activity -> enteric neuronal survival and neurogenesis program	5-HT4 -> PKA/CREB activity -> enteric neuronal survival and neurogenesis program	22B	cell_state_program	1
NODE00033	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program; exportable_edge_count=1	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	22B	cell_state_program	1
NODE00034	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program; exportable_edge_count=1	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	22B	cell_state_program	1
NODE00035	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program; exportable_edge_count=1	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	22B	cell_state_program	1
NODE00036	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program; exportable_edge_count=1	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	22B	cell_state_program	1
NODE00037	5-HT7 -> G12/PKA signaling -> CREB activity and neuronal morphology/transcription program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7 -> G12/PKA signaling -> CREB activity and neuronal morphology/transcription program; exportable_edge_count=1	5-HT7 -> G12/PKA signaling -> CREB activity and neuronal morphology/transcription program	5-HT7 -> G12/PKA signaling -> CREB activity and neuronal morphology/transcription program	22B	cell_state_program	1
NODE00038	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-associated PKA-CREB/SRE neuronal transcriptional program; exportable_edge_count=1	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	22B	cell_state_program	1
NODE00039	5-HT7-CREB/SRE neuronal signaling and morphology program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-CREB/SRE neuronal signaling and morphology program; exportable_edge_count=1	5-HT7-CREB/SRE neuronal signaling and morphology program	5-HT7-CREB/SRE neuronal signaling and morphology program	22B	cell_state_program	1
NODE00040	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program; exportable_edge_count=1	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	22B	cell_state_program	1
NODE00041	5-LO products/LTB4/PGE2	signaling_effector					modules=24B; pathways=leukotriene/eicosanoid pharmacology; label_variants=5-LO products/LTB4/PGE2; exportable_edge_count=1	5-LO products/LTB4/PGE2	5-LO products/LTB4/PGE2	24B	leukotriene/eicosanoid pharmacology	1
NODE00042	5-oxo-ETE	signaling_effector					modules=21B; pathways=5-oxo-ETE-OXER1-GPCR; label_variants=5-oxo-ETE; exportable_edge_count=1	5-oxo-ETE	5-oxo-ETE	21B	5-oxo-ETE-OXER1-GPCR	1
NODE00043	5-prime-triphosphate blunt-ended dsRNA	signaling_effector					modules=21B; pathways=RIG-I-5prime-ppp-dsRNA-sensing; label_variants=5-prime-triphosphate blunt-ended dsRNA; exportable_edge_count=1	5-prime-triphosphate blunt-ended dsRNA	5-prime-triphosphate blunt-ended dsRNA	21B	RIG-I-5prime-ppp-dsRNA-sensing	1
NODE00044	5α-DHT/5α-dihydrotestosterone	signaling_effector					modules=21B; pathways=5α-DHT-ADGRD1-GPCR-activation; label_variants=5α-DHT/5α-dihydrotestosterone; exportable_edge_count=1	5α-DHT/5α-dihydrotestosterone	5α-DHT/5α-dihydrotestosterone	21B	5α-DHT-ADGRD1-GPCR-activation	1
NODE00045	7-Fluorotryptamine/7-FTA	signaling_effector					modules=21B; pathways=7FTA-GPRC5A-beta-arrestin-microbial-monoamine; label_variants=7-Fluorotryptamine/7-FTA; exportable_edge_count=1	7-Fluorotryptamine/7-FTA	7-Fluorotryptamine/7-FTA	21B	7FTA-GPRC5A-beta-arrestin-microbial-monoamine	1
NODE00046	7alpha,25-dihydroxycholesterol	signaling_effector					modules=21B; pathways=7alpha25OHC-GPR183-GPCR; label_variants=7alpha,25-dihydroxycholesterol; exportable_edge_count=1	7alpha,25-dihydroxycholesterol	7alpha,25-dihydroxycholesterol	21B	7alpha25OHC-GPR183-GPCR	1
NODE00047	9-HODE	signaling_effector					modules=21B; pathways=9-HODE-GPR132-GPCR; label_variants=9-HODE; exportable_edge_count=1	9-HODE	9-HODE	21B	9-HODE-GPR132-GPCR	1
NODE00048	[D-Ala2,D-Leu5]-enkephalin (DADLE)	signaling_effector					modules=21B; pathways=DADLE-OPRD1-GPCR; label_variants=[D-Ala2,D-Leu5]-enkephalin (DADLE); exportable_edge_count=1	[D-Ala2,D-Leu5]-enkephalin (DADLE)	[D-Ala2,D-Leu5]-enkephalin (DADLE)	21B	DADLE-OPRD1-GPCR	1
NODE00049	[des-Arg10]kallidin	signaling_effector					modules=21B; pathways=DesArgKallidin-BDKRB1-GPCR; label_variants=[des-Arg10]kallidin; exportable_edge_count=1	[des-Arg10]kallidin	[des-Arg10]kallidin	21B	DesArgKallidin-BDKRB1-GPCR	1
NODE00050	A-SAA/SAA2 context	ligand					modules=23B; pathways=SAA/SCARB1 -> receptor-dependent uptake and lipid handling, with IL-6/IL-8 and endothelial-adhesion inflammatory branch; label_variants=A-SAA/SAA2 context; exportable_edge_count=3	A-SAA/SAA2 context	A-SAA/SAA2 context	23B	SAA/SCARB1 -> receptor-dependent uptake and lipid handling, with IL-6/IL-8 and endothelial-adhesion inflammatory branch	3
NODE00051	A0A087WPA7	target_gene		A0A087WPA7			modules=22B; pathways=target_gene; label_variants=A0A087WPA7; exportable_edge_count=3	A0A087WPA7	A0A087WPA7	22B	target_gene	3
NODE00052	A0A087WQL5	target_gene		A0A087WQL5			modules=22B; pathways=target_gene; label_variants=A0A087WQL5; exportable_edge_count=1	A0A087WQL5	A0A087WQL5	22B	target_gene	1
NODE00053	A0A087WR05	target_gene		A0A087WR05			modules=22B; pathways=target_gene; label_variants=A0A087WR05; exportable_edge_count=1	A0A087WR05	A0A087WR05	22B	target_gene	1
NODE00054	A0A087WR61	target_gene		A0A087WR61			modules=22B; pathways=target_gene; label_variants=A0A087WR61; exportable_edge_count=1	A0A087WR61	A0A087WR61	22B	target_gene	1
NODE00055	A0A096P6K7	target_gene		A0A096P6K7			modules=22B; pathways=target_gene; label_variants=A0A096P6K7; exportable_edge_count=1	A0A096P6K7	A0A096P6K7	22B	target_gene	1
NODE00056	A0A0A6YVY4	target_gene		A0A0A6YVY4			modules=22B; pathways=target_gene; label_variants=A0A0A6YVY4; exportable_edge_count=1	A0A0A6YVY4	A0A0A6YVY4	22B	target_gene	1
NODE00057	A0A0A6YVZ8	target_gene		A0A0A6YVZ8			modules=22B; pathways=target_gene; label_variants=A0A0A6YVZ8; exportable_edge_count=1	A0A0A6YVZ8	A0A0A6YVZ8	22B	target_gene	1
NODE00058	A0A0A6YWE0	target_gene		A0A0A6YWE0			modules=22B; pathways=target_gene; label_variants=A0A0A6YWE0; exportable_edge_count=1	A0A0A6YWE0	A0A0A6YWE0	22B	target_gene	1
NODE00059	A0A0A6YX03	target_gene		A0A0A6YX03			modules=22B; pathways=target_gene; label_variants=A0A0A6YX03; exportable_edge_count=1	A0A0A6YX03	A0A0A6YX03	22B	target_gene	1
NODE00060	A0A0G2JE25	target_gene		A0A0G2JE25			modules=22B; pathways=target_gene; label_variants=A0A0G2JE25; exportable_edge_count=1	A0A0G2JE25	A0A0G2JE25	22B	target_gene	1
NODE00061	A0A0G2JF55	target_gene		A0A0G2JF55			modules=22B; pathways=target_gene; label_variants=A0A0G2JF55; exportable_edge_count=1	A0A0G2JF55	A0A0G2JF55	22B	target_gene	1
NODE00062	A0A0G2JGM8	target_gene		A0A0G2JGM8			modules=22B; pathways=target_gene; label_variants=A0A0G2JGM8; exportable_edge_count=1	A0A0G2JGM8	A0A0G2JGM8	22B	target_gene	1
NODE00063	A0A0J9YTU7	target_gene		A0A0J9YTU7			modules=22B; pathways=target_gene; label_variants=A0A0J9YTU7; exportable_edge_count=2	A0A0J9YTU7	A0A0J9YTU7	22B	target_gene	2
NODE00064	A0A0J9YTV4	target_gene		A0A0J9YTV4			modules=22B; pathways=target_gene; label_variants=A0A0J9YTV4; exportable_edge_count=1	A0A0J9YTV4	A0A0J9YTV4	22B	target_gene	1
NODE00065	A0A0J9YUX1	target_gene		A0A0J9YUX1			modules=22B; pathways=target_gene; label_variants=A0A0J9YUX1; exportable_edge_count=1	A0A0J9YUX1	A0A0J9YUX1	22B	target_gene	1
NODE00066	A0A0R4IZW4	target_gene		A0A0R4IZW4			modules=22B; pathways=target_gene; label_variants=A0A0R4IZW4; exportable_edge_count=2	A0A0R4IZW4	A0A0R4IZW4	22B	target_gene	2
NODE00067	A0A0R4IZW5	target_gene		A0A0R4IZW5			modules=22B; pathways=target_gene; label_variants=A0A0R4IZW5; exportable_edge_count=3	A0A0R4IZW5	A0A0R4IZW5	22B	target_gene	3
NODE00068	A0A0R4IZX2	target_gene		A0A0R4IZX2			modules=22B; pathways=target_gene; label_variants=A0A0R4IZX2; exportable_edge_count=1	A0A0R4IZX2	A0A0R4IZX2	22B	target_gene	1
NODE00069	A0A0R4IZY3	target_gene		A0A0R4IZY3			modules=22B; pathways=target_gene; label_variants=A0A0R4IZY3; exportable_edge_count=1	A0A0R4IZY3	A0A0R4IZY3	22B	target_gene	1
NODE00070	A0A0R4IZY6	target_gene		A0A0R4IZY6			modules=22B; pathways=target_gene; label_variants=A0A0R4IZY6; exportable_edge_count=1	A0A0R4IZY6	A0A0R4IZY6	22B	target_gene	1
NODE00071	A0A0R4J008	target_gene		A0A0R4J008			modules=22B; pathways=target_gene; label_variants=A0A0R4J008; exportable_edge_count=1	A0A0R4J008	A0A0R4J008	22B	target_gene	1
NODE00072	A0A0R4J036	target_gene		A0A0R4J036			modules=22B; pathways=target_gene; label_variants=A0A0R4J036; exportable_edge_count=1	A0A0R4J036	A0A0R4J036	22B	target_gene	1
NODE00073	A0A0R4J088	target_gene		A0A0R4J088			modules=22B; pathways=target_gene; label_variants=A0A0R4J088; exportable_edge_count=2	A0A0R4J088	A0A0R4J088	22B	target_gene	2
NODE00074	A0A0R4J091	target_gene		A0A0R4J091			modules=22B; pathways=target_gene; label_variants=A0A0R4J091; exportable_edge_count=1	A0A0R4J091	A0A0R4J091	22B	target_gene	1
NODE00075	A0A0R4J097	target_gene		A0A0R4J097			modules=22B; pathways=target_gene; label_variants=A0A0R4J097; exportable_edge_count=1	A0A0R4J097	A0A0R4J097	22B	target_gene	1
NODE00076	A0A0R4J0A4	target_gene		A0A0R4J0A4			modules=22B; pathways=target_gene; label_variants=A0A0R4J0A4; exportable_edge_count=4	A0A0R4J0A4	A0A0R4J0A4	22B	target_gene	4
NODE00077	A0A0R4J0B4	target_gene		A0A0R4J0B4			modules=22B; pathways=target_gene; label_variants=A0A0R4J0B4; exportable_edge_count=1	A0A0R4J0B4	A0A0R4J0B4	22B	target_gene	1
NODE00078	A0A0R4J0B6	target_gene		A0A0R4J0B6			modules=22B; pathways=target_gene; label_variants=A0A0R4J0B6; exportable_edge_count=1	A0A0R4J0B6	A0A0R4J0B6	22B	target_gene	1
NODE00079	A0A0R4J0E4	target_gene		A0A0R4J0E4			modules=22B; pathways=target_gene; label_variants=A0A0R4J0E4; exportable_edge_count=1	A0A0R4J0E4	A0A0R4J0E4	22B	target_gene	1
NODE00080	A0A0R4J0H8	target_gene		A0A0R4J0H8			modules=22B; pathways=target_gene; label_variants=A0A0R4J0H8; exportable_edge_count=1	A0A0R4J0H8	A0A0R4J0H8	22B	target_gene	1
NODE00081	A0A0R4J0H9	target_gene		A0A0R4J0H9			modules=22B; pathways=target_gene; label_variants=A0A0R4J0H9; exportable_edge_count=1	A0A0R4J0H9	A0A0R4J0H9	22B	target_gene	1
NODE00082	A0A0R4J0I9	target_gene		A0A0R4J0I9			modules=22B; pathways=target_gene; label_variants=A0A0R4J0I9; exportable_edge_count=1	A0A0R4J0I9	A0A0R4J0I9	22B	target_gene	1
NODE00083	A0A0R4J0N8	target_gene		A0A0R4J0N8			modules=22B; pathways=target_gene; label_variants=A0A0R4J0N8; exportable_edge_count=3	A0A0R4J0N8	A0A0R4J0N8	22B	target_gene	3
NODE00084	A0A0R4J0R7	target_gene		A0A0R4J0R7			modules=22B; pathways=target_gene; label_variants=A0A0R4J0R7; exportable_edge_count=1	A0A0R4J0R7	A0A0R4J0R7	22B	target_gene	1
NODE00085	A0A0R4J101	target_gene		A0A0R4J101			modules=22B; pathways=target_gene; label_variants=A0A0R4J101; exportable_edge_count=2	A0A0R4J101	A0A0R4J101	22B	target_gene	2
NODE00086	A0A0R4J136	target_gene		A0A0R4J136			modules=22B; pathways=target_gene; label_variants=A0A0R4J136; exportable_edge_count=1	A0A0R4J136	A0A0R4J136	22B	target_gene	1
NODE00087	A0A0R4J138	target_gene		A0A0R4J138			modules=22B; pathways=target_gene; label_variants=A0A0R4J138; exportable_edge_count=1	A0A0R4J138	A0A0R4J138	22B	target_gene	1
NODE00088	A0A0R4J1G9	target_gene		A0A0R4J1G9			modules=22B; pathways=target_gene; label_variants=A0A0R4J1G9; exportable_edge_count=1	A0A0R4J1G9	A0A0R4J1G9	22B	target_gene	1
NODE00089	A0A0R4J1N3	target_gene		A0A0R4J1N3			modules=22B; pathways=target_gene; label_variants=A0A0R4J1N3; exportable_edge_count=1	A0A0R4J1N3	A0A0R4J1N3	22B	target_gene	1
NODE00090	A0A0R4J1N5	target_gene		A0A0R4J1N5			modules=22B; pathways=target_gene; label_variants=A0A0R4J1N5; exportable_edge_count=2	A0A0R4J1N5	A0A0R4J1N5	22B	target_gene	2
NODE00091	A0A0R4J1R7	target_gene		A0A0R4J1R7			modules=22B; pathways=target_gene; label_variants=A0A0R4J1R7; exportable_edge_count=1	A0A0R4J1R7	A0A0R4J1R7	22B	target_gene	1
NODE00092	A0A0R4J1Z5	target_gene		A0A0R4J1Z5			modules=22B; pathways=target_gene; label_variants=A0A0R4J1Z5; exportable_edge_count=1	A0A0R4J1Z5	A0A0R4J1Z5	22B	target_gene	1
NODE00093	A0A0R4J209	target_gene		A0A0R4J209			modules=22B; pathways=target_gene; label_variants=A0A0R4J209; exportable_edge_count=1	A0A0R4J209	A0A0R4J209	22B	target_gene	1
NODE00094	A0A0R4J256	target_gene		A0A0R4J256			modules=22B; pathways=target_gene; label_variants=A0A0R4J256; exportable_edge_count=1	A0A0R4J256	A0A0R4J256	22B	target_gene	1
NODE00095	A0A0U1RQ75	target_gene		A0A0U1RQ75			modules=22B; pathways=target_gene; label_variants=A0A0U1RQ75; exportable_edge_count=1	A0A0U1RQ75	A0A0U1RQ75	22B	target_gene	1
NODE00096	A0A140LHC2	target_gene		A0A140LHC2			modules=22B; pathways=target_gene; label_variants=A0A140LHC2; exportable_edge_count=1	A0A140LHC2	A0A140LHC2	22B	target_gene	1
NODE00097	A0A1D5RLD8	target_gene		A0A1D5RLD8			modules=22B; pathways=target_gene; label_variants=A0A1D5RLD8; exportable_edge_count=2	A0A1D5RLD8	A0A1D5RLD8	22B	target_gene	2
