entity_form_id	node_id	form_type	canonical_name	source_role	form_status	notes
PROTEIN:NODE00239	NODE00239	protein_ligand	ADAM2/fertilin-beta	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00243	NODE00243	protein_ligand	ADAM23/MDC3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00244	NODE00244	protein_ligand	ADAM28/MDC-L	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00245	NODE00245	protein_ligand	Adam9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00246	NODE00246	protein_ligand	ADAM9/MDC-9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00247	NODE00247	protein_ligand	ADAM9/MDC9/meltrin-gamma	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00248	NODE00248	protein_ligand	ADAMTS1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00251	NODE00251	protein_ligand	ADAMTS13	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00253	NODE00253	protein_ligand	ADAMTS4/aggrecanase-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00254	NODE00254	protein_ligand	ADAMTS5/aggrecanase-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00259	NODE00259	protein_ligand	Adcyap1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00260	NODE00260	protein_ligand	ADCYAP1/PACAP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00265	NODE00265	protein_ligand	Adenosine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00266	NODE00266	protein_ligand	Adenovirus type 2 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00267	NODE00267	protein_ligand	Adenovirus type 5 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00275	NODE00275	protein_ligand	ADGRE5/CD97	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00294	NODE00294	protein_ligand	Adiponectin (globular/full-length forms)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00295	NODE00295	protein_ligand	Adipoq	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00296	NODE00296	protein_ligand	ADIPOQ/adiponectin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00297	NODE00297	protein_ligand	ADIPOQ/adiponectin (HMW/hexameric)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00306	NODE00306	protein_ligand	Adm	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00308	NODE00308	protein_ligand	Adm2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00309	NODE00309	protein_ligand	ADM2/adrenomedullin 2/intermedin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00310	NODE00310	protein_ligand	Ado	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00312	NODE00312	protein_ligand	ADORA1/A1 adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00315	NODE00315	protein_ligand	ADORA2A/A2A adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00322	NODE00322	protein_ligand	ADP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00323	NODE00323	protein_ligand	ADP/adenosine diphosphate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00325	NODE00325	protein_ligand	Adr1/Rickettsia conorii outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00347	NODE00347	protein_ligand	Adrenomedullin/ADM	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00354	NODE00354	protein_ligand	AfEno1/Aspergillus fumigatus enolase	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00355	NODE00355	protein_ligand	Ag85C/Mycobacterium tuberculosis antigen 85C	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00357	NODE00357	protein_ligand	AGE-modified albumin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00363	NODE00363	protein_ligand	AGGRECAN^S8/sialylated keratan-sulfate glycoform	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00368	NODE00368	protein_ligand	Agouti signaling protein/ASIP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00369	NODE00369	protein_ligand	Agouti-related protein/AGRP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00370	NODE00370	protein_ligand	AGR2/anterior gradient 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00373	NODE00373	protein_ligand	Agrin/AGRN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00374	NODE00374	protein_ligand	Agrin/AGRN C-terminal fragment	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00375	NODE00375	protein_ligand	Agrn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00376	NODE00376	protein_ligand	AGRN/agrin HSPG	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00377	NODE00377	protein_ligand	AGRN/C-terminal agrin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00378	NODE00378	protein_ligand	Agrp	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00379	NODE00379	protein_ligand	AGT/AngII	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00392	NODE00392	protein_ligand	Ahsg	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00393	NODE00393	protein_ligand	AHSG/Fetuin-A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00396	NODE00396	protein_ligand	AICL/CLEC2B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00400	NODE00400	protein_ligand	Ail/Yersinia enterocolitica outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00406	NODE00406	protein_ligand	AJAP1/adherence-junction-associated protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00408	NODE00408	protein_ligand	AKAP5/AKAP79-150	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00428	NODE00428	protein_ligand	Alb	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00429	NODE00429	protein_ligand	Albumin/ALB	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00430	NODE00430	protein_ligand	Alcam	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00432	NODE00432	protein_ligand	ALCAM/CD166	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00437	NODE00437	protein_ligand	Alexidine hydrochloride	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00439	NODE00439	protein_ligand	ALK pY1507	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00440	NODE00440	protein_ligand	ALKAL1/FAM150A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00441	NODE00441	protein_ligand	ALKAL2/FAM150B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00442	NODE00442	protein_ligand	All-trans-retinoic acid/ATRA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00443	NODE00443	protein_ligand	Allyl isothiocyanate/mustard oil	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00451	NODE00451	protein_ligand	alpha-Ketoglutarate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00453	NODE00453	protein_ligand	alpha-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00454	NODE00454	protein_ligand	alpha-MSH/NDP-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00455	NODE00455	protein_ligand	Alpha-synuclein assemblies	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00456	NODE00456	protein_ligand	Alpha-synuclein preformed fibrils	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00499	NODE00499	protein_ligand	Ambn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00500	NODE00500	protein_ligand	Amelx	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00503	NODE00503	protein_ligand	Amh	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00506	NODE00506	protein_ligand	AMH/anti-Müllerian hormone	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00532	NODE00532	protein_ligand	Amylin/IAPP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00533	NODE00533	protein_ligand	Amyloid-beta 1-42 (monomer)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00535	NODE00535	protein_ligand	Amyloid-beta amylospheroids (ASPD)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00537	NODE00537	protein_ligand	Amyloid-beta peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00538	NODE00538	protein_ligand	Amyloid-beta/Aβ	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00539	NODE00539	protein_ligand	Anandamide/AEA in microglia-derived microvesicles	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00540	NODE00540	protein_ligand	Anandamide/N-arachidonoylethanolamine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00542	NODE00542	protein_ligand	Andes virus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00544	NODE00544	protein_ligand	Ang	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00545	NODE00545	protein_ligand	ANG/angiogenin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00550	NODE00550	protein_ligand	Angiopoietin-1/ANGPT1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00551	NODE00551	protein_ligand	Angiotensin II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00552	NODE00552	protein_ligand	Angiotensin II/Ang II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00553	NODE00553	protein_ligand	Angiotensin-(1-7)/Ang(1-7)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00554	NODE00554	protein_ligand	Angpt1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00555	NODE00555	protein_ligand	ANGPT1/Angiopoietin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00556	NODE00556	protein_ligand	Angpt2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00558	NODE00558	protein_ligand	Angpt4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00559	NODE00559	protein_ligand	Angptl1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00560	NODE00560	protein_ligand	ANGPTL1/angiopoietin-like 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00561	NODE00561	protein_ligand	Angptl2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00562	NODE00562	protein_ligand	ANGPTL2/Angiopoietin-like 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00563	NODE00563	protein_ligand	Angptl3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00565	NODE00565	protein_ligand	ANGPTL3/Angiopoietin-like 3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00566	NODE00566	protein_ligand	Angptl4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00569	NODE00569	protein_ligand	ANGPTL4/Angiopoietin-like 4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00570	NODE00570	protein_ligand	ANGPTL4/cANGPTL4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00571	NODE00571	protein_ligand	ANGPTL5/angiopoietin-like 5	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00572	NODE00572	protein_ligand	ANGPTL7/angiopoietin-like 7	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00573	NODE00573	protein_ligand	ANGPTL8/angiopoietin-like 8	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00574	NODE00574	protein_ligand	ANK2/ankyrin-B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00575	NODE00575	protein_ligand	ANK3/ankyrin-G	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00579	NODE00579	protein_ligand	ANOS1/anosmin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00580	NODE00580	protein_ligand	ANP/NPPA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00593	NODE00593	protein_ligand	Anti-integrin alphaVbeta8 scFv displayed on engineered extracellular vesicles	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00596	NODE00596	protein_ligand	Anxa1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00597	NODE00597	protein_ligand	ANXA1 N-terminal peptide/Ac2-26	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00598	NODE00598	protein_ligand	ANXA1/Annexin A1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00599	NODE00599	protein_ligand	ANXA1/Annexin A1 N-terminal peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00600	NODE00600	protein_ligand	Anxa2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00602	NODE00602	protein_ligand	ANXA2/Annexin A2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00603	NODE00603	protein_ligand	AOC3/VAP-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00611	NODE00611	protein_ligand	AP2M1/AP50/mu2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00620	NODE00620	protein_ligand	APELA/Elabela/Toddler	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
