expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-3981	M21B-DOWNSTREAM:02417	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			FGFRL1-pY471-pY475-SHP1	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001016	M21B-LITEXP-3981	M21B-DOWNSTREAM-EVID:003786	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:23640895; PMCID:PMC3682584	Primary evidence record M21B-DOWNSTREAM-EVID:003786; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The review-mapped primary supports SHP1 association with a tandem FGFRL1 pY471/pY475 motif using site-set mutants, cell imaging, SHP1 knockdown and ERK1/2 readouts Primary model/assay: Mouse pancreatic islets and betaTC3 cells expressing wild-type, deletion and Y471A/Y475A FGFRL1 constructs; SHP1 co-immunoprecipitation/confocal association, knockdown and ERK1/2 assays	Promote one tandem site-set identity rather than separate Y471 and Y475 atoms; preserve FGFRL1 kinase-null/decoy-like and ligand-independent beta-cell context, with no canonical FGF or SCI inference.	LITEXP:004011
M21B-LITEXP-3982	M21B-DOWNSTREAM:02420	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			KIT-pY568-CBL	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001038	M21B-LITEXP-3982	M21B-DOWNSTREAM-EVID:003789	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:16780420; PMCID:PMC1570160	Primary evidence record M21B-DOWNSTREAM-EVID:003789; functional output remains unasserted.	curated_primary_route	Primary-supported claim: SCF-stimulated c-Kit phosphopeptide binding, pY568 mutation and ubiquitination/internalization assays support CBL docking and receptor downregulation Primary model/assay: SCF-stimulated COS-1, PAE and Ba/F3 c-Kit systems with pY568/pY936 phosphopeptides, receptor mutants, CBL binding, ubiquitination and internalization assays	Promote pY568-CBL receptor attenuation/trafficking; preserve the second CBL site and Src-dependent CBL activation caveat.	LITEXP:004012
M21B-LITEXP-3983	M21B-DOWNSTREAM:02421	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			KIT-pY568-SOCS6	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001040	M21B-LITEXP-3983	M21B-DOWNSTREAM-EVID:003790	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:21030588; PMCID:PMC3013007; PMID:14707129	Primary evidence record M21B-DOWNSTREAM-EVID:003790; functional output remains unasserted.	curated_primary_route	Primary-supported claim: Human c-KIT pY568 peptide binds the SOCS6 SH2 domain with structural/ITC support, with c-Kit mutation and cellular turnover corroboration Primary model/assay: Human c-KIT pY568 peptide/SOCS6 SH2 crystal and ITC assays with SCF-stimulated receptor ubiquitination/turnover and Ba/F3, MEF or COS-7 functional systems	Promote direct pY568-SOCS6 feedback; preserve human Y568 versus functional-paper Y567 numbering and no generic KIT claim.	LITEXP:004013
M21B-LITEXP-3984	M21B-DOWNSTREAM:02424	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			RET-pY1096-GRB2	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001050	M21B-LITEXP-3984	M21B-DOWNSTREAM-EVID:003793	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:9764818	Primary evidence record M21B-DOWNSTREAM-EVID:003793; functional output remains unasserted.	curated_primary_route	Primary-supported claim: RET long-isoform pY1096 phosphopeptide inhibition and Y1096-equivalent mutagenesis/co-immunoprecipitation support direct Grb2 docking with bounded transformation readout Primary model/assay: RET/PTC2 long-isoform Y620 (proto-RET Y1096) phosphopeptide, Y620F mutagenesis and co-immunoprecipitation with Grb2 in transformed-cell assays	Promote RET51-specific pY1096-Grb2 docking; preserve isoform/numbering and note that other intact-cell mechanisms may contribute.	LITEXP:004014
M21B-LITEXP-3985	M21B-DOWNSTREAM:02428	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			MET-pY1356-SHIP1-negative-morphogenesis	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001126	M21B-LITEXP-3985	M21B-DOWNSTREAM-EVID:003797	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:11069926	Primary evidence record M21B-DOWNSTREAM-EVID:003797; functional output remains unasserted.	curated_primary_route	Primary-supported claim: MET pY1356 recruits SHIP1 and regulates HGF-induced branching morphogenesis in MDCK systems Primary model/assay: MDCK cells with MET pY1356 binding and SHIP1-mutant assays; HGF-induced branching morphogenesis readouts	Promote MET pY1356-to-SHIP1 recruitment with bounded morphogenesis regulation; preserve multifunctional pY1356 context and do not infer generic MET signaling or SCI function.	LITEXP:004015
M21B-LITEXP-3986	M21B-DOWNSTREAM:02429	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			MET-pY1356-SHIP2-morphogenesis	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001127	M21B-LITEXP-3986	M21B-DOWNSTREAM-EVID:003798	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:15735664	Primary evidence record M21B-DOWNSTREAM-EVID:003798; functional output remains unasserted.	curated_primary_route	Primary-supported claim: MET pY1356 phosphopeptide binds SHIP2 and supports HGF-induced spreading and lamellipodia Primary model/assay: Human MET pY1356 peptide/SHIP2 SH2 binding and HGF-induced spreading/lamellipodia assays	Promote direct MET pY1356-to-SHIP2 docking with bounded motility function; preserve the multifunctional docking-site context and do not infer an exclusive MET branch or SCI effect.	LITEXP:004016
M21B-LITEXP-3987	M21B-DOWNSTREAM:02430	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			IL4R-pY713-SHP1-inhibitory	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001129	M21B-LITEXP-3987	M21B-DOWNSTREAM-EVID:003799	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:11714803	Primary evidence record M21B-DOWNSTREAM-EVID:003799; functional output remains unasserted.	curated_primary_route	Primary-supported claim: IL4Ralpha pY713 supports SHP1 association and inhibitory regulation in phospho-ITIM and receptor-mutant assays Primary model/assay: IL4Ralpha phospho-ITIM peptide/tail assays and Y713F functional comparisons in IL-4 receptor signaling systems	Promote inhibitory pY713-to-SHP1 recruitment; preserve site-specific IL4Ralpha context and do not infer a universal IL-4 receptor or SCI branch.	LITEXP:004017
M21B-LITEXP-3988	M21B-DOWNSTREAM:02431	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CSF2RB-pY577-SHC1	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001135	M21B-LITEXP-3988	M21B-DOWNSTREAM-EVID:003800	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:8647804	Primary evidence record M21B-DOWNSTREAM-EVID:003800; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The shared CSF2RB/beta-c pY577 motif directly supports SHC recruitment in GM-CSF receptor signaling systems Primary model/assay: GM-CSFRbeta phosphopeptide/PTB binding and hematopoietic receptor assays with SHC association and signaling readouts	Promote direct CSF2RB pY577-to-SHC1 recruitment; preserve shared beta-c receptor usage by GM-CSF, IL-3 and IL-5 and do not infer ligand-specific SCI function.	LITEXP:004018
M21B-LITEXP-3989	M21B-DOWNSTREAM:02432	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CD72-pY7-SHP1-BCR-inhibition	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001148	M21B-LITEXP-3989	M21B-DOWNSTREAM-EVID:003801	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:15816000	Primary evidence record M21B-DOWNSTREAM-EVID:003801; functional output remains unasserted.	curated_primary_route	Primary-supported claim: CD72 ITIM1 Y7 is required for SHP1 recruitment and BCR-growth inhibition in CD72 mutant/rescue systems Primary model/assay: Murine transformed B cells with CD72-null rescue and CD72 Y7F/Y39F mutants; BCR crosslinking, SHP1 association, Grb2 binding and growth-inhibition readouts	Promote the CD72 ITIM1 pY7-to-SHP1 inhibitory branch; preserve murine numbering, BCR crosslinking/rescue context and the separation of Y7-SHP1 from Y39-Grb2; no SCI or terminal-TF inference.	LITEXP:004019
M21B-LITEXP-3990	M21B-DOWNSTREAM:02433	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CD72-pY39-GRB2-BCR-modulation	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001149	M21B-LITEXP-3990	M21B-DOWNSTREAM-EVID:003802	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:15816000	Primary evidence record M21B-DOWNSTREAM-EVID:003802; functional output remains unasserted.	curated_primary_route	Primary-supported claim: CD72 ITIM2 Y39 binds Grb2 and modulates the inhibitory CD72 signal in BCR-stimulated B-cell systems Primary model/assay: Murine transformed B cells with CD72-null rescue and CD72 Y7F/Y39F mutants; BCR crosslinking, Grb2 association and growth-inhibition readouts	Promote the CD72 ITIM2 pY39-to-Grb2 adaptor branch; preserve that this is a modulating/attenuating arm rather than a universal net activation or inhibition claim; no SCI or terminal-TF inference.	LITEXP:004020
M21B-LITEXP-3991	M21B-DOWNSTREAM:02436	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			HFE-TFRC-competitive-regulation	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-001176	M21B-LITEXP-3991	M21B-DOWNSTREAM-EVID:003805	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:10556042	Primary evidence record M21B-DOWNSTREAM-EVID:003805; functional output remains unasserted.	curated_primary_route	Primary-supported claim: Soluble HFE and TfR assays support an HFE-beta2M/TfR homodimer complex that competes with diferric transferrin at overlapping receptor sites Primary model/assay: Soluble HFE-beta2M and TfR assays; receptor-complex association and competition with diferric transferrin	Represent HFE as a beta2M-dependent regulatory MHC-I-like partner/competitor, not a canonical ligand; preserve ternary-complex semantics and no CNS inference.	LITEXP:004021
