expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-4110	M21B-DOWNSTREAM:03305	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			Hippo-TGFbeta-TAZ-SMAD2-3-4-nuclear-shuttling	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-008079	M21B-LITEXP-4110	M21B-DOWNSTREAM-EVID:004690	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:18568018; DOI:10.1038/ncb1748	Primary evidence record M21B-DOWNSTREAM-EVID:004690; functional output remains unasserted.	curated_primary_route	TAZ binds heteromeric SMAD2/3-SMAD4 complexes and regulates their nucleocytoplasmic shuttling after TGF-beta stimulation in human embryonic stem-cell systems.	Preserve the grouped heteromeric SMAD2/3-SMAD4 complex and TAZ shuttling context; do not split into unsupported pairwise edges or infer terminal-TF output.	LITEXP:004160
M21B-LITEXP-4111	M21B-DOWNSTREAM:03306	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			Hippo-TGFbeta-YAP-active-SMAD2-3-sequestration	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-008080	M21B-LITEXP-4111	M21B-DOWNSTREAM-EVID:004693	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:21145499; DOI:10.1016/j.devcel.2010.11.012	Primary evidence record M21B-DOWNSTREAM-EVID:004693; functional output remains unasserted.	curated_primary_route	TAZ/YAP dictate localization of active SMAD complexes in response to cell density, with cytoplasmic sequestration suppressing TGF-beta signaling in epithelial systems and mouse embryogenesis.	Preserve active SMAD2/3-complex, cell-density and Crumbs-Hippo context; use grouped-complex semantics and do not infer terminal-TF output.	LITEXP:004161
M21B-LITEXP-4112	M21B-DOWNSTREAM:03313	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			PTN-NCL-astrocyte-association-SCI	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010667	M21B-LITEXP-4112	M21B-DOWNSTREAM-EVID:004703	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:40797111; PMCID:PMC12344060; DOI:10.1186/s13619-025-00253-x	Primary evidence record M21B-DOWNSTREAM-EVID:004703; functional output remains unasserted.	curated_primary_route	The primary study reports PTN-NCL/Nucleolin association by proximity ligation assay in astrocyte-associated cellular and SCI-section contexts.	PLA supports cellular PTN-NCL association but not purified binary binding or a receptor mechanism; preserve PTN protein, NCL/Nucleolin, and astrocyte/cell-context limits.	LITEXP:004162
M21B-LITEXP-4113	M21B-DOWNSTREAM:03319	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			LCN2-LRP1-astrocyte-myelin-phagocytosis-stroke	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010742	M21B-LITEXP-4113	M21B-DOWNSTREAM-EVID:004710	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:35241660; PMCID:PMC8894352; PMID:34616039; PMCID:PMC12054010; PMID:40123504; PMCID:PMC11968084	Primary evidence record M21B-DOWNSTREAM-EVID:004710; functional output remains unasserted.	curated_primary_route	The primary studies support an astrocytic LCN2-LRP1 association and perturbation-sensitive myelin phagocytosis after ischemic stroke, ELOVL1-dependent saturated-lipid production in APOE/APOJ lipoparticles with oligodendrocyte and retinal ganglion-cell toxicity, and PAR1-dependent regulation of CNS lipid-regulator expression, lipid abundance and remyelination.	Preserve co-immunoprecipitation versus purified binding, cytosolic LCN2 Delta2-20 re-expression, conditioned-medium and reconstituted lipoparticle formulations, measured transcript versus protein/lipid outputs, aggregate PAR1 knockout gene-set semantics and remyelination model boundaries; no single receptor or lipid mediator inferred, no transcript-to-protein shortcut, no traumatic-SCI receiver weighting and no terminal-TF inference.	LITEXP:004163
M21B-LITEXP-4114	M21B-DOWNSTREAM:03320	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			LCN2-LRP1-astrocyte-myelin-phagocytosis-stroke	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010742	M21B-LITEXP-4114	M21B-DOWNSTREAM-EVID:004712	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:35241660; PMCID:PMC8894352; PMID:34616039; PMCID:PMC12054010; PMID:40123504; PMCID:PMC11968084	Primary evidence record M21B-DOWNSTREAM-EVID:004712; functional output remains unasserted.	curated_primary_route	The primary studies support an astrocytic LCN2-LRP1 association and perturbation-sensitive myelin phagocytosis after ischemic stroke, ELOVL1-dependent saturated-lipid production in APOE/APOJ lipoparticles with oligodendrocyte and retinal ganglion-cell toxicity, and PAR1-dependent regulation of CNS lipid-regulator expression, lipid abundance and remyelination.	Preserve co-immunoprecipitation versus purified binding, cytosolic LCN2 Delta2-20 re-expression, conditioned-medium and reconstituted lipoparticle formulations, measured transcript versus protein/lipid outputs, aggregate PAR1 knockout gene-set semantics and remyelination model boundaries; no single receptor or lipid mediator inferred, no transcript-to-protein shortcut, no traumatic-SCI receiver weighting and no terminal-TF inference.	LITEXP:004164
M21B-LITEXP-4115	M21B-DOWNSTREAM:03321	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			LCN2-LRP1-astrocyte-myelin-phagocytosis-stroke	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010742	M21B-LITEXP-4115	M21B-DOWNSTREAM-EVID:004714	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:35241660; PMCID:PMC8894352; PMID:34616039; PMCID:PMC12054010; PMID:40123504; PMCID:PMC11968084	Primary evidence record M21B-DOWNSTREAM-EVID:004714; functional output remains unasserted.	curated_primary_route	The primary studies support an astrocytic LCN2-LRP1 association and perturbation-sensitive myelin phagocytosis after ischemic stroke, ELOVL1-dependent saturated-lipid production in APOE/APOJ lipoparticles with oligodendrocyte and retinal ganglion-cell toxicity, and PAR1-dependent regulation of CNS lipid-regulator expression, lipid abundance and remyelination.	Preserve co-immunoprecipitation versus purified binding, cytosolic LCN2 Delta2-20 re-expression, conditioned-medium and reconstituted lipoparticle formulations, measured transcript versus protein/lipid outputs, aggregate PAR1 knockout gene-set semantics and remyelination model boundaries; no single receptor or lipid mediator inferred, no transcript-to-protein shortcut, no traumatic-SCI receiver weighting and no terminal-TF inference.	LITEXP:004165
M21B-LITEXP-4116	M21B-DOWNSTREAM:03322	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			astrocyte-ELOVL1-saturated-lipid-toxicity	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010742	M21B-LITEXP-4116	M21B-DOWNSTREAM-EVID:004716	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:35241660; PMCID:PMC8894352; PMID:34616039; PMCID:PMC12054010; PMID:40123504; PMCID:PMC11968084	Primary evidence record M21B-DOWNSTREAM-EVID:004716; functional output remains unasserted.	curated_primary_route	The primary studies support an astrocytic LCN2-LRP1 association and perturbation-sensitive myelin phagocytosis after ischemic stroke, ELOVL1-dependent saturated-lipid production in APOE/APOJ lipoparticles with oligodendrocyte and retinal ganglion-cell toxicity, and PAR1-dependent regulation of CNS lipid-regulator expression, lipid abundance and remyelination.	Preserve co-immunoprecipitation versus purified binding, cytosolic LCN2 Delta2-20 re-expression, conditioned-medium and reconstituted lipoparticle formulations, measured transcript versus protein/lipid outputs, aggregate PAR1 knockout gene-set semantics and remyelination model boundaries; no single receptor or lipid mediator inferred, no transcript-to-protein shortcut, no traumatic-SCI receiver weighting and no terminal-TF inference.	LITEXP:004166
M21B-LITEXP-4117	M21B-DOWNSTREAM:03327	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			DDR1b-pY513-SHC1-collagen-signaling	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010850	M21B-LITEXP-4117	M21B-DOWNSTREAM-EVID:004726	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:27605668; PMCID:PMC5087738	Primary evidence record M21B-DOWNSTREAM-EVID:004726; functional output remains unasserted.	curated_primary_route	The primary supports an isoform- and site-bounded receptor-adaptor mechanism in pancreatic cancer cells, not DDR1a, a universal collagen response, SCI, or terminal-TF output.	Preserve DDR1b, pY513, collagen-I and SHC1 PTB-docking context; no SCI or terminal-TF inference.	LITEXP:004167
M21B-LITEXP-4118	M21B-DOWNSTREAM:03330	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			DDR1-pY740-SHIP1-negative-regulation	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010853	M21B-LITEXP-4118	M21B-DOWNSTREAM-EVID:004729	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:22057045	Primary evidence record M21B-DOWNSTREAM-EVID:004729; functional output remains unasserted.	curated_primary_route	The primary supports biochemical inhibitory-phosphatase recruitment, but not a whole-cell collagen-specific loss-of-function mechanism or terminal-TF output.	Preserve DDR1 pY740, INPP5D/SHIP1 and negative-regulatory assay semantics; no SCI or terminal-TF inference.	LITEXP:004168
M21B-LITEXP-4119	M21B-DOWNSTREAM:03331	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			DDR1-pY740-SHIP2-negative-regulation	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-010854	M21B-LITEXP-4119	M21B-DOWNSTREAM-EVID:004730	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:22057045	Primary evidence record M21B-DOWNSTREAM-EVID:004730; functional output remains unasserted.	curated_primary_route	The primary supports biochemical inhibitory-phosphatase recruitment, but not a whole-cell collagen-specific loss-of-function mechanism or terminal-TF output.	Preserve DDR1 pY740, INPPL1/SHIP2 and negative-regulatory assay semantics; no SCI or terminal-TF inference.	LITEXP:004169
