candidate_id	review_record_path	review_source_namespace	review_evidence_id	source_edge_ids	review_handoff_ids	review_status	tf_entity	target_or_program_label	target_class	relation_type	evidence_layer	stable_citations	species	cell_type_model	assay_or_perturbation	output_evidence_class	output_language	output_product_labels	gene_form_id	product_form_id	product_form_ids	transition_id	transition_ids	traversal_status	causal_status	candidate_status	context_limitations
OUT:00011	work/module21_relay/module21a_batch132_review.tsv	module21a	M20A-EXT-2202			reviewed_function_only	null	Il4 Cd53	source_edge_output	IL-4 potentiates CD53-ligation-dependent B-cell activation and differentiation	downstream_pathway_function	https://pubmed.ncbi.nlm.nih.gov/7963560/	human	resting human peripheral-blood and tonsillar B lymphocytes	Anti-CD53 cross-linking with or without IL-4; DNA synthesis, CD69/c-myc activation, and immunoglobulin-production assays	target_proximal_production_language	target_proximal_production_language:production	Immunoglobulin						requires_output_evidence	not_asserted	review_required	The study supports functional cooperation between IL-4 and CD53 ligation, not direct IL-4 binding to CD53 or a defined IL-4 receptor-proximal relay; no terminal TF was measured.
OUT:00012	work/module21_relay/module21a_batch220_review.tsv	module21a	M20A-EXT-2261	M20B-E004036;M21B-E002689;M23B-E000194;M23B-E000246		reviewed_relay_candidate	null	Insl5 Rxfp4	source_edge_output	Direct INSL5-RXFP4 activation recruits Gi/o and produces receptor-proximal and cellular signaling outputs	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:27243554;PMCID:PMC4913371;PMID:18582868;DOI:10.1111/bph.13398	human; mouse	CHO-RXFP4 cells; human NCI-H716 enteroendocrine cells; MIN6 mouse insulinoma cells	INSL5 stimulation; AlphaScreen and BRET G-protein/arrestin assays; pertussis-toxin and G-protein rescue; cAMP, ERK1/2, Akt, p38, Ca2+, insulin secretion and proliferation assays	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Insulin		PROTEIN:NODE04909	PROTEIN:NODE04909			requires_output_evidence	not_asserted	review_required	The strongest pathway dissection is in engineered CHO-RXFP4 cells; some proposed intermediary links are inhibitor-based and the study did not identify a terminal TF.
OUT:00013	work/module21_relay/module21a_batch222_review.tsv	module21a	M20A-EXT-2455	M20B-E004230		reviewed_relay_candidate	null	Mdk Sdc4	source_edge_output	Direct MDK-SDC4 proteoglycan binding with SDC4-dependent modulation of a Ras-linked cellular output	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:15226297;DOI:10.1074/jbc.M403031200;DOI:10.1002/advs.202409987	mouse; human comparator	murine mammary epithelial-cell syndecan ectodomains; pancreatic ductal adenocarcinoma and beta-cell models	BIAcore glycosaminoglycan binding; recombinant MDK exposure, SDC4 perturbation and Ras/insulin-secretion readouts in a pancreatic cancer-associated diabetes model	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Insulin		PROTEIN:NODE04909	PROTEIN:NODE04909			requires_output_evidence	not_asserted	review_required	The older biochemical study supports stronger MDK binding to SDC4 glycosaminoglycan chains, while the newer disease-context study links SDC4 to reduced Ras signaling; a universal SDC4 cytoplasmic relay or direct MDK-to-Ras molecular edge was not established.
OUT:00014	work/module21_relay/module21a_batch154_review.tsv	module21a	M20A-EXT-2926			reviewed_function_only	null	Rims1 Cacna1c	source_edge_output	RIMS1 functionally couples to L-type CaV1.2/CACNA1C channels through the CaVbeta auxiliary subunit; direct RIMS1-CACNA1C binding was not isolated	downstream_pathway_function	PMID:21402706; https://pubmed.ncbi.nlm.nih.gov/21402706/; PMCID:PMC3091184; https://pmc.ncbi.nlm.nih.gov/articles/PMC3091184/	human; rat; mouse comparator	HEK-293 cells, rat RIN-m5F insulinoma cells, and neuronal CaV-channel comparator systems	RIM1 expression/knockdown, whole-cell patch clamp, co-immunoprecipitation, CaV1.2/CaV1.3 expression, CaVbeta perturbation, and insulin-release assays	target_proximal_release_language	target_proximal_release_language:release	Insulin		PROTEIN:NODE04909	PROTEIN:NODE04909			requires_output_evidence	not_asserted	review_required	The primary study supports functional coupling of RIM1 to L-type channels but localizes the co-immunoprecipitated association to the CaVbeta auxiliary subunit. This is not a ligand-receptor interaction and is not a direct binary RIMS1-CACNA1C edge; no terminal TF or SCI receiver context was measured.
OUT:00015	work/module21_relay/module21a_batch229_review.tsv	module21a	M20A-EXT-3117	M20B-E004892;M21B-E005542		reviewed_relay_candidate	null	Serpinf1 Plxdc1	source_edge_output	SERPINF1/PEDF directly binds PLXDC1, dissociates receptor homooligomers, and activates PLXDC1-dependent cell-type-specific responses	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:25535841; PMCID:PMC4303762; DOI:10.7554/eLife.05401	mouse; human	HEK293 receptor-expression cells, mouse RAW264.7 macrophages, endothelial SVEC4-10 cells, and neuronal 661W cells	PEDF binding to PLXDC1-expressing cells, extracellular-domain deletion and copurification, receptor oligomerization/FRET, PLXDC1 knockdown/overexpression, intracellular-tail mutation, and IL-10 secretion or cell-response assays	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Il10		PROTEIN:NODE04612	PROTEIN:NODE04612			requires_output_evidence	not_asserted	review_required	PLXDC1 is an atypical single-pass receptor with cell-type-specific outputs and no established canonical kinase; the primary study does not resolve a universal intracellular adaptor or terminal TF.
OUT:00016	work/module21_relay/module21a_batch160_review.tsv	module21a	M20A-EXT-3133			reviewed_relay_candidate	null	Shbg Gprc6a	source_edge_output	SHBG engages GPRC6A and produces receptor-dependent endocrine secretion responses	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:27673554; PMID:31857654; PMCID:PMC6923452; https://pubmed.ncbi.nlm.nih.gov/27673554/; https://pubmed.ncbi.nlm.nih.gov/31857654/	Homo sapiens; Mus musculus	HEK293-GPRC6A cells; MA-10 Leydig cells; beta-TC6 insulin-producing cells	SHBG/osteocalcin competition and receptor binding; SHBG141-161 peptide stimulation; GPRC6A blockade; testosterone and insulin secretion readouts	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Insulin;Testosterone		PROTEIN:NODE04909	PROTEIN:NODE04909			requires_output_evidence	not_asserted	review_required	One study uses an SHBG domain peptide rather than full-length native SHBG; receptor specificity and signaling are cell-model dependent; secretion/function does not establish a terminal TF or SCI relevance.
OUT:00017	work/module21_relay/module21a_batch230_review.tsv	module21a	M20A-EXT-3144	M20B-E004919		reviewed_relay_candidate	GLI1 (provisional)	Shh Scube2	source_edge_output	SCUBE2-SHH lipid-dependent chaperone complex promotes release and receptor-proximal handoff but is not the terminal SHH receptor	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:19480626; PMID:33038332; DOI:10.1042/BJ20090341	mouse; human	HEK293 and MEF Hedgehog ligand-release and reception systems; recombinant receptor-reconstitution cells	SCUBE2-SHH co-purification and binding; SHH release; PTCH1 binding; CDON/BOC/GAS1 relay; ciliary SMO and Gli1 qRT-PCR	target_proximal_release_language	target_proximal_release_language:release	Shh		PROTEIN:NODE08832	PROTEIN:NODE08832			requires_output_evidence	not_asserted	review_required	SCUBE2 sequesters SHH lipid moieties and can reduce direct PTCH1 affinity until coreceptor relay; downstream Gli1 was measured, but SCUBE2 is a chaperone/coreceptor component rather than a standalone receptor.
OUT:00018	work/module21_relay/module21a_batch091_review.tsv	module21a	M20A-CELLCHAT-REMAINING-1734			reviewed_relay_candidate	AR	Testosterone-HSD17B12 Ar	source_edge_output	Mature testosterone activates AR; HSD17B12 is testosterone-biosynthesis/source context, not a direct AR ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PMID:1730684; PMID:16210377; PMID:32557858	human; mouse	COS/CV1 androgen-receptor reporter cells; 3T3-L1 preadipocytes; HSD17B3/HSD17B12-deficient mouse testis models	Androgen receptor binding/transactivation and nuclear-translocation assays; genetic and biochemical testosterone-production studies	target_proximal_production_language	target_proximal_production_language:production	Testosterone						requires_output_evidence	not_asserted	review_required	HSD17B12 affects testosterone availability rather than directly engaging AR. The receptor endpoint is supported, but the enzyme-to-AR edge is not a direct molecular interaction and species-specific biosynthesis differs.
OUT:00019	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-009257	M21B-E009311		edge_register_output_candidate		ATP-conditioned microglia-derived extracellular vesicles	edge_register_output	releases	Downstream_or_functional	PMID:29321741; PMCID:PMC5733563; DOI:10.3389/fphar.2017.00910	rat	Newborn rat primary microglia stimulated with 1 mM ATP; differential centrifugation into ectosome- and exosome-enriched fractions, particle tracking and ATP-versus-constitutive EV comparison	Primary-supported claim: The primary study shows ATP stimulation increases exosome-enriched EV production by primary rat microglia and distinguishes ATP-conditioned EVs from constitutive EVs. Primary model/assay: Newborn rat primary microglia stimulated with 1 mM ATP; differential centrifugation into ectosome- and exosome-enriched fractions, particle tracking and ATP-versus-constitutive EV comparison	target_proximal_extracellular_language	target_proximal_extracellular_language:extracellular	Atp						requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Promote measured ATP-conditioned EV output only. Preserve rat primary-microglia and EV-fraction context; do not infer a specific P2X7-only mechanism from this paper.
OUT:00020	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-008722	M21B-E008776		edge_register_output_candidate		BDNF protein production by microglia	edge_register_output	supports	downstream_or_functional	DOI:10.1111/cen3.12005	mouse	Primary mouse microglia; recombinant IL-27; BDNF RT-PCR and ELISA after 24-48 hours, with or without LPS comparator	Primary-supported claim: The reviews provide the IL-27 receptor/signaling context; the cited primary measures increased BDNF transcript and protein in unstimulated primary microglia after IL-27 treatment. Primary model/assay: Primary mouse microglia; recombinant IL-27; BDNF RT-PCR and ELISA after 24-48 hours, with or without LPS comparator	target_proximal_production_language	target_proximal_production_language:production	Bdnf		PROTEIN:NODE00909	PROTEIN:NODE00909			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Neurotrophic-output comparator; preserve primary mouse microglia and IL-27 dose/time context, and do not infer direct STAT target-gene regulation.
OUT:00021	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-008718	M21B-E008772		edge_register_output_candidate		BDNF protein release from IL4-stimulated microglia	edge_register_output	supports	downstream_or_functional	PMID:33731342; PMCID:PMC7968840	mouse	Primary mouse microglia treated with recombinant IL-4; BDNF expression/secretion assays; IL4Ralpha knockdown, conditioned-medium neural-stem/progenitor assays, anti-BDNF and TrkB-antagonist blockade	Primary-supported claim: The review context links IL-4/STAT6 microglial polarization to neurotrophic output; the cited primary measures IL-4-stimulated microglial BDNF expression and secretion and shows BDNF-dependent neural-progenitor effects. Primary model/assay: Primary mouse microglia treated with recombinant IL-4; BDNF expression/secretion assays; IL4Ralpha knockdown, conditioned-medium neural-stem/progenitor assays, anti-BDNF and TrkB-antagonist blockade	target_proximal_release_language	target_proximal_release_language:release	Bdnf		PROTEIN:NODE00909	PROTEIN:NODE00909			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Stress/neurogenesis comparator; preserve IL-4-stimulated microglia and BDNF/TrkB blockade context, and do not infer SCI relevance or a single STAT6 terminal mechanism.
OUT:00022	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-005925	M21B-E005982		edge_register_output_candidate		BDNF release from microglia	edge_register_output	promotes	Downstream_or_functional	PMID:19295157; PMCID:PMC3589565; DOI:10.1523/JNEUROSCI.5714-08.2009	rat	Primary rat cortical microglia; ATP stimulation, P2X4 antagonist, extracellular calcium manipulation, p38 inhibitor, actinomycin-D/cycloheximide, ELISA and Western blot for BDNF, and SNARE-dependent exocytosis assays	Primary-supported claim: The reviews trace the primary study showing that ATP stimulation of microglial P2X4 evokes calcium- and p38-MAPK-dependent, SNARE-mediated BDNF synthesis and release. Primary model/assay: Primary rat cortical microglia; ATP stimulation, P2X4 antagonist, extracellular calcium manipulation, p38 inhibitor, actinomycin-D/cycloheximide, ELISA and Western blot for BDNF, and SNARE-dependent exocytosis assays	target_proximal_release_language	target_proximal_release_language:release	Bdnf		PROTEIN:NODE00909	PROTEIN:NODE00909			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Function/pathway edge; preserve ATP/P2X4, calcium, p38-MAPK, SNARE and biphasic release context. This supports BDNF synthesis/release rather than a direct P2X4-BDNF interaction; preserve peripheral-nerve-injury/neuropathic-pain context and no terminal-TF inference.
OUT:00023	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-008991	M21B-E009045		edge_register_output_candidate		CCL2 protein release by human eosinophils	edge_register_output	supports	downstream_or_functional	PMID:19843704; DOI:10.1165/rcmb.2009-0168OC	human	Primary human peripheral-blood eosinophils; recombinant TSLP; TSLPR/IL-7Ralpha expression, flow cytometry, ELISA, apoptosis, fibronectin adhesion and MAPK/NF-kappaB pathway assays	Primary-supported claim: The review identifies TSLP-induced CCL2 release by human eosinophils as a downstream inflammatory output. Primary model/assay: Primary human peripheral-blood eosinophils; recombinant TSLP; TSLPR/IL-7Ralpha expression, flow cytometry, ELISA, apoptosis, fibronectin adhesion and MAPK/NF-kappaB pathway assays	target_proximal_release_language	target_proximal_release_language:release	Ccl2		PROTEIN:NODE01330	PROTEIN:NODE01330			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; TSLP-induced CCL2 release is a measured protein output in human eosinophils; preserve the human allergic-inflammation model and no SCI transfer.
OUT:00024	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-009335	M21B-E009389		edge_register_output_candidate		CCL2 protein secretion by metastatic tumor cells	edge_register_output	increases	downstream_or_functional	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	as stated in primary model/assay	Brain-metastatic tumor cells after astrocyte co-culture/exosome exposure; CCL2 expression/secretion assays, PTEN rescue and CCL2-blockade experiments	Primary-supported claim: The review and primary connect astrocyte-EV-induced PTEN loss to increased CCL2 secretion by metastatic tumor cells; CCL2 manipulation and PTEN rescue support the bounded relay. Primary model/assay: Brain-metastatic tumor cells after astrocyte co-culture/exosome exposure; CCL2 expression/secretion assays, PTEN rescue and CCL2-blockade experiments	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Ccl2		PROTEIN:NODE01330	PROTEIN:NODE01330			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; This is a measured tumor-cell secretome bridge; it does not imply that CCL2 transcription or translation was separately demonstrated in the same causal experiment.
OUT:00025	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-008715	M21B-E008769		edge_register_output_candidate		CCL2/MCP-1 protein release from astrocytes	edge_register_output	supports	downstream_or_functional	PMID:23397250; PMCID:PMC3660415	mouse	Primary mouse astrocytes treated with recombinant mouse IL-33; dose/time-course supernatant CCL2 ELISA; ERK phosphorylation and mixed glia/neuronal comparator assays	Primary-supported claim: The reviews identify IL-33 as a CNS glial inflammatory mediator; the cited primary directly measures IL-33-induced CCL2 release from primary mouse astrocytes. Primary model/assay: Primary mouse astrocytes treated with recombinant mouse IL-33; dose/time-course supernatant CCL2 ELISA; ERK phosphorylation and mixed glia/neuronal comparator assays	target_proximal_release_language	target_proximal_release_language:release	Ccl2		PROTEIN:NODE01330	PROTEIN:NODE01330			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; CNS inflammatory comparator; preserve primary mouse astrocyte and recombinant IL-33 context, and do not infer traumatic-SCI weighting or a universal ST2-to-ERK necessity claim.
OUT:00026	work/module_b_consolidation/module21b/module21b_edge_register.tsv	module21b_edge_register	M21B-EVID-009020	M21B-E009074		edge_register_output_candidate		CCL2/MCP-1 protein release from mouse primary astrocytes	edge_register_output	supports	downstream_or_functional	PMID:23397250; PMCID:PMC3660415; DOI:10.1007/s12035-012-9389-7	mouse	Primary mouse astrocytes treated with recombinant mouse GMF; dose/time-course supernatant CCL2/MCP-1 ELISA and inflammatory-output comparisons	Primary-supported claim: The CNS review identifies GMF as an astrocyte inflammatory stimulus and cites the primary dose/time-course study measuring CCL2/MCP-1 release into culture supernatant. Primary model/assay: Primary mouse astrocytes treated with recombinant mouse GMF; dose/time-course supernatant CCL2/MCP-1 ELISA and inflammatory-output comparisons	target_proximal_release_language	target_proximal_release_language:release	Ccl2		PROTEIN:NODE01330	PROTEIN:NODE01330			requires_output_evidence	not_asserted	review_required	review-guided primary evidence; exact topology/layer bounded; receptor/pathway to cellular or functional output; no SCI transfer inferred; primary model context only; Measured CCL2/MCP-1 protein release is supported in recombinant GMF-treated primary mouse astrocytes; preserve dose/time and neuroinflammation context and do not infer a GMF receptor, Ccl2 transcription, SCI transfer or terminal-TF mechanism.
