b_evidence_id	source_a_evidence_id	b_edge_ids	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	consolidation_note
M22B-EVID-000011	M22A-EVIDENCE-0011	M22B-E000414	reviewed_direct_target	PMID:31266943;PMCID:PMC6606597;DOI:10.1038/s41467-019-10970-y;PMID:11440635	review_statement	mouse;human	contextual_support		M22A-HANDOFF-001269;M22A-HANDOFF-001274;M22A-HANDOFF-001275;M22A-HANDOFF-001276;M22A-HANDOFF-001277;M22A-HANDOFF-001278;M22A-HANDOFF-001279;M22A-HANDOFF-001280			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000012	M22A-EVIDENCE-0012	M22B-E000418	no_evidence_boundary	PMID:28811323	negative_evidence	mouse	negative_evidence		M22A-HANDOFF-001296			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000013	M22A-EVIDENCE-0013	M22B-E000445	no_evidence_boundary	PMID:28878115;PMID:26413419;PMCID:PMC4580079	negative_evidence	mouse;human	negative_evidence		M22A-HANDOFF-001297			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000014	M22A-EVIDENCE-0014	M22B-E000410	no_evidence_boundary	PMID:17994025;DOI:10.1038/ni1537	negative_evidence	mouse	negative_evidence		M22A-HANDOFF-001299			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000015	M22A-EVIDENCE-0015	M22B-E000411	no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/?term=interleukin-9+STAT1+STAT3+STAT5+target+gene	negative_evidence	mouse;human	negative_evidence		M22A-HANDOFF-001314			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000016	M22A-B002-EVID-001	M22B-E000346	reviewed_direct_target	PMID:11729207; DOI:10.1074/jbc.M111023200	review_statement	mouse	direct_edge		M22A-HANDOFF-000209;M22A-HANDOFF-000211;M22A-HANDOFF-000213;M22A-HANDOFF-000215;M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000731;M22A-HANDOFF-001798;M22A-HANDOFF-001803;M22A-HANDOFF-001804			ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M22B-EVID-000017	M22A-B002-EVID-002	M22B-E000352	reviewed_program_association	PMID:19926752; DOI:10.1101/gr.092114.109	review_statement	mouse	contextual_support		M22A-HANDOFF-000209;M22A-HANDOFF-000211;M22A-HANDOFF-000213;M22A-HANDOFF-000215;M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000731;M22A-HANDOFF-001798;M22A-HANDOFF-001803;M22A-HANDOFF-001804			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000018	M22A-B002-EVID-003	M22B-E000344	reviewed_program_association	PMID:22622516; PMCID:PMC3423339; DOI:10.1007/s10456-012-9277-x	review_statement	human	contextual_support		M22A-HANDOFF-001803;M22A-HANDOFF-001804			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000019	M22A-B002-EVID-004	M22B-E000394	reviewed_direct_target	PMID:10092624; DOI:10.1074/jbc.274.14.9431	review_statement	mammalian promoter and recombinant-protein systems	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000020	M22A-B002-EVID-005	M22B-E000393	reviewed_direct_target	PMID:10022869; PMCID:PMC83975; DOI:10.1128/MCB.19.3.1821	review_statement	human; mink; mouse	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000021	M22A-B002-EVID-006	M22B-E000391	reviewed_direct_target	PMID:9886263; DOI:10.1046/j.1523-1747.1999.00477.x	review_statement	human	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000022	M22A-B002-EVID-007	M22B-E000392	reviewed_regulatory_support	PMID:18314002; PMCID:PMC2430079; DOI:10.1016/j.bone.2008.01.006	review_statement	rat	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000023	M22A-B002-EVID-008	M22B-E000395	reviewed_program_association	PMID:10092624; PMID:9886263; PMID:18314002; PMCID:PMC2430079	review_statement	mammalian	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000024	M22A-B002-EVID-009	M22B-E000348	no_evidence_boundary	PMID:11729207; PMID:19926752; PMID:10092624; PMID:10022869; PMID:9886263; PMID:18314002	negative_evidence	null	negative_evidence		M22A-HANDOFF-000209;M22A-HANDOFF-000211;M22A-HANDOFF-000213;M22A-HANDOFF-000215;M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-000731;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408;M22A-HANDOFF-001798;M22A-HANDOFF-001803;M22A-HANDOFF-001804			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000025	M22A-B002-EVID-010	M22B-E000398	unresolved	PMID:11729207; PMID:19926752	manual_background	null	contextual_support		M22A-HANDOFF-001798;M22A-HANDOFF-001803;M22A-HANDOFF-001804			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000026	M22A-B002-EVID-011	M22B-E000377	unresolved	PMID:18314002; PMID:10092624	manual_background	null	contextual_support		M22A-HANDOFF-000217;M22A-HANDOFF-000219;M22A-HANDOFF-000220;M22A-HANDOFF-000221;M22A-HANDOFF-000222;M22A-HANDOFF-000223;M22A-HANDOFF-000224;M22A-HANDOFF-000225;M22A-HANDOFF-000726;M22A-HANDOFF-001315;M22A-HANDOFF-001316;M22A-HANDOFF-001317;M22A-HANDOFF-001318;M22A-HANDOFF-001319;M22A-HANDOFF-001320;M22A-HANDOFF-001407;M22A-HANDOFF-001408			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000027	M22A-B003-EVID-001	M22B-E000431	reviewed_direct_target	PMID:16718380;PMCID:PMC2441693;DOI:10.1007/s11010-006-9137-3	review_statement	mouse	direct_edge		M22A-HANDOFF-001488;M22A-HANDOFF-001489;M22A-HANDOFF-001890;M22A-HANDOFF-001927;M22A-HANDOFF-002586;M22A-HANDOFF-002960;M22A-HANDOFF-002971;M22A-HANDOFF-002974;M22A-HANDOFF-002975;M22A-HANDOFF-003178;M22A-HANDOFF-003268;M22A-HANDOFF-003348;M22A-HANDOFF-003389;M22A-HANDOFF-003852;M22A-HANDOFF-003904;M22A-HANDOFF-003912			ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M22B-EVID-000028	M22A-B003-EVID-002	M22B-E000456	primary_research_paper	PMID:14627821; PMCID:PMC290274; DOI:10.1093/nar/gkg907; https://pmc.ncbi.nlm.nih.gov/articles/PMC290274/	primary_experiment	mouse	direct_edge	high	Primary full-text ChIP/RT-qPCR evidence in IL-3-dependent murine Ba/F3 pro-B cells; STAT5A/B recruitment to the Cis promoter and STAT5-dependent Cis induction.	STAT5A/B directly associate with the endogenous Cis promoter after IL-3 stimulation, and constitutively active STAT5A or STAT5A/B knockdown alter Cis expression.	Exact upstream cytokine-receptor identity is not resolved beyond IL-3 comparator context; no SCI model; do not generalize to all IL-2-family branches.	ligand_receptor_or_direct_molecular	true	A-layer direct TF-target evidence promoted from primary full text; upstream cytokine-receptor transfers remain bounded.
M22B-EVID-000029	M22A-B003-EVID-003	M22B-E000414	reviewed_direct_target	PMID:31266943;PMCID:PMC6606597;DOI:10.1038/s41467-019-10970-y;PMID:11440635	review_statement	mouse; human	contextual_support		M22A-HANDOFF-001906;M22A-HANDOFF-001907;M22A-HANDOFF-001908			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000030	M22A-B003-EVID-004	M22B-E000417	reviewed_program_association	PMCID:PMC3529151	review_statement	mouse	contextual_support		M22A-HANDOFF-003267			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000031	M22A-B003-EVID-005	M22B-E000416	reviewed_regulatory_support	PMID:17994025;DOI:10.1038/ni1537	review_statement	mouse	contextual_support		M22A-HANDOFF-003268			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000032	M22A-B003-EVID-006	M22B-E000441	reviewed_program_association	PMID:28878115;PMID:26413419;PMCID:PMC4580079	review_statement	mouse; human	contextual_support		M22A-HANDOFF-003912			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000033	M22A-B003-EVID-007	M22B-E000434	reviewed_program_association	PMID:20456019;PMID:21779366	review_statement	mouse; rat	contextual_support		M22A-HANDOFF-002971;M22A-HANDOFF-002974;M22A-HANDOFF-002975			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000034	M22A-B003-EVID-008	M22B-E000442	no_evidence_boundary	PMID:16718380;PMID:9129017;PMID:31266943;PMID:17994025;PMID:28878115;PMCID:PMC3529151	negative_evidence	mouse; human; rat	negative_evidence		M22A-HANDOFF-001488;M22A-HANDOFF-001489;M22A-HANDOFF-001747;M22A-HANDOFF-001854;M22A-HANDOFF-001890;M22A-HANDOFF-001906;M22A-HANDOFF-001907;M22A-HANDOFF-001908;M22A-HANDOFF-001910;M22A-HANDOFF-001927;M22A-HANDOFF-002586;M22A-HANDOFF-002960;M22A-HANDOFF-002971;M22A-HANDOFF-002974;M22A-HANDOFF-002975;M22A-HANDOFF-003178;M22A-HANDOFF-003267;M22A-HANDOFF-003268;M22A-HANDOFF-003348;M22A-HANDOFF-003349;M22A-HANDOFF-003389;M22A-HANDOFF-003581;M22A-HANDOFF-003852;M22A-HANDOFF-003904;M22A-HANDOFF-003912			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000035	M22A-B003-EVID-009	M22B-E000412	unresolved	PMCID:PMC3623615; PMID:23645984; DOI:10.4137/GRSB.S11433; PMID:7777519	manual_background	human; mouse	contextual_support	high	M22A-HANDOFF-001910	Primary IFN-gamma-stimulated HeLa/ENCODE study maps STAT1 ChIP-seq occupancy to the IRF1 promoter GAS element with paired expression support; receptor-complex and SCI-transfer boundaries remain explicit.	IFN-gamma GAF/STAT1 activation is not evidence for a specific STAT1 target gene, and type-I ISGF3 target evidence is not silently transferred to the IFN-gamma branch.; Supplemental primary evidence resolves a bounded IFN-gamma/STAT1-to-IRF1 promoter record; receptor-complex and SCI transfer remain unresolved.	downstream_or_functional	true	A-layer evidence retained without directness promotion.; Low-confidence upgrade batch001: high source re-adjudication; edge tier remains bounded by layer and exactness.
M22B-EVID-000036	M22A-B003-EVID-010	M22B-E000138	unresolved	PMCID:PMC2080618;PMCID:PMC6343348	manual_background	mouse	contextual_support		M22A-HANDOFF-001890			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000037	M22A-B004-EVID-001	M22B-E000353	reviewed_direct_target	PMID:12296825;DOI:10.1046/j.1365-2443.2002.00573.x	review_statement	mouse;human	direct_edge		M22A-HANDOFF-001805;M22A-HANDOFF-001806;M22A-HANDOFF-001808;M22A-HANDOFF-001811;M22A-HANDOFF-001814;M22A-HANDOFF-001821;M22A-HANDOFF-001822;M22A-HANDOFF-001823;M22A-HANDOFF-001824;M22A-HANDOFF-001825;M22A-HANDOFF-001826;M22A-HANDOFF-001827;M22A-HANDOFF-001829;M22A-HANDOFF-001830;M22A-HANDOFF-001832			ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M22B-EVID-000038	M22A-B004-EVID-002	M22B-E000351	reviewed_program_association	PMID:19926752;DOI:10.1101/gr.092114.109	review_statement	mouse	contextual_support		M22A-HANDOFF-001805;M22A-HANDOFF-001806;M22A-HANDOFF-001808;M22A-HANDOFF-001811;M22A-HANDOFF-001814;M22A-HANDOFF-001821;M22A-HANDOFF-001822;M22A-HANDOFF-001823;M22A-HANDOFF-001824;M22A-HANDOFF-001825;M22A-HANDOFF-001826;M22A-HANDOFF-001827;M22A-HANDOFF-001829;M22A-HANDOFF-001830;M22A-HANDOFF-001832			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000039	M22A-B004-EVID-003	M22B-E000345	reviewed_program_association	PMID:20689554	review_statement	mouse	contextual_support		M22A-HANDOFF-001805;M22A-HANDOFF-001806;M22A-HANDOFF-001808;M22A-HANDOFF-001811;M22A-HANDOFF-001814;M22A-HANDOFF-001821;M22A-HANDOFF-001822;M22A-HANDOFF-001823;M22A-HANDOFF-001824;M22A-HANDOFF-001825;M22A-HANDOFF-001826;M22A-HANDOFF-001827;M22A-HANDOFF-001829;M22A-HANDOFF-001830;M22A-HANDOFF-001832			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000040	M22A-B004-EVID-004	M22B-E000350	no_evidence_boundary	PMID:12296825;PMID:19926752;PMID:20689554	negative_evidence	mouse;human	negative_evidence		M22A-HANDOFF-001805;M22A-HANDOFF-001806;M22A-HANDOFF-001808;M22A-HANDOFF-001811;M22A-HANDOFF-001814;M22A-HANDOFF-001821;M22A-HANDOFF-001822;M22A-HANDOFF-001823;M22A-HANDOFF-001824;M22A-HANDOFF-001825;M22A-HANDOFF-001826;M22A-HANDOFF-001827;M22A-HANDOFF-001829;M22A-HANDOFF-001830;M22A-HANDOFF-001832			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000041	M22A-B004-EVID-005	M22B-E000396	unresolved	PMCID:PMC1383672; PMID:16101586; DOI:10.1042/BJ20050327	manual_background	mouse	contextual_support	high	M22A-HANDOFF-001805;M22A-HANDOFF-001806;M22A-HANDOFF-001808;M22A-HANDOFF-001811;M22A-HANDOFF-001814;M22A-HANDOFF-001821;M22A-HANDOFF-001822;M22A-HANDOFF-001823;M22A-HANDOFF-001824;M22A-HANDOFF-001825;M22A-HANDOFF-001826;M22A-HANDOFF-001827;M22A-HANDOFF-001829;M22A-HANDOFF-001830;M22A-HANDOFF-001832	Primary mouse study supports a BMP-responsive SMAD8-containing promoter complex at Msx1 using consensus mutation, EMSA/supershift, reporter assays, and proteomic identification; this is not a SMAD8-only claim.	SMAD1 or SMAD5 family evidence is not silently transferred to SMAD8, and the exact BMP ligand-receptor and SCI cell context remain unresolved.; Supplemental primary evidence resolves a bounded SMAD8-containing Msx1 promoter complex; SMAD8-only specificity, exact BMP receptor composition, and SCI transfer remain unresolved.	downstream_or_functional	true	A-layer evidence retained without directness promotion.; Low-confidence upgrade batch001: high source re-adjudication; edge tier remains bounded by layer and exactness.
M22B-EVID-000042	M22A-B004-EVID-006	M22B-E000387	reviewed_phenotype_only	PMID:17158881;PMCID:PMC7840119;DOI:10.1074/jbc.M607008200	review_statement	human;mouse	contextual_support		M22A-HANDOFF-003401			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000043	M22A-B004-EVID-007	M22B-E000388	no_evidence_boundary	PMID:17158881;PMCID:PMC7840119;DOI:10.1074/jbc.M607008200	negative_evidence	human;mouse	negative_evidence		M22A-HANDOFF-003401			downstream_or_functional	false	A-layer evidence retained without directness promotion.
M22B-EVID-000044	M22A-B004-EVID-008	M22B-E000383	reviewed_program_association	PMID:14517293;PMCID:PMC230332;DOI:10.1128/MCB.23.20.7230-7242.2003;PMID:33219121;PMCID:PMC7733802;DOI:10.1073/pnas.2019263117	review_statement	mouse;human	contextual_support		M22A-HANDOFF-004274;M22A-HANDOFF-004275;M22A-HANDOFF-004276;M22A-HANDOFF-004277			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000045	M22A-B004-EVID-009	M22B-E000375	unresolved	PMID:14517293;PMCID:PMC230332;DOI:10.1128/MCB.23.20.7230-7242.2003;PMID:33219121;PMCID:PMC7733802;DOI:10.1073/pnas.2019263117	manual_background	mouse;human	contextual_support		M22A-HANDOFF-004274;M22A-HANDOFF-004275;M22A-HANDOFF-004276;M22A-HANDOFF-004277			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000046	M22A-B004-EVID-010	M22B-E000389	unresolved	PMID:14517293;PMCID:PMC230332;DOI:10.1128/MCB.23.20.7230-7242.2003;PMID:33219121;PMCID:PMC7733802;DOI:10.1073/pnas.2019263117	manual_background	mouse;human	contextual_support		M22A-HANDOFF-004274;M22A-HANDOFF-004275;M22A-HANDOFF-004276;M22A-HANDOFF-004277			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000047	M22A-B004-EVID-011	M22B-E000385	reviewed_program_association	PMID:22550067;PMID:25588905;PMID:4067217;PMCID:PMC4067217	review_statement	mouse;rat;human recombinant-protein comparator	contextual_support		M22A-HANDOFF-004337;M22A-HANDOFF-004338			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000048	M22A-B004-EVID-012	M22B-E000376	unresolved	PMCID:PMC4206766; PMID:25277163; DOI:10.1186/s12915-014-0081-5; PMID:24798330	manual_background	mouse;rat;human recombinant-protein comparator	contextual_support	high	M22A-HANDOFF-004337;M22A-HANDOFF-004338	Primary zebrafish study identifies Nodal-responsive Smad2-bound target genes with ChIP-seq, expression integration, and independent ChIP-qPCR; exact Gdf1 receptor usage and SCI transfer remain bounded.	Nodal-induced SMAD2 activation, receptor-complex context, and phenotype are not promoted to a direct TF-target claim; exact ACVR1C-ACVR2A/ACVR2B-CFC1 composition and SCI relevance remain unresolved.; Supplemental primary evidence resolves a bounded Nodal/SMAD2 target program; the exact ACVR1C-ACVR2A/ACVR2B-CFC1 receptor composition and SCI transfer remain unresolved.	downstream_or_functional	true	A-layer evidence retained without directness promotion.; Low-confidence upgrade batch001: high source re-adjudication; edge tier remains bounded by layer and exactness.
M22B-EVID-000049	M22A-B004-EVID-013	M22B-E000390	unresolved	PMID:22550067;PMID:25588905;PMID:4067217;PMCID:PMC4067217	manual_background	mouse;rat;human recombinant-protein comparator	contextual_support		M22A-HANDOFF-004337;M22A-HANDOFF-004338			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000050	M22A-B005-EVID-001	M22B-E000443	reviewed_direct_target	PMID:17575072	review_statement	mouse	direct_edge		M22A-HANDOFF-001284;M22A-HANDOFF-003909			ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M22B-EVID-000051	M22A-B005-EVID-002	M22B-E000444	reviewed_program_association	PMID:11801649;PMID:17575072	review_statement	mouse	contextual_support		M22A-HANDOFF-001284;M22A-HANDOFF-003909			downstream_or_functional	true	A-layer evidence retained without directness promotion.
M22B-EVID-000052	M22A-B005-EVID-003	M22B-E000415	reviewed_direct_target	PMID:31266943;PMCID:PMC6606597;DOI:10.1038/s41467-019-10970-y;PMID:11440635	review_statement	mouse;human	contextual_support		M22A-HANDOFF-001909;M22A-HANDOFF-001911			downstream_or_functional	true	A-layer evidence retained without directness promotion.
