tf_key	display_symbols	species_scopes	source_registries	source_versions	identity_catalogs	identity_source_count	catalog_profile_count	tflink_target_count	unique_reference_pmids	current_status	identifier_flags	triage_bucket	promotion_scope	module_route	evidence_readiness	triage_reason	provenance_note
ac012531.3	AC012531.3	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac019117.3	AC019117.3	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac020909.1	AC020909.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac022167.5	AC022167.5	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac025287.4	AC025287.4	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac067968.1	AC067968.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac073111.3	AC073111.3	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac073111.5	AC073111.5	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac073612.1	AC073612.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac092329.3	AC092329.3	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac105001.2	AC105001.2	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac113536.1	AC113536.1	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac115220.1	AC115220.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac118549	AC118549	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac153379	AC153379	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac166164	AC166164	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac168977.1	AC168977.1	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac170751.2	AC170751.2	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ac187653.1	AC187653.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
aebp1	AEBP1	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
aff2	AFF2;Aff2	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ahdc1	AHDC1	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ai854703	AI854703	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ai987944	AI987944	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
akap8	AKAP8	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
akap8l	AKAP8L	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
al033529.1	AL033529.1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
al590629.2	AL590629.2	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
al590629.4	AL590629.4	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
al593853.1	AL593853.1	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ankrd30a	ANKRD30A	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ankzf1	ANKZF1	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
arid4a	ARID4A;Arid4a	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
au041133	AU041133	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
aw146154	AW146154	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
aw822073	AW822073	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
b020011l13rik	B020011L13Rik	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
bc024063	BC024063	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
bc025920	BC025920	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate	transcript_like_identifier	manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion. Identifier flag is retained for manual review: transcript_like_identifier.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
bhmg1	BHMG1	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
blzf1	BLZF1;Blzf1	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
caaa01180111	CAAA01180111	mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
capn15	CAPN15;Capn15	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
carhsp1	CARHSP1;Carhsp1	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ccdc17	CCDC17	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
ccdc88a	CCDC88A	human	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
cdip1	CDIP1;Cdip1	human;mouse	AnimalTFDB3	AnimalTFDB3_git_snapshot	AnimalTFDB3	2	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
cenpb	CENPB	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
cenpbd1	CENPBD1	human	Lambert_HumanTFs	Lambert_v1.01	Lambert_HumanTFs	1	0	0	0	new_candidate		manual_identity_review	none	unassigned_until_identity_and_pair_review	single_identity_source_pair_unverified	Only one identity/profile lane is present and no exact-pair primary evidence is available in the expansion.	Source registries retained from tf_cross_species_collapsed.tsv and source versions rejoined from tf_candidate_crosswalk.tsv; source-specific identity records remain in the parent expansion artifact.
