node_id	canonical_name	node_type	node_subtype	gene_symbol	organism_scope	compartment	notes	canonical_label	label_variants	modules	pathways	exportable_edge_count
NODE00028	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program; exportable_edge_count=1	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	5-HT1A-CREB/nNOS-associated hippocampal anxiolytic program	22B	cell_state_program	1
NODE00029	5-HT2-family-associated EGR1/c-FOS immediate-early program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT2-family-associated EGR1/c-FOS immediate-early program; exportable_edge_count=1	5-HT2-family-associated EGR1/c-FOS immediate-early program	5-HT2-family-associated EGR1/c-FOS immediate-early program	22B	cell_state_program	1
NODE00030	5-HT2A-CREB neuronal plasticity-associated gene program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT2A-CREB neuronal plasticity-associated gene program; exportable_edge_count=1	5-HT2A-CREB neuronal plasticity-associated gene program	5-HT2A-CREB neuronal plasticity-associated gene program	22B	cell_state_program	1
NODE00031	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program; exportable_edge_count=1	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	5-HT4-associated PKA-CREB enteric-neuron survival and neurogenesis program	22B	cell_state_program	1
NODE00032	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program; exportable_edge_count=1	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	5-HT4-associated PKA-CREB enteric-neuronal survival and neurogenesis program	22B	cell_state_program	1
NODE00033	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program; exportable_edge_count=1	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	5-HT4-CREB-associated enteric-neuron neuroprotection and neurogenesis program	22B	cell_state_program	1
NODE00034	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program; exportable_edge_count=1	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	5-HT6-AC-cAMP-PKA-ERK-CREB-BDNF neuronal response program	22B	cell_state_program	1
NODE00035	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-associated PKA-CREB/SRE neuronal transcriptional program; exportable_edge_count=1	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	5-HT7-associated PKA-CREB/SRE neuronal transcriptional program	22B	cell_state_program	1
NODE00036	5-HT7-CREB/SRE neuronal signaling and morphology program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-CREB/SRE neuronal signaling and morphology program; exportable_edge_count=1	5-HT7-CREB/SRE neuronal signaling and morphology program	5-HT7-CREB/SRE neuronal signaling and morphology program	22B	cell_state_program	1
NODE00037	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program; exportable_edge_count=1	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	5-HT7-CREB/SRE neuronal signaling and neurite-outgrowth program	22B	cell_state_program	1
NODE00038	5-LO products/LTB4/PGE2	signaling_effector					modules=24B; pathways=leukotriene/eicosanoid pharmacology; label_variants=5-LO products/LTB4/PGE2; exportable_edge_count=1	5-LO products/LTB4/PGE2	5-LO products/LTB4/PGE2	24B	leukotriene/eicosanoid pharmacology	1
NODE00039	5-oxo-ETE	ligand					modules=21B; pathways=5-oxo-ETE-OXER1-GPCR; label_variants=5-oxo-ETE; exportable_edge_count=1	5-oxo-ETE	5-oxo-ETE	21B	5-oxo-ETE-OXER1-GPCR	1
NODE00040	5-prime-triphosphate blunt-ended dsRNA	ligand					modules=21B; pathways=RIG-I-5prime-ppp-dsRNA-sensing; label_variants=5-prime-triphosphate blunt-ended dsRNA; exportable_edge_count=1	5-prime-triphosphate blunt-ended dsRNA	5-prime-triphosphate blunt-ended dsRNA	21B	RIG-I-5prime-ppp-dsRNA-sensing	1
NODE00041	5α-DHT/5α-dihydrotestosterone	ligand					modules=21B; pathways=5α-DHT-ADGRD1-GPCR-activation; label_variants=5α-DHT/5α-dihydrotestosterone; exportable_edge_count=1	5α-DHT/5α-dihydrotestosterone	5α-DHT/5α-dihydrotestosterone	21B	5α-DHT-ADGRD1-GPCR-activation	1
NODE00042	7-Fluorotryptamine/7-FTA	ligand					modules=21B; pathways=7FTA-GPRC5A-beta-arrestin-microbial-monoamine; label_variants=7-Fluorotryptamine/7-FTA; exportable_edge_count=1	7-Fluorotryptamine/7-FTA	7-Fluorotryptamine/7-FTA	21B	7FTA-GPRC5A-beta-arrestin-microbial-monoamine	1
NODE00043	7alpha,25-dihydroxycholesterol	ligand					modules=21B; pathways=7alpha25OHC-GPR183-GPCR; label_variants=7alpha,25-dihydroxycholesterol; exportable_edge_count=1	7alpha,25-dihydroxycholesterol	7alpha,25-dihydroxycholesterol	21B	7alpha25OHC-GPR183-GPCR	1
NODE00044	9-HODE	ligand					modules=21B; pathways=9-HODE-GPR132-GPCR; label_variants=9-HODE; exportable_edge_count=1	9-HODE	9-HODE	21B	9-HODE-GPR132-GPCR	1
NODE00045	[D-Ala2,D-Leu5]-enkephalin (DADLE)	ligand					modules=21B; pathways=DADLE-OPRD1-GPCR; label_variants=[D-Ala2,D-Leu5]-enkephalin (DADLE); exportable_edge_count=1	[D-Ala2,D-Leu5]-enkephalin (DADLE)	[D-Ala2,D-Leu5]-enkephalin (DADLE)	21B	DADLE-OPRD1-GPCR	1
NODE00046	[des-Arg10]kallidin	ligand					modules=21B; pathways=DesArgKallidin-BDKRB1-GPCR; label_variants=[des-Arg10]kallidin; exportable_edge_count=1	[des-Arg10]kallidin	[des-Arg10]kallidin	21B	DesArgKallidin-BDKRB1-GPCR	1
NODE00047	A-SAA/SAA2 context	ligand					modules=23B; pathways=SAA/SCARB1 -> receptor-dependent uptake and lipid handling, with IL-6/IL-8 and endothelial-adhesion inflammatory branch; label_variants=A-SAA/SAA2 context; exportable_edge_count=3	A-SAA/SAA2 context	A-SAA/SAA2 context	23B	SAA/SCARB1 -> receptor-dependent uptake and lipid handling, with IL-6/IL-8 and endothelial-adhesion inflammatory branch	3
NODE00048	A1 astrocytic inflammatory/neurotoxic response	signaling_effector					modules=21B; pathways=microglial-fragmented-mitochondria-A1-astrocyte-response; label_variants=A1 astrocytic inflammatory/neurotoxic response; exportable_edge_count=1	A1 astrocytic inflammatory/neurotoxic response	A1 astrocytic inflammatory/neurotoxic response	21B	microglial-fragmented-mitochondria-A1-astrocyte-response	1
NODE00049	A1/neurotoxic reactive astrocyte state	signaling_effector					modules=21B; pathways=A1-astrocyte-loss-of-neuronal-support;A1-astrocyte-neuronal-toxicity;A1-astrocyte-oligodendrocyte-toxicity;A1-astrocyte-phagocytosis-loss;A1-astrocyte-synaptogenesis-loss;microglia-cytokine-A1-astrocyte-induction; label_variants=A1/neurotoxic reactive astrocyte state; exportable_edge_count=6	A1/neurotoxic reactive astrocyte state	A1/neurotoxic reactive astrocyte state	21B	A1-astrocyte-loss-of-neuronal-support;A1-astrocyte-neuronal-toxicity;A1-astrocyte-oligodendrocyte-toxicity;A1-astrocyte-phagocytosis-loss;A1-astrocyte-synaptogenesis-loss;microglia-cytokine-A1-astrocyte-induction	6
NODE00050	A20/TNFAIP3	signaling_effector					modules=21B; pathways=A20-TRAF6-TGFbeta-inhibitory-deubiquitination;SMAD6-A20-TRAF6-TGFbeta-inhibitory-complex; label_variants=A20/TNFAIP3; exportable_edge_count=2	A20/TNFAIP3	A20/TNFAIP3	21B	A20-TRAF6-TGFbeta-inhibitory-deubiquitination;SMAD6-A20-TRAF6-TGFbeta-inhibitory-complex	2
NODE00051	A2m	ligand		A2m			modules=20B; pathways=Scavenger/uptake-associated receptor family; label_variants=A2m; exportable_edge_count=1	A2m	A2m	20B	Scavenger/uptake-associated receptor family	1
NODE00052	AamCRT/Amblyomma americanum calreticulin	ligand					modules=21B; pathways=Amblyomma-AamCRT-C1q-binding; label_variants=AamCRT/Amblyomma americanum calreticulin; exportable_edge_count=1	AamCRT/Amblyomma americanum calreticulin	AamCRT/Amblyomma americanum calreticulin	21B	Amblyomma-AamCRT-C1q-binding	1
NODE00053	AamIGFBP-rP1/Amblyomma americanum salivary IGFBP-related protein	ligand					modules=21B; pathways=Amblyomma-AamIGFBPrP1-insulin-binding; label_variants=AamIGFBP-rP1/Amblyomma americanum salivary IGFBP-related protein; exportable_edge_count=1	AamIGFBP-rP1/Amblyomma americanum salivary IGFBP-related protein	AamIGFBP-rP1/Amblyomma americanum salivary IGFBP-related protein	21B	Amblyomma-AamIGFBPrP1-insulin-binding	1
NODE00054	AAS19/Amblyomma americanum serpin 19	signaling_effector					modules=21B; pathways=Amblyomma-AAS19-serpin-protease-inhibition; label_variants=AAS19/Amblyomma americanum serpin 19; exportable_edge_count=6	AAS19/Amblyomma americanum serpin 19	AAS19/Amblyomma americanum serpin 19	21B	Amblyomma-AAS19-serpin-protease-inhibition	6
NODE00055	AAS27/Amblyomma americanum serpin 27	signaling_effector					modules=21B; pathways=AAS27-protease-inhibition; label_variants=AAS27/Amblyomma americanum serpin 27; exportable_edge_count=2	AAS27/Amblyomma americanum serpin 27	AAS27/Amblyomma americanum serpin 27	21B	AAS27-protease-inhibition	2
NODE00056	AAS41/Amblyomma americanum serpin 41	signaling_effector					modules=21B; pathways=AAS41-protease-inhibition; label_variants=AAS41/Amblyomma americanum serpin 41; exportable_edge_count=2	AAS41/Amblyomma americanum serpin 41	AAS41/Amblyomma americanum serpin 41	21B	AAS41-protease-inhibition	2
NODE00057	Abca1	receptor		Abca1			modules=20B;21B; pathways=APOA1-ABCA1-apoA1-lipidation;Pathway not established; label_variants=ABCA1; Abca1; exportable_edge_count=4	Abca1	ABCA1; Abca1	20B;21B	APOA1-ABCA1-apoA1-lipidation;Pathway not established	4
NODE00058	ABCA1/ATP-binding cassette transporter A1	ligand					modules=21B; pathways=ABCA1-reactive-astrocyte-phagocytosis;PLTP-ABCA1-lipid-efflux-stabilization; label_variants=ABCA1/ATP-binding cassette transporter A1; exportable_edge_count=2	ABCA1/ATP-binding cassette transporter A1	ABCA1/ATP-binding cassette transporter A1	21B	ABCA1-reactive-astrocyte-phagocytosis;PLTP-ABCA1-lipid-efflux-stabilization	2
NODE00059	ABHD6/alpha-beta hydrolase domain-containing 6	ligand					modules=21B; pathways=ABHD6-GluA1-AMPAR-endocytic-trafficking; label_variants=ABHD6/alpha-beta hydrolase domain-containing 6; exportable_edge_count=1	ABHD6/alpha-beta hydrolase domain-containing 6	ABHD6/alpha-beta hydrolase domain-containing 6	21B	ABHD6-GluA1-AMPAR-endocytic-trafficking	1
NODE00060	ABI1/Abl-interactor 1 pS323	signaling_effector					modules=21B; pathways=PP5-ABI1-S323-NHEJ-recovery; label_variants=ABI1/Abl-interactor 1 pS323; exportable_edge_count=1	ABI1/Abl-interactor 1 pS323	ABI1/Abl-interactor 1 pS323	21B	PP5-ABI1-S323-NHEJ-recovery	1
NODE00061	ABIN1	signaling_effector					modules=21B; pathways=ABIN1-A20-NEMO-NFkB-inhibitory-complex;ABIN1-NEMO-A20-NFkB-inhibitory-complex;ABIN1-TAX1BP1-A20-antiviral-adaptor-complex; label_variants=ABIN1; exportable_edge_count=3	ABIN1	ABIN1	21B	ABIN1-A20-NEMO-NFkB-inhibitory-complex;ABIN1-NEMO-A20-NFkB-inhibitory-complex;ABIN1-TAX1BP1-A20-antiviral-adaptor-complex	3
NODE00062	ABL2	receptor		ABL2			modules=21B; pathways=PDGFRB-pY771-ABL2; label_variants=ABL2; exportable_edge_count=1	ABL2	ABL2	21B	PDGFRB-pY771-ABL2	1
NODE00063	ABRO1	signaling_effector					modules=21B; pathways=ABRO1-NLRP3-BRISC-recruitment; label_variants=ABRO1; exportable_edge_count=1	ABRO1	ABRO1	21B	ABRO1-NLRP3-BRISC-recruitment	1
NODE00064	ACACA/ACC1 pS79	signaling_effector					modules=21B; pathways=AMPK-ACC1-S79-lipogenesis-inhibition; label_variants=ACACA/ACC1 pS79; exportable_edge_count=1	ACACA/ACC1 pS79	ACACA/ACC1 pS79	21B	AMPK-ACC1-S79-lipogenesis-inhibition	1
NODE00065	ACACB/ACC2 pS222	signaling_effector					modules=21B; pathways=AMPK-ACC2-S222-lipogenesis-inhibition; label_variants=ACACB/ACC2 pS222; exportable_edge_count=1	ACACB/ACC2 pS222	ACACB/ACC2 pS222	21B	AMPK-ACC2-S222-lipogenesis-inhibition	1
NODE00066	ACAN/aggrecan	signaling_effector					modules=21B; pathways=ACAN-PTPRS-CSPG-inhibition-remyelination; label_variants=ACAN/aggrecan; exportable_edge_count=1	ACAN/aggrecan	ACAN/aggrecan	21B	ACAN-PTPRS-CSPG-inhibition-remyelination	1
NODE00067	ACAN/aggrecan C-type lectin domain	ligand					modules=21B; pathways=ACAN-TNR-lectican-ECM-binding; label_variants=ACAN/aggrecan C-type lectin domain; exportable_edge_count=1	ACAN/aggrecan C-type lectin domain	ACAN/aggrecan C-type lectin domain	21B	ACAN-TNR-lectican-ECM-binding	1
NODE00068	ACBD3/DRIP78	signaling_effector					modules=21B; pathways=ACBD3-DRD1-ER-export; label_variants=ACBD3/DRIP78; exportable_edge_count=1	ACBD3/DRIP78	ACBD3/DRIP78	21B	ACBD3-DRD1-ER-export	1
NODE00069	ACBD4	signaling_effector					modules=21B; pathways=ACBD4-VAPB-peroxisome-ER-contact; label_variants=ACBD4; exportable_edge_count=1	ACBD4	ACBD4	21B	ACBD4-VAPB-peroxisome-ER-contact	1
NODE00070	ACBD5	signaling_effector					modules=21B; pathways=ACBD5-VAPA-VAPB-peroxisome-ER-contact; label_variants=ACBD5; exportable_edge_count=1	ACBD5	ACBD5	21B	ACBD5-VAPA-VAPB-peroxisome-ER-contact	1
NODE00071	ACE/ACE1	ligand					modules=21B; pathways=ACE-BDKRB2-plasma-membrane-heteromer; label_variants=ACE/ACE1; exportable_edge_count=1	ACE/ACE1	ACE/ACE1	21B	ACE-BDKRB2-plasma-membrane-heteromer	1
NODE00072	ACE2	receptor		ACE2			modules=21B; pathways=SARS-CoV-2-spike-ACE2-binding-entry; label_variants=ACE2; exportable_edge_count=1	ACE2	ACE2	21B	SARS-CoV-2-spike-ACE2-binding-entry	1
NODE00073	Acetate/propionate/butyrate	ligand					modules=21B; pathways=SCFA-FFAR2-GPCR;SCFA-FFAR3-GPCR; label_variants=Acetate/propionate/butyrate; exportable_edge_count=2	Acetate/propionate/butyrate	Acetate/propionate/butyrate	21B	SCFA-FFAR2-GPCR;SCFA-FFAR3-GPCR	2
NODE00074	Acetylated LDL/AcLDL	ligand					modules=21B; pathways=AcLDL-MSR1-scavenger-uptake; label_variants=Acetylated LDL/AcLDL; exportable_edge_count=1	Acetylated LDL/AcLDL	Acetylated LDL/AcLDL	21B	AcLDL-MSR1-scavenger-uptake	1
NODE00075	Acetylcholine	ligand		Acetylcholine			modules=21B; pathways=Acetylcholine-CHRM1-GPCR;Acetylcholine-CHRM3-muscarinic-GPCR;Acetylcholine-CHRM5-muscarinic-GPCR;Acetylcholine-CHRNA7-nicotinic-channel;Acetylcholine-M2-muscarinic;Acetylcholine-M4-muscarinic;Acetylcholine-alpha2beta2-nAChR;Acetylcholine-alpha2beta4-nAChR;Acetylcholine-alpha3alpha5beta2-nAChR;Acetylcholine-alpha3alpha5beta4-nAChR;Acetylcholine-alpha3alpha6beta2-nAChR;Acetylcholine-alpha3beta2-nAChR;Acetylcholine-alpha3beta3beta4-nAChR;Acetylcholine-alpha3beta4-nAChR;Acetylcholine-alpha4alpha6beta2-nAChR;Acetylcholine-alpha4beta2-nAChR;Acetylcholine-alpha4beta4-nAChR;Acetylcholine-alpha6beta4beta3-nAChR;Acetylcholine-nicotinic-AChR; label_variants=Acetylcholine; exportable_edge_count=19	Acetylcholine	Acetylcholine	21B	Acetylcholine-CHRM1-GPCR;Acetylcholine-CHRM3-muscarinic-GPCR;Acetylcholine-CHRM5-muscarinic-GPCR;Acetylcholine-CHRNA7-nicotinic-channel;Acetylcholine-M2-muscarinic;Acetylcholine-M4-muscarinic;Acetylcholine-alpha2beta2-nAChR;Acetylcholine-alpha2beta4-nAChR;Acetylcholine-alpha3alpha5beta2-nAChR;Acetylcholine-alpha3alpha5beta4-nAChR;Acetylcholine-alpha3alpha6beta2-nAChR;Acetylcholine-alpha3beta2-nAChR;Acetylcholine-alpha3beta3beta4-nAChR;Acetylcholine-alpha3beta4-nAChR;Acetylcholine-alpha4alpha6beta2-nAChR;Acetylcholine-alpha4beta2-nAChR;Acetylcholine-alpha4beta4-nAChR;Acetylcholine-alpha6beta4beta3-nAChR;Acetylcholine-nicotinic-AChR	19
NODE00076	AChR clustering/NMJ organization	signaling_effector					modules=23B; pathways=agrin-integrin synaptic function; label_variants=AChR clustering/NMJ organization; exportable_edge_count=1	AChR clustering/NMJ organization	AChR clustering/NMJ organization	23B	agrin-integrin synaptic function	1
NODE00077	Ackr1	receptor		Ackr1			modules=20B; pathways=GPCR receptor family; label_variants=Ackr1; exportable_edge_count=3	Ackr1	Ackr1	20B	GPCR receptor family	3
