node_id	role	role_source	role_evidence
NODE00037	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00038	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00039	ligand	register_ligand_receptor_layer	edge=M21B-E001304; evidence=M21B-EVID-001247
NODE00039	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00040	ligand	register_ligand_receptor_layer	edge=M21B-E003860; evidence=M21B-EVID-003803
NODE00040	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00041	ligand	register_ligand_receptor_layer	edge=M21B-E007180; evidence=M21B-EVID-007123
NODE00041	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00042	ligand	register_ligand_receptor_layer	edge=M21B-E006444; evidence=M21B-EVID-006387
NODE00042	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00043	ligand	register_ligand_receptor_layer	edge=M21B-E001302; evidence=M21B-EVID-001245
NODE00043	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00044	ligand	register_ligand_receptor_layer	edge=M21B-E003891; evidence=M21B-EVID-003834
NODE00044	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00045	ligand	register_ligand_receptor_layer	edge=M21B-E001371; evidence=M21B-EVID-001314
NODE00045	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00046	ligand	register_ligand_receptor_layer	edge=M21B-E001534; evidence=M21B-EVID-001477
NODE00046	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00047	ligand	register_ligand_receptor_layer	edge=M23B-E000852; evidence=M23B-EVID-001151
NODE00047	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00048	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00049	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00050	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00051	ligand	register_ligand_receptor_layer	edge=M20B-E002399; evidence=M20B-EVID-002399
NODE00051	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00052	ligand	register_ligand_receptor_layer	edge=M21B-E004979; evidence=M21B-EVID-004922
NODE00052	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00053	ligand	register_ligand_receptor_layer	edge=M21B-E005064; evidence=M21B-EVID-005007
NODE00053	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00054	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00055	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00056	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00057	receptor	register_ligand_receptor_layer	edge=M20B-E002586; evidence=M20B-EVID-002586 || edge=M20B-E002619; evidence=M20B-EVID-002619 || edge=M20B-E004538; evidence=M20B-EVID-004538 || edge=M21B-E005559; evidence=M21B-EVID-005502
NODE00057	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00058	ligand	register_ligand_receptor_layer	edge=M21B-E005822; evidence=M21B-EVID-005765
NODE00058	receptor	register_ligand_receptor_layer	edge=M21B-E006979; evidence=M21B-EVID-006922
NODE00058	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00059	ligand	register_ligand_receptor_layer	edge=M21B-E002608; evidence=M21B-EVID-002551
NODE00059	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00060	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00061	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00062	receptor	register_ligand_receptor_layer	edge=M21B-E001104; evidence=M21B-EVID-001047
NODE00062	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00063	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00064	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00065	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00066	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00067	ligand	register_ligand_receptor_layer	edge=M21B-E003199; evidence=M21B-EVID-003142
NODE00067	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00068	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00069	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00070	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00071	ligand	register_ligand_receptor_layer	edge=M21B-E006572; evidence=M21B-EVID-006515
NODE00071	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00072	receptor	register_ligand_receptor_layer	edge=M21B-E006785; evidence=M21B-EVID-006728
NODE00072	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00073	ligand	register_ligand_receptor_layer	edge=M21B-E001499; evidence=M21B-EVID-001442 || edge=M21B-E001500; evidence=M21B-EVID-001443
NODE00073	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00074	ligand	register_ligand_receptor_layer	edge=M21B-E002759; evidence=M21B-EVID-002702
NODE00074	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00075	ligand	register_ligand_receptor_layer	edge=M21B-E001347; evidence=M21B-EVID-001290 || edge=M21B-E001349; evidence=M21B-EVID-001292 || edge=M21B-E001460; evidence=M21B-EVID-001403 || edge=M21B-E001472; evidence=M21B-EVID-001415 || edge=M21B-E001473; evidence=M21B-EVID-001416 || edge=M21B-E001601; evidence=M21B-EVID-001544 || edge=M21B-E001602; evidence=M21B-EVID-001545 || edge=M21B-E001603; evidence=M21B-EVID-001546 || edge=M21B-E001604; evidence=M21B-EVID-001547 || edge=M21B-E001610; evidence=M21B-EVID-001553 || edge=M21B-E001611; evidence=M21B-EVID-001554 || edge=M21B-E001612; evidence=M21B-EVID-001555 || edge=M21B-E001627; evidence=M21B-EVID-001570 || edge=M21B-E001631; evidence=M21B-EVID-001574 || edge=M21B-E001632; evidence=M21B-EVID-001575 || edge=M21B-E001633; evidence=M21B-EVID-001576 || edge=M21B-E001666; evidence=M21B-EVID-001609 || edge=M21B-E001667; evidence=M21B-EVID-001610 || edge=M21B-E001668; evidence=M21B-EVID-001611
NODE00075	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00076	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00077	receptor	register_ligand_receptor_layer	edge=M20B-E001840; evidence=M20B-EVID-001840 || edge=M20B-E001841; evidence=M20B-EVID-001841 || edge=M20B-E001843; evidence=M20B-EVID-001843
NODE00077	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00078	receptor	register_ligand_receptor_layer	edge=M21B-E000420; evidence=M21B-EVID-000363 || edge=M21B-E000421; evidence=M21B-EVID-000364 || edge=M21B-E000422; evidence=M21B-EVID-000365 || edge=M21B-E000423; evidence=M21B-EVID-000366 || edge=M21B-E000424; evidence=M21B-EVID-000367 || edge=M21B-E000425; evidence=M21B-EVID-000368 || edge=M21B-E000437; evidence=M21B-EVID-000380
NODE00078	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00079	receptor	register_ligand_receptor_layer	edge=M20B-E001778; evidence=M20B-EVID-001778 || edge=M20B-E001779; evidence=M20B-EVID-001779 || edge=M20B-E001780; evidence=M20B-EVID-001780 || edge=M20B-E001783; evidence=M20B-EVID-001783 || edge=M20B-E001788; evidence=M20B-EVID-001788 || edge=M20B-E001849; evidence=M20B-EVID-001849 || edge=M20B-E001852; evidence=M20B-EVID-001852 || edge=M20B-E002824; evidence=M20B-EVID-002824 || edge=M21B-E006151; evidence=M21B-EVID-006094 || edge=M21B-E006152; evidence=M21B-EVID-006095 || edge=M21B-E006153; evidence=M21B-EVID-006096 || edge=M21B-E006154; evidence=M21B-EVID-006097 || edge=M21B-E006155; evidence=M21B-EVID-006098
NODE00079	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00080	receptor	register_ligand_receptor_layer	edge=M21B-E000411; evidence=M21B-EVID-000354 || edge=M21B-E003001; evidence=M21B-EVID-002944
NODE00080	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00081	receptor	register_ligand_receptor_layer	edge=M20B-E002478; evidence=M20B-EVID-002478 || edge=M20B-E005362; evidence=M20B-EVID-005362
NODE00081	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00082	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00083	receptor	register_ligand_receptor_layer	edge=M21B-E000260; evidence=M21B-EVID-000203 || edge=M21B-E000261; evidence=M21B-EVID-000204 || edge=M21B-E002369; evidence=M21B-EVID-002312 || edge=M21B-E006728; evidence=M21B-EVID-006671
NODE00083	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00084	receptor	register_ligand_receptor_layer	edge=M20B-E001782; evidence=M20B-EVID-001782 || edge=M20B-E001785; evidence=M20B-EVID-001785 || edge=M20B-E001842; evidence=M20B-EVID-001842 || edge=M20B-E001844; evidence=M20B-EVID-001844 || edge=M20B-E001845; evidence=M20B-EVID-001845 || edge=M20B-E001846; evidence=M20B-EVID-001846 || edge=M20B-E001847; evidence=M20B-EVID-001847 || edge=M20B-E001848; evidence=M20B-EVID-001848 || edge=M20B-E002837; evidence=M20B-EVID-002837 || edge=M21B-E000262; evidence=M21B-EVID-000205 || edge=M21B-E000263; evidence=M21B-EVID-000206
NODE00084	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00085	receptor	register_ligand_receptor_layer	edge=M21B-E000412; evidence=M21B-EVID-000355 || edge=M21B-E000413; evidence=M21B-EVID-000356 || edge=M21B-E000414; evidence=M21B-EVID-000357
NODE00085	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00086	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00087	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00088	receptor	register_ligand_receptor_layer	edge=M21B-E001771; evidence=M21B-EVID-001714
NODE00088	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00089	ligand	register_ligand_receptor_layer	edge=M21B-E001404; evidence=M21B-EVID-001347
NODE00089	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00090	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00091	ligand	register_ligand_receptor_layer	edge=M23B-E000098; evidence=M23B-EVID-000160
NODE00091	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00092	ligand	register_ligand_receptor_layer	edge=M21B-E006578; evidence=M21B-EVID-006521 || edge=M21B-E007120; evidence=M21B-EVID-007063
NODE00092	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00093	ligand	register_ligand_receptor_layer	edge=M21B-E003013; evidence=M21B-EVID-002956
NODE00093	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00094	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00095	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00096	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00097	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00098	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00099	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00100	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00101	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00102	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00103	receptor	register_ligand_receptor_layer	edge=M21B-E008135; evidence=M21B-EVID-008080
NODE00103	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00104	ligand	register_ligand_receptor_layer	edge=M21B-E003243; evidence=M21B-EVID-003186 || edge=M21B-E003244; evidence=M21B-EVID-003187
NODE00104	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00105	ligand	register_ligand_receptor_layer	edge=M21B-E007126; evidence=M21B-EVID-007069
NODE00105	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00106	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00107	ligand	register_ligand_receptor_layer	edge=M21B-E002528; evidence=M21B-EVID-002471
NODE00107	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00108	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00109	ligand	register_ligand_receptor_layer	edge=M21B-E002529; evidence=M21B-EVID-002472
NODE00109	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00110	receptor	register_ligand_receptor_layer	edge=M20B-E002711; evidence=M20B-EVID-002711 || edge=M20B-E002742; evidence=M20B-EVID-002742 || edge=M20B-E003530; evidence=M20B-EVID-003530 || edge=M20B-E003541; evidence=M20B-EVID-003541
NODE00110	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00111	receptor	register_ligand_receptor_layer	edge=M20B-E002712; evidence=M20B-EVID-002712
NODE00111	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00112	receptor	register_ligand_receptor_layer	edge=M21B-E000772; evidence=M21B-EVID-000715 || edge=M21B-E000808; evidence=M21B-EVID-000751 || edge=M21B-E000815; evidence=M21B-EVID-000758
NODE00112	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00113	receptor	register_ligand_receptor_layer	edge=M21B-E001719; evidence=M21B-EVID-001662 || edge=M21B-E001720; evidence=M21B-EVID-001663
NODE00113	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00114	receptor	register_ligand_receptor_layer	edge=M20B-E001818; evidence=M20B-EVID-001818 || edge=M20B-E001827; evidence=M20B-EVID-001827
NODE00114	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00115	receptor	register_ligand_receptor_layer	edge=M20B-E001819; evidence=M20B-EVID-001819 || edge=M20B-E001828; evidence=M20B-EVID-001828
NODE00115	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00116	receptor	register_ligand_receptor_layer	edge=M20B-E002544; evidence=M20B-EVID-002544
NODE00116	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00117	receptor	register_ligand_receptor_layer	edge=M20B-E001820; evidence=M20B-EVID-001820 || edge=M20B-E001829; evidence=M20B-EVID-001829
NODE00117	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00118	receptor	register_ligand_receptor_layer	edge=M20B-E005041; evidence=M20B-EVID-005041
NODE00118	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00119	receptor	register_ligand_receptor_layer	edge=M21B-E003244; evidence=M21B-EVID-003187
NODE00119	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00120	receptor	register_ligand_receptor_layer	edge=M21B-E000764; evidence=M21B-EVID-000707
NODE00120	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00121	receptor	register_ligand_receptor_layer	edge=M21B-E000347; evidence=M21B-EVID-000290
NODE00121	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00122	receptor	register_ligand_receptor_layer	edge=M20B-E003532; evidence=M20B-EVID-003532 || edge=M20B-E003542; evidence=M20B-EVID-003542 || edge=M20B-E003555; evidence=M20B-EVID-003555 || edge=M20B-E004331; evidence=M20B-EVID-004331
NODE00122	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00123	receptor	register_ligand_receptor_layer	edge=M20B-E003533; evidence=M20B-EVID-003533 || edge=M20B-E003556; evidence=M20B-EVID-003556 || edge=M20B-E004333; evidence=M20B-EVID-004333
NODE00123	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00124	receptor	register_ligand_receptor_layer	edge=M20B-E004335; evidence=M20B-EVID-004335
NODE00124	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00125	receptor	register_ligand_receptor_layer	edge=M20B-E003543; evidence=M20B-EVID-003543
NODE00125	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00126	receptor	register_ligand_receptor_layer	edge=M21B-E000353; evidence=M21B-EVID-000296 || edge=M21B-E007126; evidence=M21B-EVID-007069
NODE00126	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00127	receptor	register_ligand_receptor_layer	edge=M21B-E003243; evidence=M21B-EVID-003186
NODE00127	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00128	receptor	register_ligand_receptor_layer	edge=M21B-E000354; evidence=M21B-EVID-000297
NODE00128	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00129	receptor	register_ligand_receptor_layer	edge=M20B-E003534; evidence=M20B-EVID-003534 || edge=M20B-E003557; evidence=M20B-EVID-003557
NODE00129	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00130	receptor	register_ligand_receptor_layer	edge=M20B-E003535; evidence=M20B-EVID-003535 || edge=M20B-E003558; evidence=M20B-EVID-003558
NODE00130	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00131	receptor	register_ligand_receptor_layer	edge=M21B-E000345; evidence=M21B-EVID-000288 || edge=M21B-E006360; evidence=M21B-EVID-006303
NODE00131	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00132	receptor	register_ligand_receptor_layer	edge=M21B-E000813; evidence=M21B-EVID-000756
NODE00132	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00133	receptor	register_ligand_receptor_layer	edge=M21B-E006573; evidence=M21B-EVID-006516 || edge=M21B-E006711; evidence=M21B-EVID-006654 || edge=M21B-E006723; evidence=M21B-EVID-006666
NODE00133	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00134	receptor	register_ligand_receptor_layer	edge=M20B-E003552; evidence=M20B-EVID-003552
NODE00134	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00135	receptor	register_ligand_receptor_layer	edge=M20B-E003560; evidence=M20B-EVID-003560 || edge=M20B-E003564; evidence=M20B-EVID-003564 || edge=M20B-E003568; evidence=M20B-EVID-003568
NODE00135	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00136	receptor	register_ligand_receptor_layer	edge=M20B-E003561; evidence=M20B-EVID-003561 || edge=M20B-E003565; evidence=M20B-EVID-003565 || edge=M20B-E003569; evidence=M20B-EVID-003569
NODE00136	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00137	receptor	register_ligand_receptor_layer	edge=M21B-E000346; evidence=M21B-EVID-000289 || edge=M21B-E006361; evidence=M21B-EVID-006304
NODE00137	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00138	receptor	register_ligand_receptor_layer	edge=M21B-E000814; evidence=M21B-EVID-000757
NODE00138	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00139	receptor	register_ligand_receptor_layer	edge=M21B-E000355; evidence=M21B-EVID-000298 || edge=M21B-E003233; evidence=M21B-EVID-003176 || edge=M21B-E003236; evidence=M21B-EVID-003179 || edge=M21B-E005563; evidence=M21B-EVID-005506 || edge=M21B-E006608; evidence=M21B-EVID-006551 || edge=M21B-E006690; evidence=M21B-EVID-006633 || edge=M21B-E006712; evidence=M21B-EVID-006655
NODE00139	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00140	receptor	register_ligand_receptor_layer	edge=M21B-E003234; evidence=M21B-EVID-003177 || edge=M21B-E003237; evidence=M21B-EVID-003180
NODE00140	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00141	receptor	register_ligand_receptor_layer	edge=M21B-E003235; evidence=M21B-EVID-003178 || edge=M21B-E003238; evidence=M21B-EVID-003181
NODE00141	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00142	receptor	register_ligand_receptor_layer	edge=M20B-E003553; evidence=M20B-EVID-003553
NODE00142	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00143	receptor	register_ligand_receptor_layer	edge=M20B-E003562; evidence=M20B-EVID-003562 || edge=M20B-E003566; evidence=M20B-EVID-003566 || edge=M20B-E003570; evidence=M20B-EVID-003570
NODE00143	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00144	receptor	register_ligand_receptor_layer	edge=M20B-E003563; evidence=M20B-EVID-003563 || edge=M20B-E003567; evidence=M20B-EVID-003567 || edge=M20B-E003571; evidence=M20B-EVID-003571
NODE00144	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00145	receptor	register_ligand_receptor_layer	edge=M20B-E003545; evidence=M20B-EVID-003545
