entity_form_id	node_id	form_type	canonical_name	source_role	form_status	notes
PROTEIN:NODE00167	NODE00167	protein_ligand	ADAM2/fertilin-beta	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00171	NODE00171	protein_ligand	ADAM23/MDC3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00172	NODE00172	protein_ligand	ADAM28/MDC-L	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00173	NODE00173	protein_ligand	Adam9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00174	NODE00174	protein_ligand	ADAM9/MDC-9	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00175	NODE00175	protein_ligand	ADAM9/MDC9/meltrin-gamma	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00176	NODE00176	protein_ligand	ADAMTS1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00179	NODE00179	protein_ligand	ADAMTS13	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00181	NODE00181	protein_ligand	ADAMTS4/aggrecanase-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00182	NODE00182	protein_ligand	ADAMTS5/aggrecanase-2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00187	NODE00187	protein_ligand	Adcyap1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00188	NODE00188	protein_ligand	ADCYAP1/PACAP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00193	NODE00193	protein_ligand	Adenosine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00194	NODE00194	protein_ligand	Adenovirus type 2 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00195	NODE00195	protein_ligand	Adenovirus type 5 penton base	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00203	NODE00203	protein_ligand	ADGRE5/CD97	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00222	NODE00222	protein_ligand	Adiponectin (globular/full-length forms)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00223	NODE00223	protein_ligand	Adipoq	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00224	NODE00224	protein_ligand	ADIPOQ/adiponectin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00225	NODE00225	protein_ligand	ADIPOQ/adiponectin (HMW/hexameric)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00232	NODE00232	protein_ligand	Adm	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00233	NODE00233	protein_ligand	Adm2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00234	NODE00234	protein_ligand	ADM2/adrenomedullin 2/intermedin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00235	NODE00235	protein_ligand	Ado	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00237	NODE00237	protein_ligand	ADORA1/A1 adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00240	NODE00240	protein_ligand	ADORA2A/A2A adenosine receptor	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00247	NODE00247	protein_ligand	ADP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00248	NODE00248	protein_ligand	ADP/adenosine diphosphate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00250	NODE00250	protein_ligand	Adr1/Rickettsia conorii outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00261	NODE00261	protein_ligand	Adrenomedullin/ADM	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00266	NODE00266	protein_ligand	AfEno1/Aspergillus fumigatus enolase	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00267	NODE00267	protein_ligand	Ag85C/Mycobacterium tuberculosis antigen 85C	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00269	NODE00269	protein_ligand	AGE-modified albumin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00275	NODE00275	protein_ligand	AGGRECAN^S8/sialylated keratan-sulfate glycoform	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00276	NODE00276	protein_ligand	Agouti signaling protein/ASIP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00277	NODE00277	protein_ligand	Agouti-related protein/AGRP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00278	NODE00278	protein_ligand	AGR2/anterior gradient 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00281	NODE00281	protein_ligand	Agrin/AGRN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00282	NODE00282	protein_ligand	Agrin/AGRN C-terminal fragment	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00283	NODE00283	protein_ligand	Agrn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00284	NODE00284	protein_ligand	AGRN/agrin HSPG	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00285	NODE00285	protein_ligand	AGRN/C-terminal agrin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00286	NODE00286	protein_ligand	Agrp	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00287	NODE00287	protein_ligand	AGT/AngII	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00296	NODE00296	protein_ligand	Ahsg	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00297	NODE00297	protein_ligand	AHSG/Fetuin-A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00298	NODE00298	protein_ligand	AICL/CLEC2B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00302	NODE00302	protein_ligand	Ail/Yersinia enterocolitica outer-membrane protein	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00305	NODE00305	protein_ligand	AJAP1/adherence-junction-associated protein 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00307	NODE00307	protein_ligand	AKAP5/AKAP79-150	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00314	NODE00314	protein_ligand	Alb	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00315	NODE00315	protein_ligand	Albumin/ALB	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00316	NODE00316	protein_ligand	Alcam	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00318	NODE00318	protein_ligand	ALCAM/CD166	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00320	NODE00320	protein_ligand	Alexidine hydrochloride	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00322	NODE00322	protein_ligand	ALK pY1507	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00323	NODE00323	protein_ligand	ALKAL1/FAM150A	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00324	NODE00324	protein_ligand	ALKAL2/FAM150B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00325	NODE00325	protein_ligand	All-trans-retinoic acid/ATRA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00326	NODE00326	protein_ligand	Allyl isothiocyanate/mustard oil	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00330	NODE00330	protein_ligand	alpha-Ketoglutarate	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00332	NODE00332	protein_ligand	alpha-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00333	NODE00333	protein_ligand	alpha-MSH/NDP-MSH	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00334	NODE00334	protein_ligand	Alpha-synuclein assemblies	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00335	NODE00335	protein_ligand	Alpha-synuclein preformed fibrils	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00377	NODE00377	protein_ligand	Ambn	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00378	NODE00378	protein_ligand	Amelx	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00381	NODE00381	protein_ligand	Amh	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00384	NODE00384	protein_ligand	AMH/anti-Müllerian hormone	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00393	NODE00393	protein_ligand	Amylin/IAPP	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00394	NODE00394	protein_ligand	Amyloid-beta 1-42 (monomer)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00395	NODE00395	protein_ligand	Amyloid-beta amylospheroids (ASPD)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00396	NODE00396	protein_ligand	Amyloid-beta peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00397	NODE00397	protein_ligand	Amyloid-beta/Aβ	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00398	NODE00398	protein_ligand	Anandamide/AEA in microglia-derived microvesicles	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00399	NODE00399	protein_ligand	Anandamide/N-arachidonoylethanolamine	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00401	NODE00401	protein_ligand	Andes virus	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00403	NODE00403	protein_ligand	Ang	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00404	NODE00404	protein_ligand	ANG/angiogenin	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00405	NODE00405	protein_ligand	Angiopoietin-1/ANGPT1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00406	NODE00406	protein_ligand	Angiotensin II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00407	NODE00407	protein_ligand	Angiotensin II/Ang II	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00408	NODE00408	protein_ligand	Angiotensin-(1-7)/Ang(1-7)	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00409	NODE00409	protein_ligand	Angpt1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00410	NODE00410	protein_ligand	ANGPT1/Angiopoietin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00411	NODE00411	protein_ligand	Angpt2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00412	NODE00412	protein_ligand	Angpt4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00413	NODE00413	protein_ligand	Angptl1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00414	NODE00414	protein_ligand	ANGPTL1/angiopoietin-like 1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00415	NODE00415	protein_ligand	Angptl2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00416	NODE00416	protein_ligand	ANGPTL2/Angiopoietin-like 2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00417	NODE00417	protein_ligand	Angptl3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00418	NODE00418	protein_ligand	ANGPTL3/Angiopoietin-like 3	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00419	NODE00419	protein_ligand	Angptl4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00421	NODE00421	protein_ligand	ANGPTL4/Angiopoietin-like 4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00422	NODE00422	protein_ligand	ANGPTL4/cANGPTL4	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00423	NODE00423	protein_ligand	ANGPTL5/angiopoietin-like 5	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00424	NODE00424	protein_ligand	ANGPTL7/angiopoietin-like 7	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00425	NODE00425	protein_ligand	ANGPTL8/angiopoietin-like 8	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00426	NODE00426	protein_ligand	ANK2/ankyrin-B	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00427	NODE00427	protein_ligand	ANK3/ankyrin-G	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00430	NODE00430	protein_ligand	ANOS1/anosmin-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00431	NODE00431	protein_ligand	ANP/NPPA	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00434	NODE00434	protein_ligand	Anxa1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00435	NODE00435	protein_ligand	ANXA1 N-terminal peptide/Ac2-26	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00436	NODE00436	protein_ligand	ANXA1/Annexin A1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00437	NODE00437	protein_ligand	ANXA1/Annexin A1 N-terminal peptide	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00438	NODE00438	protein_ligand	Anxa2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00440	NODE00440	protein_ligand	ANXA2/Annexin A2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00441	NODE00441	protein_ligand	AOC3/VAP-1	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00447	NODE00447	protein_ligand	AP2M1/AP50/mu2	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00456	NODE00456	protein_ligand	APELA/Elabela/Toddler	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00457	NODE00457	protein_ligand	Apelin-13	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
PROTEIN:NODE00458	NODE00458	protein_ligand	Apelin-36/APLN	ligand	role_derived	Ligand/protein form derived from an exported ligand role; secretion is not asserted by this form record.
