expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-3948	M21B-DOWNSTREAM:01493	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-tropicalis-Sapt1-MBL-lectin-pathway-inhibition	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004889	M21B-LITEXP-3948	M21B-DOWNSTREAM-EVID:002369	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:36063565; DOI:10.1016/j.imbio.2022.152263	Primary evidence record M21B-DOWNSTREAM-EVID:002369; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify C. tropicalis Sapt1 as a complement-evasion protease; the cited primary directly shows recombinant Sapt1 cleavage of human MBL and inhibition of lectin-pathway activation. Primary model/assay: Recombinant Sapt1 produced in Kluyveromyces lactis; purified human MBL cleavage assays, acidic-pH proteolysis controls and lectin-pathway activation readouts; secretion confirmed in clinical C. tropicalis isolates.	Preserve recombinant/secreted Sapt1 and human MBL lectin-pathway context; cleavage is acidic-pH and extracellular complement inhibition, not host-cell signaling or SCI evidence.	LITEXP:003978
M21B-LITEXP-3949	M21B-DOWNSTREAM:01494	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-tropicalis-Sapt1-collectin11-lectin-pathway-inhibition	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004890	M21B-LITEXP-3949	M21B-DOWNSTREAM-EVID:002372	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:36063565; DOI:10.1016/j.imbio.2022.152263	Primary evidence record M21B-DOWNSTREAM-EVID:002372; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify C. tropicalis Sapt1 as a complement-evasion protease; the cited primary directly shows recombinant Sapt1 cleavage of human collectin-11 and inhibition of lectin-pathway activation. Primary model/assay: Recombinant Sapt1 produced in Kluyveromyces lactis; purified human collectin-11 cleavage assays, acidic-pH proteolysis controls and lectin-pathway activation readouts; secretion confirmed in clinical C. tropicalis isolates.	Preserve recombinant/secreted Sapt1 and human collectin-11 lectin-pathway context; cleavage is extracellular complement inhibition, not host-cell signaling or SCI evidence.	LITEXP:003979
M21B-LITEXP-3950	M21B-DOWNSTREAM:01495	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	secreted_protein_or_release downstream readout			Candida-tropicalis-Sapt1-DC-SIGN-cleavage	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004891	M21B-LITEXP-3950	M21B-DOWNSTREAM-EVID:002375	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	secreted_protein_or_release	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:36063565; DOI:10.1016/j.imbio.2022.152263	Primary evidence record M21B-DOWNSTREAM-EVID:002375; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies the cited primary report that recombinant C. tropicalis Sapt1 cleaves the dendritic-cell receptor DC-SIGN; this is an exact extracellular receptor proteolysis claim. Primary model/assay: Recombinant Sapt1 and purified/assayed human DC-SIGN receptor material with acidic-pH proteolysis controls; clinical C. tropicalis secretion context.	Use CLEC4L/DC-SIGN as the local receptor identity; preserve extracellular cleavage and antigen-presenting-cell receptor context, with no host-cell relay or SCI inference.	LITEXP:003980
M21B-LITEXP-3951	M21B-DOWNSTREAM:01496	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp1-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004895	M21B-LITEXP-3951	M21B-DOWNSTREAM-EVID:002376	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002376; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp1p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp1p cleavage of human C3b. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement substrates; purified C3b cleavage by immunoblot, C4b/FH/FHR5 substrate controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp1p and human C3b cleavage context; substrate preference differs from Sapp2p, with no host-cell relay or SCI inference.	LITEXP:003981
M21B-LITEXP-3952	M21B-DOWNSTREAM:01497	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp1-C4b-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004896	M21B-LITEXP-3952	M21B-DOWNSTREAM-EVID:002377	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002377; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp1p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp1p cleavage of human C4b. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement substrates; purified C4b cleavage by immunoblot, C3b/FH/FHR5 substrate controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp1p and human C4b cleavage context; substrate preference differs from Sapp2p, with no host-cell relay or SCI inference.	LITEXP:003982
M21B-LITEXP-3953	M21B-DOWNSTREAM:01498	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp1-factor-H-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004897	M21B-LITEXP-3953	M21B-DOWNSTREAM-EVID:002378	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002378; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp1p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp1p cleavage of human factor H. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement regulators; purified factor-H cleavage by immunoblot with FHL-1/FHR-1/FHR-5 specificity controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp1p and human factor-H cleavage context; FHL-1/FHR-1 were not cleaved in the cited control set, with no host-cell relay or SCI inference.	LITEXP:003983
M21B-LITEXP-3954	M21B-DOWNSTREAM:01499	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp2-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004898	M21B-LITEXP-3954	M21B-DOWNSTREAM-EVID:002379	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002379; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp2p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp2p cleavage of human C3b. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement substrates; purified C3b cleavage by immunoblot, C4b/FH/FHR5 substrate controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp2p and human C3b cleavage context; substrate preference differs from Sapp1p, with no host-cell relay or SCI inference.	LITEXP:003984
M21B-LITEXP-3955	M21B-DOWNSTREAM:01500	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp2-C4b-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004899	M21B-LITEXP-3955	M21B-DOWNSTREAM-EVID:002380	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002380; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp2p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp2p cleavage of human C4b. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement substrates; purified C4b cleavage by immunoblot, C3b/FH/FHR5 substrate controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp2p and human C4b cleavage context; substrate preference differs from Sapp1p, with no host-cell relay or SCI inference.	LITEXP:003985
M21B-LITEXP-3956	M21B-DOWNSTREAM:01501	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp2-factor-H-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004900	M21B-LITEXP-3956	M21B-DOWNSTREAM-EVID:002381	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002381; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp2p as a C. parapsilosis complement-evasion protease; the cited primary shows purified Sapp2p cleavage of human factor H. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement regulators; purified factor-H cleavage by immunoblot with FHL-1/FHR-1/FHR-5 specificity controls, macrophage and fungal-virulence comparator assays.	Preserve purified Sapp2p and human factor-H cleavage context; FHL-1/FHR-1 were not cleaved in the cited control set, with no host-cell relay or SCI inference.	LITEXP:003986
M21B-LITEXP-3957	M21B-DOWNSTREAM:01502	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			Candida-parapsilosis-Sapp2-FHR5-complement-evasion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-004901	M21B-LITEXP-3957	M21B-DOWNSTREAM-EVID:002382	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:31434748; PMCID:PMC6706470; DOI:10.1128/mSphere.00484-19	Primary evidence record M21B-DOWNSTREAM-EVID:002382; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Sapp2p as the only tested C. parapsilosis Sapp with FHR-5 cleavage; the cited primary reports purified Sapp2p cleavage of human FHR-5 and not Sapp1p at the early time point. Primary model/assay: C. parapsilosis SAPP1/SAPP2 recombinant proteins and human complement regulators; FHR-5 cleavage by immunoblot at 3 h/15 h with FHL-1/FHR-1/FH specificity controls and macrophage comparator assays.	Preserve purified Sapp2p, FHR-5 and time-dependent substrate specificity; no transfer to Sapp1p, host-cell relay or SCI inference.	LITEXP:003987
