evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch026_regulator_dtl	dtl	DTL/CDT2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse CRL4-DDB1 cell-cycle models	substrate-receptor, ubiquitination and depletion assays	DTL/CDT2 is a CRL4-DDB1 substrate receptor regulating proteins such as CDT1 and p21, not a sequence-specific TF; no queued target was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/51514/	https://pubmed.ncbi.nlm.nih.gov/16949367/	noncanonical protein-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_hdgfl3	hdgfl3	HDGFL3/HRP3	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human PWWP/chromatin models	DNA/chromatin binding and promoter assays	HDGFL3/HRP3 is a PWWP-domain chromatin/DNA-binding protein with nonqueued E2F1 promoter evidence; queued targets lack exact validation.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/31162607/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8748221/	noncanonical chromatin-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_magi1	magi1	MAGI1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse MAGUK-scaffold models	protein-interaction and scaffold assays	MAGI1 is a MAGUK scaffold and protein-interaction organizer, not a TF; the mouse Abca1 row has only a human PPI near-match.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/9395497/	https://pubmed.ncbi.nlm.nih.gov/12042308/	noncanonical scaffold/protein-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_sinhcaf	sinhcaf	SINHCAF/FAM60A	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse Sin3A-HDAC/ES-cell models	complex occupancy, promoter assays and repression studies	SINHCAF/FAM60A is a Sin3A-HDAC coregulator with nonqueued promoter evidence; no queued target-specific direction was found.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5538769/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3463326/	noncanonical transcriptional-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_ivns1abp	ivns1abp	IVNS1ABP/NS1-BP	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human patient fibroblast/iPSC/neural-progenitor and RNA-processing models	pull-down/AP-MS, splicing/export and promoter assays	IVNS1ABP is primarily an RNA-splicing/export and actin-associated regulator; ACTR2 occurs in a protein complex, without ACTR2 mRNA direction.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/30538201/	https://pubmed.ncbi.nlm.nih.gov/29871674/	noncanonical RNA/protein-regulator capacity; ACTR2 kept outside TF evidence	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_zfp217	zfp217	ZFP217	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ESC pluripotency models	ChIP-seq, depletion RNA-seq and expression assays	ZFP217 is a bona fide zinc-finger TF with nonqueued Nanog/Sox2/Klf4/c-Myc evidence; queued targets are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/26526723/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE65730	canonical TF identity supported generally; queued edges remain profile-only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_wdr43	wdr43	WDR43	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse chromatin/RNA-polymerase and ribogenesis models	promoter/nascent-RNA occupancy, knockdown and rapid-degradation assays	WDR43 is a chromatin-associated RNA-binding/ribogenesis regulator with broad Pol II-release effects, not queued target-specific direction.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/31128943/	https://www.ncbi.nlm.nih.gov/sra/SRX9731386	noncanonical chromatin/RNA-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_utp6	utp6	UTP6/HCA66	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human and mouse SSU-processome/ribosome-biogenesis models	pre-rRNA processing, complex and centriole assays	UTP6/HCA66 is primarily an SSU-processome/ribosome-biogenesis component, not a regulator of the queued mRNA loci.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/22434888/	https://www.ncbi.nlm.nih.gov/gene/55813	not a queued transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_tbxt	tbxt	TBXT/Brachyury	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human chordoma/gastruloid and mouse embryonic models	ChIP-seq/ChIP-exo, shRNA, knockout and expression assays	TBXT is a strict TF with direct nonqueued Foxa2, Lmo2, Mesp1 and Snai1 evidence; queued targets lack pair-specific validation.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/22847733/	https://pubmed.ncbi.nlm.nih.gov/24616493/	canonical TF identity supported generally; queued edges remain profile-only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_abcc9	abcc9	ABCC9/SUR2	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse cardiac KATP-channel models	channel/subunit deletion and cardiac phenotype assays	ABCC9/SUR2 is a membrane KATP-channel regulatory subunit, not a transcriptional regulator; no queued target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/20928	https://pubmed.ncbi.nlm.nih.gov/24648545/	not a transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_phf19	phf19	PHF19	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ESC Polycomb/PRC2 models	H3K36me recognition, occupancy and repression assays	PHF19 is a PRC2-associated chromatin regulator; queued rows are profile-only and lack target-specific direction.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3926938/	https://www.ncbi.nlm.nih.gov/gene/74016	noncanonical Polycomb-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_dpep2	dpep2	DPEP2	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse macrophage inflammation models	membrane dipeptidase expression and loss-of-function assays	DPEP2 is a membrane-bound M19 dipeptidase, not a TF or RNA-binding regulator; no queued target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC6416667/	https://www.uniprot.org/uniprotkb/Q8C255/entry	not a transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_ptbp1	ptbp1	PTBP1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human eCLIP/RNA-processing models	eCLIP, CLIP/RIP and splicing perturbation assays	PTBP1 is an RNA-binding splicing regulator with broad direct RNA targets, not a DNA-binding TF; queued mRNA relationships were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.nature.com/articles/s41586-020-2077-3	https://www.uniprot.org/uniprotkb/P26599/entry	noncanonical RNA-processing capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_gtf3c5	gtf3c5	GTF3C5/TFIIIC subunit	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse TFIIIC/chromatin-looping models	TFIIIC occupancy, looping and complex assays	GTF3C5 is a TFIIIC subunit with complex-dependent chromatin effects at nonqueued loci, not a sequence-specific queued-target TF.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/23966877/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7014570/	noncanonical transcriptional-machinery/chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch026_regulator_fbxl19	fbxl19	FBXL19	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ES-cell promoter/chromatin models	CpG-island binding, CDK-Mediator recruitment and H2Bub1 assays	FBXL19 is a CpG-island/chromatin regulator with nonqueued promoter evidence; queued targets lack exact validation.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5997449/	https://pubmed.ncbi.nlm.nih.gov/28453857/	noncanonical chromatin/coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, RNA-processing and cross-species evidence is retained separately from canonical promoter-TF evidence.
