b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-ADRA2C-GoA	M21B-DISC-4005	M21B-E004113	M21B-EVID-004056	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2142449, Structure, function, and regulation of adrenergic receptors	PMID:1349606	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports ADRA2C activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.912).	Preserve ADRA2C/alpha2C adrenergic receptor, noradrenaline, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-ADRA2C-GoB	M21B-DISC-4006	M21B-E004114	M21B-EVID-004057	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2142449, Structure, function, and regulation of adrenergic receptors	PMID:1349606	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports ADRA2C activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.891).	Preserve ADRA2C/alpha2C adrenergic receptor, noradrenaline, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-ADRA2C-Gz	M21B-DISC-4007	M21B-E004115	M21B-EVID-004058	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2142449, Structure, function, and regulation of adrenergic receptors	PMID:1349606	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports ADRA2C activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.483).	Preserve ADRA2C/alpha2C adrenergic receptor, noradrenaline, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-APLNR-GoA	M21B-DISC-4008	M21B-E004116	M21B-EVID-004059	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4894813, apelin receptor review	PMID:16679320; PMID:18401529	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports APLNR activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.728).	Preserve APLNR/APJ, apelin, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-APLNR-GoB	M21B-DISC-4009	M21B-E004117	M21B-EVID-004060	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4894813, apelin receptor review	PMID:16679320; PMID:18401529	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports APLNR activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.956).	Preserve APLNR/APJ, apelin, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-APLNR-Gz	M21B-DISC-4010	M21B-E004118	M21B-EVID-004061	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4894813, apelin receptor review	PMID:16679320; PMID:18401529	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports APLNR activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.631).	Preserve APLNR/APJ, apelin, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-BDKRB1-GoA	M21B-DISC-4011	M21B-E004119	M21B-EVID-004062	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC1575942, Kinin B1 receptors review, cloning and signaling section	PMID:8063797	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports BDKRB1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.671).	Preserve BDKRB1/B1 bradykinin receptor, [des-Arg10]kallidin, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-BDKRB1-GoB	M21B-DISC-4012	M21B-E004120	M21B-EVID-004063	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC1575942, Kinin B1 receptors review, cloning and signaling section	PMID:8063797	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports BDKRB1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve BDKRB1/B1 bradykinin receptor, [des-Arg10]kallidin, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-BDKRB2-GoB	M21B-DISC-4013	M21B-E004121	M21B-EVID-004064	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3733452, kallikrein-kinin system review	PMID:1715575	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports BDKRB2 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.741).	Preserve BDKRB2/B2 bradykinin receptor, kallidin, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-BDKRB2-Gz	M21B-DISC-4014	M21B-E004122	M21B-EVID-004065	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3733452, kallikrein-kinin system review	PMID:1715575	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports BDKRB2 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.602).	Preserve BDKRB2/B2 bradykinin receptor, kallidin, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-LTB4R1-GoA	M21B-DISC-4015	M21B-E004123	M21B-EVID-004066	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Recent advances in function and structure of two leukotriene B4 receptors, BLT1 and BLT2, receptor signaling section	PMID:12721292; DOI:10.1074/jbc.M302801200	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports LTB4R1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.677).	Preserve LTB4R1/BLT1, LTB4, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-LTB4R1-GoB	M21B-DISC-4016	M21B-E004124	M21B-EVID-004067	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Recent advances in function and structure of two leukotriene B4 receptors, BLT1 and BLT2, receptor signaling section	PMID:12721292; DOI:10.1074/jbc.M302801200	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports LTB4R1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.896).	Preserve LTB4R1/BLT1, LTB4, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-LTB4R1-Gz	M21B-DISC-4017	M21B-E004125	M21B-EVID-004068	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Recent advances in function and structure of two leukotriene B4 receptors, BLT1 and BLT2, receptor signaling section	PMID:12721292; DOI:10.1074/jbc.M302801200	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports LTB4R1 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.690).	Preserve LTB4R1/BLT1, LTB4, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CCKAR-GoA	M21B-DISC-4018	M21B-E004126	M21B-EVID-004069	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2570585, CCK receptor structural review	PMID:18776046	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CCKAR activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.633).	Preserve CCKAR/CCK1R, CCK-8, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CCKAR-GoB	M21B-DISC-4019	M21B-E004127	M21B-EVID-004070	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2570585, CCK receptor structural review	PMID:18776046	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CCKAR activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.486).	Preserve CCKAR/CCK1R, CCK-8, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CCKAR-Gz	M21B-DISC-4020	M21B-E004128	M21B-EVID-004071	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC2570585, CCK receptor structural review	PMID:18776046	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CCKAR activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.488).	Preserve CCKAR/CCK1R, CCK-8, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
