b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-OPRD1-GoA	M21B-DISC-4031	M21B-E004139	M21B-EVID-004082	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:31421707, Molecular aspects of delta opioid receptors	PMID:8382499	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRD1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.828).	Preserve OPRD1/DOR delta-opioid receptor, delta-opioid agonist, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRD1-GoB	M21B-DISC-4032	M21B-E004140	M21B-EVID-004083	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:31421707, Molecular aspects of delta opioid receptors	PMID:8382499	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRD1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.835).	Preserve OPRD1/DOR delta-opioid receptor, delta-opioid agonist, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRD1-Gz	M21B-DISC-4033	M21B-E004141	M21B-EVID-004084	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:31421707, Molecular aspects of delta opioid receptors	PMID:8382499	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRD1 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.466).	Preserve OPRD1/DOR delta-opioid receptor, delta-opioid agonist, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRK1-GoA	M21B-DISC-4034	M21B-E004142	M21B-EVID-004085	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:36179400, A systematic review on the kappa opioid receptor and its ligands	PMID:7609621	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRK1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.797).	Preserve OPRK1/KOR kappa-opioid receptor, kappa-opioid agonist, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRK1-GoB	M21B-DISC-4035	M21B-E004143	M21B-EVID-004086	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:36179400, A systematic review on the kappa opioid receptor and its ligands	PMID:7609621	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRK1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.796).	Preserve OPRK1/KOR kappa-opioid receptor, kappa-opioid agonist, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRM1-GoA	M21B-DISC-4036	M21B-E004144	M21B-EVID-004087	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6898784, Molecular basis of opioid action: from structures to new leads	PMID:29899455	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRM1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.833).	Preserve OPRM1/MOR1 mu-opioid receptor, DAMGO, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRM1-GoB	M21B-DISC-4037	M21B-E004145	M21B-EVID-004088	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6898784, Molecular basis of opioid action: from structures to new leads	PMID:29899455	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRM1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.923).	Preserve OPRM1/MOR1 mu-opioid receptor, DAMGO, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM2-GoA	M21B-DISC-4038	M21B-E004146	M21B-EVID-004089	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors	PMID:2172674	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM2 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.731).	Preserve CHRM2/M2 muscarinic receptor, carbachol, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM2-GoB	M21B-DISC-4039	M21B-E004147	M21B-EVID-004090	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors	PMID:2172674	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM2 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.756).	Preserve CHRM2/M2 muscarinic receptor, carbachol, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM2-Gz	M21B-DISC-4040	M21B-E004148	M21B-EVID-004091	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors	PMID:2172674	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM2 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.843).	Preserve CHRM2/M2 muscarinic receptor, carbachol, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR84-Gz	M21B-DISC-4041	M21B-E004149	M21B-EVID-004092	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC7916689, Pharmacology of Free Fatty Acid Receptors and Their Allosteric Modulators	PMID:16966319	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR84 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.702).	Preserve GPR84, undecanoic acid, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-P2Y2-GoA	M21B-DISC-4042	M21B-E004150	M21B-EVID-004093	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4358762, Coupling of P2Y receptors to G proteins and other signaling pathways; PMID:20387013, P2Y2 nucleotide receptor-mediated responses in brain cells	PMID:16186116	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports P2Y2 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.866).	Preserve P2Y2/P2RY2, UTP, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-P2Y2-Gz	M21B-DISC-4043	M21B-E004151	M21B-EVID-004094	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4358762, Coupling of P2Y receptors to G proteins and other signaling pathways; PMID:20387013, P2Y2 nucleotide receptor-mediated responses in brain cells	PMID:16186116	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports P2Y2 activation of Gz in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve P2Y2/P2RY2, UTP, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
