b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-EDNRA-GNAQ	M21B-DISC-3937	M21B-E004045	M21B-EVID-003988	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports EDNRA/ETA activation of GNAQ in tested human heterologous systems.	Preserve ETA receptor, endothelin-1 and heterologous GNAQ context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-EDNRA-GNA11	M21B-DISC-3938	M21B-E004046	M21B-EVID-003989	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports EDNRA/ETA activation of GNA11 in tested human heterologous systems.	Preserve ETA receptor, endothelin-1 and heterologous GNA11 context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-FFAR2-GNAQ	M21B-DISC-3939	M21B-E004047	M21B-EVID-003990	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review; PMCID:PMC7037182, Controversial Roles of Gut Microbiota Short-Chain Fatty Acids review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports FFAR2/GPR43 activation of GNAQ in tested human heterologous systems.	Preserve GPR43 receptor, short-chain-fatty-acid agonist and heterologous GNAQ context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-FFAR2-GNA11	M21B-DISC-3940	M21B-E004048	M21B-EVID-003991	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review; PMCID:PMC7037182, Controversial Roles of Gut Microbiota Short-Chain Fatty Acids review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports FFAR2/GPR43 activation of GNA11 in tested human heterologous systems.	Preserve GPR43 receptor, short-chain-fatty-acid agonist and heterologous GNA11 context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR68-GNAQ	M21B-DISC-3941	M21B-E004049	M21B-EVID-003992	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC8392051, Proton-Sensing GPCRs in Health and Disease, OGR1/GPR68 section	PMID:12955148	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR68/OGR1 activation of GNAQ in tested human heterologous systems.	Preserve proton/pH stimulus, GPR68 receptor and heterologous GNAQ context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR68-GNA11	M21B-DISC-3942	M21B-E004050	M21B-EVID-003993	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC8392051, Proton-Sensing GPCRs in Health and Disease, OGR1/GPR68 section	PMID:12955148	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR68/OGR1 activation of GNA11 in tested human heterologous systems.	Preserve proton/pH stimulus, GPR68 receptor and heterologous GNA11 context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM1-GNAQ	M21B-DISC-3943	M21B-E004051	M21B-EVID-003994	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors review	DOI:10.1038/323411a0	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM1/M1 activation of GNAQ in tested human heterologous systems.	Preserve M1 receptor, acetylcholine and heterologous GNAQ context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM1-GNA11	M21B-DISC-3944	M21B-E004052	M21B-EVID-003995	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors review	DOI:10.1038/323411a0	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM1/M1 activation of GNA11 in tested human heterologous systems.	Preserve M1 receptor, acetylcholine and heterologous GNA11 context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM3-GNAQ	M21B-DISC-3945	M21B-E004053	M21B-EVID-003996	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors review	PMID:1325587	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM3/M3 activation of GNAQ in tested human heterologous systems.	Preserve M3 receptor, acetylcholine and heterologous GNAQ context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CHRM3-GNA11	M21B-DISC-3946	M21B-E004054	M21B-EVID-003997	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3749793, Molecular properties of muscarinic acetylcholine receptors review	PMID:1325587	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CHRM3/M3 activation of GNA11 in tested human heterologous systems.	Preserve M3 receptor, acetylcholine and heterologous GNA11 context; coupling is nonexclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
