b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-C5AR1-GNAI1	M21B-DISC-3957	M21B-E004065	M21B-EVID-004008	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC7115771, The N-formyl peptide receptors and the anaphylatoxin C5a receptors: An overview	PMID:2007135; PMID:1472004	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports C5AR1 activation of GNAI1 in tested human heterologous systems.	Preserve C5AR1/CD88, C5a and heterologous GNAI1 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-C5AR1-GNAI2	M21B-DISC-3958	M21B-E004066	M21B-EVID-004009	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC7115771, The N-formyl peptide receptors and the anaphylatoxin C5a receptors: An overview	PMID:2007135; PMID:1472004	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports C5AR1 activation of GNAI2 in tested human heterologous systems.	Preserve C5AR1/CD88, C5a and heterologous GNAI2 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CCR5-GNAI1	M21B-DISC-3959	M21B-E004067	M21B-EVID-004010	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4467910, beta-arrestins in the immune system and their role in inflammation	PMID:12065593; DOI:10.1074/jbc.M204033200	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CCR5 activation of GNAI1 in tested human heterologous systems.	Preserve CCR5 receptor, CCL3 and heterologous GNAI1 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CCR5-GNAI2	M21B-DISC-3960	M21B-E004068	M21B-EVID-004011	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4467910, beta-arrestins in the immune system and their role in inflammation	PMID:12065593; DOI:10.1074/jbc.M204033200	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CCR5 activation of GNAI2 in tested human heterologous systems.	Preserve CCR5 receptor, CCL3 and heterologous GNAI2 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-LTB4R2-GNAI1	M21B-DISC-3961	M21B-E004069	M21B-EVID-004012	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Leukotriene receptors as potential therapeutic targets	PMID:20026606; PMCID:PMC2825429; DOI:10.1074/jbc.M109.083477	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports LTB4R2 activation of GNAI1 in tested human heterologous systems.	Preserve LTB4R2/BLT2, LTB4 and heterologous GNAI1 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-LTB4R2-GNAI2	M21B-DISC-3962	M21B-E004070	M21B-EVID-004013	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Leukotriene receptors as potential therapeutic targets	PMID:20026606; PMCID:PMC2825429; DOI:10.1074/jbc.M109.083477	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports LTB4R2 activation of GNAI2 in tested human heterologous systems.	Preserve LTB4R2/BLT2, LTB4 and heterologous GNAI2 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-FFAR3-GNAI1	M21B-DISC-3963	M21B-E004071	M21B-EVID-004014	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review; PMCID:PMC7037182, FFAR pharmacology review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports FFAR3 activation of GNAI1 in tested human heterologous systems.	Preserve FFAR3/GPR41, propionate and heterologous GNAI1 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-FFAR3-GNAI2	M21B-DISC-3964	M21B-E004072	M21B-EVID-004015	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review; PMCID:PMC7037182, FFAR pharmacology review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports FFAR3 activation of GNAI2 in tested human heterologous systems.	Preserve FFAR3/GPR41, propionate and heterologous GNAI2 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR84-GNAI1	M21B-DISC-3965	M21B-E004073	M21B-EVID-004016	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC7916689, Pharmacology of Free Fatty Acid Receptors and Their Allosteric Modulators	PMID:16966319	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR84 activation of GNAI1 in tested human heterologous systems.	Preserve GPR84, undecanoic acid and heterologous GNAI1 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR84-GNAI2	M21B-DISC-3966	M21B-E004074	M21B-EVID-004017	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC7916689, Pharmacology of Free Fatty Acid Receptors and Their Allosteric Modulators	PMID:16966319	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR84 activation of GNAI2 in tested human heterologous systems.	Preserve GPR84, undecanoic acid and heterologous GNAI2 context; coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
