M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-11	M21B-DISC-14889	M21B-E011016	M21B-EVID-010742	candidate	promoted	ligand_receptor_binding_or_activation;downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis		PMID:34616039; PMCID:PMC12054010; DOI:10.1038/s41586-021-03960-y	APOE/APOJ lipoparticles contain astrocyte-derived toxic saturated lipids.	Fractionation, lipidomics and reconstituted-particle assays localized the toxic lipid component to APOE/APOJ lipoparticles.	Preserve particle composition; no receptor binding or universal particle uptake inferred.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-12	M21B-DISC-14890	M21B-E011017	M21B-EVID-010742	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis		PMID:34616039; PMCID:PMC12054010; DOI:10.1038/s41586-021-03960-y	Saturated lipid-bearing astrocyte lipoparticles induce retinal ganglion-cell death.	Reactive conditioned medium and reconstituted lipid-bearing particles were toxic to retinal ganglion cells.	Preserve reconstituted particle formulation and retinal ganglion-cell context; no receptor inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-13	M21B-DISC-14891	M21B-E011018	M21B-EVID-010742	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis		PMID:34616039; PMCID:PMC12054010; DOI:10.1038/s41586-021-03960-y	Astrocyte ELOVL1 deletion protects retinal ganglion cells after optic nerve crush.	Astrocyte-specific Elovl1 deletion increased RBPMS-positive retinal ganglion-cell survival after optic-nerve crush.	Preserve optic-nerve-crush model; no traumatic-SCI transfer.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-14	M21B-DISC-14892	M21B-E011019	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases SREBP1 expression in Olig2-positive oligodendrocytes during remyelination.	Cell-type-resolved SREBP1 immunostaining and remyelinated-axon correlation were measured in murine focal remyelination models.	Preserve knockout and time point; expression/correlation is not direct promoter evidence.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-15	M21B-DISC-14893	M21B-E011020	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases SREBP2 expression in oligodendrocytes during remyelination.	Oligodendrocyte-marker/SREBP2 co-labeling was increased in PAR1-null remyelinating lesions.	Preserve oligodendrocyte markers and time point; no direct promoter evidence.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-16	M21B-DISC-14894	M21B-E011021	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases HMGCS1 expression in oligodendrocytes during remyelination.	Spinal-cord expression and oligodendrocyte-lineage HMGCS1 measurements increased after PAR1 deletion.	Preserve HMGCS1 as a measured output; no direct PAR1-HMGCS1 interaction.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-17	M21B-DISC-14895	M21B-E011022	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases cholesterol-transport and intracellular-processing gene expression in spinal cord.	Murine analyses included Apoe, Abca1, Ldlr, Lcat, Npc1 and Npc2 expression at examined time points.	Preserve aggregate gene-set and time-point semantics; do not convert transcript to protein or secreted ligand.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-18	M21B-DISC-14896	M21B-E011023	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases myelin-lipid synthesis gene expression in spinal cord.	Fa2h, Ugt8a and Gal3st1 expression increased in the primary murine analysis.	Preserve measured transcript output and time-point dependence; no protein or direct promoter claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-19	M21B-DISC-14897	M21B-E011024	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases cholesterol, sphingomyelin and sphingolipid abundance in spinal cord.	GC-MS and LC-MS quantified coordinated increases in selected CNS lipid species/classes.	Preserve measured species/classes and tissue context; no secretion inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-20	M21B-DISC-14898	M21B-E011025	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout promotes remyelination after focal lysolecithin spinal-cord demyelination.	Remyelinated axons, oligodendrocyte-lineage markers and MBP improved in the mouse lesion model.	Preserve focal lysolecithin model; no traumatic-SCI transfer or single-cell receiver attribution.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-LCN2-ELOVL1-PAR1-21	M21B-DISC-14899	M21B-E011026	M21B-EVID-010742	candidate	promoted	downstream_or_functional			PMID:40123504; PMCID:PMC11968084	PAR1 knockout increases SREBP1 expression in GFAP-positive astrocytes during remyelination.	GFAP/SREBP1 co-labeling increased in the murine remyelination model.	Preserve astrocyte marker and remyelination time point; no direct promoter occupancy claim.	MATERIALIZED_PRIMARY_ONLY
