b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-GPCR24-11	M21B-DISC-4054	M21B-E004162	M21B-EVID-004105	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:29042026, LTB4 receptor review	PMID:9177352	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.979 for LTB4R1/BLT1 coupling to Gi1 in the tested human heterologous system.	Preserve LTB4R1/BLT1, LTB4, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-12	M21B-DISC-4055	M21B-E004163	M21B-EVID-004106	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:29042026, LTB4 receptor review	PMID:9177352	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.826 for LTB4R1/BLT1 coupling to G15 in the tested human heterologous system.	Preserve LTB4R1/BLT1, LTB4, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-13	M21B-DISC-4056	M21B-E004164	M21B-EVID-004107	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Leukotriene receptors as potential therapeutic targets, BLT2 signaling section	PMID:20026606; PMCID:PMC2825429; DOI:10.1074/jbc.M109.083477	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.915 for LTB4R2/BLT2 coupling to GoA in the tested human heterologous system.	Preserve LTB4R2/BLT2, LTB4, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-14	M21B-DISC-4057	M21B-E004165	M21B-EVID-004108	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6025999, Leukotriene receptors as potential therapeutic targets, BLT2 signaling section	PMID:20026606; PMCID:PMC2825429; DOI:10.1074/jbc.M109.083477	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for LTB4R2/BLT2 coupling to GoB in the tested human heterologous system.	Preserve LTB4R2/BLT2, LTB4, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-15	M21B-DISC-4058	M21B-E004166	M21B-EVID-004109	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:34134983	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.829 for CCR5 receptor coupling to GoA in the tested human heterologous system.	Preserve CCR5 receptor, CCL3 (MIP-1a), the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-16	M21B-DISC-4059	M21B-E004167	M21B-EVID-004110	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:34134983	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.961 for CCR5 receptor coupling to GoB in the tested human heterologous system.	Preserve CCR5 receptor, CCL3 (MIP-1a), the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-17	M21B-DISC-4060	M21B-E004168	M21B-EVID-004111	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:39978339	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.912 for CXCR2 receptor coupling to Gi1 in the tested human heterologous system.	Preserve CXCR2 receptor, CXCL8, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-18	M21B-DISC-4061	M21B-E004169	M21B-EVID-004112	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:39978339	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.885 for CXCR2 receptor coupling to G15 in the tested human heterologous system.	Preserve CXCR2 receptor, CXCL8, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-19	M21B-DISC-4062	M21B-E004170	M21B-EVID-004113	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4543903, Diversity and Inter-Connections in the CXCR4 Chemokine Receptor/Ligand Family	PMID:39093700	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.982 for CXCR4 receptor coupling to Gi1 in the tested human heterologous system.	Preserve CXCR4 receptor, CXCL12, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-20	M21B-DISC-4063	M21B-E004171	M21B-EVID-004114	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6120486, A guide to chemokines and their receptors; PMCID:PMC4406842, Chemokine and chemokine receptor structure and interactions	PMID:11688722	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.882 for CXCR5 receptor coupling to Gi1 in the tested human heterologous system.	Preserve CXCR5 receptor, CXCL13, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-21	M21B-DISC-4064	M21B-E004172	M21B-EVID-004115	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6120486, A guide to chemokines and their receptors; PMCID:PMC4406842, Chemokine and chemokine receptor structure and interactions	PMID:11688722	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CXCR5 receptor coupling to Gi2 in the tested human heterologous system.	Preserve CXCR5 receptor, CXCL13, the individual Gi2 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-22	M21B-DISC-4065	M21B-E004173	M21B-EVID-004116	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC5901261, Cysteinyl-Leukotriene Receptors and Cellular Signals	PMID:10391245; DOI:10.1038/21658	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CYSLTR1/CysLT1 receptor coupling to Gi1 in the tested human heterologous system.	Preserve CYSLTR1/CysLT1 receptor, LTD4, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-23	M21B-DISC-4066	M21B-E004174	M21B-EVID-004117	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC5901261, Cysteinyl-Leukotriene Receptors and Cellular Signals	PMID:10391245; DOI:10.1038/21658	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.853 for CYSLTR1/CysLT1 receptor coupling to GoA in the tested human heterologous system.	Preserve CYSLTR1/CysLT1 receptor, LTD4, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-24	M21B-DISC-4067	M21B-E004175	M21B-EVID-004118	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC5901261, Cysteinyl-Leukotriene Receptors and Cellular Signals	PMID:10391245; DOI:10.1038/21658	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.890 for CYSLTR1/CysLT1 receptor coupling to GoB in the tested human heterologous system.	Preserve CYSLTR1/CysLT1 receptor, LTD4, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-25	M21B-DISC-4068	M21B-E004176	M21B-EVID-004119	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3773244, Cysteinyl leukotriene receptors, old and new	PMID:10851239; PMID:10913337	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.914 for CYSLTR2/CysLT2 receptor coupling to GoB in the tested human heterologous system.	Preserve CYSLTR2/CysLT2 receptor, LTD4, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-26	M21B-DISC-4069	M21B-E004177	M21B-EVID-004120	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3773244, Cysteinyl leukotriene receptors, old and new	PMID:10851239; PMID:10913337	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.864 for CYSLTR2/CysLT2 receptor coupling to G12 in the tested human heterologous system.	Preserve CYSLTR2/CysLT2 receptor, LTD4, the individual G12 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-27	M21B-DISC-4070	M21B-E004178	M21B-EVID-004121	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:17329241, Prostaglandin receptors review	PMID:8906549	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.843 for PTGER3/EP3 prostaglandin E receptor coupling to Gi1 in the tested human heterologous system.	Preserve PTGER3/EP3 prostaglandin E receptor, PGE2, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-28	M21B-DISC-4071	M21B-E004179	M21B-EVID-004122	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:17329241, Prostaglandin receptors review	PMID:8906549	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for PTGER3/EP3 prostaglandin E receptor coupling to GoA in the tested human heterologous system.	Preserve PTGER3/EP3 prostaglandin E receptor, PGE2, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-29	M21B-DISC-4072	M21B-E004180	M21B-EVID-004123	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:17329241, Prostaglandin receptors review	PMID:8906549	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.974 for PTGER3/EP3 prostaglandin E receptor coupling to GoB in the tested human heterologous system.	Preserve PTGER3/EP3 prostaglandin E receptor, PGE2, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-30	M21B-DISC-4073	M21B-E004181	M21B-EVID-004124	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:17329241, Prostaglandin receptors review	PMID:8906549	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.862 for PTGER3/EP3 prostaglandin E receptor coupling to G15 in the tested human heterologous system.	Preserve PTGER3/EP3 prostaglandin E receptor, PGE2, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-31	M21B-DISC-4074	M21B-E004182	M21B-EVID-004125	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.906 for EDNRA/ETA endothelin receptor coupling to Gi1 in the tested human heterologous system.	Preserve EDNRA/ETA endothelin receptor, endothelin-1, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-32	M21B-DISC-4075	M21B-E004183	M21B-EVID-004126	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for EDNRA/ETA endothelin receptor coupling to GoA in the tested human heterologous system.	Preserve EDNRA/ETA endothelin receptor, endothelin-1, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-33	M21B-DISC-4076	M21B-E004184	M21B-EVID-004127	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.938 for EDNRA/ETA endothelin receptor coupling to GoB in the tested human heterologous system.	Preserve EDNRA/ETA endothelin receptor, endothelin-1, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-34	M21B-DISC-4077	M21B-E004185	M21B-EVID-004128	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.809 for EDNRA/ETA endothelin receptor coupling to Gz in the tested human heterologous system.	Preserve EDNRA/ETA endothelin receptor, endothelin-1, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-35	M21B-DISC-4078	M21B-E004186	M21B-EVID-004129	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4322923, Endothelin and endothelial dysfunction review	PMID:8336519	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.838 for EDNRA/ETA endothelin receptor coupling to G14 in the tested human heterologous system.	Preserve EDNRA/ETA endothelin receptor, endothelin-1, the individual G14 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-36	M21B-DISC-4079	M21B-E004187	M21B-EVID-004130	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review; PMCID:PMC7037182, Controversial Roles of Gut Microbiota Short-Chain Fatty Acids review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.822 for FFAR2/GPR43 coupling to Gi1 in the tested human heterologous system.	Preserve FFAR2/GPR43, propionate, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR24-37	M21B-DISC-4080	M21B-E004188	M21B-EVID-004131	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC6058973, short-chain fatty-acid receptor review	PMID:12711604	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.822 for FFAR3/GPR41 coupling to Gz in the tested human heterologous system.	Preserve FFAR3/GPR41, propionate, the individual Gz construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference.	local_21B_registers_only; no_database_write
