b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-GPCR25-011	M21B-DISC-4098	M21B-E004206	M21B-EVID-004149	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.854 for AVPR1A/V1a vasopressin receptor coupling to Gq in the tested human heterologous system.	No SCI transfer inferred; preserve AVPR1A/V1a vasopressin receptor, AVP, the individual Gq construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-012	M21B-DISC-4099	M21B-E004207	M21B-EVID-004150	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.829 for AVPR1A/V1a vasopressin receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve AVPR1A/V1a vasopressin receptor, AVP, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-013	M21B-DISC-4100	M21B-E004208	M21B-EVID-004151	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for AVPR2/V2R coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve AVPR2/V2R, AVP, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-014	M21B-DISC-4101	M21B-E004209	M21B-EVID-004152	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CALCR/calcitonin receptor coupling to GoB in the tested human heterologous system.	No SCI transfer inferred; preserve CALCR/calcitonin receptor, Calcitonin, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-015	M21B-DISC-4102	M21B-E004210	M21B-EVID-004153	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CALCR:RAMP3 amylin receptor coupling to G12 in the tested human heterologous system.	No SCI transfer inferred; preserve CALCR:RAMP3 amylin receptor, Amylin, the individual G12 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-016	M21B-DISC-4103	M21B-E004211	M21B-EVID-004154	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CCR6 receptor coupling to Gi1 in the tested human heterologous system.	No SCI transfer inferred; preserve CCR6 receptor, CCL20, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-017	M21B-DISC-4104	M21B-E004212	M21B-EVID-004155	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CHRM1/M1 muscarinic receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM1/M1 muscarinic receptor, Acetylcholine, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-018	M21B-DISC-4105	M21B-E004213	M21B-EVID-004156	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.989 for CHRM1/M1 muscarinic receptor coupling to G14 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM1/M1 muscarinic receptor, Acetylcholine, the individual G14 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-019	M21B-DISC-4106	M21B-E004214	M21B-EVID-004157	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CHRM2/M2 muscarinic receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM2/M2 muscarinic receptor, Acetylcholine, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-020	M21B-DISC-4107	M21B-E004215	M21B-EVID-004158	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.805 for CHRM2/M2 muscarinic receptor coupling to Gi1 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM2/M2 muscarinic receptor, Acetylcholine, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-021	M21B-DISC-4108	M21B-E004216	M21B-EVID-004159	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CHRM3/M3 muscarinic receptor coupling to G14 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM3/M3 muscarinic receptor, Acetylcholine, the individual G14 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-022	M21B-DISC-4109	M21B-E004217	M21B-EVID-004160	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CHRM3/M3 muscarinic receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM3/M3 muscarinic receptor, Acetylcholine, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-023	M21B-DISC-4110	M21B-E004218	M21B-EVID-004161	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CHRM4/M4 muscarinic receptor coupling to Gi2 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM4/M4 muscarinic receptor, Acetylcholine, the individual Gi2 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-024	M21B-DISC-4111	M21B-E004219	M21B-EVID-004162	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.923 for CHRM4/M4 muscarinic receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM4/M4 muscarinic receptor, Acetylcholine, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-025	M21B-DISC-4112	M21B-E004220	M21B-EVID-004163	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.857 for CHRM4/M4 muscarinic receptor coupling to Gi1 in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM4/M4 muscarinic receptor, Acetylcholine, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-026	M21B-DISC-4113	M21B-E004221	M21B-EVID-004164	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.842 for CHRM4/M4 muscarinic receptor coupling to GoA in the tested human heterologous system.	No SCI transfer inferred; preserve CHRM4/M4 muscarinic receptor, Acetylcholine, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-027	M21B-DISC-4114	M21B-E004222	M21B-EVID-004165	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CNR2/CB2 cannabinoid receptor coupling to GoB in the tested human heterologous system.	No SCI transfer inferred; preserve CNR2/CB2 cannabinoid receptor, WIN55,212-2, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-028	M21B-DISC-4115	M21B-E004223	M21B-EVID-004166	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.932 for CNR2/CB2 cannabinoid receptor coupling to GoA in the tested human heterologous system.	No SCI transfer inferred; preserve CNR2/CB2 cannabinoid receptor, WIN55,212-2, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-029	M21B-DISC-4116	M21B-E004224	M21B-EVID-004167	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for CRHR1/CRF receptor 1 coupling to G12 in the tested human heterologous system.	No SCI transfer inferred; preserve CRHR1/CRF receptor 1, Corticotropin-Releasing Factor (CRF), the individual G12 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-030	M21B-DISC-4117	M21B-E004225	M21B-EVID-004168	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.926 for DRD1/D1 dopamine receptor coupling to G15 in the tested human heterologous system.	No SCI transfer inferred; preserve DRD1/D1 dopamine receptor, Dopamine, the individual G15 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-031	M21B-DISC-4118	M21B-E004226	M21B-EVID-004169	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 1.000 for DRD2/D2 dopamine receptor coupling to Gi1 in the tested human heterologous system.	No SCI transfer inferred; preserve DRD2/D2 dopamine receptor, Dopamine, the individual Gi1 construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-032	M21B-DISC-4119	M21B-E004227	M21B-EVID-004170	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.890 for DRD2/D2 dopamine receptor coupling to GoB in the tested human heterologous system.	No SCI transfer inferred; preserve DRD2/D2 dopamine receptor, Dopamine, the individual GoB construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPCR25-033	M21B-DISC-4120	M21B-E004228	M21B-EVID-004171	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC9005189, Common coupling map advances GPCR-G protein selectivity; subtype coupling and Avet/Bouvier dataset discussion	PMID:35302493; PMCID:PMC9005190	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative primary profiling reports normalized dnorm Emax 0.858 for DRD2/D2 dopamine receptor coupling to GoA in the tested human heterologous system.	No SCI transfer inferred; preserve DRD2/D2 dopamine receptor, Dopamine, the individual GoA construct and heterologous assay context; normalized coupling is non-exclusive and assay-bounded; no terminal-TF inference.	local_21B_registers_only; no_database_write
