b_edge_id	source_entity	relation_type	target_entity	pathway_name	evidence_layer	source_a_edge_id	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	exportable	consolidation_note
M21B-E004066	C5AR1/CD88	activates	GNAI2	C5AR1-GNAI2-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a C5aR1 Gi2 coupling branch	Human C5AR1/CD88 receptor in HEK293A cells; C5a-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve C5a/C5aR1 ligand-receptor context and heterologous GNAI2 assay limits; coupling is non-exclusive and no terminal-TF output is inferred	high	medium	true	Review-guided C5AR1-GNAI2 coupling materialization; primary quantitative EMTA profiling supports the individual Gi2 receptor-coupling layer alongside established Gi context without implying SCI function.
M21B-E004067	CCR5 receptor	activates	GNAI1	CCR5-GNAI1-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CCR5 Gi1 coupling branch	Human CCR5 receptor in HEK293A cells; CCL3-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CCR5, chemokine agonist and heterologous GNAI1 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CCR5-GNAI1 coupling materialization; primary quantitative EMTA profiling supports the individual Gi1 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004068	CCR5 receptor	activates	GNAI2	CCR5-GNAI2-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CCR5 Gi2 coupling branch	Human CCR5 receptor in HEK293A cells; CCL3-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CCR5, chemokine agonist and heterologous GNAI2 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CCR5-GNAI2 coupling materialization; primary quantitative EMTA profiling supports the individual Gi2 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004069	LTB4R2/BLT2	activates	GNAI1	LTB4R2-GNAI1-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a BLT2 Gi1 coupling branch	Human LTB4R2/BLT2 receptor in HEK293A cells; LTB4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve BLT2 receptor, LTB4 and heterologous GNAI1 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided LTB4R2-GNAI1 coupling materialization; primary quantitative EMTA profiling supports the individual Gi1 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004070	LTB4R2/BLT2	activates	GNAI2	LTB4R2-GNAI2-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a BLT2 Gi2 coupling branch	Human LTB4R2/BLT2 receptor in HEK293A cells; LTB4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve BLT2 receptor, LTB4 and heterologous GNAI2 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided LTB4R2-GNAI2 coupling materialization; primary quantitative EMTA profiling supports the individual Gi2 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004071	FFAR3/GPR41	activates	GNAI1	FFAR3-GNAI1-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an FFAR3 Gi1 coupling branch	Human FFAR3/GPR41 receptor in HEK293A cells; propionate-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR41 receptor, short-chain-fatty-acid agonist and heterologous GNAI1 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided FFAR3-GNAI1 coupling materialization; primary quantitative EMTA profiling supports the individual Gi1 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004072	FFAR3/GPR41	activates	GNAI2	FFAR3-GNAI2-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an FFAR3 Gi2 coupling branch	Human FFAR3/GPR41 receptor in HEK293A cells; propionate-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR41 receptor, short-chain-fatty-acid agonist and heterologous GNAI2 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided FFAR3-GNAI2 coupling materialization; primary quantitative EMTA profiling supports the individual Gi2 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004073	GPR84	activates	GNAI1	GPR84-GNAI1-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a GPR84 Gi1 coupling branch	Human GPR84 receptor in HEK293A cells; undecanoic-acid-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR84 and medium-chain-fatty-acid agonist context with heterologous GNAI1 assay limits; coupling is non-exclusive and no terminal-TF output	high	medium	true	Review-guided GPR84-GNAI1 coupling materialization; primary quantitative EMTA profiling supports the individual Gi1 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004074	GPR84	activates	GNAI2	GPR84-GNAI2-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a GPR84 Gi2 coupling branch	Human GPR84 receptor in HEK293A cells; undecanoic-acid-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR84 and medium-chain-fatty-acid agonist context with heterologous GNAI2 assay limits; coupling is non-exclusive and no terminal-TF output	high	medium	true	Review-guided GPR84-GNAI2 coupling materialization; primary quantitative EMTA profiling supports the individual Gi2 receptor-coupling layer alongside established Gi/o context without implying SCI function.
M21B-E004035	ADRA1A/alpha1A adrenergic receptor	activates	GNAQ	ADRA1A-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an ADRA1A GNAQ coupling branch	Human ADRA1A receptor in HEK293A cells; noradrenaline-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve alpha1A receptor, noradrenaline and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided ADRA1A-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004036	ADRA1A/alpha1A adrenergic receptor	activates	GNA11	ADRA1A-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an ADRA1A GNA11 coupling branch	Human ADRA1A receptor in HEK293A cells; noradrenaline-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve alpha1A receptor, noradrenaline and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided ADRA1A-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004037	HTR2B/5-HT2B serotonin receptor	activates	GNAQ	HTR2B-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an HTR2B GNAQ coupling branch	Human HTR2B receptor in HEK293A cells; serotonin-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve 5-HT2B receptor, serotonin and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided HTR2B-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004038	HTR2B/5-HT2B serotonin receptor	activates	GNA11	HTR2B-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an HTR2B GNA11 coupling branch	Human HTR2B receptor in HEK293A cells; serotonin-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve 5-HT2B receptor, serotonin and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided HTR2B-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004039	BDKRB2/B2 bradykinin receptor	activates	GNAQ	BDKRB2-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a BDKRB2 GNAQ coupling branch	Human BDKRB2 receptor in HEK293A cells; kallidin-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve B2 receptor, bradykinin-family agonist and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided BDKRB2-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004040	BDKRB2/B2 bradykinin receptor	activates	GNA11	BDKRB2-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a BDKRB2 GNA11 coupling branch	Human BDKRB2 receptor in HEK293A cells; kallidin-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve B2 receptor, bradykinin-family agonist and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided BDKRB2-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004041	CYSLTR1/CysLT1 receptor	activates	GNAQ	CYSLTR1-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CYSLTR1 GNAQ coupling branch	Human CYSLTR1 receptor in HEK293A cells; LTD4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CysLT1 receptor, LTD4 and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CYSLTR1-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004042	CYSLTR1/CysLT1 receptor	activates	GNA11	CYSLTR1-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CYSLTR1 GNA11 coupling branch	Human CYSLTR1 receptor in HEK293A cells; LTD4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CysLT1 receptor, LTD4 and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CYSLTR1-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004043	CYSLTR2/CysLT2 receptor	activates	GNAQ	CYSLTR2-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CYSLTR2 GNAQ coupling branch	Human CYSLTR2 receptor in HEK293A cells; LTD4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CysLT2 receptor, LTD4 and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CYSLTR2-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004044	CYSLTR2/CysLT2 receptor	activates	GNA11	CYSLTR2-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CYSLTR2 GNA11 coupling branch	Human CYSLTR2 receptor in HEK293A cells; LTD4-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve CysLT2 receptor, LTD4 and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CYSLTR2-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004045	EDNRA/ETA endothelin receptor	activates	GNAQ	EDNRA-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an EDNRA GNAQ coupling branch	Human EDNRA/ETA receptor in HEK293A cells; endothelin-1-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve ETA receptor, endothelin-1 and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided EDNRA-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004046	EDNRA/ETA endothelin receptor	activates	GNA11	EDNRA-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an EDNRA GNA11 coupling branch	Human EDNRA/ETA receptor in HEK293A cells; endothelin-1-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve ETA receptor, endothelin-1 and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided EDNRA-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004047	FFAR2/GPR43	activates	GNAQ	FFAR2-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an FFAR2 GNAQ coupling branch	Human FFAR2/GPR43 receptor in HEK293A cells; propionate-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR43 receptor, short-chain-fatty-acid agonist and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided FFAR2-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004048	FFAR2/GPR43	activates	GNA11	FFAR2-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies an FFAR2 GNA11 coupling branch	Human FFAR2/GPR43 receptor in HEK293A cells; propionate-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve GPR43 receptor, short-chain-fatty-acid agonist and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided FFAR2-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004049	GPR68/OGR1	activates	GNAQ	GPR68-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a GPR68 GNAQ coupling branch	Human GPR68/OGR1 receptor in HEK293A cells; acidic-pH-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve proton/pH stimulus, GPR68 receptor and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided GPR68-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004050	GPR68/OGR1	activates	GNA11	GPR68-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a GPR68 GNA11 coupling branch	Human GPR68/OGR1 receptor in HEK293A cells; acidic-pH-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve proton/pH stimulus, GPR68 receptor and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided GPR68-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004051	CHRM1/M1 muscarinic receptor	activates	GNAQ	CHRM1-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CHRM1 GNAQ coupling branch	Human CHRM1/M1 receptor in HEK293A cells; acetylcholine-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve M1 receptor, acetylcholine and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CHRM1-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004052	CHRM1/M1 muscarinic receptor	activates	GNA11	CHRM1-GNA11-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CHRM1 GNA11 coupling branch	Human CHRM1/M1 receptor in HEK293A cells; acetylcholine-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve M1 receptor, acetylcholine and heterologous GNA11 assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CHRM1-GNA11 coupling materialization; primary quantitative EMTA profiling supports the individual GNA11 receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
M21B-E004053	CHRM3/M3 muscarinic receptor	activates	GNAQ	CHRM3-GNAQ-coupling	receptor_proximal_or_pathway		validated_primary_exact_layer	review-guided primary evidence; quantitative EMTA profiling identifies a CHRM3 GNAQ coupling branch	Human CHRM3/M3 receptor in HEK293A cells; acetylcholine-evoked ebBRET effector membrane-translocation coupling profiling	plasma-membrane receptor or complex to cytoplasmic signaling	human	no SCI transfer inferred; preserve M3 receptor, acetylcholine and heterologous GNAQ assay context; coupling is non-exclusive and assay-bounded, with no terminal-TF output	high	medium	true	Review-guided CHRM3-GNAQ coupling materialization; primary quantitative EMTA profiling supports the individual GNAQ receptor-coupling layer alongside established Gq/11 signaling without implying SCI function.
