b_promotion_id	discovery_id	b_edge_id	b_evidence_id	disposition	promotion_status	supported_layer	review_locator	review_cited_primary	primary_title	primary_locator	primary_validation_summary	boundary_notes	provenance_scope
M21B-PROMO-20260906-CXCR4-GoA	M21B-DISC-3977	M21B-E004085	M21B-EVID-004028	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4543903, Diversity and Inter-Connections in the CXCR4 Chemokine Receptor/Ligand Family	PMID:39093700	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR4 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.909).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CXCR4-GoB	M21B-DISC-3978	M21B-E004086	M21B-EVID-004029	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4543903, Diversity and Inter-Connections in the CXCR4 Chemokine Receptor/Ligand Family	PMID:39093700	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR4 activation of GoB in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CXCR4-Gz	M21B-DISC-3979	M21B-E004087	M21B-EVID-004030	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4543903, Diversity and Inter-Connections in the CXCR4 Chemokine Receptor/Ligand Family	PMID:39093700	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR4 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.872).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CXCR2-GoA	M21B-DISC-3980	M21B-E004088	M21B-EVID-004031	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:39978339	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR2 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.909).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CXCR2-GoB	M21B-DISC-3981	M21B-E004089	M21B-EVID-004032	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:39978339	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR2 activation of GoB in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-CXCR2-Gz	M21B-DISC-3982	M21B-E004090	M21B-EVID-004033	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC12183272, Progress in structure-based drug development targeting chemokine receptors	PMID:39978339	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports CXCR2 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.915).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR183-GoA	M21B-DISC-3983	M21B-E004091	M21B-EVID-004034	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4209795, Oxysterol-EBI2 signaling in immune regulation and viral infection	PMID:35537452; PMCID:PMC9271633	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR183 activation of GoA in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR183-GoB	M21B-DISC-3984	M21B-E004092	M21B-EVID-004035	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4209795, Oxysterol-EBI2 signaling in immune regulation and viral infection	PMID:35537452; PMCID:PMC9271633	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR183 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.864).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-GPR183-Gz	M21B-DISC-3985	M21B-E004093	M21B-EVID-004036	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC4209795, Oxysterol-EBI2 signaling in immune regulation and viral infection	PMID:35537452; PMCID:PMC9271633	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports GPR183 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.798).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRL1-GoA	M21B-DISC-3986	M21B-E004094	M21B-EVID-004037	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:10405772, Opioid receptor signalling mechanisms	PMID:9798948	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRL1 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.824).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRL1-GoB	M21B-DISC-3987	M21B-E004095	M21B-EVID-004038	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:10405772, Opioid receptor signalling mechanisms	PMID:9798948	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRL1 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.902).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-OPRL1-Gz	M21B-DISC-3988	M21B-E004096	M21B-EVID-004039	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:10405772, Opioid receptor signalling mechanisms	PMID:9798948	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports OPRL1 activation of Gz in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-SSTR2-GoA	M21B-DISC-3989	M21B-E004097	M21B-EVID-004040	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:39116368, Structure and Function of Somatostatin and Its Receptors in Endocrinology	PMID:36138141	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports SSTR2 activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.715).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-SSTR2-GoB	M21B-DISC-3990	M21B-E004098	M21B-EVID-004041	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:39116368, Structure and Function of Somatostatin and Its Receptors in Endocrinology	PMID:36138141	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports SSTR2 activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.909).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-SSTR2-Gz	M21B-DISC-3991	M21B-E004099	M21B-EVID-004042	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMID:39116368, Structure and Function of Somatostatin and Its Receptors in Endocrinology	PMID:36138141	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports SSTR2 activation of Gz in tested human heterologous systems (normalized dnorm Emax 0.677).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-NPY1R-GoA	M21B-DISC-3992	M21B-E004100	M21B-EVID-004043	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3144533, NPY receptors as anti-obesity targets	PMID:1321422; PMCID:PMC402104	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports NPY1R activation of GoA in tested human heterologous systems (normalized dnorm Emax 0.491).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoA, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-NPY1R-GoB	M21B-DISC-3993	M21B-E004101	M21B-EVID-004044	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3144533, NPY receptors as anti-obesity targets	PMID:1321422; PMCID:PMC402104	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports NPY1R activation of GoB in tested human heterologous systems (normalized dnorm Emax 0.858).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For GoB, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
M21B-PROMO-20260906-NPY1R-Gz	M21B-DISC-3994	M21B-E004102	M21B-EVID-004045	DISCOVERED	MATERIALIZED_REVIEWED_PRIMARY	receptor_proximal_or_pathway	PMCID:PMC3144533, NPY receptors as anti-obesity targets	PMID:1321422; PMCID:PMC402104	Effector membrane translocation biosensors reveal G protein and beta-arrestin coupling profiles of 100 therapeutically relevant GPCRs	PMID:35302493; PMCID:PMC9005190	Quantitative EMTA profiling supports NPY1R activation of Gz in tested human heterologous systems (normalized dnorm Emax 1.000).	Preserve receptor, agonist and heterologous individual G-protein construct context; normalized coupling is non-exclusive and assay-bounded, with no SCI or terminal-TF inference. For Gz, retain the GoA/GoB isoform or Gz subunit identity and do not infer equivalent coupling by other Gi/o proteins.	local_21B_registers_only; no_database_write
