pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
wnt3a fzd2_lrp5	Wnt3a Fzd2_lrp5	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd2_lrp6	Wnt3a Fzd2_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD2 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd3_lrp5	Wnt3a Fzd3_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD3, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd3_lrp6	Wnt3a Fzd3_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD3, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd4_lrp5	Wnt3a Fzd4_lrp5	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd4_lrp6	Wnt3a Fzd4_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD4 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd5_lrp5	Wnt3a Fzd5_lrp5	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd5_lrp6	Wnt3a Fzd5_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD5 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd6_lrp5	Wnt3a Fzd6_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD6, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd6_lrp6	Wnt3a Fzd6_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD6, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd7_lrp5	Wnt3a Fzd7_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD7, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd7_lrp6	Wnt3a Fzd7_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD7, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd8_lrp5	Wnt3a Fzd8_lrp5	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd8_lrp6	Wnt3a Fzd8_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/20093360/;https://europepmc.org/article/MED/20093360;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22	mouse/human proteins	direct ternary-complex reconstitution;binding;functional inhibition	Purified FZD8 CRD, WNT3A and LRP6 extracellular domains formed a WNT3A-mediated ternary complex, with direct WNT3A-LRP6 binding and receptor-fragment inhibition of beta-catenin signaling.	Soluble extracellular fragments do not establish every full-length cellular stoichiometry or tissue context.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd9_lrp5	Wnt3a Fzd9_lrp5	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports broad WNT3A-FZD signaling, but the submitted FZD9-LRP5/6 composite is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd9_lrp6	Wnt3a Fzd9_lrp6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports broad WNT3A-FZD signaling, but the submitted FZD9-LRP5/6 composite is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a ryk	Wnt3a Ryk	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22ryk%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22ryk%22	none located	none	Expanded exact-pair searches did not locate qualifying primary binding, reconstitution, structural, or receptor-dependent functional evidence.	Related WNT/FZD family, pathway, expression, database, noncognate-receptor and co-mention findings were not transferred to the submitted pair.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
