review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-0261	ccl6 ccr1l1	Ccl6 Ccr1l1	no_evidence	NA	mouse/rat literature reviewed	no qualifying exact-pair evidence	CCL6 activity has been linked to CCR1 in rodent/inflammatory studies, but no qualifying assay for the exact CCR1L1 receptor token was found.	CCR1L1 is not the exact mammalian CCR1 identity supported by the cited studies.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0333	clcf1 cntfr_lifr	Clcf1 CNTFR_LIFR	retain_manual	PMID:31700175;PMCID:PMC5408589;PMID:22986012	human/mouse recombinant and cellular systems	related composite-cytokine/receptor-complex evidence	CLCF1/CLF-1 is a subunit of the CLC:CLF-1 heterodimer that recruits CNTFRα and then gp130/LIFR; direct complex-receptor interaction experiments support the pathway, but not cleanly the standalone CLCF1 token.	The active ligand is a processed/composite CLC:CLF-1 cytokine and the functional receptor is CNTFRα-gp130-LIFR; both are incompletely represented in the packet.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0368	cntf cntfr_lifr	Cntf CNTFR_LIFR	promote_low	PMID:22986012;DOI:10.1016/j.cyto.2012.08.014;PMID:15054106;DOI:10.1242/jcs.01049	human and mouse cellular/recombinant systems	direct tripartite receptor signaling	CNTF activated cells expressing the tripartite CNTFRα/LIFR/gp130 receptor, with receptor-association and functional signaling assays; the submitted CNTFR_LIFR complex captures two required receptor components.	gp130 is omitted from the packet complex and CNTFRα is implicit; this is a complex-limited promotion rather than a standalone binary receptor claim.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0370	cntn2 cntn2_cntnap2	Cntn2 CNTN2_CNTNAP2	promote_medium	PMID:27621318;PMCID:PMC5104938;DOI:10.1074/jbc.M116.748236;PMID:29788201	human and mouse recombinant/cellular systems	direct ectodomain binding plus functional adhesion/axon assay	Contactin-2 and CNTNAP2 ectodomains bound directly in biochemical/biophysical assays with specific low-nanomolar interaction, and disruption of the interaction altered contact-mediated axonal growth/adhesion phenotypes.	Cell-surface cis/trans geometry and neuronal context affect the interaction; the complex label denotes the direct CNTN2–CNTNAP2 pair.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-EXT-0219	col4a4 itga9_itgb1	Col4a4 ITGA9_ITGB1	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	No qualifying assay was found for COL4A4 with ITGA9-ITGB1, ITGAV-ITGB8, or syndecan-1; collagen-IV receptor studies support other collagen chains/receptor combinations.	Family-level collagen-IV or integrin binding does not establish the exact COL4A4 chain and receptor pair.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-EXT-0220	col4a4 itgav_itgb8	Col4a4 ITGAV_ITGB8	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	No qualifying assay was found for COL4A4 with ITGA9-ITGB1, ITGAV-ITGB8, or syndecan-1; collagen-IV receptor studies support other collagen chains/receptor combinations.	Family-level collagen-IV or integrin binding does not establish the exact COL4A4 chain and receptor pair.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-EXT-0221	col4a4 sdc1	Col4a4 Sdc1	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	No qualifying assay was found for COL4A4 with ITGA9-ITGB1, ITGAV-ITGB8, or syndecan-1; collagen-IV receptor studies support other collagen chains/receptor combinations.	Family-level collagen-IV or integrin binding does not establish the exact COL4A4 chain and receptor pair.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0377	col4a5 adgrg6	Col4a5 Adgrg6	retain_manual	PMID:25118328;PMCID:PMC4159047;DOI:10.1126/scisignal.2005347	rat, zebrafish, and recombinant human/mouse systems	direct type-IV-collagen family binding with functional adhesion signaling	Type-IV collagen bound ADGRG6/GPR126 ectodomains by pulldown/SPR and stimulated cAMP in Schwann-cell/HEK293 assays, with in-vivo guidance genetics.	The paper used type-IV collagen as a heterotrimeric family substrate and did not identify COL4A5 or COL4A6 as the exact chain; chain/heterotrimer composition remains unresolved.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0378	col4a6 adgrg6	Col4a6 Adgrg6	retain_manual	PMID:25118328;PMCID:PMC4159047;DOI:10.1126/scisignal.2005347	rat, zebrafish, and recombinant human/mouse systems	direct type-IV-collagen family binding with functional adhesion signaling	Type-IV collagen bound ADGRG6/GPR126 ectodomains by pulldown/SPR and stimulated cAMP in Schwann-cell/HEK293 assays, with in-vivo guidance genetics.	The paper used type-IV collagen as a heterotrimeric family substrate and did not identify COL4A5 or COL4A6 as the exact chain; chain/heterotrimer composition remains unresolved.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0053	cx3cl1 cx3cr1	Cx3cl1 Cx3cr1	promote_medium	PMID:9390561;PMID:11432858;DOI:10.1074/jbc.M101348200;PMID:20559678;DOI:10.1007/s00018-010-0433-4	human, mouse, and rat recombinant/cellular systems	direct binding plus chemotaxis/adhesion function	CX3CL1 was identified as the ligand for CX3CR1; receptor binding, ligand/receptor mutagenesis, calcium/chemotaxis, adhesion, and membrane-versus-soluble functional assays support the exact pair.	Soluble and membrane-tethered processed forms have different functions, and assay outcomes depend on species and cell context.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0389	cxcl1 ackr1	Cxcl1 Ackr1	promote_low	PMID:7592697;DOI:10.1074/jbc.270.43.25348;PMID:13679391;PMID:15214968;PMCID:PMC459224;PMID:22912641;PMCID:PMC3421148;https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1111960/full	human and mouse erythrocyte/endothelial systems	direct ACKR1/DARC binding and scavenging	ACKR1/DARC binding or competition assays support direct interaction with CXCL1; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.	Evidence is strongest for binding/clearance/transport, not canonical signaling; affinity and cellular presentation vary by species and assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0390	cxcl10 ackr1	Cxcl10 Ackr1	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	Primary DARC/ACKR1 binding studies did not support the exact CXCL10 interaction; family-level or review-level claims were not accepted as promotion.	Weak or conflicting family-level reports cannot replace an exact ligand-binding or functional assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0391	cxcl11 ackr1	Cxcl11 Ackr1	promote_low	PMID:7592697;DOI:10.1074/jbc.270.43.25348;PMID:13679391;PMID:15214968;PMCID:PMC459224;PMID:22912641;PMCID:PMC3421148;https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1111960/full	human and mouse erythrocyte/endothelial systems	direct ACKR1/DARC binding and scavenging	ACKR1/DARC binding or competition assays support direct interaction with CXCL11; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.	Evidence is strongest for binding/clearance/transport, not canonical signaling; affinity and cellular presentation vary by species and assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0394	cxcl13 ackr1	Cxcl13 Ackr1	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	Primary DARC/ACKR1 binding studies did not support the exact CXCL13 interaction; family-level or review-level claims were not accepted as promotion.	Weak or conflicting family-level reports cannot replace an exact ligand-binding or functional assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0062	cxcl16 cxcr6	Cxcl16 Cxcr6	promote_medium	PMID:12538668;PMID:20506383;PMID:23633118;PMCID:PMC3701743;DOI:10.1002/art.37981	human and mouse cellular/recombinant systems	direct ligand/receptor function with chemotaxis and adhesion	Soluble and membrane-anchored CXCL16 induced CXCR6-dependent chemotaxis or adhesion; neutralizing CXCL16/CXCR6 reduced migration/recruitment in human-cell and mouse models.	CXCL16 processing changes chemotaxis versus adhesion, and some studies use neutralization or knockout rather than purified receptor biophysics.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0395	cxcl2 ackr1	Cxcl2 Ackr1	promote_low	PMID:7592697;DOI:10.1074/jbc.270.43.25348;PMID:13679391;PMID:15214968;PMCID:PMC459224;PMID:22912641;PMCID:PMC3421148;https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1111960/full	human and mouse erythrocyte/endothelial systems	direct ACKR1/DARC binding and scavenging	ACKR1/DARC binding or competition assays support direct interaction with CXCL2; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.	Evidence is strongest for binding/clearance/transport, not canonical signaling; affinity and cellular presentation vary by species and assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0063	cxcl2 cxcr1	Cxcl2 Cxcr1	no_evidence	PMID:17197447;DOI:10.1074/jbc.M607705200	mouse recombinant/cellular systems	negative/insufficient exact-pair evidence	The mouse CXCR1 study supported binding, GTPγS activation, and chemotaxis for mCXCL6/IL-8, not the exact CXCL2 ligand in this packet.	Human CXCR1 ligand promiscuity cannot be transferred to the mouse exact-pair claim without species-matched direct evidence.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0064	cxcl2 cxcr2	Cxcl2 Cxcr2	promote_medium	PMID:38233929;PMID:39978339	human recombinant/cellular systems	direct ligand binding plus G-protein/β-arrestin function	Human CXCR2 ligand-binding/competition and NanoBRET or downstream G-protein/β-arrestin/internalization assays included the exact CXCL2 ligand.	Receptor pharmacology is species- and assay-dependent; the packet does not specify ligand processing or cellular presentation.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0396	cxcl3 ackr1	Cxcl3 Ackr1	promote_low	PMID:7592697;DOI:10.1074/jbc.270.43.25348;PMID:13679391;PMID:15214968;PMCID:PMC459224;PMID:22912641;PMCID:PMC3421148;https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1111960/full	human and mouse erythrocyte/endothelial systems	direct ACKR1/DARC binding and scavenging	ACKR1/DARC binding or competition assays support direct interaction with CXCL3; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.	Evidence is strongest for binding/clearance/transport, not canonical signaling; affinity and cellular presentation vary by species and assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0397	cxcl3 cxcr1	Cxcl3 Cxcr1	no_evidence	PMID:17197447;DOI:10.1074/jbc.M607705200	mouse recombinant/cellular systems	negative/insufficient exact-pair evidence	The mouse CXCR1 study supported binding, GTPγS activation, and chemotaxis for mCXCL6/IL-8, not the exact CXCL3 ligand in this packet.	Human CXCR1 ligand promiscuity cannot be transferred to the mouse exact-pair claim without species-matched direct evidence.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0398	cxcl3 cxcr2	Cxcl3 Cxcr2	promote_medium	PMID:38233929;PMID:39978339	human recombinant/cellular systems	direct ligand binding plus G-protein/β-arrestin function	Human CXCR2 ligand-binding/competition and NanoBRET or downstream G-protein/β-arrestin/internalization assays included the exact CXCL3 ligand.	Receptor pharmacology is species- and assay-dependent; the packet does not specify ligand processing or cellular presentation.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0399	cxcl5 ackr1	Cxcl5 Ackr1	promote_low	PMID:7592697;DOI:10.1074/jbc.270.43.25348;PMID:13679391;PMID:15214968;PMCID:PMC459224;PMID:22912641;PMCID:PMC3421148;https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1111960/full	human and mouse erythrocyte/endothelial systems	direct ACKR1/DARC binding and scavenging	ACKR1/DARC binding or competition assays support direct interaction with CXCL5; the receptor acts primarily as a chemokine transporter/scavenger in these assays rather than a canonical G-protein signaling receptor.	Evidence is strongest for binding/clearance/transport, not canonical signaling; affinity and cellular presentation vary by species and assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0065	cxcl5 cxcr1	Cxcl5 Cxcr1	no_evidence	PMID:17197447;DOI:10.1074/jbc.M607705200	mouse recombinant/cellular systems	negative/insufficient exact-pair evidence	The mouse CXCR1 study supported binding, GTPγS activation, and chemotaxis for mCXCL6/IL-8, not the exact CXCL5 ligand in this packet.	Human CXCR1 ligand promiscuity cannot be transferred to the mouse exact-pair claim without species-matched direct evidence.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-LIANA-REMAINING-0066	cxcl5 cxcr2	Cxcl5 Cxcr2	promote_medium	PMID:38233929;PMID:39978339	human recombinant/cellular systems	direct ligand binding plus G-protein/β-arrestin function	Human CXCR2 ligand-binding/competition and NanoBRET or downstream G-protein/β-arrestin/internalization assays included the exact CXCL5 ligand.	Receptor pharmacology is species- and assay-dependent; the packet does not specify ligand processing or cellular presentation.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0400	cxcl9 ackr1	Cxcl9 Ackr1	no_evidence	NA	human/mouse literature reviewed	no qualifying exact-pair evidence	Primary DARC/ACKR1 binding studies did not support the exact CXCL9 interaction; family-level or review-level claims were not accepted as promotion.	Weak or conflicting family-level reports cannot replace an exact ligand-binding or functional assay.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0420	dopa-ddc_slc18a1 drd1	DOPA-DDC_SLC18A1 Drd1	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0421	dopa-ddc_slc18a1 drd2	DOPA-DDC_SLC18A1 Drd2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0422	dopa-ddc_slc18a1 drd3	DOPA-DDC_SLC18A1 Drd3	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0423	dopa-ddc_slc18a1 drd4	DOPA-DDC_SLC18A1 Drd4	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0424	dopa-ddc_slc18a1 drd5	DOPA-DDC_SLC18A1 Drd5	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0425	dopa-ddc_slc18a2 drd1	DOPA-DDC_SLC18A2 Drd1	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0426	dopa-ddc_slc18a2 drd2	DOPA-DDC_SLC18A2 Drd2	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0427	dopa-ddc_slc18a2 drd3	DOPA-DDC_SLC18A2 Drd3	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0428	dopa-ddc_slc18a2 drd4	DOPA-DDC_SLC18A2 Drd4	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
M20A-CELLCHAT-REMAINING-0429	dopa-ddc_slc18a2 drd5	DOPA-DDC_SLC18A2 Drd5	non_ligand_receptor	NA	not applicable	invalid composite ligand notation	The submitted ligand token combines DOPA with DDC and a transporter gene; it is not a single ligand entity for the DRD receptor.	Dopamine is the relevant DRD ligand, but the invalid composite token was not substituted or promoted.	Re-searched from scratch in PubMed, Europe PMC, and authoritative primary/pharmacology sources; no expression-only, pathway-only, or search-snippet evidence used.
