pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
pcdhga2 pcdhga2	Pcdhga2 Pcdhga2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga2+Pcdhga2;https://europepmc.org/search?query=Pcdhga2+Pcdhga2;https://www.uniprot.org/uniprotkb?query=Pcdhga2+Pcdhga2;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga2+Pcdhga2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga3 pcdhga3	Pcdhga3 Pcdhga3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga3+Pcdhga3;https://europepmc.org/search?query=Pcdhga3+Pcdhga3;https://www.uniprot.org/uniprotkb?query=Pcdhga3+Pcdhga3;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga3+Pcdhga3; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga4 pcdhga4	Pcdhga4 Pcdhga4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga4+Pcdhga4;https://europepmc.org/search?query=Pcdhga4+Pcdhga4;https://www.uniprot.org/uniprotkb?query=Pcdhga4+Pcdhga4;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga4+Pcdhga4; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga5 pcdhga5	Pcdhga5 Pcdhga5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga5+Pcdhga5;https://europepmc.org/search?query=Pcdhga5+Pcdhga5;https://www.uniprot.org/uniprotkb?query=Pcdhga5+Pcdhga5;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga5+Pcdhga5; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga6 pcdhga6	Pcdhga6 Pcdhga6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga6+Pcdhga6;https://europepmc.org/search?query=Pcdhga6+Pcdhga6;https://www.uniprot.org/uniprotkb?query=Pcdhga6+Pcdhga6;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga6+Pcdhga6; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga7 pcdhga7	Pcdhga7 Pcdhga7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga7+Pcdhga7;https://europepmc.org/search?query=Pcdhga7+Pcdhga7;https://www.uniprot.org/uniprotkb?query=Pcdhga7+Pcdhga7;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga7+Pcdhga7; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga8 pcdhga8	Pcdhga8 Pcdhga8	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga8+Pcdhga8;https://europepmc.org/search?query=Pcdhga8+Pcdhga8;https://www.uniprot.org/uniprotkb?query=Pcdhga8+Pcdhga8;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga8+Pcdhga8; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhga9 pcdhga9	Pcdhga9 Pcdhga9	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhga9+Pcdhga9;https://europepmc.org/search?query=Pcdhga9+Pcdhga9;https://www.uniprot.org/uniprotkb?query=Pcdhga9+Pcdhga9;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhga9+Pcdhga9; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb1 pcdhgb1	Pcdhgb1 Pcdhgb1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb1+Pcdhgb1;https://europepmc.org/search?query=Pcdhgb1+Pcdhgb1;https://www.uniprot.org/uniprotkb?query=Pcdhgb1+Pcdhgb1;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb1+Pcdhgb1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb2 pcdhgb2	Pcdhgb2 Pcdhgb2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb2+Pcdhgb2;https://europepmc.org/search?query=Pcdhgb2+Pcdhgb2;https://www.uniprot.org/uniprotkb?query=Pcdhgb2+Pcdhgb2;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb2+Pcdhgb2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb4 pcdhgb4	Pcdhgb4 Pcdhgb4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb4+Pcdhgb4;https://europepmc.org/search?query=Pcdhgb4+Pcdhgb4;https://www.uniprot.org/uniprotkb?query=Pcdhgb4+Pcdhgb4;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb4+Pcdhgb4; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb5 pcdhgb5	Pcdhgb5 Pcdhgb5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb5+Pcdhgb5;https://europepmc.org/search?query=Pcdhgb5+Pcdhgb5;https://www.uniprot.org/uniprotkb?query=Pcdhgb5+Pcdhgb5;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb5+Pcdhgb5; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb6 pcdhgb6	Pcdhgb6 Pcdhgb6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb6+Pcdhgb6;https://europepmc.org/search?query=Pcdhgb6+Pcdhgb6;https://www.uniprot.org/uniprotkb?query=Pcdhgb6+Pcdhgb6;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb6+Pcdhgb6; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb7 pcdhgb7	Pcdhgb7 Pcdhgb7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb7+Pcdhgb7;https://europepmc.org/search?query=Pcdhgb7+Pcdhgb7;https://www.uniprot.org/uniprotkb?query=Pcdhgb7+Pcdhgb7;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb7+Pcdhgb7; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgb8 pcdhgb8	Pcdhgb8 Pcdhgb8	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgb8+Pcdhgb8;https://europepmc.org/search?query=Pcdhgb8+Pcdhgb8;https://www.uniprot.org/uniprotkb?query=Pcdhgb8+Pcdhgb8;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgb8+Pcdhgb8; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
pcdhgc3 pcdhgc3	Pcdhgc3 Pcdhgc3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Pcdhgc3+Pcdhgc3;https://europepmc.org/search?query=Pcdhgc3+Pcdhgc3;https://www.uniprot.org/uniprotkb?query=Pcdhgc3+Pcdhgc3;https://pubmed.ncbi.nlm.nih.gov/35253643/;https://pubmed.ncbi.nlm.nih.gov/20679223/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4183217/	mouse; human orthologs; species/construct caveats retained	exact homophilic adhesion primary evidence	Clustered-protocadherin primary studies support the submitted isoform as a homophilic trans-adhesion molecule by cell aggregation and biophysical/structural assays.	Evidence is for homophilic trans recognition and cell contact, not soluble signaling; mouse studies and human orthology were checked.	aliases=Pcdhgc3+Pcdhgc3; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
