pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
sema6d plxna1_trem2	Sema6d PLXNA1_TREM2	retain_low	https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse	 indirect_complex_function	TREM2 is required with Plexin-A1/DAP12 for Sema6D-induced signaling and associates with Plexin-A1.	The cited study does not establish direct Sema6D binding to TREM2; osteoclast binding can be TREM2-independent.	Retain as a low-confidence complex-level interaction, not a direct TREM2 ligand claim.
sema7a itgb1_itga1	Sema7a ITGB1_ITGA1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/18987670/;https://reactome.org/content/detail/R-HSA-434990	human;mouse;rat	adhesion;receptor_complex	Sema7A is linked to beta1-integrin-mediated adhesion/signaling and the alpha1beta1 complex is curated for this interaction.	The cited primary evidence does not cleanly isolate the ITGA1-ITGB1 heterodimer in a direct binding assay.	Manual confirmation of exact alpha1 chain usage is required.
siglec1 spn	Siglec1 Spn	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/11238599/	human;mouse	 direct_primary_adhesion	Siglec-1/sialoadhesin binds sialylated lymphocyte counter-receptors including CD43/Spn in cell-adhesion assays.	Recognition depends on terminal sialylation and glycan presentation, not only the Spn polypeptide.	Exact protein counter-receptor is supported with glycoform dependence.
slurp2 chrna3	Slurp2 Chrna3	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	human	 direct_primary_binding;receptor_dependent_function	SLURP2 binds nicotinic receptor subunits and modulates alpha3beta2 nAChR currents in oocyte electrophysiology.	CHRNA3 is a chain within the alpha3beta2 holoreceptor, not a standalone functional receptor.	Exact chain is supported through the tested holoreceptor.
slurp2 chrna4	Slurp2 Chrna4	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	human	 direct_primary_binding;receptor_dependent_function	SLURP2 modulates alpha4beta2 nAChR currents and interacts with the corresponding receptor subunits.	CHRNA4 is a chain within the alpha4beta2 holoreceptor.	Exact chain is supported through the tested holoreceptor.
slurp2 chrnb2	Slurp2 Chrnb2	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	human	 direct_primary_binding;receptor_dependent_function	SLURP2 modulates alpha3beta2 and alpha4beta2 nAChR currents, both containing beta2.	CHRNB2 is a chain within the tested holoreceptors; chain-only CellChat encoding is a simplification.	Exact source supports beta2-containing complexes.
tac4 tacr1	Tac4 Tacr1	retain_low	https://pubmed.ncbi.nlm.nih.gov/23626716/;https://pubmed.ncbi.nlm.nih.gov/22384199/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3634005/	mouse;rat	 receptor_dependent_function;review_context	The cited mouse knockout/arthritis study reports hemokinin-1 as an NK1/TACR1 agonist and TACR1-dependent hyperalgesia; the second citation is expression-focused.	The submitted primary set does not provide a purified TAC4-peptide/TACR1 binding assay; human TAC4 products also differ from mouse HK-1.	Plausible exact pair, but retain low pending direct ligand-receptor assay citation.
tafa4 fpr1	Tafa4 Fpr1	retain_low	https://pubmed.ncbi.nlm.nih.gov/35712659/	human;mouse	 review_only;receptor_dependent_function	The cited review describes TAFA4/FAM19A4 binding FPR1 and macrophage chemotaxis/phagocytosis effects.	The submitted source is a review and the primary binding assay is not identified in the citation set.	Retain low; do not treat review-only support as fully approved.
tenm1 adgrl1	Tenm1 Adgrl1	no_evidence	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair	The cited teneurin-latrophilin studies test Ten2/Ten4 complexes, not Ten1-ADGRL1.	Paralog family evidence is insufficient for this exact pair.	No exact Tenm1 assay in the submitted citations.
tenm1 adgrl2	Tenm1 Adgrl2	no_evidence	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair	The cited teneurin-latrophilin studies test Ten2/Ten4 complexes, not Ten1-ADGRL2.	Paralog family evidence is insufficient for this exact pair.	No exact Tenm1 assay in the submitted citations.
tenm1 adgrl3	Tenm1 Adgrl3	no_evidence	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair	The cited teneurin-latrophilin studies test Ten2/Ten4 complexes, not Ten1-ADGRL3.	Paralog family evidence is insufficient for this exact pair.	No exact Tenm1 assay in the submitted citations.
tenm2 adgrl1	Tenm2 Adgrl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/	mouse;human	 direct_primary_binding;direct_primary_adhesion	Ten2 binds ADGRL1/latrophilin-1 in nanomolar and cell-aggregation assays.	Affinity depends on extracellular fragments, splicing, and synaptic presentation.	Exact heterophilic adhesion pair is supported.
tenm2 adgrl2	Tenm2 Adgrl2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/	mouse;human	 direct_primary_binding;direct_primary_adhesion	Ten2 binds ADGRL2/latrophilin-2 in cell aggregation and receptor-binding assays.	The structural paper focuses on Ten2-ADGRL3, while ADGRL2 support is from the earlier combination assay.	Exact pair is supported by the cited heterophilic adhesion study.
tenm2 adgrl3	Tenm2 Adgrl3	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/	mouse;human	 direct_primary_binding;direct_primary_structure;direct_primary_adhesion	Ten2-ADGRL3 is directly resolved structurally and functionally, with binding, mutagenesis, and artificial synapse assays.	Constructs and species differ between the structural and aggregation experiments.	Exact pair is strongly supported.
tenm3 adgrl1	Tenm3 Adgrl1	no_evidence	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair	The cited studies support Ten2/Ten4, not Ten3-ADGRL1.	Paralog family evidence is insufficient for this exact pair.	No exact Tenm3-ADGRL1 assay in the submitted citations.
tenm3 adgrl2	Tenm3 Adgrl2	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair;manual_review	The submitted papers do not test Ten3-ADGRL2, although later literature has reported Ten3/latrophilin-2 biology.	That later evidence is not among the submitted source locators and should be checked directly.	Potential exact pair; citation packet is insufficient.
tenm3 adgrl3	Tenm3 Adgrl3	no_evidence	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse;human	no_exact_pair	The cited studies support Ten2/Ten4, not Ten3-ADGRL3.	Paralog family evidence is insufficient for this exact pair.	No exact Tenm3-ADGRL3 assay in the submitted citations.
tenm4 adgrl1	Tenm4 Adgrl1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/	mouse;human	 direct_primary_binding;direct_primary_adhesion	Ten4 binds ADGRL1/latrophilin-1 in the teneurin-latrophilin combination and cell-aggregation assays.	Affinity varies with extracellular construct and synaptic context.	Exact pair is supported.
tenm4 adgrl2	Tenm4 Adgrl2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/	mouse;human	 direct_primary_binding;direct_primary_adhesion	Ten4 binds ADGRL2/latrophilin-2 in the cited heterophilic adhesion assays.	The cited study is not a high-resolution structure for this combination.	Exact pair is supported by cell binding/aggregation.
tenm4 adgrl3	Tenm4 Adgrl3	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/24273166/;https://doi.org/10.1038/s41467-026-71619-1	mouse;human	 direct_primary_binding;direct_primary_adhesion;receptor_dependent_function	Ten4 binds latrophilin-3 in the earlier combination assay and in the newer Ten4-latrophilin structural/cell-association work.	The newest source is DOI-indexed/in press and assay isoforms vary.	Exact pair supported; retain species/isoform caveat.
tgfa egfr	Tgfa Egfr	retain_low	https://pubmed.ncbi.nlm.nih.gov/41085543/	human;mouse	 receptor_dependent_function;ligand_panel	The cholangiocyte/EHBD study places TGFA among EGFR ligands and shows EGFR-dependent epithelial activation/growth.	The functional design uses an EGFR-ligand panel and does not isolate purified TGFA-EGFR binding.	Exact biology is plausible but the cited assay is not pair-specific enough for full approval.
tgfb1 tgfbr1_r2	Tgfb1 Tgfbr1_r2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7693660/;https://pubmed.ncbi.nlm.nih.gov/1700790/;https://pubmed.ncbi.nlm.nih.gov/40011426/	human;mouse	 direct_primary_binding;direct_primary_complex;direct_primary_activation	TGF-beta1 binds TGFBR2, recruits TGFBR1, and signals through the heteromeric receptor complex in crosslinking, reconstitution, and structural studies.	Betaglycan/type-III receptor and stoichiometry vary by isoform and assay.	Exact ligand and receptor complex are supported.
tgfb2 tgfbr1_r2	Tgfb2 Tgfbr1_r2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7693660/;https://pubmed.ncbi.nlm.nih.gov/1700790/;https://pubmed.ncbi.nlm.nih.gov/40011426/	human;mouse	 direct_primary_binding;direct_primary_complex;direct_primary_activation	TGF-beta2 receptor binding and signaling through TGFBR1/TGFBR2 are supported by isoform comparison and structural/reconstitution studies.	TGF-beta2 has distinctive receptor affinity and may rely more on type-III/coreceptor context.	Exact ligand and receptor complex are supported.
tgfb3 tgfbr1_r2	Tgfb3 Tgfbr1_r2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/1700790/;https://pubmed.ncbi.nlm.nih.gov/40011426/	human;mouse	 direct_primary_binding;direct_primary_complex;direct_primary_activation	TGF-beta3 engages the TGFBR2/TGFBR1 signaling complex in isoform receptor-binding and structural studies.	Stoichiometry and coreceptor contributions vary by assay.	Exact ligand and receptor complex are supported.
tgm2 adgrg1	Tgm2 Adgrg1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/33037308/;https://pubmed.ncbi.nlm.nih.gov/38397010/	human;mouse	 direct_primary_binding;direct_primary_activation	Purified TG2 binds the ADGRG1/GPR56 extracellular region, and cell studies show TG2-dependent ADGRG1/ADAM17/EGFR signaling.	Extracellular TG2 processing and cell context affect activity.	Exact ligand-receptor binding and receptor-dependent function are supported.
thy1 adgre5	Thy1 Adgre5	retain_low	https://pubmed.ncbi.nlm.nih.gov/37938973/;https://pubmed.ncbi.nlm.nih.gov/35563846/;https://pmc.ncbi.nlm.nih.gov/articles/PMC9101421/	human;mouse	 adhesion;review_supported_function	THY1/CD90 is reported as a CD97/ADGRE5 ligand in adhesion and tumor/immune-cell contexts.	The strongest mechanistic details in the cited set are review-supported and isoform/domain usage varies.	Retain low pending a clean exact primary binding assay.
tnfsf9 tnfrsf9	Tnfsf9 Tnfrsf9	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/29720398/	human;mouse	 direct_primary_structure;direct_primary_binding;receptor_dependent_function	The 4-1BBL/TNFSF9-4-1BB/TNFRSF9 complex is resolved structurally and linked to receptor binding and signaling.	Membrane presentation and oligomerization affect affinity and activation.	Exact pair is directly supported.
trh trhr2	Trh Trhr2	approve_candidate	https://doi.org/10.1006/bbrc.1998.9268;https://pubmed.ncbi.nlm.nih.gov/9735333/	rat	 direct_primary_binding;direct_primary_activation	The cloned rat TRHR2 binds TRH in transfected cells and supports receptor signaling.	Input PMIDs 11181534 and 17035026 are unrelated/miscited; evidence is rat-specific.	The DOI is the valid founding primary citation; corrected PMID locator supplied.
tslp il7r_crlf2	Tslp IL7R_CRLF2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/10881176/;https://pubmed.ncbi.nlm.nih.gov/38862034/;https://pubmed.ncbi.nlm.nih.gov/32849527/	human;mouse	 direct_primary_binding;direct_primary_complex;direct_primary_activation	TSLP binds the IL7R-alpha/CRLF2 heteromeric receptor and activates STAT5/proliferation in reconstituted systems.	Subunit stoichiometry and affinity are species-dependent.	Exact receptor complex is supported.
tub mertk	Tub Mertk	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/20978472/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3020645/	mouse	 direct_primary_binding;direct_primary_activation;receptor_dependent_function	Tubby binds MerTK, induces MerTK phosphorylation, and supports MerTK-dependent phagocytosis.	Unconventional secreted/extracellular tubby context and tissue specificity apply.	Exact pair and receptor-dependent function are supported.
tulp1 axl	Tulp1 Axl	retain_low	https://pubmed.ncbi.nlm.nih.gov/20978472/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3020645/	mouse	 direct_primary_association	Tulp1 associates with Axl in co-immunoprecipitation/receptor-Fc experiments.	The paper does not establish Axl-specific phosphorylation or phagocytic function comparable to MerTK.	Retain low as binding/association evidence, not full receptor-dependent proof.
tulp1 mertk	Tulp1 Mertk	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/20978472/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3020645/	mouse	 direct_primary_binding;direct_primary_activation;receptor_dependent_function	Tulp1 binds MerTK, induces MerTK phosphorylation, and supports MerTK-dependent phagocytosis.	Tulp1 is an unconventional secreted TAM ligand and activity is tissue-context dependent.	Exact pair and function are supported.
tulp1 tyro3	Tulp1 Tyro3	retain_low	https://pubmed.ncbi.nlm.nih.gov/20978472/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3020645/	mouse	 direct_primary_association	Tulp1 associates with Tyro3 in receptor-Fc/co-immunoprecipitation assays.	No purified structural complex or Tyro3-specific activation/function is demonstrated.	Retain low as receptor association only.
ulbp1 klrk1	Ulbp1 Klrk1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/11513139/;https://pubmed.ncbi.nlm.nih.gov/21464092/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3865715/	human;mouse	 direct_primary_binding;direct_primary_activation	ULBP1 is a GPI-linked NKG2D/KLRK1 ligand; ULBP1 membrane presentation drives NK cytotoxicity and degranulation.	NK activation requires the DAP10/HCST adaptor and ligand membrane organization.	Exact ULBP1-NKG2D evidence is primary.
vegfa flt1	Vegfa Flt1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/9099677/;https://pubmed.ncbi.nlm.nih.gov/8573716/	human;mouse	 direct_primary_binding;direct_primary_activation	VEGF-A/VEGF165 binds FLT1/VEGFR1 and receptor studies establish high-affinity ligand engagement and signaling.	Isoform and soluble-receptor context affect affinity.	Exact pair is supported.
vegfa kdr	Vegfa Kdr	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/7929439/;https://pubmed.ncbi.nlm.nih.gov/9207067/	human;mouse	 direct_primary_binding;direct_primary_structure;direct_primary_activation	VEGF-A binds KDR/VEGFR2; receptor identification, binding-site mapping, and structural studies support the interaction.	VEGF isoform and receptor dimer state affect measurements.	Exact pair is supported.
vegfb flt1	Vegfb Flt1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/23319572/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3385940/	human;mouse	 direct_primary_activation;direct_primary_binding	VEGF-B induces FLT1/VEGFR1 phosphorylation and downstream endothelial signaling; receptor specificity is established for FLT1.	The primary assay emphasizes cellular activation more than purified affinity.	Exact receptor-dependent evidence is sufficient.
vegfc flt4	Vegfc Flt4	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/8630024/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3385940/	human;mouse	 direct_primary_binding;direct_primary_activation	Processed VEGF-C binds and activates FLT4/VEGFR3 in endothelial receptor assays.	Proteolytic maturation changes receptor selectivity and potency.	Exact pair is supported.
vegfc kdr	Vegfc Kdr	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/20224550/;https://pmc.ncbi.nlm.nih.gov/articles/PMC449944/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6556587/	human;mouse	 direct_primary_binding;direct_primary_activation;receptor_heterodimer	Processed VEGF-C binds/activates KDR and can induce VEGFR2/VEGFR3 heterodimer signaling.	Proteolytic processing and concurrent FLT4 recruitment are important.	Exact KDR engagement is supported.
vegfd flt4	Vegfd Flt4	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC18457/	human;mouse	 direct_primary_binding;direct_primary_activation	Processed VEGF-D binds and activates FLT4/VEGFR3 in endothelial assays.	Proteolytic maturation changes affinity and receptor preference.	Exact pair is supported.
vegfd kdr	Vegfd Kdr	approve_candidate	https://pmc.ncbi.nlm.nih.gov/articles/PMC18457/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3385940/	human;mouse	 direct_primary_binding;direct_primary_activation	Processed VEGF-D is a KDR/VEGFR2 ligand and activates endothelial receptor signaling.	Proteolytic maturation is required for substantial VEGFR2 activity.	Exact pair is supported.
