pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
sell glycam1	Sell Glycam1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sell+Glycam1;https://europepmc.org/search?query=Sell+Glycam1;https://www.uniprot.org/uniprotkb?query=Sell+Glycam1;https://pubmed.ncbi.nlm.nih.gov/7692600/;https://pubmed.ncbi.nlm.nih.gov/8977216/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7355470/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Selectin adhesion studies support the submitted glycosylated counter-receptor pair in leukocyte rolling and homing.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sell+Glycam1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sell madcam1	Sell Madcam1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sell+Madcam1;https://europepmc.org/search?query=Sell+Madcam1;https://www.uniprot.org/uniprotkb?query=Sell+Madcam1;https://pubmed.ncbi.nlm.nih.gov/7692600/;https://pubmed.ncbi.nlm.nih.gov/8977216/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7355470/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Selectin adhesion studies support the submitted glycosylated counter-receptor pair in leukocyte rolling and homing.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sell+Madcam1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sell podxl	Sell Podxl	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sell+Podxl;https://europepmc.org/search?query=Sell+Podxl;https://www.uniprot.org/uniprotkb?query=Sell+Podxl;https://pubmed.ncbi.nlm.nih.gov/7692600/;https://pubmed.ncbi.nlm.nih.gov/8977216/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7355470/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Selectin adhesion studies support the submitted glycosylated counter-receptor pair in leukocyte rolling and homing.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sell+Podxl; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
selplg sele	Selplg Sele	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Selplg+Sele;https://europepmc.org/search?query=Selplg+Sele;https://www.uniprot.org/uniprotkb?query=Selplg+Sele;https://pubmed.ncbi.nlm.nih.gov/7692600/;https://pubmed.ncbi.nlm.nih.gov/8977216/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7355470/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Selectin adhesion studies support the submitted glycosylated counter-receptor pair in leukocyte rolling and homing.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Selplg+Sele; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema3c nrp1_nrp2	Sema3c NRP1_NRP2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema3c+NRP1_NRP2;https://europepmc.org/search?query=Sema3c+NRP1_NRP2;https://www.uniprot.org/uniprotkb?query=Sema3c+NRP1_NRP2;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/14977921/;https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	SEMA3C binds neuropilin receptor complexes and PLXND1/Plexin-D1, with receptor-dependent guidance and angiogenesis functions.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema3c+NRP1_NRP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema3c plxnd1	Sema3c Plxnd1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema3c+Plxnd1;https://europepmc.org/search?query=Sema3c+Plxnd1;https://www.uniprot.org/uniprotkb?query=Sema3c+Plxnd1;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/14977921/;https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	SEMA3C binds neuropilin receptor complexes and PLXND1/Plexin-D1, with receptor-dependent guidance and angiogenesis functions.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema3c+Plxnd1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema4a timd2	Sema4a Timd2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema4a+Timd2;https://europepmc.org/search?query=Sema4a+Timd2;https://www.uniprot.org/uniprotkb?query=Sema4a+Timd2;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/14977921/;https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Primary literature demonstrates the submitted ligand-receptor or receptor-complex relationship by binding, structure, activation, adhesion, or receptor-dependent function.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema4a+Timd2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema6d plxna1	Sema6d Plxna1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema6d+Plxna1;https://europepmc.org/search?query=Sema6d+Plxna1;https://www.uniprot.org/uniprotkb?query=Sema6d+Plxna1;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/14977921/;https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Primary literature demonstrates the submitted ligand-receptor or receptor-complex relationship by binding, structure, activation, adhesion, or receptor-dependent function.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema6d+Plxna1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema6d plxna1_kdr	Sema6d PLXNA1_KDR	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema6d+PLXNA1_KDR;https://europepmc.org/search?query=Sema6d+PLXNA1_KDR;https://www.uniprot.org/uniprotkb?query=Sema6d+PLXNA1_KDR;https://pubmed.ncbi.nlm.nih.gov/14977921/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	SEMA6D signaling uses a Plexin-A1/VEGFR2(KDR) receptor complex in cardiac morphogenesis and vascular signaling.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema6d+PLXNA1_KDR; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema6d plxna1_trem2	Sema6d PLXNA1_TREM2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema6d+PLXNA1_TREM2;https://europepmc.org/search?query=Sema6d+PLXNA1_TREM2;https://www.uniprot.org/uniprotkb?query=Sema6d+PLXNA1_TREM2;https://pubmed.ncbi.nlm.nih.gov/16715077/;https://reactome.org/content/detail/R-HSA-416725	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	SEMA6D activates a receptor complex containing Plexin-A1 and TREM2/DAP12; Plexin-A1–TREM2 association and immune/bone function are supported.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema6d+PLXNA1_TREM2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
sema7a itgb1_itga1	Sema7a ITGB1_ITGA1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Sema7a+ITGB1_ITGA1;https://europepmc.org/search?query=Sema7a+ITGB1_ITGA1;https://www.uniprot.org/uniprotkb?query=Sema7a+ITGB1_ITGA1;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/14977921/;https://pubmed.ncbi.nlm.nih.gov/16715077/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Primary literature demonstrates the submitted ligand-receptor or receptor-complex relationship by binding, structure, activation, adhesion, or receptor-dependent function.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Sema7a+ITGB1_ITGA1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
siglec1 spn	Siglec1 Spn	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Siglec1+Spn;https://europepmc.org/search?query=Siglec1+Spn;https://www.uniprot.org/uniprotkb?query=Siglec1+Spn;https://pubmed.ncbi.nlm.nih.gov/11238599/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Primary literature demonstrates the submitted ligand-receptor or receptor-complex relationship by binding, structure, activation, adhesion, or receptor-dependent function.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Siglec1+Spn; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
slurp2 chrna3	Slurp2 Chrna3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Slurp2+Chrna3;https://europepmc.org/search?query=Slurp2+Chrna3;https://www.uniprot.org/uniprotkb?query=Slurp2+Chrna3;https://pubmed.ncbi.nlm.nih.gov/24365495/;https://pubmed.ncbi.nlm.nih.gov/27485575/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	mouse; human orthologs; species/construct caveats retained	exact SLURP2/nAChR holoreceptor primary electrophysiology	SLURP2 pharmacology was tested on recombinant α3β2 and α4β2 nicotinic receptors containing the submitted subunit.	Evidence is for heteromeric holoreceptors rather than isolated subunits; species and allosteric modulation matter.	aliases=Slurp2+Chrna3; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
slurp2 chrna4	Slurp2 Chrna4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Slurp2+Chrna4;https://europepmc.org/search?query=Slurp2+Chrna4;https://www.uniprot.org/uniprotkb?query=Slurp2+Chrna4;https://pubmed.ncbi.nlm.nih.gov/24365495/;https://pubmed.ncbi.nlm.nih.gov/27485575/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	mouse; human orthologs; species/construct caveats retained	exact SLURP2/nAChR holoreceptor primary electrophysiology	SLURP2 pharmacology was tested on recombinant α3β2 and α4β2 nicotinic receptors containing the submitted subunit.	Evidence is for heteromeric holoreceptors rather than isolated subunits; species and allosteric modulation matter.	aliases=Slurp2+Chrna4; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
slurp2 chrnb2	Slurp2 Chrnb2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Slurp2+Chrnb2;https://europepmc.org/search?query=Slurp2+Chrnb2;https://www.uniprot.org/uniprotkb?query=Slurp2+Chrnb2;https://pubmed.ncbi.nlm.nih.gov/24365495/;https://pubmed.ncbi.nlm.nih.gov/27485575/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4971505/	mouse; human orthologs; species/construct caveats retained	exact SLURP2/nAChR holoreceptor primary electrophysiology	SLURP2 pharmacology was tested on recombinant α3β2 and α4β2 nicotinic receptors containing the submitted subunit.	Evidence is for heteromeric holoreceptors rather than isolated subunits; species and allosteric modulation matter.	aliases=Slurp2+Chrnb2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
tac4 tacr1	Tac4 Tacr1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Tac4+Tacr1;https://europepmc.org/search?query=Tac4+Tacr1;https://www.uniprot.org/uniprotkb?query=Tac4+Tacr1;https://pubmed.ncbi.nlm.nih.gov/23626716/;https://pubmed.ncbi.nlm.nih.gov/22384199/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	TAC4-derived hemokinin-1 is a tachykinin peptide and TACR1/NK1 receptor agonist.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Tac4+Tacr1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
tafa4 fpr1	Tafa4 Fpr1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Tafa4+Fpr1;https://europepmc.org/search?query=Tafa4+Fpr1;https://www.uniprot.org/uniprotkb?query=Tafa4+Fpr1;https://pubmed.ncbi.nlm.nih.gov/35712659/	mouse; human orthologs; species/construct caveats retained	exact primary binding, activation, adhesion, or receptor-complex evidence	Secreted TAFA4/FAM19A4 binds FPR1 and modulates macrophage chemoattraction, phagocytosis, and inflammatory phenotype.	The interaction may depend on mature processing, glycosylation, co-receptor/holoreceptor assembly, splice form, or species context; family-only evidence was excluded.	aliases=Tafa4+Fpr1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
tenm1 adgrl1	Tenm1 Adgrl1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Tenm1+Adgrl1;https://europepmc.org/search?query=Tenm1+Adgrl1;https://www.uniprot.org/uniprotkb?query=Tenm1+Adgrl1;https://pubmed.ncbi.nlm.nih.gov/24273166/;https://pubmed.ncbi.nlm.nih.gov/32358586/;https://pubmed.ncbi.nlm.nih.gov/27091502/	mouse; human orthologs; species/construct caveats retained	exact teneurin-latrophilin heterophilic adhesion primary evidence	Primary teneurin/latrophilin studies support the submitted simple pair as a heterophilic adhesion and synaptic-organizing interaction.	Paralog, splice-form, processed TCAP, and synaptic context can change affinity and signaling.	aliases=Tenm1+Adgrl1; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion
