curation_id	pair_key	link_type	source_registry	source_version	species	tf_symbol	target_symbol	external_record_key	source_pmid	source_locator	source_locator_status	source_kind	support_kind	evidence_scope	citation_note	limitations
PUBTF-AGENT-01128	human|TP53|BBC3	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BBC3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008484	17280505	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8484	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01128	human|TP53|BBC3	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BBC3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008485	11572983;15988033;18755897;22763818	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8485	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01129	human|TP53|BCAS3	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCAS3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014627:5b5b4b5a349f		https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=14627	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01130	human|TP53|BCL2	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCL2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000017:388c9b080ad0	10022131;10037186;10037278;10037739;10048937;10072176;10096254;10193519;10200459;10329733;10331855;10352342;10368653;10467415;10470656;10487853;10527623;10529369;10536176;10571205;10573131;10641752;10675494;10692111;10734319;10741285;10744634;10785598;10873563;10891529;10898536;10926327;10953306;10980124;11044365;11048806;11080152;11146439;11181047;11189150;11193470;11296482;11313951;11313989;11350916;11439344;11673835;11676832;11713302;11720475;11761456;11782367;11802204;11884414;11896287;11960374;11971188;12171899;12203124;12431761;12479855;12496485;12584586;12740365;12741454;12839954;12879012;12935767;12950389;14500711;14623288;14646525;14646556;14647426;14684736;14741382;14761612;14963330;15020844;15073856;15149157;15326476;15375533;15390206;15493013;15547111;15547745;15696860;15711927;15713892;15720815;15767042;15941683;16002406;16113488;16151013;16202244;16227412;16294215;16297852;16391388;16438077;16491117;16501611;16540663;16738310;16918299;17000778;17099722;17191126;17192871;17252199;17328050;17440101;17477770;17507791;17510313;17554199;17586682;17592775;17693666;18088460;18158619;18208354;18268034;18397889;18487508;18657356;18682598;18698500;18719612;18798056;19010821;19090149;19137013;19148184;19198263;19334572;19411072;19508737;19521340;19544329;19555669;19582475;19714248;19775366;19861457;20126473;20428827;20466628;20501806;20530667;20595817;20840522;20850422;20858736;20885891;21036719;21144283;21194832;21196200;21214929;21273598;21345989;21380817;21394100;21491996;21544368;21590201;21656028;21666495;21821060;21822538;21859835;21867723;21880462;22024503;22071691;22090785;22138446;22192357;22235338;22266868;22338177;22367371;22387547;22474490;22484386;22548738;22666341;22700474;22848417;22869582;22964582;23028800;23030661;23065734;23077460;23108049;23246487;23333825;23341789;23638218;23700428;23758695;23864164;23992861;24026251;24098340;24102522;24140468;24155778;24223706;24255577;24319171;24377598;24390234;24411335;24559687;24695377;24739178;24743574;24786146;24814047;25108166;25179905;25464291;25521501;25770930;25818185;25862909;25885794;25893985;25915824;25944917;26022179;26134408;26206331;26327815;26375985;26431162;26459859;26494558;26530780;26609266;26712469;26966508;26974552;27102814;27115339;27130668;27145715;27238720;27247228;27308326;27484725;27487566;27694900;27698449;27822577;27908383;27927016;28002389;28105222;28233940;28240161;28268222;28454339;28704484;28765913;28927122;28937626;29061809;29115375;29150734;29246314;29335245;29368980;29433671;29494964;29552226;29706626;29738772;29775409;29916532;29950865;30272369;30552123;30562542;30667081;30827507;30867818;31029785;31074646;31163195;31190896;31541467;31632027;31633400;31844686;31905798;32132307;32456284;32560563;32774721;32892028;32953405;33038921;33061576;33209128;33289235;33531996;33631672;33738256;33773191;33834065;33864161;33918002;33990623;34063233;34117917;34175723;34552038;34721017;34768743;35035907;35205085;35414044;35583792;35730240;35780066;35856441;35935580;35949615;36079857;36151817;36197780;36199887;36416118;36565718;36612117;36813001;37294480;37354609;37652479;37836560;37871521;37992761;38044218;38097665;7553620;7566960;7630633;7696367;7723410;7729416;7742528;7768985;7867012;8174112;8183578;8205530;8621251;8732340;8825412;8839787;8866790;8880867;8952529;9000137;9070651;9108419;9109380;9122197;9129141;9162297;9169090;9309780;9327733;9343326;9349233;9373250;9389352;9413034;9460707;9491283;9615783;9649502;9673391;9676834;9683295;9766652;9815673;9823951;9865920;9872359;9875298;9879458;9891551;9917521;9927186;9927805;9929161	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=17	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01130	human|TP53|BCL2	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BCL2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008486	11313951;17693666;19411072;20428827;9000137	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8486	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01130	human|TP53|BCL2	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BCL2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008487	21859835	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8487	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01130	human|TP53|BCL2	verified_primary	manual_pair_review	agent_lanes_v1	human	TP53	BCL2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000017:388c9b080ad0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008486;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008487	19411072	https://pubmed.ncbi.nlm.nih.gov/19411072/	pubmed_locator	primary_literature	primary_experiment	perturbation_response	Exact-pair primary source selected during agent evidence review.	Context-limited perturbation response; not a universal direct-occupancy claim.
PUBTF-AGENT-01130	human|TP53|BCL2	corroborating_primary	manual_pair_review	agent_lanes_v1	human	TP53	BCL2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000017:388c9b080ad0;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008486;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008487	11313951	https://pubmed.ncbi.nlm.nih.gov/11313951/	pubmed_locator	primary_literature	primary_experiment	perturbation_response	Independent corroborating primary source; kept separate from the primary source.	Context-limited perturbation response; not a universal direct-occupancy claim.
PUBTF-AGENT-01131	human|TP53|BCL2L1	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCL2L1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000912:16a598029e27	10402231;10597241;10974635;11313989;11346470;11350916;11713302;11713584;11802204;12419210;12431761;12705879;12866025;14623330;14960327;14985457;15940268;18172861;19204115;20126473;20980256;21036719;21240465;21345989;22235338;22544321;22869582;23519249;23908595;24319171;26973857;29677543;32419250;33738256;34111459;34400889;35598030;36565718;8950997;9000137;9576951;9582400;9989972	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=912	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01131	human|TP53|BCL2L1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BCL2L1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008488	9000137	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8488	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01131	human|TP53|BCL2L1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BCL2L1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008489	18172861	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8489	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01132	human|TP53|BCL2L14	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCL2L14	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005920:032714069520	15958553;18431400;33468997	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=5920	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01133	human|TP53|BCL3	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCL3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003025:7297863e1130	12808109;24189068	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=3025	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01133	human|TP53|BCL3	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BCL3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008490	12808109	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8490	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01134	human|TP53|BCL6	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BCL6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002307:1528ba6699f9	15577913;16249378;18431400;19427386;21810232;22378194;23852341;24878528;30318011;30409904	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=2307	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01135	human|TP53|BDKRB2	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BDKRB2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000432:6f7a81084df7	10748162;15632413;23152407	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=432	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01135	human|TP53|BDKRB2	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BDKRB2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008491	15632413	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8491	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01136	human|TP53|BGLAP	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BGLAP	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008492	21964930	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8492	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01137	human|TP53|BHLHE40	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BHLHE40	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002331:376efdfa2b37	18556654;26468276;29085469;32577154	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=2331	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01138	human|TP53|BID	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BID	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001131:caee6eb254de	12402042;12972501;16151013;16322756;17000778;18317451;18373075;18431400;18574470;20025574;21427355;21856084;22611237;25511680;25827071;27584794;28691888;29368980;29620268;31752145;36005560;36565718;36581628	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=1131	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01139	human|TP53|BIRC5	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BIRC5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000914:2315a124384d	11714700;11965534;12235242;15087401;15361831;15377848;15657147;16432013;16595680;17124180;17699779;17916908;18022393;18027854;18172282;18698017;19018856;19067706;19363521;19439469;19470765;20236666;21443519;22266808;22503977;23029477;23760751;23838170;25877381;26171916;26595675;27115339;27157990;28562336;28814964;32468587;32921957;33737385;36111008	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=914	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01139	human|TP53|BIRC5	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BIRC5	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008493	17124180	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8493	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01139	human|TP53|BIRC5	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BIRC5	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008494	19067706	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8494	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01140	human|TP53|BIRC8	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BIRC8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006503:da6051443eae		https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=6503	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01141	human|TP53|BMPER	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BMPER	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:014628:ca9cee84dae9		https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=14628	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01142	human|TP53|BNIP3L	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BNIP3L	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005279:65ba317f3607	11727925;15607964;17039268;18431400;21709442;22159450;26517689;28417340	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=5279	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01143	human|TP53|BRCA1	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BRCA1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000345:4a29e4011374	10597265;10884389;11003642;11295099;11306454;11384963;11431698;11782367;12024039;12170778;12490973;12549011;12802282;14710355;15735697;16229810;16357511;16979166;17993233;18208621;18625847;19882681;20514442;21245169;21742769;23670255;25650659;25970777;26162908;26259780;28105142;28333150;33289235;9582019;9619832	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=345	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01143	human|TP53|BRCA1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BRCA1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008495	9619832	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8495	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01143	human|TP53|BRCA1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BRCA1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008496	21742769	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8496	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01144	human|TP53|BRCA2	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BRCA2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001205:bbe2fedbaed0	11295099;11306454;12591928;18765668;23670255;36650183;9619832	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=1205	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01144	human|TP53|BRCA2	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BRCA2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008497	18765668;9619832	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8497	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01145	human|TP53|BTG1	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BTG1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005891:d6fd4bcf1de1	26148235	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=5891	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01146	human|TP53|BTG2	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BTG2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000125:7cfa1d4ae2ea	10321740;10341341;10657898;10669755;11267995;11402317;11470758;11814693;15378000;15381462;15741235;16257130;16418486;16581545;17234770;18084613;18840609;19031424;19551855;20197462;20382639;20553615;20569234;21339742;21394211;22427690;23513067;23724988;23876794;24440351;24586533;24778235;24981574;25961455;26818199;27208501;28119089;28580901;29239139;29702446;32458023;35802572;8944033	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=125	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01146	human|TP53|BTG2	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BTG2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008498	16581545	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8498	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01147	human|TP53|BTG3	public_record_provenance	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	TP53	BTG3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002168:7957973ec7eb	17690688;18590053;22020331;23533280;25569101;33311481	https://omnipathdb.org/interactions?genesymbols=yes&datasets=dorothea&organisms=9606&fields=sources,references,curation_effort,dorothea_level#row=2168	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	OmniPath/DoRothEA is a consensus/curated resource; source fields and DoRothEA level are evidence leads, not automatic proof of direct binding or TF activation.
PUBTF-AGENT-01147	human|TP53|BTG3	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BTG3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008499	18590053	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8499	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
PUBTF-AGENT-01148	human|TP53|BTS1	public_record_provenance	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	TP53	BTS1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008500	9030974	https://www.grnpedia.org/trrust/data/trrust_rawdata.human.tsv#row=8500	public_record_locator	public_tf_union_record	database_curated	public_record_reference_lead	Public record retained as provenance lead; not treated as proof without pair-level literature adjudication.	TRRUST is literature-curated, but the row is retained as a public database assertion; database presence is not promoted to direct-binding or perturbation evidence.
