expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-3923	M21B-DOWNSTREAM:01735	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cellular_functional_readout downstream readout			ADAM10-CX3CL1-shedding	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-005763	M21B-LITEXP-3923	M21B-DOWNSTREAM-EVID:002746	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:12714508; DOI:10.1182/blood-2002-12-3775	Primary evidence record M21B-DOWNSTREAM-EVID:002746; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews trace membrane CX3CL1 shedding to ADAM10; the primary demonstrates ADAM10-dependent constitutive CX3CL1 cleavage, enhanced cleavage with ADAM10 overexpression and reduced cleavage in ADAM10-deficient fibroblasts. Primary model/assay: CX3CL1-expressing ECV-304 cells, ADAM10-overexpressing COS-7 cells, ADAM10-deficient murine fibroblasts and THP-1 adhesion assays; hydroxamate and ADAM10-preferential inhibitor perturbations	Represent proteolytic ectodomain shedding/processing rather than direct receptor binding; preserve constitutive-versus-PMA/TACE distinction and cell-adhesion model, with no SCI or terminal-TF inference.	LITEXP:003953
M21B-LITEXP-3924	M21B-DOWNSTREAM:01737	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	gene_expression_or_transcription downstream readout			GULP1-reactive-astrocyte-phagocytosis	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-005766	M21B-LITEXP-3924	M21B-DOWNSTREAM-EVID:002750	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:28642575; PMCID:PMC5481424; DOI:10.1038/s41467-017-00037-1	Primary evidence record M21B-DOWNSTREAM-EVID:002750; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews describe GULP1 as an ABCA1/MEGF10-pathway engulfment component; the primary shows Gulp1 suppression reduces astrocytic phagocytosis in culture after ischemia-associated pathway induction. Primary model/assay: Transient mouse middle cerebral artery occlusion and primary cultured astrocytes; Gulp1 knockdown, ABCA1/MEGF10/GULP1 expression and phagocytosis assays using neuronal/debris cargo	Preserve GULP1 as an intracellular engulfment adaptor in the ABCA1/MEGF10 pathway; function-only, cultured-astrocyte and ischemic-penumbra context, with no direct receptor or traumatic-SCI inference.	LITEXP:003954
M21B-LITEXP-3925	M21B-DOWNSTREAM:01746	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cellular_functional_readout downstream readout			CHL1-CNTN6-cis-adhesion-coreceptor	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-005800	M21B-LITEXP-3925	M21B-DOWNSTREAM-EVID:002765	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:18046458; PMCID:PMC2206121; DOI:10.1038/sj.emboj.7601939	Primary evidence record M21B-DOWNSTREAM-EVID:002765; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify CHL1 and NB-3/contactin-6 as a cis-interacting neural adhesion pair and trace the claim to Ye et al.; the primary demonstrates direct association, co-localization and CHL1-dependent enhancement of NB-3 surface expression in transfected cells and cortical neurons, with compound-loss developmental phenotypes. Primary model/assay: Mouse cortical neurons and brain membrane extracts; HEK293T co-immunoprecipitation/co-localization and NB-3 surface-delivery assays; CHL1/NB-3 compound-heterozygous cortical dendrite-orientation analyses	Promote only the CHL1-NB-3/contactin-6 cis-association and surface-expression layer; preserve neuronal developmental context, direct-association versus trans-ligand boundary, and no unsupported receptor activation or SCI claim.	LITEXP:003955
M21B-LITEXP-3926	M21B-DOWNSTREAM:01772	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			TMPRSS6-HJV-shedding-BMP-hepcidin	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006103	M21B-LITEXP-3926	M21B-DOWNSTREAM-EVID:002806	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:25704252; PMCID:PMC4395201; DOI:10.1159/000368371	Primary evidence record M21B-DOWNSTREAM-EVID:002806; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies TMPRSS6 as a serine protease that cleaves cell-surface hemojuvelin to reduce BMP-linked hepcidin signaling; the primary maps cleavage sites and released fragments. Primary model/assay: HEK293-derived membrane HJV and TMPRSS6 expression systems; co-immunoprecipitation, HJV R-to-A mutagenesis, culture-medium fragment immunoblotting and cleavage-site mapping at R121/R326	Promote only the in-vitro proteolytic processing edge; in-vivo TMPRSS6 substrate status remains debated, so do not infer systemic causality, receptor signaling or SCI/terminal-TF activity.	LITEXP:003956
M21B-LITEXP-3927	M21B-DOWNSTREAM:01977	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cellular_functional_readout downstream readout			NFASC-NRCAM-heterophilic-axon-adhesion	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006473	M21B-LITEXP-3927	M21B-DOWNSTREAM-EVID:003144	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:8922386; PMCID:PMC2133392; DOI:10.1083/jcb.135.4.1059	Primary evidence record M21B-DOWNSTREAM-EVID:003144; topology remains unresolved.	curated_primary_route	Primary-supported claim: The cited primary demonstrates direct neurofascin-NrCAM interaction in transfected COS7 cells and immunoprecipitation, with neurofascin-Fc/NrCAM-dependent neurite outgrowth and Ig-domain mapping. Primary model/assay: Chick embryo tectal-cell neurite assays, COS7 transfectants, neurofascin-Fc and NrCAM-Fc binding/neurite outgrowth, immunoprecipitation and extracellular Ig-domain mapping with alternative-splicing comparisons	Preserve heterophilic extracellular IgCAM adhesion and directionality-dependent neurite context; alternative splicing changes binding, and the edge does not imply intracellular signaling, SCI transfer, or terminal-TF inference.	LITEXP:003957
M21B-LITEXP-3928	M21B-DOWNSTREAM:02017	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			MMP12-PLAUR-uPAR-D1D2-cleavage	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006552	M21B-LITEXP-3928	M21B-DOWNSTREAM-EVID:003207	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:12195704	Primary evidence record M21B-DOWNSTREAM-EVID:003207; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify MMP12-mediated uPAR cleavage and cite the primary study demonstrating direct and efficient cleavage at the human Thr86-Tyr87 D1-D2 linker bond, with corresponding cleavage of murine uPAR at Pro89-Gln90 and exposure of the chemotactic linker epitope. Primary model/assay: Human and murine uPAR/PLAUR substrate systems; active MMP12 and other metalloprotease cleavage assays; stimulated human microvascular endothelial cells, linker-specific antibody and uPAR-fragment/shedding readouts	Promote as direct proteolytic processing of PLAUR/uPAR, preserving human Thr86-Tyr87 versus murine Pro89-Gln90 cleavage-site differences, MMP12 active-enzyme and uPAR domain context, exposure of the SRSRY chemotactic epitope, and the absence of a kinase relay or SCI/terminal-TF inference.	LITEXP:003958
M21B-LITEXP-3929	M21B-DOWNSTREAM:02032	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			CEACAM16-TECTA-tectorial-membrane-association	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006586	M21B-LITEXP-3929	M21B-DOWNSTREAM-EVID:003230	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:25080593; PMCID:PMC4115139	Primary evidence record M21B-DOWNSTREAM-EVID:003230; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify the primary mouse tectorial-membrane study showing CEACAM16 association with alpha-tectorin by co-immunoprecipitation and cochlear co-localization, with Ceacam16 deficiency altering tectorial-membrane structure and auditory mechanics. Primary model/assay: Mouse tectorial membranes and cochlear outer-hair-cell systems; CEACAM16-null mutant, immunoblot/immunoprecipitation, co-localization, ultrastructure and otoacoustic-emission readouts	Preserve CEACAM16 as a secreted tectorial-membrane structural protein associated with alpha-tectorin; co-immunoprecipitation does not establish a purified binary structure or signaling receptor, and no CNS/SCI or terminal-TF inference is made.	LITEXP:003959
M21B-LITEXP-3930	M21B-DOWNSTREAM:02033	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			CEACAM16-TECTB-tectorial-membrane-association	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006587	M21B-LITEXP-3930	M21B-DOWNSTREAM-EVID:003231	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:25080593; PMCID:PMC4115139	Primary evidence record M21B-DOWNSTREAM-EVID:003231; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify the primary mouse tectorial-membrane study showing CEACAM16 association with beta-tectorin by co-immunoprecipitation and mutant-membrane analysis, with Ceacam16 deficiency reducing TECTB and disrupting the striated-sheet matrix. Primary model/assay: Mouse tectorial membranes and cochlear outer-hair-cell systems; CEACAM16-null mutant, immunoblot/immunoprecipitation, co-localization, ultrastructure and otoacoustic-emission readouts	Preserve CEACAM16 as a secreted tectorial-membrane structural protein associated with beta-tectorin; co-immunoprecipitation and loss-of-function support matrix association but not a purified binary structure or signaling receptor, and no CNS/SCI or terminal-TF inference is made.	LITEXP:003960
M21B-LITEXP-3931	M21B-DOWNSTREAM:02098	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	gene_expression_or_transcription downstream readout			DRD2-HTR1A-brain-heteromer	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006763	M21B-LITEXP-3931	M21B-DOWNSTREAM-EVID:003335	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:29544901; DOI:10.1016/j.neuroscience.2018.03.004	Primary evidence record M21B-DOWNSTREAM-EVID:003335; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify 5-HT1A–D2 heteromers in cortex and astrocytes and cite primary PLA/HTRF evidence for native mouse prefrontal-cortex heteromerization and astrocyte localization. Primary model/assay: Mouse adult prefrontal cortex and primary cortical cells; in situ proximity ligation with GFAP/NeuN/MAP2 localization, receptor-expression controls, drug-modulated heteromerization and human-receptor HTRF assays	Promote only the receptor-heteromer association and reported drug-modulated crosstalk; preserve mixed neuronal/astrocyte localization, drug-treatment dependence and no SCI or terminal-TF inference.	LITEXP:003961
M21B-LITEXP-3932	M21B-DOWNSTREAM:02099	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			DRD2-SSTR5-heteromer	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006765	M21B-LITEXP-3932	M21B-DOWNSTREAM-EVID:003337	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:10753124; DOI:10.1126/science.288.5463.154	Primary evidence record M21B-DOWNSTREAM-EVID:003337; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews cite direct physical hetero-oligomerization of D2R and SSTR5 and enhanced functional activity when dopamine and somatostatin agonists stimulate the complex. Primary model/assay: Human D2R and SSTR5 co-expressed in CHO cells; co-immunoprecipitation, ligand-dependent hetero-oligomerization, ligand-binding and adenylyl-cyclase/G-protein functional assays, with rat cortical/striatal co-localization comparator	Promote as a receptor-heteromer association with ligand-modulated functional enhancement; preserve the CHO/native-neural comparator split and do not infer glial, SCI or terminal-TF effects.	LITEXP:003962
M21B-LITEXP-3933	M21B-DOWNSTREAM:02100	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	phosphorylation_or_activation_readout downstream readout			ADORA2A-GRM5-striatal-heteromer	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006766	M21B-LITEXP-3933	M21B-DOWNSTREAM-EVID:003338	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:12189203; DOI:10.1073/pnas.172393799	Primary evidence record M21B-DOWNSTREAM-EVID:003338; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews cite biochemical association of A2A and mGlu5 receptors in heterologous cells and native rat striatal membranes, with synergistic receptor co-stimulation. Primary model/assay: Human/rat receptor systems; transiently cotransfected HEK-293 cells, native rat striatal membranes and rat striatal/behavioral assays; co-localization, co-immunoprecipitation, ERK1/2 phosphorylation, c-fos and motor-response assays	Promote as an A2A-mGlu5 receptor association with synergistic ERK/c-fos and striatal functional readouts; preserve heterologous/native-tissue split and no SCI or terminal-TF inference.	LITEXP:003963
M21B-LITEXP-3934	M21B-DOWNSTREAM:02101	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	phosphorylation_or_activation_readout downstream readout			DRD1-DRD2-striatal-heteromer	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006767	M21B-LITEXP-3934	M21B-DOWNSTREAM-EVID:003340	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:19948956; PMCID:PMC2795506	Primary evidence record M21B-DOWNSTREAM-EVID:003340; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews cite native striatal D1-D2 heteromer evidence and the primary demonstration of receptor proximity, Gq/PLC/Ca2+ signaling, CaMKII activation and BDNF-associated neuronal growth. Primary model/assay: Neonatal rat striatal neurons and adult rat brain; endogenous-receptor confocal FRET, antagonist and Gq/PLC/IP3 perturbations, calcium/CaMKII assays, BDNF and neuronal maturation readouts	Promote as a striatal D1-D2 heteromer with bounded Gq/PLC/Ca2+/CaMKII and BDNF-growth function; preserve developmental and regional limits and no SCI or terminal-TF inference.	LITEXP:003964
M21B-LITEXP-3935	M21B-DOWNSTREAM:02102	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	generic_functional_readout downstream readout			DRD1-GRM5-striatal-heteromer	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-006768	M21B-LITEXP-3935	M21B-DOWNSTREAM-EVID:003342	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:32039920; PMCID:PMC7269571	Primary evidence record M21B-DOWNSTREAM-EVID:003342; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review-led receptor-interaction literature supports the D1-mGlu5 heteromer claim, while the primary demonstrates direct proximity in living cells and striatal tissue with synergistic PLC/Ca2+ signaling and ERK-linked function. Primary model/assay: Human receptor heterologous cells, primary rodent striatal neurons and dopamine-denervated rodent striatum; BRET/BiFC, proximity ligation, Gq/PLC/Ca2+ assays, ERK1/2 readouts and dyskinesia models	Promote as a D1-mGlu5 heteromer with direct proximity and synergistic PLC/Ca2+/ERK function; preserve dopamine-denervation/Parkinson-model context and no SCI or terminal-TF inference.	LITEXP:003965
M21B-LITEXP-3936	M21B-DOWNSTREAM:02189	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			FCN3-MASP2-lectin-pathway-complex	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-007080	M21B-LITEXP-3936	M21B-DOWNSTREAM-EVID:003498	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:22238349; PMID:11907111	Primary evidence record M21B-DOWNSTREAM-EVID:003498; topology remains unresolved.	curated_primary_route	Primary-supported claim: The primary studies purify H-ficolin/MASP-2 complexes from human serum and show the purified complex activates complement by C4 cleavage after ligand binding. Primary model/assay: Human serum H-ficolin/FCN3; affinity purification, gel-permeation chromatography, immunoblot co-purification with MASP-2, acetylated-bovine-serum-albumin or Aerococcus viridans binding and C4-deposition assays	Review-guided primary validation; materialize bounded FCN3–MASP-2 soluble complex association/activation only.	LITEXP:003966
M21B-LITEXP-3937	M21B-DOWNSTREAM:02190	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			FCN1-MASP2-lectin-pathway-complex	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-007081	M21B-LITEXP-3937	M21B-DOWNSTREAM-EVID:003499	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:16305643; DOI:10.1111/j.1365-3083.2005.01685.x	Primary evidence record M21B-DOWNSTREAM-EVID:003499; topology remains unresolved.	curated_primary_route	Primary-supported claim: The primary study reports recombinant M-ficolin association with recombinant MASP-2 and ligand-triggered MASP-2 activation with C4 cleavage, paralleling the L-ficolin complex. Primary model/assay: Recombinant human M-ficolin/FCN1 and purified recombinant MASP-2; acetylated-HSA binding, MASP-2 association and C4-cleavage assays with L-ficolin comparator	Review-guided primary validation; materialize bounded FCN1–MASP-2 soluble complex association/activation only.	LITEXP:003967
