species	tf_symbol	tf_key	source_labels	source_record_count	records_with_reference	unique_reference_pmids	source_registries	mapping_decision	frozen_entity_match_status	frozen_entity_ids	explicit_tf_role_present	default_module	existing_module_overlap_flags	both_species_present	priority_rank	review_status	notes
human	MZF1	mzf1	MZF1	9	9	11	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
human	OTX2	otx2	OTX2	15	15	10	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
human	RARG	rarg	RARG	8	7	11	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
mouse	Rarg	rarg	Rarg	7	6	12	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
mouse	Sox17	sox17	Sox17	13	13	10	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
mouse	Spib	spib	Spib	9	8	11	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
human	SRY	sry	SRY	7	7	12	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1013	new_candidate	
mouse	Elk3	elk3	Elk3	4	4	11	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1012	new_candidate	
mouse	Elk4	elk4	Elk4	1	1	12	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1012	new_candidate	
mouse	Gabpa	gabpa	Gabpa	9	9	10	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1012	new_candidate	
human	NFE2	nfe2	NFE2	7	7	11	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1012	new_candidate	
human	GABPA	gabpa	GABPA	8	7	7	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1009	new_candidate	
human	ELK3	elk3	ELK3	2	2	8	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1008	new_candidate	
human	CRX	crx	CRX	7	7	6	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1007	new_candidate	
mouse	Ncoa3	ncoa3	Ncoa3	9	9	5	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1007	new_candidate	
mouse	Otx2	otx2	Otx2	7	7	6	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1007	new_candidate	
human	SPIB	spib	SPIB	7	6	6	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1007	new_candidate	
human	NR4A2	nr4a2	NR4A2	5	5	5	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1006	new_candidate	
mouse	Sry	sry	Sry	3	3	6	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1006	new_candidate	
mouse	Hey1	hey1	Hey1	6	6	4	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1005	new_candidate	
human	MSX1	msx1	MSX1	6	6	4	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1005	new_candidate	
human	POU2AF1	pou2af1	POU2AF1	5	5	4	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1005	new_candidate	
human	SOX17	sox17	SOX17	6	6	2	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1003	new_candidate	
human	EBF1	ebf1	EBF1	4	1	1	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1002	new_candidate	
mouse	Mef2d	mef2d	Mef2d	2	2	2	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1002	new_candidate	
mouse	Mzf1	mzf1	Mzf1	2	2	2	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1002	new_candidate	
human	NCOA1	ncoa1	NCOA1	2	2	2	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1002	new_candidate	
human	SIX1	six1	SIX1	2	2	2	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1002	new_candidate	
