evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch025_regulator_paf1	paf1	PAF1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human PAF1-complex/elongation models	RNA polymerase II association, ChIP, depletion and transcription assays	PAF1 is a transcriptional elongation-complex subunit with broad nonqueued regulatory evidence; queued rows are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC6055228/		noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_zmym2	zmym2	ZMYM2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human ZMYM2/CoREST chromatin models	complex occupancy, repression and perturbation assays	ZMYM2 is a transcriptional corepressor/complex component; queued rows are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC10629813/		noncanonical transcriptional-corepressor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_kat2a	kat2a	KAT2A	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse acetyltransferase/chromatin models	promoter ChIP-qPCR, perturbation and chromatin assays	KAT2A is a chromatin acetyltransferase with nonqueued target evidence; the STAT3 paper is reverse-direction STAT3-to-Kat2a evidence.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC11164963/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4195786/	noncanonical chromatin-acetyltransferase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_pcgf6	pcgf6	PCGF6	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse variant-PRC1 models	PRC1 complex occupancy, repression and stem-cell perturbation assays	PCGF6 is a Polycomb chromatin regulator with nonqueued SOX2/PRC1 evidence; queued rows are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC9357003/		noncanonical Polycomb-regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_asxl2	asxl2	ASXL2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse ASXL/PR-DUB chromatin models	complex occupancy, deubiquitination and loss-of-function assays	ASXL2 is a PR-DUB/chromatin cofactor with nonqueued target evidence; queued rows are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5454368/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7462075/	noncanonical chromatin-deubiquitinase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_smyd2	smyd2	SMYD2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse and human lysine-methyltransferase models	histone/protein methylation, promoter association and perturbation assays	SMYD2 is a chromatin/protein methyltransferase with nonqueued target evidence; queued mouse rows are profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/31348575/		noncanonical chromatin-methyltransferase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_cdyl	cdyl	CDYL	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse hippocampal chromatin-repression models	ChIP-seq/qChIP, chromodomain binding and neuronal perturbation assays	CDYL is a chromatin-repressor/reader; Cacng3 and Glra1 have direct occupancy-only evidence without a secure individual perturbation direction.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5572458/	https://pubmed.ncbi.nlm.nih.gov/28842554/	noncanonical chromatin-repressor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_smc4	smc4	SMC4	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse cohesin/condensin chromatin models	condensin complex, chromosome organization and depletion assays	SMC4 is a condensin structural subunit, not a sequence-specific TF; no queued target-specific edge was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/10051	https://pmc.ncbi.nlm.nih.gov/articles/PMC4045092/	noncanonical chromosome-organization capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_tle5	tle5	TLE5/AES/Grg5	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human AES/TLE5 and mouse Grg5/RUNX2 developmental models	coregulator interaction, loss-of-function, in situ hybridization and Hedgehog assays	TLE5/Grg5 is a Groucho-family coregulator that does not bind DNA independently; Grg5 loss affects Ihh and downstream Hedgehog signaling, but direct Ihh occupancy was not shown.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3234724/	https://pubmed.ncbi.nlm.nih.gov/15183720/	noncanonical transcriptional-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_znf532	znf532	ZNF532	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human ZNF532/NUT ChIP-seq models	ChIP-seq and harmonized promoter-profile construction	ZNF532 has genuine human ChIP-seq/profile evidence for the queued genes, but no target-specific perturbation or regulatory direction was found.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5448232/	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF532_TARGET_GENES.html	binding-profile capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_bap18	bap18	BAP18	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human androgen-receptor/ERalpha chromatin models	coregulator recruitment, ChIP and knockdown assays	BAP18 has direct chromatin-coregulator evidence at AR, ERalpha and S100A9 loci, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5041452/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7641737/	noncanonical transcriptional-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch025_regulator_dppa3	dppa3	DPPA3/STELLA	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse imprinting/reprogramming and human UHRF1 models	imprinting methylation, chromatin interaction and perturbation assays	DPPA3 has chromatin/DNA-demethylation evidence, but the queued human targets lacked exact target-level support and human/mouse functions are not interchangeable.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4354275/	https://pmc.ncbi.nlm.nih.gov/articles/PMC11187062/	noncanonical epigenetic/chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein-regulation, epigenetic and cross-species evidence is retained separately from canonical promoter-TF evidence.
