b_evidence_id	source_a_evidence_id	b_edge_ids	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	consolidation_note
M23B-EVID-000009	M23A-B002-EVID-008	M23B-E000008	primary_research_paper	PMID:7542249; PMCID:PMC2199946; DOI:10.1083/jcb.130.2.451	primary_experiment	mixed mammalian	direct_edge	 high molecular; low SCI relevance	Primary adhesion study	PECAM1 supported alphaVbeta3-dependent heterophilic adhesion.	Queued receptor ITGB3 is incomplete; alphaVbeta3 complex is required; no SCI or neural model.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000010	M23A-B002-EVID-009	M23B-E000009	primary_research_paper	PMID:14769799; DOI:10.1074/jbc.M310462200	primary_experiment	human	direct_edge	high molecular; low neural relevance	Primary biochemical and cell-surface study	uPA bound purified alphaMbeta2 and increased plasminogen activation.	Queued receptor ITGAM alone is incomplete; alphaMbeta2 complex is required; no SCI or glial validation.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000011	M23A-B002-EVID-010	M23B-E000010	primary_research_paper	PMID:28082119; DOI:10.1016/j.ajpath.2016.11.010	primary_experiment	mouse	pathway_membership	medium	Primary SCI peri-scar study	POSTN perturbation altered alphaVbeta3-associated macrophage migration and FAK/Akt-linked scar signaling.	No purified POSTN-integrin binding or alphaVbeta3-specific necessity test.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
M23B-EVID-000012	M23A-B002-EVID-011	M23B-E000011	primary_research_paper	PMID:28082119; DOI:10.1016/j.ajpath.2016.11.010	primary_experiment	mouse	contextual_support	high function; medium receptor assignment	Primary SCI peri-scar study	POSTN loss reduced fibrotic scar and inflammatory functional outcomes after contusive SCI.	Functional POSTN phenotype is established; receptor-level mechanism remains incompletely isolated.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000013	M23A-B002-EVID-012	M23B-E000012	primary_research_paper	PMID:10939329; DOI:10.1016/S0896-6273(00)00007-6	primary_experiment	mouse	direct_edge	 high	Primary neural adhesion study	Reelin-associated alpha3beta1 adhesion supported neuronal migration.	Developmental cortex, not SCI; queued ITGA3 is only one subunit; later genetic studies contest alpha3beta1 requirement.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000014	M23A-B002-EVID-013	M23B-E000013	primary_research_paper	PMID:10939329; DOI:10.1016/S0896-6273(00)00007-6	primary_experiment	mouse	pathway_membership	medium-high	Primary neural migration study	Reelin-integrin perturbation altered neuron-glia adhesion and Dab1-associated migration.	Alpha3beta1 requirement is contested; canonical Reelin receptors remain VLDLR/ApoER2; not SCI.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
M23B-EVID-000015	M23A-B002-EVID-014	M23B-E000014	primary_research_paper	PMID:12879062; DOI:10.1038/nature01790	primary_experiment	mouse; chick; rat	pathway_membership	 high	Primary neural guidance study	Sema7A required beta1-integrin-associated signaling for MAPK activation and axon outgrowth.	Alpha partner was not resolved; no SCI model.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
M23B-EVID-000016	M23A-B002-EVID-015	M23B-E000015	primary_research_paper	PMID:9614184; PMCID:PMC25364; DOI:10.1091/mbc.9.6.1425	primary_experiment	mouse; human	direct_edge	 high molecular; medium neural relevance	Primary integrin-ligand study	Osteopontin bound alpha8beta1 and supported cell adhesion.	Kidney/developmental rather than SCI model; queued ITGA8 requires beta1.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000017	M23A-B002-EVID-016	M23B-E000016	primary_research_paper	PMID:17392476; PMCID:PMC6672107	primary_experiment	mouse	contextual_support	 high	Primary SCI OPN study	OPN loss altered inflammatory, tissue-sparing, neuronal, and locomotor outcomes after contusion SCI.	Receptor was not manipulated; SCI phenotype cannot be assigned specifically to alpha8beta1.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000018	M23A-B002-EVID-017	M23B-E000017	primary_research_paper	PMCID:PMC4116228	primary_experiment	mouse; human recombinant systems	direct_edge	 high	Primary LRP1 binding study	TIMP1 directly bound LRP1 domains and was internalized in neuronal systems.	Not SCI-specific; LRP1 endocytosis and signaling are coupled.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000019	M23A-B002-EVID-018	M23B-E000018	primary_research_paper	PMCID:PMC4116228	primary_experiment	mouse	contextual_support	 high	Primary neural LRP1 study	LRP1-dependent TIMP1 exposure altered neurite outgrowth and growth-cone morphology.	Neuronal culture; downstream kinase branch not fully resolved.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000020	M23A-B002-EVID-019	M23B-E000019	primary_research_paper	PMID:40317093; PMCID:PMC12048928; DOI:10.1186/s40478-025-01995-0	primary_experiment	rat	pathway_membership	medium-high	Primary SCI sensory regeneration study	Alpha9-integrin activation and kindlin-1 supported tenascin-C/laminin-associated lesion bridges and sensory axon regeneration.	The study uses α9-integrin/kindlin-1 gain-of-function and tissue co-localization/functional assays; it does not report a purified tenascin-C–α9β1 binding assay. Keep tenascin-C, α9β1, kindlin-1, axon-regeneration, and sensory-function records distinct.	receptor_proximal_or_pathway	true	A-layer evidence retained as receptor-associated pathway/function evidence; no directness promotion.
M23B-EVID-000021	M23A-B002-EVID-020	M23B-E000020	primary_research_paper	PMID:29705186; PMCID:PMC5995671; DOI:10.1016/j.nbd.2018.04.014	primary_experiment	mouse	contextual_support	 high function; receptor unresolved	Primary SCI FnEDA deletion study	FnEDA deletion altered fibrotic ECM assembly and locomotor outcomes.	No receptor-proximal assay; FnEDA abundance does not identify a specific integrin.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000022	M23A-B002-EVID-021	M23B-E000021	primary_research_paper	PMID:9417121; DOI:10.1074/jbc.273.1.600	primary_experiment	mammalian tissue	direct_edge	 high	Primary dystroglycan binding study	Agrin bound dystroglycan in biochemical and tissue-derived assays.	Exact tissue species and CNS injury context are unresolved; alpha-dystroglycan glycosylation is required.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000023	M23A-B002-EVID-022	M23B-E000022	primary_research_paper	PMID:12040032; PMCID:PMC6758826	primary_experiment	mouse	contextual_support	medium-high	Primary neural synaptic study	Agrin/dystroglycan-associated organization of inhibitory synapses was supported by localization and loss-of-function assays.	Functional synaptic role is not equivalent to a defined intracellular relay or SCI mechanism.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000024	M23A-B002-EVID-023	M23B-E000023	primary_research_paper	PMID:21127050; PMCID:PMC3030393	primary_experiment	human	direct_edge	 high molecular; low neural relevance	Primary ECM-integrin study	Chondroadherin supported alpha2beta1-dependent adhesion and ERK/MAPK activation.	No SCI, neuronal, or glial model; retained as an ECM mechanistic anchor.	ligand_receptor_or_direct_molecular	true	A-layer evidence retained without directness promotion.
M23B-EVID-000025	M23A-B002-EVID-024	M23B-E000024	primary_research_paper	PMID:28628111; DOI:10.1038/nm.4354; https://pubmed.ncbi.nlm.nih.gov/28628111/	validated_receptor_pathway	mouse	pathway_membership	high	Primary mouse SCI collagen-I/integrin-N-cadherin pathway study.	Type-I collagen-associated interaction with reactive astrocytes and beta1-integrin/N-cadherin pathway altered astrocytic-scar formation, axonal regrowth, and locomotor recovery after SCI.	The SCI study does not isolate ITGA1 from other beta1 integrins and does not provide purified collagen-I–alpha1beta1 affinity; direct collagen-I receptor binding must remain a separate evidence layer.	receptor_proximal_or_pathway	true	Corrected layer to receptor-proximal/pathway: the primary SCI paper supports beta1-associated pathway/function, not the queued direct molecular claim.
M23B-EVID-000026	M23A-B003-EVID-025	M23B-E000025	primary_research_paper	PMID:23027386; PMCID:PMC4853194	primary_experiment	mouse	contextual_support	 high	Primary SCI collagen scar study	Sox9 loss reduced Col2a1-associated collagenous scarring and improved locomotion.	No ITGAV/ITGB8 assay; does not establish a receptor edge.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000027	M23A-B003-EVID-026	M23B-E000026	primary_research_paper	PMID:8344274; DOI:10.1111/j.1432-1033.1993.tb18017.x; PMCID:PMC2288935; PMID:2010469; PMID:7535784; https://pubmed.ncbi.nlm.nih.gov/8344274/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2288935/	validated_direct_binding_with_functional_context	human recombinant integrins; rat neural cells	direct_edge	high	Primary isolated-integrin binding plus neural functional context for collagen-IV/alpha1beta1.	Purified isolated alpha1beta1 and alpha2beta1 bound collagen-IV CB3 fragments in solid-phase and inhibition assays with nanomolar affinity; the linked neural study separately shows collagen-IV/NC1 and alpha1beta1-dependent neurite outgrowth.	The purified binding paper maps collagen-IV fragment recognition and ion dependence but is not an SCI model; the neural functional paper does not itself provide purified affinity or collagen-chain resolution.	ligand_receptor_or_direct_molecular	true	Added PMID:8344274 as the qualifying direct molecular source; retain the neural antibody-blockade record as separate functional context.
M23B-EVID-000028	M23A-B003-EVID-027	M23B-E000027	primary_research_paper	PMID:21176409	primary_experiment	mouse	pathway_membership	medium	Primary integrin migration study	Collagen-IV coating promoted alpha2beta1-dependent migration and actin remodeling.	Non-neural model; no SCI or axon assay; collagen-IV chain not resolved.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
M23B-EVID-000029	M23A-B003-EVID-028	M23B-E000028	primary_research_paper	PMID:40384159; PMCID:PMC12184084	primary_experiment	human; rat	contextual_support	medium	Primary neural scaffold study	Collagen-IV-containing scaffold composition and mechanics supported neurite and astrocyte/progenitor outgrowth.	No receptor perturbation; no COL4A1-5 chain assignment; cannot promote any listed receptor edge.	downstream_or_functional	true	A-layer evidence retained without directness promotion.
M23B-EVID-000030	M23A-B002-NE-001		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; queue_ids:M23A-Q0052,M23A-Q0054,M23A-Q0056,M23A-Q0059,M23A-Q0060	negative_evidence	unresolved	negative_evidence	unresolved	Batch 002 bounded search	No qualifying exact receptor-complex evidence was retained for PF4-LRP1, direct uPA-LRP1, Reelin-ITGA2B/ITGB3, or Sema7A-ITGA1.	Family-level or pathway adjacency was not substituted for exact pair evidence.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000031	M23A-B002-NE-002		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; queue_ids:M23A-Q0062-M23A-Q0065,M23A-Q0067,M23A-Q0069,M23A-Q0074-M23A-Q0100	negative_evidence	unresolved	negative_evidence	unresolved	Batch 002 bounded search	No exact SPON2, SPP1-ITGB1, VCAM1-ITGB7, collagen-I alpha-subunit, syndecan, CD44, or Col1a2/Col2a1 receptor validation was retained.	Do not expand beta1-family or alpha4beta7/VCAM1 biology across queued candidates.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000032	M23A-B003-NE-001		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; queue_ids:M23A-Q0102,M23A-Q0103,M23A-Q0106-M23A-Q0107,M23A-Q0109-M23A-Q0150	negative_evidence	unresolved	negative_evidence	unresolved	Batch 003 bounded search	No exact chain-resolved evidence was retained for the listed collagen-IV, syndecan, CD44, and integrin candidates.	Family-level collagen-IV scaffold and alpha1/alpha2beta1 evidence did not validate chain-specific receptor pairs.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000033	M23A-B004-NE-004		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10713126	negative_evidence	unresolved	negative_evidence	unresolved	Batch 004 bounded search	No qualifying exact COL4A5/COL4A6 receptor edge was validated; COL4A6 remained alphaV/beta1-family context only.	Do not assign family-level NC1 or alphaV/beta1 evidence to the queued complexes.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000034	M23A-B004-NE-005		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10772239; PMID:11572855; PMID:12210739; PMCID:PMC8552870	negative_evidence	unresolved	negative_evidence	unresolved	Batch 004 bounded search	Family-level ColVI receptor biology did not validate exact COL6A1 queued pairs; Q0188 is retained separately as COL6A3 context.	NG2/CSPG4 and NCAM1 are not queued receptors; do not transfer family evidence to COL6A1-specific edges.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000035	M23A-B004-NE-006		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:11572855; PMCID:PMC8552870	negative_evidence	unresolved	negative_evidence	unresolved	Batch 004 bounded search	No chain-resolved evidence was validated for any queued COL6A2 receptor pair.	Do not transfer COL6A1, COL6A3, or family-level ColVI evidence to COL6A2.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000036	M23A-B004-NE-007		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:40166934; PMCID:PMC11957695	negative_evidence	unresolved	negative_evidence	unresolved	Batch 004 bounded search	No positive exact queued COL6A3 edge was retained beyond Q0188.	Negative or dispensable ITGA1/ITGA10 findings in the cited model do not validate other queued complexes.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000037	M23A-B004-NE-008		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:11572855; PMCID:PMC8552870	negative_evidence	unresolved	negative_evidence	unresolved	Batch 004 bounded search	No qualifying chain-resolved COL6A4 receptor or relay evidence was validated.	COL6A4 was not resolved in the cited family-level studies.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000038	M23A-B005-NE-009		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:8387021	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying evidence was validated for COL6A4, COL6A5, or COL6A6 with the queued integrin, syndecan, or CD44 pairs.	PMID 8387021 concerns collagen-VI alpha1-3 material, not alpha4-6 chains.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000039	M23A-B005-NE-010		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying type IX collagen-CD44 binding, relay, or functional perturbation was validated.	The cited type IX study assigned adhesion to collagen-binding integrins, not CD44.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000040	M23A-B005-NE-011		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying type IX collagen-alpha3beta1 binding or relay was validated.	The primary study tested alpha1beta1, alpha2beta1, alpha10beta1, and alpha11beta1 instead.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000041	M23A-B005-NE-012		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying type IX collagen-alpha9beta1 binding or relay was validated.	Do not substitute alpha9beta1 for the four collagen-binding integrins directly tested.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000042	M23A-B005-NE-013		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying type IX collagen-alphaVbeta8 binding or relay was validated.	The cited study did not test alphaVbeta8.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000043	M23A-B005-NE-014		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No syndecan-1 perturbation or direct type IX collagen binding assay was validated.	Integrin evidence cannot be transferred to SDC1.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000044	M23A-B005-NE-015		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No syndecan-4 perturbation or direct type IX collagen binding assay was validated.	Integrin evidence cannot be transferred to SDC4.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000045	M23A-B005-NE-016		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:15383545; PMID:8387021	negative_evidence	unresolved	negative_evidence	unresolved	Batch 005 bounded search	No qualifying batch-specific measurement or perturbation established a collagen VI/IX candidate to FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay.	Integrin-dependent adhesion is not sufficient to infer a downstream mechanotransduction or TF endpoint.	downstream_or_functional	false	A-layer evidence retained without directness promotion.
M23B-EVID-000046	M23A-B006-NE-017		search_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:9822731	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	Collagen IX neurite guidance context did not validate the queued receptor pairs.	Do not infer chain-specific collagen IX receptor usage.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000047	M23A-B006-NE-018		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No qualifying exact receptor evidence was validated for the listed COMP pairs.	COMP-CD47 and COMP-alphaVbeta3 evidence cannot be transferred.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000048	M23A-B006-NE-019		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No qualifying exact neural, SCI, or glial DSPP receptor evidence was validated.	SIBLING-family similarity is insufficient.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000049	M23A-B006-NE-020		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No exact neural/SCI/glial ligand-specific validation was retained for these FN1 pairs.	Alpha4 SCI inhibitor studies are not FN-specific; generic RGD evidence was not substituted.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000050	M23A-B006-NE-021		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No qualifying exact neural, SCI, or glial pair evidence was validated for these queued LAMA1 receptors.	Generic laminin receptor lists are not sufficient.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000051	M23A-B006-NE-022		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No qualifying exact pair evidence was validated for these queued LAMA2 receptors.	Beta1-family or CNS alphaVbeta8 evidence cannot be assigned to these rows.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000052	M23A-B006-NE-023		search_boundary	local:work/module23a/module23a_extraction_queue.tsv	negative_evidence	unresolved	negative_evidence	unresolved	Batch 006 bounded search	No qualifying exact neural, SCI, or glial LAMA3 evidence was validated for the queued receptors.	Do not transfer LAMA1/LAMA2-DAG1 evidence to LAMA3.	contextual_or_unresolved	false	A-layer evidence retained without directness promotion.
M23B-EVID-000053	M23A-B004-EVID-029	M23B-E000029	primary_research_paper	PMID:40166934; PMCID:PMC11957695; DOI:10.1172/JCI189197	primary_experiment	mouse; human	pathway_membership	medium-high	Primary ColVI-integrin study	Col6a3-containing collagen VI engaged an alpha2beta1-associated FAK/migration response.	Non-neural/non-SCI; heterotrimeric and modified ColVI were studied; no purified Col6a3-alpha2beta1 binding assay.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
M23B-EVID-000054	M23A-B004-EVID-030	M23B-E000030	primary_research_paper	PMID:10772239; DOI:10.1053/joca.1999.0277	primary_experiment	human	pathway_membership	medium	Primary collagen-VI adhesion study	Collagen VI family adhesion involved alpha1beta1 and alpha2beta1-associated mechanisms.	Preparation was not resolved to COL6A1; no SCI/neural model; do not promote exact COL6A1 edges.	receptor_proximal_or_pathway	true	A-layer evidence retained without directness promotion.
