review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-2626	nrxn2 nlgn2	Nrxn2 Nlgn2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004401-P2-DIRECT.	M20A-MEDHIGH004-EVID-0011	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2641	ntng1 lrrc4c	Ntng1 Lrrc4c	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004416-P2-DIRECT.	M20A-MEDHIGH004-EVID-0012	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2642	ntng2 lrrc4	Ntng2 Lrrc4	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004417-P2-DIRECT.	M20A-MEDHIGH004-EVID-0013	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2649	nts sort1	Nts Sort1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004424-P2-DIRECT.	M20A-MEDHIGH004-EVID-0014	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2666	ostn npr3	Ostn Npr3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004441-P2-DIRECT.	M20A-MEDHIGH004-EVID-0015	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2675	pcsk9 aplp2	Pcsk9 Aplp2	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004450-P2-DIRECT.	M20A-MEDHIGH004-EVID-0016	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2678	pcsk9 ldlr	Pcsk9 Ldlr	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004453-P2-DIRECT.	M20A-MEDHIGH004-EVID-0017	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2697	pdpn clec1b	Pdpn Clec1b	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004472-P2-DIRECT.	M20A-MEDHIGH004-EVID-0018	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2727	pglyrp1 trem1	Pglyrp1 Trem1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004502-P2-DIRECT.	M20A-MEDHIGH004-EVID-0019	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2731	pigf flt1	Pigf Flt1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004506-P2-DIRECT.	M20A-MEDHIGH004-EVID-0020	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2735	pla2g10 pla2r1	Pla2g10 Pla2r1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004510-P2-DIRECT.	M20A-MEDHIGH004-EVID-0021	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2813	proc procr	Proc Procr	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004588-P2-DIRECT.	M20A-MEDHIGH004-EVID-0022	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2821	pros1 mertk	Pros1 Mertk	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004596-P2-DIRECT.	M20A-MEDHIGH004-EVID-0023	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2855	pth pth1r	Pth Pth1r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004630-P2-DIRECT.	M20A-MEDHIGH004-EVID-0024	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2878	pthlh pth1r	Pthlh Pth1r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004653-P2-DIRECT.	M20A-MEDHIGH004-EVID-0025	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2886	ptn itgav_itgb3	Ptn ITGAV_ITGB3	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004661-P2-DIRECT.	M20A-MEDHIGH004-EVID-0026	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2891	ptn ptprz1	Ptn Ptprz1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004666-P2-DIRECT.	M20A-MEDHIGH004-EVID-0027	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2906	pyy npy2r	Pyy Npy2r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004681-P2-DIRECT.	M20A-MEDHIGH004-EVID-0028	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2912	rarres2 cmklr1	Rarres2 Cmklr1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004687-P2-DIRECT.	M20A-MEDHIGH004-EVID-0029	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2914	rbp4 stra6	Rbp4 Stra6	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004689-P2-DIRECT.	M20A-MEDHIGH004-EVID-0030	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2921	rgma neo1	Rgma Neo1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004696-P2-DIRECT.	M20A-MEDHIGH004-EVID-0031	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2997	s100a4 erbb3	S100a4 Erbb3	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; uptake, transport, adhesion, co-receptor, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004772-P2-DIRECT.	M20A-MEDHIGH004-EVID-0032	retain_high_direct_molecular_evidence; preserve_role_and_context; keep_relay_and_SCI_fields_separate
