review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-2594	npw npbwr1	Npw Npbwr1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004369-P2-DIRECT.	M20A-MEDHIGH001-EVID-0011	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2605	npy npy1r	Npy Npy1r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004380-P2-DIRECT.	M20A-MEDHIGH001-EVID-0012	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2606	npy npy2r	Npy Npy2r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004381-P2-DIRECT.	M20A-MEDHIGH001-EVID-0013	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2607	npy npy5r	Npy Npy5r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004382-P2-DIRECT.	M20A-MEDHIGH001-EVID-0014	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2630	ntf3 ntrk3	Ntf3 Ntrk3	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004405-P2-DIRECT.	M20A-MEDHIGH001-EVID-0015	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2632	ntf5 ntrk2	Ntf5 Ntrk2	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004407-P2-DIRECT.	M20A-MEDHIGH001-EVID-0016	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2670	oxt oxtr	Oxt Oxtr	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004445-P2-DIRECT.	M20A-MEDHIGH001-EVID-0017	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2772	pnoc oprl1	Pnoc Oprl1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004547-P2-DIRECT.	M20A-MEDHIGH001-EVID-0018	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2809	prlh prlhr	Prlh Prlhr	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004584-P2-DIRECT.	M20A-MEDHIGH001-EVID-0019	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2856	pth pth2r	Pth Pth2r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004631-P2-DIRECT.	M20A-MEDHIGH001-EVID-0020	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2867	pth2 pth2r	Pth2 Pth2r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004642-P2-DIRECT.	M20A-MEDHIGH001-EVID-0021	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2910	qrfp qrfpr	Qrfp Qrfpr	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004685-P2-DIRECT.	M20A-MEDHIGH001-EVID-0022	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2931	rln1 rxfp1	Rln1 Rxfp1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004706-P2-DIRECT.	M20A-MEDHIGH001-EVID-0023	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2946	rln3 rxfp1	Rln3 Rxfp1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004721-P2-DIRECT.	M20A-MEDHIGH001-EVID-0024	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2948	rln3 rxfp3	Rln3 Rxfp3	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004723-P2-DIRECT.	M20A-MEDHIGH001-EVID-0025	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2949	rln3 rxfp4	Rln3 Rxfp4	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004724-P2-DIRECT.	M20A-MEDHIGH001-EVID-0026	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3210	sst sstr1	Sst Sstr1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004985-P2-DIRECT.	M20A-MEDHIGH001-EVID-0027	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3211	sst sstr2	Sst Sstr2	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004986-P2-DIRECT.	M20A-MEDHIGH001-EVID-0028	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3213	sst sstr4	Sst Sstr4	reviewed	high	uncertain	0	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004988-P2-DIRECT.	M20A-MEDHIGH001-EVID-0029	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3214	sst sstr5	Sst Sstr5	reviewed	high	uncertain	0	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004989-P2-DIRECT.	M20A-MEDHIGH001-EVID-0030	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3402	uts2 uts2r	Uts2 Uts2r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-005177-P2-DIRECT.	M20A-MEDHIGH001-EVID-0031	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-3460	vip vipr1	Vip Vipr1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_binding_or_activation	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was already validated at high tier in Module 20B. High applies to the ligand-receptor claim only; species, ligand processing, isoform, assay, receptor topology, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-005235-P2-DIRECT.	M20A-MEDHIGH001-EVID-0032	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
