review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-2160	il18 il18_il18r1_il18rap	Il18 Il18_Il18r1_Il18rap	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003935-P2-DIRECT.	M20A-MEDHIGH002-EVID-0011	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2162	il18 il18r1_il18rap	Il18 IL18R1_IL18RAP	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003937-P2-DIRECT.	M20A-MEDHIGH002-EVID-0012	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2185	il2 il2ra_il2rb_il2rg	Il2 Il2ra_Il2rb_Il2rg	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003960-P2-DIRECT.	M20A-MEDHIGH002-EVID-0013	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2186	il2 il2rb_il2rg	Il2 IL2RB_IL2RG	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003961-P2-DIRECT.	M20A-MEDHIGH002-EVID-0014	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2188	il20 il20rb_il22ra1	Il20 Il20rb_Il22ra1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003963-P2-DIRECT.	M20A-MEDHIGH002-EVID-0015	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2189	il21 il21r_il2rg	Il21 IL21R_IL2RG	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003964-P2-DIRECT.	M20A-MEDHIGH002-EVID-0016	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2198	il24 il20rb_il22ra1	Il24 Il20rb_Il22ra1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003973-P2-DIRECT.	M20A-MEDHIGH002-EVID-0017	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2200	il33 il1rap_il1rl1	Il33 Il1rap_Il1rl1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003975-P2-DIRECT.	M20A-MEDHIGH002-EVID-0018	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2207	il4 il2rg_il4ra	Il4 Il2rg_Il4ra	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003982-P2-DIRECT.	M20A-MEDHIGH002-EVID-0019	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2209	il5 csf2rb_il5ra	Il5 Csf2rb_Il5ra	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003984-P2-DIRECT.	M20A-MEDHIGH002-EVID-0020	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2215	il7 il2rg_il7r	Il7 Il2rg_Il7r	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003990-P2-DIRECT.	M20A-MEDHIGH002-EVID-0021	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2216	il9 il2rg_il9r	Il9 Il2rg_Il9r	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-003991-P2-DIRECT.	M20A-MEDHIGH002-EVID-0022	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2228	inhba eng	Inhba Eng	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004003-P2-DIRECT.	M20A-MEDHIGH002-EVID-0023	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2238	ins2 igf1r	Ins2 Igf1r	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004014-P2-DIRECT.	M20A-MEDHIGH002-EVID-0024	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2250	insl3 rxfp2	Insl3 Rxfp2	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004025-P2-DIRECT.	M20A-MEDHIGH002-EVID-0025	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2261	insl5 rxfp4	Insl5 Rxfp4	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004036-P2-DIRECT.	M20A-MEDHIGH002-EVID-0026	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2281	kitl kit	Kitl Kit	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004056-P2-DIRECT.	M20A-MEDHIGH002-EVID-0027	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2381	lif il6st_lifr	Lif Il6st_Lifr	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004156-P2-DIRECT.	M20A-MEDHIGH002-EVID-0028	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2418	lta_ltb ltbr	Lta_Ltb Ltbr	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004193-P2-DIRECT.	M20A-MEDHIGH002-EVID-0029	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2437	matn1 itga1	Matn1 Itga1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004212-P2-DIRECT.	M20A-MEDHIGH002-EVID-0030	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2444	mdk gpc2	Mdk Gpc2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004219-P2-DIRECT.	M20A-MEDHIGH002-EVID-0031	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
M20A-EXT-2447	mdk lrp1	Mdk Lrp1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies to the ligand-receptor or explicitly preserved receptor-complex claim only; receptor topology, cofactor, isoform, ligand-form, species, assay, and non-SCI limitations remain explicit. No relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004222-P2-DIRECT.	M20A-MEDHIGH002-EVID-0032	retain_high_ligand_receptor_evidence; preserve_complex_and_context; keep_relay_and_SCI_fields_separate
