review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-0039	bmp4 bmpr1a_bmpr2	Bmp4 BMPR1A_BMPR2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0011	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0054	bmp6 acvr1_bmpr2	Bmp6 ACVR1_BMPR2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0012	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0057	bmp6 bmpr1a_bmpr2	Bmp6 BMPR1A_BMPR2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0013	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0060	btc egfr_erbb2	Btc EGFR_ERBB2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0014	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0061	btc erbb2_erbb4	Btc ERBB2_ERBB4	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0015	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0078	ccl3 ccr1	Ccl3 Ccr1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0016	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0080	egf egfr_erbb2	Egf EGFR_ERBB2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0017	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0081	ereg egfr_erbb2	Ereg EGFR_ERBB2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0018	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0082	ereg erbb2_erbb4	Ereg ERBB2_ERBB4	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0019	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0083	fgf1 fgfr2	Fgf1 Fgfr2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0020	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0084	fgf1 fgfr3	Fgf1 Fgfr3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0021	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0086	fgf10 fgfr2	Fgf10 Fgfr2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0022	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0100	fgf2 fgfr1	Fgf2 Fgfr1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0023	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0101	fgf2 fgfr2	Fgf2 Fgfr2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0024	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0102	fgf2 fgfr3	Fgf2 Fgfr3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0025	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0103	fgf2 fgfr4	Fgf2 Fgfr4	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0026	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0111	fgf4 fgfr1	Fgf4 Fgfr1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0027	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0112	fgf4 fgfr2	Fgf4 Fgfr2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0028	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0113	fgf4 fgfr3	Fgf4 Fgfr3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0029	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0124	fgf7 fgfr2	Fgf7 Fgfr2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_isoform_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0030	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0132	ifnab ifnar1_ifnar2	Ifnab IFNAR1_IFNAR2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_complex_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0031	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0134	ifne ifnar1_ifnar2	Ifne IFNAR1_IFNAR2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_with_receptor_caveat	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0032	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0139	slitrk1 ptprd	Slitrk1 Ptprd	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_splice_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0033	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0140	slitrk2 ptprd	Slitrk2 Ptprd	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_splice_preserved	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0034	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0146	wnt5a fzd6	Wnt5a Fzd6	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0035	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0151	cntn1 notch2	Cntn1 Notch2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported_contact	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0036	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0338	epgn egfr	Epgn Egfr	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0037	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0360	lama1 itga6_itgb1	Lama1 ITGA6_ITGB1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0038	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0362	lama1 itga7_itgb1	Lama1 ITGA7_ITGB1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0039	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0458	ntn1 dscam	Ntn1 Dscam	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0040	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0461	ntn1 unc5c	Ntn1 Unc5c	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0041	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0744	agrn musk	Agrn Musk	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	explicit_complex_preserved_agrin_lrp4_musk	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0042	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-0746	agrp mc3r	Agrp Mc3r	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	exact_pair_supported	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0043	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
M20A-EXT-1778	gdf2 acvr2b_acvrl1	Gdf2 Acvr2b_Acvrl1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	ligand_receptor_or_receptor_complex_context	explicit_complex_preserved_gdf2_acvrl1_acvr2b	mouse_release_scope_from_staged_record; no_unlisted_species_inference	Reconciled the existing Module 20B staged high decision into Module 20A. The staged record states exact pair support and preserves complex, splice, cofactor, ligand-polarity, species, and context boundaries.	M20A-STAGEDHIGH001-EVID-0044	retain_high_ligand_receptor_evidence; preserve_context; keep_relay_and_SCI_fields_separate
