evidence_item_id	review_id	pair_key	pair_label	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations
M20A-MEDHIGH005-EVID-0011	M20A-EXT-2965	rspo3 lgr5	Rspo3 Lgr5	primary_literature_recovery	PMID:21727895; PMID:31235935; DOI:10.1038/s41556-019-0339-9; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RSPO3_RSPO4_primary_records.xml	direct_RSPO3_RSPO4	human; mouse	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:21727895; PMID:31235935; DOI:10.1038/s41556-019-0339-9	RSPO3 bound LGR5 in the primary R-spondin receptor literature and the Rspo3-Lgr5 axis was functionally resolved in gastric stem-cell models.	The output is gastric and tissue-specific; direct receptor binding and downstream cell fate remain separate layers. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0012	M20A-EXT-2966	rspo3 lgr6	Rspo3 Lgr6	primary_literature_recovery	PMID:21727895; PMID:22615920; DOI:10.1371/journal.pone.0037137; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RSPO3_RSPO4_primary_records.xml	direct_RSPO3_RSPO4	human; mouse	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:21727895; PMID:22615920; DOI:10.1371/journal.pone.0037137	RSPO3 bound LGR6 in the primary LGR receptor literature; LGR6 was shown to bind and respond to RSPO1-3 with high affinity.	The LGR6 paper tested RSPO1-3 collectively; physiological relevance beyond the receptor-expressing assay remains unresolved. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0013	M20A-EXT-2969	rspo3 sdc4	Rspo3 Sdc4	primary_literature_recovery	PMID:21397842; DOI:10.1016/j.devcel.2011.01.006; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RSPO3_RSPO4_primary_records.xml	direct_RSPO3_RSPO4	human; Xenopus	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:21397842; DOI:10.1016/j.devcel.2011.01.006	RSPO3 bound syndecan-4 in biochemical and cell-based studies; the complex was linked to clathrin-mediated endocytosis.	This is a distinct non-LGR/PCP branch and should not be merged with canonical LGR-RNF43 Wnt signaling. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0014	M20A-EXT-2982	rtn4 rtn4r	Rtn4 Rtn4r	primary_literature_recovery	PMID:11201742; DOI:10.1038/35053072; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RTN4_NGFR_RTN4R_S1PR2_primary_records.xml	direct_Nogo66_receptor_binding	mouse/rat neuronal comparator; recombinant or heterologous receptor system	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:11201742; DOI:10.1038/35053072	The extracellular Nogo-66 domain binds a brain-specific leucine-rich-repeat Nogo receptor with high affinity; receptor cleavage removes responsiveness and receptor expression confers Nogo-66 inhibition.	Nogo-66/domain and RTN4R/NgR1 isoform specificity are explicit; no free-subunit intracellular mechanism is inferred. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0015	M20A-EXT-2984	rtn4 s1pr2	Rtn4 S1pr2	primary_literature_recovery	PMID:24453941; PMCID:PMC3891622; DOI:10.1371/journal.pbio.1001763; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RTN4_S1PR2_PMC3891622_fulltext.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RTN4_NGFR_RTN4R_S1PR2_primary_records.xml	direct_NogoA_Delta20_S1PR2_binding	mouse; rat; human/recombinant comparator	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:24453941; PMCID:PMC3891622; DOI:10.1371/journal.pbio.1001763	Nogo-A-Delta20 binds S1PR2 through extracellular receptor-loop sites distinct from the S1P pocket; co-IP and receptor-membrane binding supported the interaction, with approximately 142 nM Nogo-A-ext binding in the tested membrane preparation.	Domain-specific ligand and receptor-containing membrane assay; not a purified free-protein binary affinity measurement. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0016	M20A-EXT-3028	sectm1a cd7	Sectm1a Cd7	primary_literature_recovery	PMID:24039998; PMCID:PMC3769348; DOI:10.1371/journal.pone.0073610; https://pmc.ncbi.nlm.nih.gov/articles/PMC3769348/; https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0073610	qualified_primary_direct_binding_review	mouse	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:24039998; PMCID:PMC3769348; DOI:10.1371/journal.pone.0073610	Reciprocal BIAcore SPR assays with murine Fc-fusion proteins showed direct SECTM1A–CD7 binding, weaker/differential dissociation relative to SECTM1B, and competition for the CD7-binding context.	The same primary study identifies GITR as an alternative SECTM1A binder and shows CD7-independent T-cell co-stimulation; direct binding is therefore separate from CD7-specific relay/function attribution. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0017	M20A-EXT-3124	sfrp2 fzd5	Sfrp2 Fzd5	primary_literature_recovery	PMID:28840375; PMCID:PMC5675522; DOI:10.1007/s10456-017-9574-5; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SFRP2_FZD5_primary_records.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SFRP2_PMC5675522_fulltext.xml	validated_primary_direct_review	human recombinant proteins; mouse and human cell models	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:28840375; PMCID:PMC5675522; DOI:10.1007/s10456-017-9574-5	Recombinant human SFRP2 bound an FZD5-Fc ectodomain in a solid-phase assay with Kd 103 +/- 6 nM, EC50 205 +/- 12 nM, and Hill coefficient 1.9; SFRP2 and FZD5 also co-localized at the endothelial-cell surface and co-immunoprecipitated in endothelial models.	The affinity measurement used recombinant human SFRP2 and an FZD5-Fc ectodomain, while cell assays used mouse and human endothelial lines. Binding topology is direct for the tested proteins, but no SCI receiver-cell model or injury-state validation was performed. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0018	M20A-EXT-3136	shh cdon	Shh Cdon	primary_literature_recovery	PMID:18794898; PMCID:PMC2679680; DOI:10.1038/nature07358; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SHH_CDON_selected_records.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SHH_CDON_PMC2679680_fulltext.xml	validated_primary_direct_review	mouse/human protein constructs	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:18794898; PMCID:PMC2679680; DOI:10.1038/nature07358	The Sonic hedgehog N-terminal domain formed a calcium-dependent complex with the third fibronectin type III repeat of mammalian CDO/CDON; biochemical, biophysical, and X-ray structural studies mapped the interface and showed that disease-associated SHH mutations disrupt receptor interaction.	The structural paper uses recombinant domains and does not model native SCI receiver cells. CDO/CDON is a ligand-binding coreceptor, and the full-length receptor-complex stoichiometry and lipidated SHH presentation are context dependent. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0019	M20A-EXT-3137	shh gas1	Shh Gas1	primary_literature_recovery	PMID:19478089; PMCID:PMC2740538; DOI:10.1074/jbc.C109.011957; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SHH_GAS1_selected_records.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SHH_GAS1_PMC2740538_fulltext.xml	validated_primary_direct_review	mouse; human SHH comparator	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:19478089; PMCID:PMC2740538; DOI:10.1074/jbc.C109.011957	Cell-surface binding, in vitro activity, and explant assays identified a specific SHH binding surface for GAS1; the HPE-associated SHH N115K mutation severely reduced SHH/GAS1 binding and signaling activity.	The study uses cell-surface and recombinant/mutant systems rather than an SCI receiver-cell model. GAS1 is a GPI-linked coreceptor and can act with PTCH1, CDON, BOC, and SCUBE carriers; those complexes are not collapsed into the binary binding edge. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0020	M20A-EXT-3169	slurp1 chrna7	Slurp1 Chrna7	primary_literature_recovery	PMID:26905431; DOI:10.1016/j.intimp.2015.05.033; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SLURP1_CHRNA7_selected_records.xml	validated_primary_direct_binding_review	human; Xenopus comparator	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:26905431; DOI:10.1016/j.intimp.2015.05.033	Recombinant human SLURP-1 selectively bound alpha7 nicotinic acetylcholine receptors in affinity purification and alpha7-overexpressing cells; it did not compete with alpha-bungarotoxin for the classical ligand site.	Human SLURP-1/alpha7 evidence does not establish a direct intracellular interaction or a universal downstream pathway. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0021	M20A-EXT-3187	spint1 st14	Spint1 St14	primary_literature_recovery	PMID:28045393; DOI:10.1107/S2053230X16020082; PMID:27189939; DOI:10.1074/jbc.M115.707240; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_SPINT1_ST14_selected_records.xml	validated_primary_direct_inhibitory_binding_review	human recombinant	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:28045393; DOI:10.1107/S2053230X16020082; PMID:27189939; DOI:10.1074/jbc.M115.707240	HAI-1/SPINT1 extracellular protein and its Kunitz-1 domain potently inhibited matriptase/ST14 in biochemical and structure-guided studies.	The interaction is inhibitory and extracellular. No intracellular TF interaction is implied by protease inhibition. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH005-EVID-0022	M20A-EXT-3317	tnc ptprz1	Tnc Ptprz1	primary_literature_recovery	PMID:9182584; https://pubmed.ncbi.nlm.nih.gov/9182584/	validated_primary_direct_or_interaction_assay	human recombinant proteins; rat C6 glioma comparator	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:9182584; DOI:10.1074/jbc.272.24.15501	Tenascin-C bound phosphacan/PTPRZ1 directly by radioligand and inhibition assays; the fibrinogen-like globe retained high-affinity binding with Kd approximately 12 nM.	This is an extracellular binding study. It does not establish a cytosolic phosphatase relay, terminal TF, or SCI receiver output; phosphacan is the extracellular PTPRZ1 ectodomain context. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
