evidence_item_id	review_id	pair_key	pair_label	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations
M20A-STAGEDHIGH001-EVID-0011	M20A-EXT-0039	bmp4 bmpr1a_bmpr2	Bmp4 BMPR1A_BMPR2	primary_literature_staging_reconciliation	PMID:18436533; PMID:34241280	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Human stromal-cell experiments support BMP4/BMPR1A/BMPR2 receptor utilization, corroborated by direct BMP4 receptor interaction measurements.	Human stromal-cell experiments support BMP4/BMPR1A/BMPR2 receptor utilization, corroborated by direct BMP4 receptor interaction measurements.	Type-II receptor abundance and cell context affect signaling; preserved complex is BMPR1A/BMPR2. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0012	M20A-EXT-0054	bmp6 acvr1_bmpr2	Bmp6 ACVR1_BMPR2	primary_literature_staging_reconciliation	PMID:10504300; PMID:23433114	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary BMP6 receptor-binding and functional inhibition studies support ALK2/ACVR1 with BMPR-II, with independent knockdown/inhibition of the same receptor classes reducing BMP6 responses.	Primary BMP6 receptor-binding and functional inhibition studies support ALK2/ACVR1 with BMPR-II, with independent knockdown/inhibition of the same receptor classes reducing BMP6 responses.	BMP6 also uses alternate type-I receptors and type-II receptor naming differs across studies; ACVR1/BMPR2 is the preserved complex. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0013	M20A-EXT-0057	bmp6 bmpr1a_bmpr2	Bmp6 BMPR1A_BMPR2	primary_literature_staging_reconciliation	PMID:10504300; PMID:23433114	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	BMP6 primary binding studies detect BMPR1A/BMPR-II usage, and independent receptor-loss experiments confirm BMPR-II-dependent BMP6 signaling with type-I receptor contributions.	BMP6 primary binding studies detect BMPR1A/BMPR-II usage, and independent receptor-loss experiments confirm BMPR-II-dependent BMP6 signaling with type-I receptor contributions.	This is a lower-preference BMP6 receptor combination than ALK2/ALK3 in some systems; complex is preserved and not generalized to all BMP6 contexts. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0014	M20A-EXT-0060	btc egfr_erbb2	Btc EGFR_ERBB2	primary_literature_staging_reconciliation	PMID:25086039; PMID:9130710	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	BTC is directly tested in EGFR/ERBB2 heterodimers and independently shown to activate EGFR with ERBB2 as the preferred heterodimerization partner.	BTC is directly tested in EGFR/ERBB2 heterodimers and independently shown to activate EGFR with ERBB2 as the preferred heterodimerization partner.	EGFR is the ligand-binding/activation entry point; ERBB2 is an auxiliary heterodimer partner and the complex is explicitly preserved. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0015	M20A-EXT-0061	btc erbb2_erbb4	Btc ERBB2_ERBB4	primary_literature_staging_reconciliation	PMID:10214951; PMID:9130710	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary soluble-receptor studies support BTC activity in ERBB2/ERBB4 combinations, corroborated by independent BTC-induced ErbB2 heterodimerization/activation experiments.	Primary soluble-receptor studies support BTC activity in ERBB2/ERBB4 combinations, corroborated by independent BTC-induced ErbB2 heterodimerization/activation experiments.	Direct BTC affinity is strongest through ErbB4/EGFR and ERBB2 is an auxiliary partner; the preserved complex is ERBB2/ERBB4. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0016	M20A-EXT-0078	ccl3 ccr1	Ccl3 Ccr1	primary_literature_staging_reconciliation	PMID:12181451; PMID:26472202	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary mutational/binding work maps the CCL3-MIP-1α interaction site on CCR1, corroborated by independent NMR and receptor-binding analyses of the CCL3/CCR1 complex.	Primary mutational/binding work maps the CCL3-MIP-1α interaction site on CCR1, corroborated by independent NMR and receptor-binding analyses of the CCL3/CCR1 complex.	Most pair-specific binding work is human; mouse orthology and chemokine presentation context should remain explicit. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0017	M20A-EXT-0080	egf egfr_erbb2	Egf EGFR_ERBB2	primary_literature_staging_reconciliation	PMID:22822073; PMID:36781849	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	EGF binding and dimerization are directly quantified for EGFR/ERBB2, with independent structural/functional analysis of EGF-bound EGFR/HER2 complexes.	EGF binding and dimerization are directly quantified for EGFR/ERBB2, with independent structural/functional analysis of EGF-bound EGFR/HER2 complexes.	EGFR is the primary EGF-binding receptor and ERBB2 modifies dimer affinity/signaling; complex is retained. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0018	M20A-EXT-0081	ereg egfr_erbb2	Ereg EGFR_ERBB2	primary_literature_staging_reconciliation	PMID:9553109; PMID:33750895	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	EREG activates pan-ErbB complexes in primary engineered-cell assays, and an independent NSCLC study shows EREG-induced EGFR/ERBB2 heterodimer signaling with ERBB2-dependent AKT output.	EREG activates pan-ErbB complexes in primary engineered-cell assays, and an independent NSCLC study shows EREG-induced EGFR/ERBB2 heterodimer signaling with ERBB2-dependent AKT output.	EREG has direct affinity for EGFR/ErbB4 more clearly than isolated ErbB2; EGFR/ERBB2 is retained as a functional heterodimer. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0019	M20A-EXT-0082	ereg erbb2_erbb4	Ereg ERBB2_ERBB4	primary_literature_staging_reconciliation	PMID:9553109; PMID:10214951	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary pan-ErbB ligand studies support EREG activation of ERBB2/ERBB4 combinations, corroborated by independent soluble-receptor binding measurements for the same receptor combination.	Primary pan-ErbB ligand studies support EREG activation of ERBB2/ERBB4 combinations, corroborated by independent soluble-receptor binding measurements for the same receptor combination.	ErbB4 is the principal direct EREG-binding subunit and ERBB2 is an auxiliary partner; complex is explicitly preserved. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0020	M20A-EXT-0083	fgf1 fgfr2	Fgf1 Fgfr2	primary_literature_staging_reconciliation	PMID:22057274; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	FGF1-FGFR2b binding is directly resolved by structure and mutational analysis, corroborated by a comprehensive primary FGFR specificity panel.	FGF1-FGFR2b binding is directly resolved by structure and mutational analysis, corroborated by a comprehensive primary FGFR specificity panel.	FGFR2 splice form is essential: evidence is for FGFR2b/FGFR2 ectodomain rather than an undifferentiated receptor isoform. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0021	M20A-EXT-0084	fgf1 fgfr3	Fgf1 Fgfr3	primary_literature_staging_reconciliation	PMID:16801131; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Direct binding/mutational analysis tests FGF1 with FGFR3, corroborated by the primary mammalian FGF-FGFR specificity panel.	Direct binding/mutational analysis tests FGF1 with FGFR3, corroborated by the primary mammalian FGF-FGFR specificity panel.	Evidence is splice-form/ectodomain dependent and FGF1 is promiscuous; the FGFR3 receptor form must remain preserved in downstream interpretation. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0022	M20A-EXT-0086	fgf10 fgfr2	Fgf10 Fgfr2	primary_literature_staging_reconciliation	PMID:40794773; PMID:41903757	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	FGF10-FGFR2b structure/function studies directly resolve the pair, with an independent mouse/human functional study confirming the FGF10-FGFR2 axis.	FGF10-FGFR2b structure/function studies directly resolve the pair, with an independent mouse/human functional study confirming the FGF10-FGFR2 axis.	FGFR2b is the relevant splice form and heparan sulfate is required for productive signaling. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0023	M20A-EXT-0100	fgf2 fgfr1	Fgf2 Fgfr1	primary_literature_staging_reconciliation	PMID:10830168; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary FGF2-FGFR1 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	Primary FGF2-FGFR1 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR1c and heparan sulfate are the relevant molecular context; FGF2 also binds other FGFRs. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0024	M20A-EXT-0101	fgf2 fgfr2	Fgf2 Fgfr2	primary_literature_staging_reconciliation	PMID:10830168; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary FGF2-FGFR2 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	Primary FGF2-FGFR2 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR2c and heparan sulfate are the relevant molecular context; receptor isoform must remain explicit. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0025	M20A-EXT-0102	fgf2 fgfr3	Fgf2 Fgfr3	primary_literature_staging_reconciliation	PMID:14613973; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary receptor-specific binding/mutational studies support FGF2-FGFR3c, corroborated by the comprehensive FGF-FGFR specificity panel.	Primary receptor-specific binding/mutational studies support FGF2-FGFR3c, corroborated by the comprehensive FGF-FGFR specificity panel.	Evidence is strongest for FGFR3c and heparan sulfate-dependent signaling; FGF2 is not receptor-exclusive. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0026	M20A-EXT-0103	fgf2 fgfr4	Fgf2 Fgfr4	primary_literature_staging_reconciliation	PMID:1385111; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary binding and autophosphorylation experiments identify FGFR4 as a direct FGF2-binding/signaling receptor, corroborated by the complete FGF-FGFR specificity panel.	Primary binding and autophosphorylation experiments identify FGFR4 as a direct FGF2-binding/signaling receptor, corroborated by the complete FGF-FGFR specificity panel.	FGFR4 activity is context and assay dependent and requires heparan sulfate; no splice suffix is needed for this receptor. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0027	M20A-EXT-0111	fgf4 fgfr1	Fgf4 Fgfr1	primary_literature_staging_reconciliation	PMID:11486033; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary binding/activation and receptor-site mapping support FGF4 with FGFR1 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	Primary binding/activation and receptor-site mapping support FGF4 with FGFR1 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR1c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR1b. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0028	M20A-EXT-0112	fgf4 fgfr2	Fgf4 Fgfr2	primary_literature_staging_reconciliation	PMID:11486033; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary binding/activation and receptor-site mapping support FGF4 with FGFR2 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	Primary binding/activation and receptor-site mapping support FGF4 with FGFR2 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR2c/IIIc and heparan sulfate-dependent signaling; do not generalize to FGFR2b. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0029	M20A-EXT-0113	fgf4 fgfr3	Fgf4 Fgfr3	primary_literature_staging_reconciliation	PMID:11486033; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary binding/activation and receptor-site mapping support FGF4 with FGFR3 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	Primary binding/activation and receptor-site mapping support FGF4 with FGFR3 IIIc, corroborated by the comprehensive FGF-FGFR specificity panel.	The direct evidence is for FGFR3c/IIIc and heparan sulfate-dependent signaling. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0030	M20A-EXT-0124	fgf7 fgfr2	Fgf7 Fgfr2	primary_literature_staging_reconciliation	PMID:42077601; PMID:16597617	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary quantitative binding work directly resolves FGF7-FGFR2b, corroborated by the comprehensive FGF-FGFR specificity panel.	Primary quantitative binding work directly resolves FGF7-FGFR2b, corroborated by the comprehensive FGF-FGFR specificity panel.	FGFR2b is essential; FGF7-family ligands are splice-form selective and require heparan sulfate. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0031	M20A-EXT-0132	ifnab ifnar1_ifnar2	Ifnab IFNAR1_IFNAR2	primary_literature_staging_reconciliation	PMID:10049744; PMID:7479980	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	IFN-β forms a stable IFNAR1/IFNAR2 receptor complex in primary biochemical studies, corroborated by mouse loss of Ifnar1 eliminating type-I interferon responses.	IFN-β forms a stable IFNAR1/IFNAR2 receptor complex in primary biochemical studies, corroborated by mouse loss of Ifnar1 eliminating type-I interferon responses.	The register’s Ifnab label covers the beta subtype; receptor signaling is species and subtype dependent. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0032	M20A-EXT-0134	ifne ifnar1_ifnar2	Ifne IFNAR1_IFNAR2	primary_literature_staging_reconciliation	PMID:29187603; PMID:37954158	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Recombinant IFN-ε binds IFNAR1 and IFNAR2 and activates canonical interferon responses in primary studies; independent mouse protection work confirms IFN-ε biology.	Recombinant IFN-ε binds IFNAR1 and IFNAR2 and activates canonical interferon responses in primary studies; independent mouse protection work confirms IFN-ε biology.	The protection study reports activity in an Ifnar1-deficient setting, so in-vivo receptor dependence is not clean; promotion rests on direct IFNAR1/2 binding and canonical signaling, not that model. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0033	M20A-EXT-0139	slitrk1 ptprd	Slitrk1 Ptprd	primary_literature_staging_reconciliation	PMID:25394468; PMID:23345436	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary structural, adhesion, and synaptogenic experiments directly support Slitrk1-PTPδ, with an independent LAR-RPTP study resolving PTPδ-dependent synapse formation.	Primary structural, adhesion, and synaptogenic experiments directly support Slitrk1-PTPδ, with an independent LAR-RPTP study resolving PTPδ-dependent synapse formation.	PTPδ splice insert meB is required for the best-supported interaction and synaptic phenotype. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0034	M20A-EXT-0140	slitrk2 ptprd	Slitrk2 Ptprd	primary_literature_staging_reconciliation	PMID:25989451; PMID:23345436	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary crystal/SPR/mutational and synaptogenic studies directly support Slitrk2-PTPδ, corroborated by independent PTPδ-dependent synapse-formation experiments.	Primary crystal/SPR/mutational and synaptogenic studies directly support Slitrk2-PTPδ, corroborated by independent PTPδ-dependent synapse-formation experiments.	PTPδ splice insert meB and synapse-type context are required; preserve the splice-form limit. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0035	M20A-EXT-0146	wnt5a fzd6	Wnt5a Fzd6	primary_literature_staging_reconciliation	PMID:24500924; PMID:24873871	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary FZD6-specific signaling and receptor-mobility studies support WNT5A-FZD6 interaction and downstream ERK/DVL behavior.	Primary FZD6-specific signaling and receptor-mobility studies support WNT5A-FZD6 interaction and downstream ERK/DVL behavior.	WNT5A-FZD6 signaling depends on receptor presentation and Dishevelled/co-receptor context; no isolated high-resolution complex is claimed. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0036	M20A-EXT-0151	cntn1 notch2	Cntn1 Notch2	primary_literature_staging_reconciliation	PMID:14567914; PMID:33957164	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	Primary contactin/Notch work identifies CNTN1 as a functional Notch ligand, and an independent epithelial study supports a CNTN1-Notch2 axis with receptor-specific inhibition.	Primary contactin/Notch work identifies CNTN1 as a functional Notch ligand, and an independent epithelial study supports a CNTN1-Notch2 axis with receptor-specific inhibition.	This is an atypical contact-mediated Notch interaction rather than a canonical DSL ligand; exosomal/epithelial context is retained. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
M20A-STAGEDHIGH001-EVID-0037	M20A-EXT-0338	epgn egfr	Epgn Egfr	primary_literature_staging_reconciliation	PMID:28988771; PMID:23899604	staged_exact_pair_primary_support	mouse release scope from prior staged adjudication	module20b_staging_round_2026_08_26_exact_pair_review	high	EPGN is directly resolved as an EGFR ligand in receptor-dimer structural/biochemical assays (PMID 28988771); an independent mouse Epgn model links the phenotype to EGFR activation (PMID 23899604).	EPGN is directly resolved as an EGFR ligand in receptor-dimer structural/biochemical assays (PMID 28988771); an independent mouse Epgn model links the phenotype to EGFR activation (PMID 23899604).	EPGN is a lower-affinity/redundant EGFR ligand; evidence does not imply ERBB2 or other ErbB receptor specificity. High is limited to the staged pair-level LR claim; no relay, TF/program, cellular-output, or SCI-context inference is made.
