review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-2465	mfge8 pdgfrb	Mfge8 Pdgfrb	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004240-P2-DIRECT.	M20A-MEDHIGH003-EVID-0016	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2493	mmrn2 cd248	Mmrn2 Cd248	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004268-P2-DIRECT.	M20A-MEDHIGH003-EVID-0017	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2494	mmrn2 cd93	Mmrn2 Cd93	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004269-P2-DIRECT.	M20A-MEDHIGH003-EVID-0018	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2498	mst1 mst1r	Mst1 Mst1r	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004273-P2-DIRECT.	M20A-MEDHIGH003-EVID-0019	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2515	ncam1 gfra1	Ncam1 Gfra1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004290-P2-DIRECT.	M20A-MEDHIGH003-EVID-0020	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2521	ncan sdc3	Ncan Sdc3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004296-P2-DIRECT.	M20A-MEDHIGH003-EVID-0021	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2522	ndp lgr4	Ndp Lgr4	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004297-P2-DIRECT.	M20A-MEDHIGH003-EVID-0022	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2523	nell2 robo3	Nell2 Robo3	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004298-P2-DIRECT.	M20A-MEDHIGH003-EVID-0023	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2529	ngf sorcs3	Ngf Sorcs3	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004304-P2-DIRECT.	M20A-MEDHIGH003-EVID-0024	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2537	nlgn1 nrxn1	Nlgn1 Nrxn1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004312-P2-DIRECT.	M20A-MEDHIGH003-EVID-0025	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2538	nlgn1 nrxn2	Nlgn1 Nrxn2	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004313-P2-DIRECT.	M20A-MEDHIGH003-EVID-0026	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2539	nlgn2 nrxn1	Nlgn2 Nrxn1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004314-P2-DIRECT.	M20A-MEDHIGH003-EVID-0027	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2541	nlgn3 nrxn1	Nlgn3 Nrxn1	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004316-P2-DIRECT.	M20A-MEDHIGH003-EVID-0028	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2587	nptx1 nptxr	Nptx1 Nptxr	reviewed	high	uncertain	0	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004362-P2-DIRECT.	M20A-MEDHIGH003-EVID-0029	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2588	nptx2 nptxr	Nptx2 Nptxr	reviewed	high	uncertain	0	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004363-P2-DIRECT.	M20A-MEDHIGH003-EVID-0030	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2634	ntn1 mcam	Ntn1 Mcam	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004409-P2-DIRECT.	M20A-MEDHIGH003-EVID-0031	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2635	ntn1 neo1	Ntn1 Neo1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; adhesion, co-receptor, sorting, proteoglycan, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004410-P2-DIRECT.	M20A-MEDHIGH003-EVID-0032	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
