review_id	pair_key	pair_label_canonical	review_status	confidence_decision	mouse_confidence	mouse_confidence_rank	human_confidence	human_confidence_rank	human_evidence_present	receptor_state	receptor_role	directness	species_posture	decision_basis	evidence_register_ids	next_action
M20A-EXT-2965	rspo3 lgr5	Rspo3 Lgr5	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004740-P2-DIRECT.	M20A-MEDHIGH005-EVID-0011	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2966	rspo3 lgr6	Rspo3 Lgr6	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004741-P2-DIRECT.	M20A-MEDHIGH005-EVID-0012	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2969	rspo3 sdc4	Rspo3 Sdc4	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004744-P2-DIRECT.	M20A-MEDHIGH005-EVID-0013	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2982	rtn4 rtn4r	Rtn4 Rtn4r	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004757-P2-DIRECT.	M20A-MEDHIGH005-EVID-0014	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-2984	rtn4 s1pr2	Rtn4 S1pr2	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004759-P2-DIRECT.	M20A-MEDHIGH005-EVID-0015	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3028	sectm1a cd7	Sectm1a Cd7	reviewed	high	high	3	uncertain	0	no	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004803-P2-DIRECT.	M20A-MEDHIGH005-EVID-0016	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3124	sfrp2 fzd5	Sfrp2 Fzd5	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004899-P2-DIRECT.	M20A-MEDHIGH005-EVID-0017	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3136	shh cdon	Shh Cdon	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004911-P2-DIRECT.	M20A-MEDHIGH005-EVID-0018	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3137	shh gas1	Shh Gas1	reviewed	high	high	3	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004912-P2-DIRECT.	M20A-MEDHIGH005-EVID-0019	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3169	slurp1 chrna7	Slurp1 Chrna7	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004944-P2-DIRECT.	M20A-MEDHIGH005-EVID-0020	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3187	spint1 st14	Spint1 St14	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-004962-P2-DIRECT.	M20A-MEDHIGH005-EVID-0021	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
M20A-EXT-3317	tnc ptprz1	Tnc Ptprz1	reviewed	high	uncertain	0	high	3	yes	membrane_bound_or_receptor_complex_context	noncanonical_or_receptor_associated_molecular_role	exact_primary_direct_molecular_or_preserved_complex	species_scoped_to_exact_primary_packet; no_unlisted_species_inference	Exact pair-specific primary direct-molecular evidence was validated at high tier in Module 20B. High applies only to the tested molecular interaction or explicitly preserved receptor-associated complex; noncanonical receptor, effector, adhesion, ligand-form, isoform, species, assay, and non-SCI limitations remain explicit. No canonical-receptor, relay, TF/program, cellular-output, or SCI context is inferred. Source packet: M20B-EVID-005092-P2-DIRECT.	M20A-MEDHIGH005-EVID-0022	retain_high_direct_molecular_evidence; preserve_noncanonical_role; keep_relay_and_SCI_fields_separate
