evidence_item_id	review_id	pair_key	pair_label	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations
M20A-MEDHIGH004-EVID-0011	M20A-EXT-2626	nrxn2 nlgn2	Nrxn2 Nlgn2	primary_literature_recovery	PMID:38571813; DOI:10.1016/j.neuron.2024.02.012; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NRXN_NLGN_selected_primary_records.xml	direct_NRXN2A_NLGN2_binding	mouse; heterologous proteins	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Nrxn2α and Nlgn2 formed a high-affinity synaptic receptor-ligand complex with an identified interface.	Direct Nrxn2α/Nlgn2 trans-synaptic binding.	Alpha-isoform and inhibitory-synapse qualification; other Nrxn2/Nlgn pairs not transferred. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0012	M20A-EXT-2641	ntng1 lrrc4c	Ntng1 Lrrc4c	primary_literature_recovery	PMID:14595443; DOI:10.1038/nn1148; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NTNG_NTS_exact_primary_records.xml	direct_NTNG1_LRRC4C_binding_and_activation	mouse; human proteins	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	NGL-1/LRRC4C specifically interacted with netrin-G1 through its LRR region; surface-bound NGL-1 stimulated thalamic axon outgrowth while soluble NGL-1 disrupted it.	Direct Ntng1-LRRC4C/NGL-1 binding.	NGL-1 is a transmembrane adhesion molecule rather than a classical kinase receptor; soluble versus surface presentation changes the output. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0013	M20A-EXT-2642	ntng2 lrrc4	Ntng2 Lrrc4	primary_literature_recovery	PMID:22041449; PMCID:PMC4535689; DOI:10.1016/j.jmb.2011.10.030; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NTNG_NTS_exact_primary_records.xml	direct_NTNG2_LRRC4_binding_and_activation	mouse; recombinant proteins	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	The netrin-G2 laminin-N-terminal domain bound NGL-2/LRRC4 with 1:1 stoichiometry and sub-micromolar affinity; the binding region was defined structurally.	Direct Ntng2-LRRC4/NGL-2 binding.	Purified-domain adhesion measurement; alternative splicing outside the LN binding region was not inferred to change affinity. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0014	M20A-EXT-2649	nts sort1	Nts Sort1	primary_literature_recovery	PMID:31104815; DOI:10.1016/j.str.2019.04.006; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NTS_receptor_targeted_primary_records.xml	direct_NTS_SORT1_binding_and_conformational_response	purified human sortilin and neurotensin	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Neurotensin bound sortilin/NTSR3 at sites inside the receptor beta-propeller cavity; ligand binding altered sortilin conformation in HDX-MS analysis.	Direct NTS-SORT1/NTSR3 binding.	Sortilin is an atypical non-GPCR receptor/trafficking protein; direct binding does not imply NTSR1-like G-protein signaling. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0015	M20A-EXT-2666	ostn npr3	Ostn Npr3	primary_literature_recovery	PMID:17951249; DOI:10.1074/jbc.M708596200; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_OSTN_OXT_receptor_primary_records.xml	direct_OSTN_NPR3_binding_and_specificity	mouse; recombinant receptor systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Osteocrin bound specifically and saturably to NPR3/NPR-C with an apparent Kd of approximately 5 nM and did not bind NPR1/GC-A or NPR2/GC-B.	Direct Ostn-NPR3 binding and specificity.	NPR3 is a clearance receptor without NPR1/NPR2 guanylyl-cyclase signaling; direct binding is not direct cGMP receptor activation. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0016	M20A-EXT-2675	pcsk9 aplp2	Pcsk9 Aplp2	primary_literature_recovery	PMID:23430252; PMCID:PMC3624461; DOI:10.1074/jbc.M113.453373; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PCSK9_receptor_primary_records.xml	direct_PCSK9_APLP2_binding	mouse and human proteins; HepG2/Huh7 systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PCSK9 interacted directly with APP/APLP2 through its C-terminal domain in a pH-dependent manner.	Direct PCSK9-APLP2 binding.	APLP2 is a trafficking partner, not a classical receptor, and is not required for LDLR degradation. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0017	M20A-EXT-2678	pcsk9 ldlr	Pcsk9 Ldlr	primary_literature_recovery	PMID:28495363; PMCID:PMC5514539; DOI:10.1016/j.bbalip.2017.05.002; PMID:25905719; PMCID:PMC4408062; DOI:10.1371/journal.pone.0125127; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PCSK9_receptor_primary_records.xml	direct_PCSK9_LDLR_binding_and_complex	mouse and human proteins; hepatocyte models	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PCSK9 bound the extracellular domain of LDLR and formed a PCSK9-LDLR complex that was internalized in hepatocyte systems.	Direct PCSK9-LDLR binding and complex formation.	APLP2 and other trafficking partners remain separate edges. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0018	M20A-EXT-2697	pdpn clec1b	Pdpn Clec1b	primary_literature_recovery	PMID:18215137; PMCID:PMC2749330; DOI:10.1042/BJ20071216; https://doi.org/10.1042/BJ20071216; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PDL2_PD1_PODPN_CLEC1B_primary_records.xml	direct_PODPN_CLEC1B_binding	mouse; human recombinant proteins and human HEK-293T/platelet models	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Recombinant CLEC-2 bound podoplanin-expressing cells and SPR confirmed direct interaction with reported affinity 24.5+/-3.7 microM.	Defined recombinant/cell binding model; species and glycosylation context retained.	Species and glycosylation context are model-specific. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0019	M20A-EXT-2727	pglyrp1 trem1	Pglyrp1 Trem1	primary_literature_recovery	PMID:25595774; PMCID:PMC4319313; DOI:10.4049/jimmunol.1402303; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PGLYRP1_PIGF_PLA2G10_receptor_primary_records.xml; /private/tmp/PMC4319313_full.xml	direct_PGLYRP1_TREM1_binding	human recombinant proteins and primary human myeloid cells	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	SPR, TREM-1-Fc cell binding, and cross-linked IP/MS support PGLYRP1-containing TREM-1 ligand complexes.	Direct binding is ligand-form dependent; PGN-complexed or multimerized PGLYRP1 is the supported activating form.	Monomeric soluble PGLYRP1 required peptidoglycan in the reporter context; multimerized forms bypassed that requirement. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0020	M20A-EXT-2731	pigf flt1	Pigf Flt1	primary_literature_recovery	PMID:7929268; PMID:8822205; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PGLYRP1_PIGF_PLA2G10_receptor_primary_records.xml; /private/tmp/pigf_affinity_records.xml	direct_PIGF_FLT1_binding	recombinant human PlGF/Flt-1 systems and human endothelial cells	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Recombinant PlGF isoforms bound soluble Flt-1 with high affinity and not Flk-1/KDR; radiolabeled PlGF bound Flt-1-expressing cells.	Isoform and receptor-expression context are retained; no affinity value entered.	No affinity value was retained from the accessible abstract. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0021	M20A-EXT-2735	pla2g10 pla2r1	Pla2g10 Pla2r1	primary_literature_recovery	PMID:11201160; DOI:10.1248/yakushi.121.23; PMID:11741598; DOI:10.1016/S0014-5793(01)03173-8; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PGLYRP1_PIGF_PLA2G10_receptor_primary_records.xml; /private/tmp/pla2g10_pla2r1_old.xml	direct_PLA2G10_PLA2R1_binding	mouse PLA2R/PLA2G10 systems and receptor-expressing cells	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Primary mouse studies identify sPLA2-X/PLA2G10 as a high-affinity PLA2R ligand and show indoxam-sensitive binding.	Older sPLA2-X/PLA2R nomenclature is mapped explicitly to PLA2G10/Pla2r1; mouse context retained.	Mouse species and older isoform nomenclature are retained. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0022	M20A-EXT-2813	proc procr	Proc Procr	primary_literature_recovery	PMID:12034704; DOI:10.1074/jbc.C200163200; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PRL_PRLHR_PROC_primary_records.xml	direct_PROC_PROCR_structural_binding	purified human protein C domain and EPCR	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	The crystal structure resolved the protein C binding domain in complex with endothelial protein C receptor and identified a direct interaction surface.	The structure uses the protein C phospholipid-binding domain and does not establish all full-length zymogen versus activated-protein-C contexts.	Ligand-form scope remains qualified. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0023	M20A-EXT-2821	pros1 mertk	Pros1 Mertk	primary_literature_recovery	PMID:18250462; DOI:10.4049/jimmunol.180.4.2522; PMCID:PMC2614630; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PROS1_TAM_primary_records.xml; data/raw/evidence/module20_24_supervised_cli_phase2/PMC2614630_PROS1_MERTK_primary.xml	direct_PROS1_MERTK_activation	human monocyte-derived macrophages and apoptotic B lymphoma cells	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Oxidized/oligomerized human protein S bound and activated Mer/MERTK on macrophages; receptor blockade eliminated the protein-S-dependent phagocytic response.	The active ligand form is oxidized/oligomerized protein S on apoptotic-cell or phosphatidylserine scaffolds; unmodified circulating protein S is not treated as constitutively active.	Ligand-form and phosphatidylserine context are required. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0024	M20A-EXT-2855	pth pth1r	Pth Pth1r	primary_literature_recovery	PMID:37148874; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PTH_PTHLH_PTH1R_primary_records.xml	direct_PTH_PTH1R_structural_engagement	human PTH1R and PTH ligand fragments	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Cryo-EM structures resolved PTH bound to PTH1R and defined hormone-receptor engagement at the extracellular and transmembrane receptor interface.	The structure uses peptide fragments and a receptor construct; full-length hormone and membrane-state limitations remain explicit.	No full-length dynamic affinity measurement was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0025	M20A-EXT-2878	pthlh pth1r	Pthlh Pth1r	primary_literature_recovery	PMID:37148874; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PTH_PTHLH_PTH1R_primary_records.xml	direct_PTHLH_PTH1R_structural_engagement	human PTH1R and PTH-related peptide ligand fragments	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Cryo-EM structures resolved PTH-related peptide engagement with PTH1R and defined the shared hormone-receptor interface.	The ligand is a processed PTHLH-derived peptide rather than the unprocessed precursor; the structure uses peptide fragments and a receptor construct.	Full-length precursor binding was not separately tested. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0026	M20A-EXT-2886	ptn itgav_itgb3	Ptn ITGAV_ITGB3	primary_literature_recovery	PMID:19141530; DOI:10.1096/fj.08-117564; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PTN_ALK_ITGAV_ITGB3_PTPRZ1_primary_records.xml	direct_PTN_integrin_alpha_v_beta_3_binding	human endothelial cells and recombinant integrin systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PTN directly interacted with integrin alpha(v)beta(3) in an RGD-independent assay, and a beta3 specificity-loop peptide inhibited the interaction.	Receptor-complex cooperation with RPTPbeta/zeta determines some downstream outputs.	No universal pathway or terminal TF was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0027	M20A-EXT-2891	ptn ptprz1	Ptn Ptprz1	primary_literature_recovery	PMID:10706604; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PTN_ALK_ITGAV_ITGB3_PTPRZ1_primary_records.xml	direct_PTN_PTPRZ1_binding_phosphatase_inactivation	human U373-MG glioblastoma cells and RPTPbeta/zeta receptor-domain assays	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PTN bound and functionally inactivated the catalytic activity of RPTPbeta/zeta, the PTPRZ1 ortholog/alias, with downstream beta-catenin phosphorylation changes.	PTPRZ1 isoform and extracellular-matrix context affect receptor behavior; phosphatase inactivation is not kinase activation.	No universal terminal TF was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0028	M20A-EXT-2906	pyy npy2r	Pyy Npy2r	primary_literature_recovery	PMID:36525977; DOI:10.1016/j.str.2022.11.010; PMID:29367257; DOI:10.1124/mol.117.110627; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_PYY_NPY1R_NPY2R_NPY5R_primary_records.xml	direct_PYY3_36_Y2R_binding_activation	human recombinant Y2R-Gi and receptor-mutant cell systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Cryo-EM and pharmacological studies resolved PYY-(3-36)-Y2R binding and activation and mapped the peptide/receptor interface.	The strongest evidence is for processed PYY-(3-36); full-length PYY differs in receptor selectivity.	No universal tissue output or terminal TF was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0029	M20A-EXT-2912	rarres2 cmklr1	Rarres2 Cmklr1	primary_literature_recovery	PMID:27716822; PMCID:PMC5055294; DOI:10.1371/journal.pone.0164179; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RARRES2_CMKLR1_primary_records.xml	direct_chemerin_CMKLR1_binding	human CMKLR1 receptor systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Chemerin bound human CMKLR1 with low-nanomolar affinity in receptor-binding assays; CMKLR1 binding and signaling were distinguished from GPR1 and CCRL2.	The active ligand is proteolytically processed chemerin rather than unprocessed RARRES2/prochemerin; affinity and C-terminal dependence are assay-specific.	Precursor binding was not separately tested. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0030	M20A-EXT-2914	rbp4 stra6	Rbp4 Stra6	primary_literature_recovery	PMID:17255476; DOI:10.1126/science.1136244; PMID:18387951; PMCID:PMC2397481; DOI:10.1074/jbc.M801060200; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RBP4_STRA6_primary_records.xml	direct_holo_RBP4_STRA6_binding_retinol_transport	bovine, human, and mammalian STRA6-expressing systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	Holo-RBP4 bound STRA6 with high affinity and STRA6 mutagenesis identified essential RBP-binding residues required for holo-RBP retinol uptake.	The direct ligand form is holo-RBP4 carrying retinol; transport is distinct from kinase relay.	No universal signaling branch or terminal TF was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0031	M20A-EXT-2921	rgma neo1	Rgma Neo1	primary_literature_recovery	PMID:15258590; DOI:10.1038/ncb1156; PMID:22396795; PMCID:PMC3291610; DOI:10.1371/journal.pone.0032791; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_RGMA_NEO1_primary_records.xml	direct_RGMA_NEO1_binding	human, chick, and mouse RGM/NEO1 systems	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	RGM/RGMa bound neogenin with sub-nanomolar affinity; RGMa residues 284-293 directly bound recombinant neogenin ECD and inhibited RGMa-induced growth-cone collapse.	Early studies use RGM terminology and chick tissue; later RGMa-specific mapping supports the receptor assignment.	No universal pathway or terminal TF was established. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
M20A-MEDHIGH004-EVID-0032	M20A-EXT-2997	s100a4 erbb3	S100a4 Erbb3	primary_literature_recovery	PMID:30083275; PMCID:PMC6071530; DOI:10.7150/thno.22274; data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_S100A4_ErB_fulltext.xml	direct_S100A4_ErbB3_binding	human; mouse comparator	module20b_exact_primary_packet_reused_for_module20a_adjudication	high	PMID:30083275; PMCID:PMC6071530; DOI:10.7150/thno.22274	S100A4 directly interacted with ErbB3 in label-transfer and SPR assays, with apparent affinity approximately 58.0 nM.	Direct ErbB3 binding is supported, but the primary functional branch is ErbB4/ErbB2/NRG; no ErbB3-specific relay inferred. High is limited to the tested molecular interaction; no canonical signaling or SCI-context inference is made.
