pair_key	pair_label_canonical	cellchat_status	module20a_status	review_id	current_confidence	prior_notes
glu-slc17a7_gls2 gria1	Glu-SLC17A7_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 gria2	Glu-SLC17A7_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 gria3	Glu-SLC17A7_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 gria4	Glu-SLC17A7_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik1	Glu-SLC17A7_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik1_grik4	Glu-SLC17A7_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik1_grik5	Glu-SLC17A7_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik2	Glu-SLC17A7_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik2_grik4	Glu-SLC17A7_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik2_grik5	Glu-SLC17A7_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik3	Glu-SLC17A7_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik3_grik4	Glu-SLC17A7_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grik3_grik5	Glu-SLC17A7_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grin1_grin2a	Glu-SLC17A7_GLS2 GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grin1_grin2b	Glu-SLC17A7_GLS2 GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grin1_grin2c	Glu-SLC17A7_GLS2 GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grin1_grin2d	Glu-SLC17A7_GLS2 GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm1	Glu-SLC17A7_GLS2 Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm2	Glu-SLC17A7_GLS2 Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm3	Glu-SLC17A7_GLS2 Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm4	Glu-SLC17A7_GLS2 Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm5	Glu-SLC17A7_GLS2 Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm6	Glu-SLC17A7_GLS2 Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm7	Glu-SLC17A7_GLS2 Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a7_gls2 grm8	Glu-SLC17A7_GLS2 Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls gria1	Glu-SLC17A8_GLS Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls gria2	Glu-SLC17A8_GLS Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls gria3	Glu-SLC17A8_GLS Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls gria4	Glu-SLC17A8_GLS Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik1	Glu-SLC17A8_GLS Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik1_grik4	Glu-SLC17A8_GLS GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik1_grik5	Glu-SLC17A8_GLS GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik2	Glu-SLC17A8_GLS Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik2_grik4	Glu-SLC17A8_GLS GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik2_grik5	Glu-SLC17A8_GLS GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik3	Glu-SLC17A8_GLS Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik3_grik4	Glu-SLC17A8_GLS GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grik3_grik5	Glu-SLC17A8_GLS GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grin1_grin2a	Glu-SLC17A8_GLS GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grin1_grin2b	Glu-SLC17A8_GLS GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grin1_grin2c	Glu-SLC17A8_GLS GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grin1_grin2d	Glu-SLC17A8_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm1	Glu-SLC17A8_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm2	Glu-SLC17A8_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm3	Glu-SLC17A8_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm4	Glu-SLC17A8_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm5	Glu-SLC17A8_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm6	Glu-SLC17A8_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm7	Glu-SLC17A8_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls grm8	Glu-SLC17A8_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 gria1	Glu-SLC17A8_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 gria2	Glu-SLC17A8_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 gria3	Glu-SLC17A8_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 gria4	Glu-SLC17A8_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik1	Glu-SLC17A8_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik1_grik4	Glu-SLC17A8_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik1_grik5	Glu-SLC17A8_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik2	Glu-SLC17A8_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik2_grik4	Glu-SLC17A8_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik2_grik5	Glu-SLC17A8_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik3	Glu-SLC17A8_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik3_grik4	Glu-SLC17A8_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grik3_grik5	Glu-SLC17A8_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grin1_grin2a	Glu-SLC17A8_GLS2 GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grin1_grin2b	Glu-SLC17A8_GLS2 GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grin1_grin2c	Glu-SLC17A8_GLS2 GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grin1_grin2d	Glu-SLC17A8_GLS2 GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm1	Glu-SLC17A8_GLS2 Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm2	Glu-SLC17A8_GLS2 Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm3	Glu-SLC17A8_GLS2 Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm4	Glu-SLC17A8_GLS2 Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm5	Glu-SLC17A8_GLS2 Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm6	Glu-SLC17A8_GLS2 Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm7	Glu-SLC17A8_GLS2 Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc17a8_gls2 grm8	Glu-SLC17A8_GLS2 Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls gria1	Glu-SLC1A1_GLS Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls gria2	Glu-SLC1A1_GLS Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls gria3	Glu-SLC1A1_GLS Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls gria4	Glu-SLC1A1_GLS Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik1	Glu-SLC1A1_GLS Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik1_grik4	Glu-SLC1A1_GLS GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik1_grik5	Glu-SLC1A1_GLS GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik2	Glu-SLC1A1_GLS Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik2_grik4	Glu-SLC1A1_GLS GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik2_grik5	Glu-SLC1A1_GLS GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik3	Glu-SLC1A1_GLS Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik3_grik4	Glu-SLC1A1_GLS GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grik3_grik5	Glu-SLC1A1_GLS GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grin1_grin2a	Glu-SLC1A1_GLS GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grin1_grin2b	Glu-SLC1A1_GLS GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grin1_grin2c	Glu-SLC1A1_GLS GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grin1_grin2d	Glu-SLC1A1_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm1	Glu-SLC1A1_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm2	Glu-SLC1A1_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm3	Glu-SLC1A1_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm4	Glu-SLC1A1_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm5	Glu-SLC1A1_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm6	Glu-SLC1A1_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm7	Glu-SLC1A1_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls grm8	Glu-SLC1A1_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 gria1	Glu-SLC1A1_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 gria2	Glu-SLC1A1_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 gria3	Glu-SLC1A1_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 gria4	Glu-SLC1A1_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik1	Glu-SLC1A1_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik1_grik4	Glu-SLC1A1_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik1_grik5	Glu-SLC1A1_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik2	Glu-SLC1A1_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik2_grik4	Glu-SLC1A1_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik2_grik5	Glu-SLC1A1_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik3	Glu-SLC1A1_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik3_grik4	Glu-SLC1A1_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a1_gls2 grik3_grik5	Glu-SLC1A1_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
