pair_key	pair_label_canonical	cellchat_status	module20a_status	review_id	current_confidence	prior_notes
gaba-gad2_slc6a1 gabr_a1b3g2	GABA-GAD2_SLC6A1 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a2b3g2	GABA-GAD2_SLC6A1 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a3b3e	GABA-GAD2_SLC6A1 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a3b3g2	GABA-GAD2_SLC6A1 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a3b3q	GABA-GAD2_SLC6A1 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a4b2d	GABA-GAD2_SLC6A1 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a4b3d	GABA-GAD2_SLC6A1 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a4b3g2	GABA-GAD2_SLC6A1 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a5b3g2	GABA-GAD2_SLC6A1 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a6b3d	GABA-GAD2_SLC6A1 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a1 gabr_a6b3g2	GABA-GAD2_SLC6A1 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabbr1	GABA-GAD2_SLC6A11 Gabbr1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabbr2	GABA-GAD2_SLC6A11 Gabbr2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a1b2	GABA-GAD2_SLC6A11 GABR_A1B2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a1b2d	GABA-GAD2_SLC6A11 GABR_A1B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a1b2g2	GABA-GAD2_SLC6A11 GABR_A1B2G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a1b3	GABA-GAD2_SLC6A11 GABR_A1B3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a1b3g2	GABA-GAD2_SLC6A11 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a2b3g2	GABA-GAD2_SLC6A11 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a3b3e	GABA-GAD2_SLC6A11 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a3b3g2	GABA-GAD2_SLC6A11 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a3b3q	GABA-GAD2_SLC6A11 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a4b2d	GABA-GAD2_SLC6A11 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a4b3d	GABA-GAD2_SLC6A11 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a4b3g2	GABA-GAD2_SLC6A11 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a5b3g2	GABA-GAD2_SLC6A11 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a6b3d	GABA-GAD2_SLC6A11 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a11 gabr_a6b3g2	GABA-GAD2_SLC6A11 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabbr1	GABA-GAD2_SLC6A12 Gabbr1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabbr2	GABA-GAD2_SLC6A12 Gabbr2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a1b2	GABA-GAD2_SLC6A12 GABR_A1B2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a1b2d	GABA-GAD2_SLC6A12 GABR_A1B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a1b2g2	GABA-GAD2_SLC6A12 GABR_A1B2G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a1b3	GABA-GAD2_SLC6A12 GABR_A1B3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a1b3g2	GABA-GAD2_SLC6A12 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a2b3g2	GABA-GAD2_SLC6A12 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a3b3e	GABA-GAD2_SLC6A12 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a3b3g2	GABA-GAD2_SLC6A12 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a3b3q	GABA-GAD2_SLC6A12 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a4b2d	GABA-GAD2_SLC6A12 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a4b3d	GABA-GAD2_SLC6A12 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a4b3g2	GABA-GAD2_SLC6A12 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a5b3g2	GABA-GAD2_SLC6A12 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a6b3d	GABA-GAD2_SLC6A12 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a12 gabr_a6b3g2	GABA-GAD2_SLC6A12 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabbr1	GABA-GAD2_SLC6A13 Gabbr1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabbr2	GABA-GAD2_SLC6A13 Gabbr2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a1b2	GABA-GAD2_SLC6A13 GABR_A1B2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a1b2d	GABA-GAD2_SLC6A13 GABR_A1B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a1b2g2	GABA-GAD2_SLC6A13 GABR_A1B2G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a1b3	GABA-GAD2_SLC6A13 GABR_A1B3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a1b3g2	GABA-GAD2_SLC6A13 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a2b3g2	GABA-GAD2_SLC6A13 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a3b3e	GABA-GAD2_SLC6A13 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a3b3g2	GABA-GAD2_SLC6A13 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a3b3q	GABA-GAD2_SLC6A13 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a4b2d	GABA-GAD2_SLC6A13 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a4b3d	GABA-GAD2_SLC6A13 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a4b3g2	GABA-GAD2_SLC6A13 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a5b3g2	GABA-GAD2_SLC6A13 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a6b3d	GABA-GAD2_SLC6A13 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a13 gabr_a6b3g2	GABA-GAD2_SLC6A13 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabbr1	GABA-GAD2_SLC6A6 Gabbr1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabbr2	GABA-GAD2_SLC6A6 Gabbr2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a1b2	GABA-GAD2_SLC6A6 GABR_A1B2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a1b2d	GABA-GAD2_SLC6A6 GABR_A1B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a1b2g2	GABA-GAD2_SLC6A6 GABR_A1B2G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a1b3	GABA-GAD2_SLC6A6 GABR_A1B3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a1b3g2	GABA-GAD2_SLC6A6 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a2b3g2	GABA-GAD2_SLC6A6 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a3b3e	GABA-GAD2_SLC6A6 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a3b3g2	GABA-GAD2_SLC6A6 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a3b3q	GABA-GAD2_SLC6A6 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a4b2d	GABA-GAD2_SLC6A6 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a4b3d	GABA-GAD2_SLC6A6 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a4b3g2	GABA-GAD2_SLC6A6 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a5b3g2	GABA-GAD2_SLC6A6 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a6b3d	GABA-GAD2_SLC6A6 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a6 gabr_a6b3g2	GABA-GAD2_SLC6A6 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabbr1	GABA-GAD2_SLC6A8 Gabbr1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabbr2	GABA-GAD2_SLC6A8 Gabbr2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a1b2	GABA-GAD2_SLC6A8 GABR_A1B2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a1b2d	GABA-GAD2_SLC6A8 GABR_A1B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a1b2g2	GABA-GAD2_SLC6A8 GABR_A1B2G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a1b3	GABA-GAD2_SLC6A8 GABR_A1B3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a1b3g2	GABA-GAD2_SLC6A8 GABR_A1B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a2b3g2	GABA-GAD2_SLC6A8 GABR_A2B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a3b3e	GABA-GAD2_SLC6A8 GABR_A3B3E	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a3b3g2	GABA-GAD2_SLC6A8 GABR_A3B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a3b3q	GABA-GAD2_SLC6A8 GABR_A3B3Q	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a4b2d	GABA-GAD2_SLC6A8 GABR_A4B2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a4b3d	GABA-GAD2_SLC6A8 GABR_A4B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a4b3g2	GABA-GAD2_SLC6A8 GABR_A4B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a5b3g2	GABA-GAD2_SLC6A8 GABR_A5B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a6b3d	GABA-GAD2_SLC6A8 GABR_A6B3D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gaba-gad2_slc6a8 gabr_a6b3g2	GABA-GAD2_SLC6A8 GABR_A6B3G2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gast adgrg1	Gast Adgrg1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gcg gcgr	Gcg Gcgr	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gcg gipr	Gcg Gipr	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gcg glp1r	Gcg Glp1r	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gcg glp2r	Gcg Glp2r	cellchat_full	no		unreviewed	not_in_module20a_review_queue
gdf1 acvr1b_acvr2a_cfc1	Gdf1 Acvr1b_acvr2a_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0135	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf1 acvr1b_acvr2b_cfc1	Gdf1 Acvr1b_acvr2b_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0136	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf1 acvr1c_acvr2a_cfc1	Gdf1 Acvr1c_acvr2a_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0137	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf1 acvr1c_acvr2b_cfc1	Gdf1 Acvr1c_acvr2b_cfc1	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf10 acvr1b_acvr2a	Gdf10 Acvr1b_acvr2a	cellchat_full	yes	M20A-LIANA-REMAINING-0138	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf11 acvr1b_acvr2b	Gdf11 Acvr1b_acvr2b	cellchat_full	yes	M20A-LIANA-REMAINING-0139	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf11 tgfbr1_acvr2a	Gdf11 Tgfbr1_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf11 tgfbr1_acvr2b	Gdf11 Tgfbr1_acvr2b	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf2 acvrl1_acvr2a	Gdf2 Acvrl1_acvr2a	cellchat_full	yes		unreviewed	not_in_module20a_review_queue
gdf2 acvrl1_bmpr2	Gdf2 Acvrl1_bmpr2	cellchat_full	yes	M20A-LIANA-REMAINING-0141	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf3 acvr1b_acvr2a_cfc1	Gdf3 Acvr1b_acvr2a_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0142	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
gdf3 acvr1b_acvr2b_cfc1	Gdf3 Acvr1b_acvr2b_cfc1	cellchat_full	yes	M20A-LIANA-REMAINING-0143	uncertain	Remaining LIANA pair searched in bounded exact-pair and expanded-family pass. Expanded search verdict=needs_manual_review.
