pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
bmp7 bmpr1b_acvr2a	Bmp7 Bmpr1b_acvr2a	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20bmpr1b%20acvr2a;https://europepmc.org/search?query=bmp7%20bmpr1b%20acvr2a;https://pubmed.ncbi.nlm.nih.gov/34241280/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp7 Bmpr1b_acvr2a, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp7 bmpr1b acvr2a;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp7 bmpr1b_acvr2b	Bmp7 Bmpr1b_acvr2b	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20bmpr1b%20acvr2b;https://europepmc.org/search?query=bmp7%20bmpr1b%20acvr2b;https://pubmed.ncbi.nlm.nih.gov/34241280/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp7 Bmpr1b_acvr2b, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp7 bmpr1b acvr2b;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8a bmpr1a_acvr2a	Bmp8a Bmpr1a_acvr2a	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8a%20bmpr1a%20acvr2a;https://europepmc.org/search?query=bmp8a%20bmpr1a%20acvr2a;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8a Bmpr1a_acvr2a, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8a bmpr1a acvr2a;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8a bmpr1a_acvr2b	Bmp8a Bmpr1a_acvr2b	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8a%20bmpr1a%20acvr2b;https://europepmc.org/search?query=bmp8a%20bmpr1a%20acvr2b;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8a Bmpr1a_acvr2b, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8a bmpr1a acvr2b;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8a bmpr1b_acvr2a	Bmp8a Bmpr1b_acvr2a	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8a%20bmpr1b%20acvr2a;https://europepmc.org/search?query=bmp8a%20bmpr1b%20acvr2a;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8a Bmpr1b_acvr2a, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8a bmpr1b acvr2a;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8a bmpr1b_acvr2b	Bmp8a Bmpr1b_acvr2b	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8a%20bmpr1b%20acvr2b;https://europepmc.org/search?query=bmp8a%20bmpr1b%20acvr2b;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8a Bmpr1b_acvr2b, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8a bmpr1b acvr2b;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8b acvr1_acvr2a	Bmp8b Acvr1_acvr2a	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8b%20acvr1%20acvr2a;https://europepmc.org/search?query=bmp8b%20acvr1%20acvr2a;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8b Acvr1_acvr2a, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8b acvr1 acvr2a;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8b acvr1_acvr2b	Bmp8b Acvr1_acvr2b	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8b%20acvr1%20acvr2b;https://europepmc.org/search?query=bmp8b%20acvr1%20acvr2b;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8b Acvr1_acvr2b, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8b acvr1 acvr2b;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8b acvr1_bmpr2	Bmp8b Acvr1_bmpr2	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8b%20acvr1%20bmpr2;https://europepmc.org/search?query=bmp8b%20acvr1%20bmpr2;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8b Acvr1_bmpr2, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8b acvr1 bmpr2;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8b bmpr1a_acvr2a	Bmp8b Bmpr1a_acvr2a	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8b%20bmpr1a%20acvr2a;https://europepmc.org/search?query=bmp8b%20bmpr1a%20acvr2a;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8b Bmpr1a_acvr2a, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8b bmpr1a acvr2a;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
bmp8b bmpr1a_acvr2b	Bmp8b Bmpr1a_acvr2b	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=bmp8b%20bmpr1a%20acvr2b;https://europepmc.org/search?query=bmp8b%20bmpr1a%20acvr2b;https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/	human; mouse; source-dependent	concrete family, complex, paralog, or indirect evidence; exact submitted pair unresolved	Expanded searches found concrete related evidence for Bmp8b Bmpr1a_acvr2b, including a family member, receptor complex, paralog, extracellular-matrix interaction, or pharmacologic response, but the exact submitted pair/complex/isoform was not unambiguously resolved.	Direct evidence applies to a family member, receptor subunit, heteromer, paralog, broad ligand class, or related species rather than unambiguously to the exact submitted notation; do not promote without manual source-level adjudication.	aliases=bmp8b bmpr1a acvr2b;processed_forms=precursor, mature, cleaved, fragment, peptide/protein or glycoform terms where applicable;receptor_context=individual subunits, heterodimers, holoreceptors, co-receptors, scavenger/decoy receptors, and composite notation screened;assays=primary binding, adhesion, receptor reconstitution, activation, receptor-dependent function, structural/biophysical, and species-context studies screened;citation_trails=backward/forward trails from primary papers and reviews screened;PubMed=queried;EuropePMC=queried;targeted_web=https://pmc.ncbi.nlm.nih.gov/articles/PMC5612783/;negative=expression, pathway, computational, review, database, family-only, processed-form-only, and noncognate hits were not transferred unless the exact submitted pair was demonstrated
