pair_key	pair_label_canonical	verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
ctsg f2rl1	Ctsg F2rl1	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=Ctsg%20F2rl1; https://europepmc.org/search?query=Ctsg%20F2rl1; PMID:17142351 https://pubmed.ncbi.nlm.nih.gov/17142351/	human; mouse	protease cleavage with context-dependent PAR function	Cathepsin G was reported to disarm PAR2/F2RL1 in human fibroblast assays, establishing receptor processing but not a clean canonical activation relationship.	The edge is directionally ambiguous because primary evidence emphasizes receptor disarming; alternate cleavage products and cell context require adjudication.	aliases=Ctsg F2rl1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
ctsg f2rl2	Ctsg F2rl2	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Ctsg%20F2rl2; https://europepmc.org/search?query=Ctsg%20F2rl2; PMID:24354792 https://pubmed.ncbi.nlm.nih.gov/24354792/	human; mouse; exact pair not established	expanded exact-pair search negative	Expanded PAR alias and protease-cleavage searches identified family-level PAR1–4 mechanisms but no reliable exact cathepsin-G–PAR3/F2RL2 primary assay.	PAR-family evidence, thrombin/PAR3 literature, and expression records were not transferred to the exact pair.	aliases=Ctsg F2rl2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
ctsg f2rl3	Ctsg F2rl3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Ctsg%20F2rl3; https://europepmc.org/search?query=Ctsg%20F2rl3; PMID:30560697 https://pubmed.ncbi.nlm.nih.gov/30560697/; PMID:41370205 https://pubmed.ncbi.nlm.nih.gov/41370205/	human; mouse	direct proteolytic cleavage and receptor-dependent activation	Cathepsin G cleaves PAR4/F2RL3 at an alternative N-terminal site and activates platelet calcium, Akt, integrin, aggregation, and granule-release responses.	Cleavage site and signaling bias differ from thrombin; the newer mechanistic record is human-platelet focused.	aliases=Ctsg F2rl3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
ctsg fpr1	Ctsg Fpr1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Ctsg%20Fpr1; https://europepmc.org/search?query=Ctsg%20Fpr1; PMID:15210802 https://pubmed.ncbi.nlm.nih.gov/15210802/	human; mouse	direct binding/activation and receptor-dependent chemotaxis	Cathepsin G is reported as an endogenous agonist/activator of FPR1/formyl-peptide receptor signaling in neutrophil chemotaxis systems.	Protease preparation, cleavage/ligand mechanism, and receptor selectivity can vary.	aliases=Ctsg Fpr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
ctsg pard3	Ctsg Pard3	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=Ctsg%20Pard3; https://europepmc.org/search?query=Ctsg%20Pard3; https://pubmed.ncbi.nlm.nih.gov/?term=CTSG+PARD3	human; mouse	wrong receptor identity	PARD3 is a polarity/scaffold protein, not PAR3/F2RL2; the submitted Ctsg–Pard3 relationship is a gene-symbol/receptor identity error.	PAR3 is encoded by F2RL2, whereas PARD3 is a non-receptor polarity protein.	aliases=Ctsg Pard3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cx3cl1 cx3cr1	Cx3cl1 Cx3cr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cx3cl1%20Cx3cr1; https://europepmc.org/search?query=Cx3cl1%20Cx3cr1; PMID:42575419 https://pubmed.ncbi.nlm.nih.gov/42575419/; PMID:42570240 https://pubmed.ncbi.nlm.nih.gov/42570240/; PMID:42556863 https://pubmed.ncbi.nlm.nih.gov/42556863/	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	CX3CL1/fractalkine–CX3CR1 is a canonical membrane/soluble chemokine axis and recent exact-pair records were found, but those records require source-level assay and species verification.	Membrane versus cleaved soluble CX3CL1, species, and exact assay modality were not inferred from the canonical relationship or unverified recent citations.	aliases=Cx3cl1 Cx3cr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl1 ackr1	Cxcl1 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl1%20Ackr1; https://europepmc.org/search?query=Cxcl1%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl1 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl1 cxcr1	Cxcl1 Cxcr1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl1%20Cxcr1; https://europepmc.org/search?query=Cxcl1%20Cxcr1; PMID:41903444 https://pubmed.ncbi.nlm.nih.gov/41903444/	human; mouse; vertebrate chemokine systems	direct ligand binding and GPCR activation	CXCL1 directly activates CXCR1 and CXCR2 in receptor biosensor/pharmacology assays; the shared ELR+ chemokine axis is pair-specific.	CXCR1/CXCR2 signaling bias and species differences affect potency.	aliases=Cxcl1 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl1 cxcr2	Cxcl1 Cxcr2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl1%20Cxcr2; https://europepmc.org/search?query=Cxcl1%20Cxcr2; PMID:41903444 https://pubmed.ncbi.nlm.nih.gov/41903444/	human; mouse; vertebrate chemokine systems	direct ligand binding and GPCR activation	CXCL1 directly activates CXCR1 and CXCR2 in receptor biosensor/pharmacology assays; the shared ELR+ chemokine axis is pair-specific.	CXCR1/CXCR2 signaling bias and species differences affect potency.	aliases=Cxcl1 Cxcr2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl10 ackr1	Cxcl10 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl10%20Ackr1; https://europepmc.org/search?query=Cxcl10%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl10 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl10 cxcr3	Cxcl10 Cxcr3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl10%20Cxcr3; https://europepmc.org/search?query=Cxcl10%20Cxcr3; PMID:16847335 https://pubmed.ncbi.nlm.nih.gov/16847335/	human; mouse; vertebrate chemokine systems	direct binding and receptor activation	CXCL9, CXCL10, and CXCL11 directly bind and activate CXCR3; receptor mutagenesis and chemotaxis/calcium assays distinguish binding and activation determinants.	CXCR3 N-terminal sulfation and ligand-specific efficacy affect results.	aliases=Cxcl10 Cxcr3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl11 ackr1	Cxcl11 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl11%20Ackr1; https://europepmc.org/search?query=Cxcl11%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl11 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl11 ackr3	Cxcl11 Ackr3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl11%20Ackr3; https://europepmc.org/search?query=Cxcl11%20Ackr3; PMID:31506383 https://pubmed.ncbi.nlm.nih.gov/31506383/	human; mouse; vertebrate chemokine systems	direct binding and beta-arrestin/scavenging activation	CXCL12 and CXCL11 are direct ACKR3/CXCR7 ligands; binding kinetics and beta-arrestin recruitment assays support the submitted atypical-receptor relationships.	ACKR3 is G-protein independent and signals/traffics differently from canonical CXCRs; efficacy is ligand dependent.	aliases=Cxcl11 Ackr3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl11 cxcr3	Cxcl11 Cxcr3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl11%20Cxcr3; https://europepmc.org/search?query=Cxcl11%20Cxcr3; PMID:16847335 https://pubmed.ncbi.nlm.nih.gov/16847335/	human; mouse; vertebrate chemokine systems	direct binding and receptor activation	CXCL9, CXCL10, and CXCL11 directly bind and activate CXCR3; receptor mutagenesis and chemotaxis/calcium assays distinguish binding and activation determinants.	CXCR3 N-terminal sulfation and ligand-specific efficacy affect results.	aliases=Cxcl11 Cxcr3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl12 ackr3	Cxcl12 Ackr3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl12%20Ackr3; https://europepmc.org/search?query=Cxcl12%20Ackr3; PMID:31506383 https://pubmed.ncbi.nlm.nih.gov/31506383/	human; mouse; vertebrate chemokine systems	direct binding and beta-arrestin/scavenging activation	CXCL12 and CXCL11 are direct ACKR3/CXCR7 ligands; binding kinetics and beta-arrestin recruitment assays support the submitted atypical-receptor relationships.	ACKR3 is G-protein independent and signals/traffics differently from canonical CXCRs; efficacy is ligand dependent.	aliases=Cxcl12 Ackr3; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl12 cxcr4	Cxcl12 Cxcr4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl12%20Cxcr4; https://europepmc.org/search?query=Cxcl12%20Cxcr4; PMID:19837984 https://pubmed.ncbi.nlm.nih.gov/19837984/; PMID:39093700 https://pubmed.ncbi.nlm.nih.gov/39093700/	human; mouse; vertebrate chemokine systems	direct structural binding and G-protein activation	Mature CXCL12/SDF-1 binds CXCR4 in defined structural complexes and activates Gi-linked receptor signaling.	CXCL12 isoform/processing and glycosaminoglycan presentation can alter affinity and signaling.	aliases=Cxcl12 Cxcr4; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl13 ackr1	Cxcl13 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl13%20Ackr1; https://europepmc.org/search?query=Cxcl13%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl13 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl13 cxcr5	Cxcl13 Cxcr5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl13%20Cxcr5; https://europepmc.org/search?query=Cxcl13%20Cxcr5; PMID:33021505 https://pubmed.ncbi.nlm.nih.gov/33021505/	human; mouse; vertebrate chemokine systems	direct ligand binding and receptor activation	CXCL13 is the cognate agonist of CXCR5; N-terminal structure-function and receptor-activation assays support the exact pair.	Chemokine N-terminal processing and species-specific receptor pharmacology may alter potency.	aliases=Cxcl13 Cxcr5; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl16 cxcr6	Cxcl16 Cxcr6	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl16%20Cxcr6; https://europepmc.org/search?query=Cxcl16%20Cxcr6	mouse; human; exact construct/species dependent	direct chemokine-receptor relationship with source verification pending	Targeted exact-pair searches support CXCL16/CXCR6 as the cognate chemokine axis with receptor-dependent chemotaxis and adhesion biology.	Membrane-bound versus soluble CXCL16 and species/assay details require manual source confirmation; family-only hits were not treated as exact evidence.	aliases=Cxcl16 Cxcr6; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl2 ackr1	Cxcl2 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Ackr1; https://europepmc.org/search?query=Cxcl2%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl2 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl2 cxcr1	Cxcl2 Cxcr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Cxcr1; https://europepmc.org/search?query=Cxcl2%20Cxcr1	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl2 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl2 cxcr2	Cxcl2 Cxcr2	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Cxcr2; https://europepmc.org/search?query=Cxcl2%20Cxcr2	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl2 Cxcr2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl3 ackr1	Cxcl3 Ackr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl3%20Ackr1; https://europepmc.org/search?query=Cxcl3%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl3 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
cxcl3 cxcr1	Cxcl3 Cxcr1	needs_manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl3%20Cxcr1; https://europepmc.org/search?query=Cxcl3%20Cxcr1	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl3 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried
