pair_key	pair_label_canonical	cellchat_status	module20a_status	review_id	current_confidence	prior_notes
glu-slc1a2_gls grin1_grin2d	Glu-SLC1A2_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm1	Glu-SLC1A2_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm2	Glu-SLC1A2_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm3	Glu-SLC1A2_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm4	Glu-SLC1A2_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm5	Glu-SLC1A2_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm6	Glu-SLC1A2_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm7	Glu-SLC1A2_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls grm8	Glu-SLC1A2_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 gria1	Glu-SLC1A2_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 gria2	Glu-SLC1A2_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 gria3	Glu-SLC1A2_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 gria4	Glu-SLC1A2_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik1	Glu-SLC1A2_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik1_grik4	Glu-SLC1A2_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik1_grik5	Glu-SLC1A2_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik2	Glu-SLC1A2_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik2_grik4	Glu-SLC1A2_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik2_grik5	Glu-SLC1A2_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik3	Glu-SLC1A2_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik3_grik4	Glu-SLC1A2_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grik3_grik5	Glu-SLC1A2_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grin1_grin2a	Glu-SLC1A2_GLS2 GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grin1_grin2b	Glu-SLC1A2_GLS2 GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grin1_grin2c	Glu-SLC1A2_GLS2 GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grin1_grin2d	Glu-SLC1A2_GLS2 GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm1	Glu-SLC1A2_GLS2 Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm2	Glu-SLC1A2_GLS2 Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm3	Glu-SLC1A2_GLS2 Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm4	Glu-SLC1A2_GLS2 Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm5	Glu-SLC1A2_GLS2 Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm6	Glu-SLC1A2_GLS2 Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm7	Glu-SLC1A2_GLS2 Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a2_gls2 grm8	Glu-SLC1A2_GLS2 Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls gria1	Glu-SLC1A3_GLS Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls gria2	Glu-SLC1A3_GLS Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls gria3	Glu-SLC1A3_GLS Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls gria4	Glu-SLC1A3_GLS Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik1	Glu-SLC1A3_GLS Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik1_grik4	Glu-SLC1A3_GLS GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik1_grik5	Glu-SLC1A3_GLS GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik2	Glu-SLC1A3_GLS Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik2_grik4	Glu-SLC1A3_GLS GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik2_grik5	Glu-SLC1A3_GLS GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik3	Glu-SLC1A3_GLS Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik3_grik4	Glu-SLC1A3_GLS GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grik3_grik5	Glu-SLC1A3_GLS GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grin1_grin2a	Glu-SLC1A3_GLS GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grin1_grin2b	Glu-SLC1A3_GLS GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grin1_grin2c	Glu-SLC1A3_GLS GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grin1_grin2d	Glu-SLC1A3_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm1	Glu-SLC1A3_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm2	Glu-SLC1A3_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm3	Glu-SLC1A3_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm4	Glu-SLC1A3_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm5	Glu-SLC1A3_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm6	Glu-SLC1A3_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm7	Glu-SLC1A3_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls grm8	Glu-SLC1A3_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 gria1	Glu-SLC1A3_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 gria2	Glu-SLC1A3_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 gria3	Glu-SLC1A3_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 gria4	Glu-SLC1A3_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik1	Glu-SLC1A3_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik1_grik4	Glu-SLC1A3_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik1_grik5	Glu-SLC1A3_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik2	Glu-SLC1A3_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik2_grik4	Glu-SLC1A3_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik2_grik5	Glu-SLC1A3_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik3	Glu-SLC1A3_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik3_grik4	Glu-SLC1A3_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grik3_grik5	Glu-SLC1A3_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grin1_grin2a	Glu-SLC1A3_GLS2 GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grin1_grin2b	Glu-SLC1A3_GLS2 GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grin1_grin2c	Glu-SLC1A3_GLS2 GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grin1_grin2d	Glu-SLC1A3_GLS2 GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm1	Glu-SLC1A3_GLS2 Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm2	Glu-SLC1A3_GLS2 Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm3	Glu-SLC1A3_GLS2 Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm4	Glu-SLC1A3_GLS2 Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm5	Glu-SLC1A3_GLS2 Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm6	Glu-SLC1A3_GLS2 Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm7	Glu-SLC1A3_GLS2 Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a3_gls2 grm8	Glu-SLC1A3_GLS2 Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls gria1	Glu-SLC1A6_GLS Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls gria2	Glu-SLC1A6_GLS Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls gria3	Glu-SLC1A6_GLS Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls gria4	Glu-SLC1A6_GLS Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik1	Glu-SLC1A6_GLS Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik1_grik4	Glu-SLC1A6_GLS GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik1_grik5	Glu-SLC1A6_GLS GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik2	Glu-SLC1A6_GLS Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik2_grik4	Glu-SLC1A6_GLS GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik2_grik5	Glu-SLC1A6_GLS GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik3	Glu-SLC1A6_GLS Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik3_grik4	Glu-SLC1A6_GLS GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grik3_grik5	Glu-SLC1A6_GLS GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grin1_grin2a	Glu-SLC1A6_GLS GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grin1_grin2b	Glu-SLC1A6_GLS GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grin1_grin2c	Glu-SLC1A6_GLS GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grin1_grin2d	Glu-SLC1A6_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm1	Glu-SLC1A6_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm2	Glu-SLC1A6_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm3	Glu-SLC1A6_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm4	Glu-SLC1A6_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm5	Glu-SLC1A6_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm6	Glu-SLC1A6_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm7	Glu-SLC1A6_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls grm8	Glu-SLC1A6_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 gria1	Glu-SLC1A6_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 gria2	Glu-SLC1A6_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 gria3	Glu-SLC1A6_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 gria4	Glu-SLC1A6_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik1	Glu-SLC1A6_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik1_grik4	Glu-SLC1A6_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik1_grik5	Glu-SLC1A6_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik2	Glu-SLC1A6_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik2_grik4	Glu-SLC1A6_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik2_grik5	Glu-SLC1A6_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik3	Glu-SLC1A6_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik3_grik4	Glu-SLC1A6_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grik3_grik5	Glu-SLC1A6_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grin1_grin2a	Glu-SLC1A6_GLS2 GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grin1_grin2b	Glu-SLC1A6_GLS2 GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grin1_grin2c	Glu-SLC1A6_GLS2 GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grin1_grin2d	Glu-SLC1A6_GLS2 GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm1	Glu-SLC1A6_GLS2 Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm2	Glu-SLC1A6_GLS2 Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm3	Glu-SLC1A6_GLS2 Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm4	Glu-SLC1A6_GLS2 Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm5	Glu-SLC1A6_GLS2 Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm6	Glu-SLC1A6_GLS2 Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm7	Glu-SLC1A6_GLS2 Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a6_gls2 grm8	Glu-SLC1A6_GLS2 Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls gria1	Glu-SLC1A7_GLS Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls gria2	Glu-SLC1A7_GLS Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls gria3	Glu-SLC1A7_GLS Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls gria4	Glu-SLC1A7_GLS Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik1	Glu-SLC1A7_GLS Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik1_grik4	Glu-SLC1A7_GLS GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik1_grik5	Glu-SLC1A7_GLS GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik2	Glu-SLC1A7_GLS Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik2_grik4	Glu-SLC1A7_GLS GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik2_grik5	Glu-SLC1A7_GLS GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik3	Glu-SLC1A7_GLS Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik3_grik4	Glu-SLC1A7_GLS GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grik3_grik5	Glu-SLC1A7_GLS GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grin1_grin2a	Glu-SLC1A7_GLS GRIN1_GRIN2A	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grin1_grin2b	Glu-SLC1A7_GLS GRIN1_GRIN2B	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grin1_grin2c	Glu-SLC1A7_GLS GRIN1_GRIN2C	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grin1_grin2d	Glu-SLC1A7_GLS GRIN1_GRIN2D	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm1	Glu-SLC1A7_GLS Grm1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm2	Glu-SLC1A7_GLS Grm2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm3	Glu-SLC1A7_GLS Grm3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm4	Glu-SLC1A7_GLS Grm4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm5	Glu-SLC1A7_GLS Grm5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm6	Glu-SLC1A7_GLS Grm6	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm7	Glu-SLC1A7_GLS Grm7	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls grm8	Glu-SLC1A7_GLS Grm8	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 gria1	Glu-SLC1A7_GLS2 Gria1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 gria2	Glu-SLC1A7_GLS2 Gria2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 gria3	Glu-SLC1A7_GLS2 Gria3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 gria4	Glu-SLC1A7_GLS2 Gria4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik1	Glu-SLC1A7_GLS2 Grik1	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik1_grik4	Glu-SLC1A7_GLS2 GRIK1_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik1_grik5	Glu-SLC1A7_GLS2 GRIK1_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik2	Glu-SLC1A7_GLS2 Grik2	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik2_grik4	Glu-SLC1A7_GLS2 GRIK2_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik2_grik5	Glu-SLC1A7_GLS2 GRIK2_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik3	Glu-SLC1A7_GLS2 Grik3	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik3_grik4	Glu-SLC1A7_GLS2 GRIK3_GRIK4	cellchat_full	no		unreviewed	not_in_module20a_review_queue
glu-slc1a7_gls2 grik3_grik5	Glu-SLC1A7_GLS2 GRIK3_GRIK5	cellchat_full	no		unreviewed	not_in_module20a_review_queue
