pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
bmp4 acvr2a_bmpr1b	Bmp4 Acvr2a_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp4%20AND%20acvr2a_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp4%20AND%20acvr2a_bmpr1b;PMID:42234754 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:18436533 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=189; PubMed_hits=4; composite_component_search=yes
bmp4 acvr2b_bmpr1a	Bmp4 Acvr2b_Bmpr1a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp4%20AND%20acvr2b_bmpr1a;EuropePMC:https://europepmc.org/search?query=bmp4%20AND%20acvr2b_bmpr1a;PMID:37793513 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:18436533 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=222; PubMed_hits=6; composite_component_search=yes
bmp4 acvr2b_bmpr1b	Bmp4 Acvr2b_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp4%20AND%20acvr2b_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp4%20AND%20acvr2b_bmpr1b;PMID:37333824 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC);PMID:23180569 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=188; PubMed_hits=6; composite_component_search=yes
bmp6 bmpr1b_bmpr2	Bmp6 Bmpr1b_bmpr2	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp6%20AND%20bmpr1b_bmpr2;EuropePMC:https://europepmc.org/search?query=bmp6%20AND%20bmpr1b_bmpr2;PMID:37714133 (PubMed/Europe PMC);PMID:28886385 (PubMed/Europe PMC);PMID:29234727 (PubMed/Europe PMC);PMID:23285157 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=347; PubMed_hits=18; composite_component_search=yes
bmp7 acvr1_acvr2a	Bmp7 Acvr1_acvr2a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr1_acvr2a;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr1_acvr2a;PMID:28886385 (PubMed/Europe PMC);PMID:20567515 (PubMed/Europe PMC);PMID:35421361 (PubMed/Europe PMC);PMID:35421362 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=200; PubMed_hits=9; composite_component_search=yes
bmp7 acvr1_acvr2b	Bmp7 Acvr1_acvr2b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr1_acvr2b;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr1_acvr2b;PMID:24884710 (PubMed/Europe PMC);PMID:25883651 (PubMed/Europe PMC);PMID:32708289 (PubMed/Europe PMC);PMID:39856558 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=176; PubMed_hits=6; composite_component_search=yes
bmp7 acvr1_bmpr2	Bmp7 Acvr1_bmpr2	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr1_bmpr2;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr1_bmpr2;PMID:31683698 (PubMed/Europe PMC);PMID:31591384 (PubMed/Europe PMC);PMID:32954268 (PubMed/Europe PMC);PMID:29915186 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=348; PubMed_hits=11; composite_component_search=yes
bmp7 acvr2a_bmpr1a	Bmp7 Acvr2a_Bmpr1a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr2a_bmpr1a;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr2a_bmpr1a;PMID:39383164 (PubMed/Europe PMC);PMID:38678558 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=197; PubMed_hits=5; composite_component_search=yes
bmp7 acvr2a_bmpr1b	Bmp7 Acvr2a_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr2a_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr2a_bmpr1b;PMID:17004110 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:18436533 (PubMed/Europe PMC);PMID:20739376 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=171; PubMed_hits=4; composite_component_search=yes
bmp7 acvr2b_bmpr1a	Bmp7 Acvr2b_Bmpr1a	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr2b_bmpr1a;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr2b_bmpr1a;PMID:18780779 (PubMed/Europe PMC);PMID:18436533 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC);PMID:20739376 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=190; PubMed_hits=5; composite_component_search=yes
bmp7 acvr2b_bmpr1b	Bmp7 Acvr2b_Bmpr1b	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20acvr2b_bmpr1b;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20acvr2b_bmpr1b;PMID:35088383 (PubMed/Europe PMC);PMID:38669760 (PubMed/Europe PMC);PMID:18780779 (PubMed/Europe PMC);PMID:17004110 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=171; PubMed_hits=7; composite_component_search=yes
bmp7 bmpr1a_bmpr2	Bmp7 Bmpr1a_bmpr2	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20bmpr1a_bmpr2;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20bmpr1a_bmpr2;PMID:30246251 (PubMed/Europe PMC);PMID:28600394 (PubMed/Europe PMC);PMID:24184314 (PubMed/Europe PMC);PMID:35421361 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=637; PubMed_hits=31; composite_component_search=yes
bmp7 bmpr1b_bmpr2	Bmp7 Bmpr1b_bmpr2	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=bmp7%20AND%20bmpr1b_bmpr2;EuropePMC:https://europepmc.org/search?query=bmp7%20AND%20bmpr1b_bmpr2;PMID:28886385 (PubMed/Europe PMC);PMID:29234727 (PubMed/Europe PMC);PMID:28756206 (PubMed/Europe PMC);PMID:24908616 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary BMP literature supports ligand binding/signaling through the submitted type-I/type-II receptor complex.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=507; PubMed_hits=25; composite_component_search=yes
btla tnfrsf14	Btla Tnfrsf14	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=btla%20AND%20tnfrsf14;EuropePMC:https://europepmc.org/search?query=btla%20AND%20tnfrsf14;PMID:33030400 (PubMed/Europe PMC);PMID:38831106 (PubMed/Europe PMC);PMID:38676311 (PubMed/Europe PMC);PMID:34532285 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary immune-adhesion/co-inhibitory literature supports BTLA-HVEM/TNFRSF14 engagement and signaling.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=861; PubMed_hits=47; composite_component_search=no
c1qb c1qbp	C1qb C1qbp	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c1qb%20AND%20c1qbp;EuropePMC:https://europepmc.org/search?query=c1qb%20AND%20c1qbp;PMID:32887899 (PubMed/Europe PMC);PMID:19029902 (PubMed/Europe PMC);PMID:34497421 (PubMed/Europe PMC);PMID:31974159 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary binding/cell-surface literature supports C1q engagement of C1QBP/gC1qR.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=140; PubMed_hits=1; composite_component_search=no
cadm1 crtam	Cadm1 Crtam	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=cadm1%20AND%20crtam;EuropePMC:https://europepmc.org/search?query=cadm1%20AND%20crtam;PMID:24687959 (PubMed/Europe PMC);PMID:36720375 (PubMed/Europe PMC);PMID:40399107 (PubMed/Europe PMC);PMID:19799932 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary cell-adhesion literature supports the submitted CADM/SynCAM heterophilic interaction.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=116; PubMed_hits=10; composite_component_search=no
cadm3 cadm1	Cadm3 Cadm1	promote_candidate	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=cadm3%20AND%20cadm1;EuropePMC:https://europepmc.org/search?query=cadm3%20AND%20cadm1;PMID:33397712 (PubMed/Europe PMC);PMID:33889941 (PubMed/Europe PMC);PMID:21456004 (PubMed/Europe PMC);PMID:23825401 (PubMed/Europe PMC)	human and mouse/mixed primary literature where reported	direct_primary_binding_activation_or_adhesion	Primary cell-adhesion literature supports the submitted CADM/SynCAM heterophilic interaction.	Species, receptor stoichiometry, and signaling outcome vary; composite rows denote receptor complexes and are not independent simple receptor edges.	PubMed and Europe PMC searched; exact symbols plus official/historical aliases and protein names; mature/processed/cleaved ligand forms; receptor subunits, heterodimers, holoreceptors, and co-receptors; structure, binding, activation, adhesion, receptor-dependent function, and citation-trail leads screened; family/database/expression/pathway evidence not transferred to exact pair; EuropePMC_hits=121; PubMed_hits=8; composite_component_search=no
