pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
wnt11 musk	Wnt11 Musk	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/19285469/;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt11%22%20AND%20%22musk%22;https://europepmc.org/search?query=%22wnt11%22%20AND%20%22musk%22	zebrafish	direct ectodomain binding; receptor-dependent synapse/axon function	Wnt11r bound the zebrafish Unplugged/MuSK extracellular CRD in vitro and in tissue, with genetic and Dvl-dependent evidence for neuromuscular prepatterning and axon guidance.	Evidence is zebrafish Wnt11r and MuSK/Unplugged; mammalian WNT11-MUSK equivalence is not assumed.	aliases=official symbols, historical names, common protein names, and receptor aliases screened;processed_forms=mature/secreted/cleaved ligand forms and relevant peptide products screened;complexes=receptor subunits, holoreceptors, co-receptors, heterodimers, and receptor reconstitution screened;assays=binding, activation, adhesion, receptor-dependent function, structures, and citation trails screened;PubMed=exact and alias-expanded searches;EuropePMC=exact and full-text-oriented alias-expanded searches;negative=expression, pathway, family, database, co-mention, and noncognate findings were not transferred;exact_pair=wnt11 musk
wnt3a fzd2_lrp6	Wnt3a Fzd2_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD2 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd4_lrp6	Wnt3a Fzd4_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD4 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd5_lrp6	Wnt3a Fzd5_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://europepmc.org/article/MED/25605717;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22	human/mouse	direct FZD binding;functional LRP6 activation	Primary WNT-FZD mapping tested WNT3A with FZD5 in engineered cells and observed canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	Cell-context dependent; endogenous/expressed LRP6 rather than purified ternary complex for this exact FZD.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt3a fzd8_lrp6	Wnt3a Fzd8_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/20093360/;https://europepmc.org/article/MED/20093360;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22	mouse/human proteins	direct ternary-complex reconstitution;binding;functional inhibition	Purified FZD8 CRD, WNT3A and LRP6 extracellular domains formed a WNT3A-mediated ternary complex, with direct WNT3A-LRP6 binding and receptor-fragment inhibition of beta-catenin signaling.	Soluble extracellular fragments do not establish every full-length cellular stoichiometry or tissue context.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a fzd2	Wnt5a Fzd2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/31907106/;https://europepmc.org/article/MED/31907106;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd2%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd2%22	human	direct binding;receptor-dependent signaling	Primary breast-cancer-cell work reported WNT5A/B binding to FZD2 and showed FZD2-dependent noncanonical pathway effects.	Cancer-cell context and mixed WNT5A/B experiments; not SCI-specific.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a fzd4	Wnt5a Fzd4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/25424568/;https://europepmc.org/article/MED/25424568;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd4%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd4%22	mouse/human cells	receptor-dependent function;WNT-FZD signaling	Primary neuronal work identified FZD4 as a WNT5A receptor required for activity-independent dendrite morphogenesis.	Functional receptor assignment is context-specific; direct purified binding was not the central assay.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a fzd5	Wnt5a Fzd5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/29930766/;https://europepmc.org/article/MED/29930766;https://pubmed.ncbi.nlm.nih.gov/35295855/;https://europepmc.org/article/MED/35295855;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd5%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd5%22	human	direct binding;receptor-dependent signaling	Primary studies reported WNT5A binding to FZD5 by surface plasmon resonance and FZD5-dependent anti-proliferative/pro-apoptotic effects.	Cancer/stem-like cell contexts; exact LRP5 composite evidence was not transferred.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a fzd7	Wnt5a Fzd7	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/33200805/;https://europepmc.org/article/MED/33200805;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd7%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd7%22	human	receptor-dependent function	Primary pancreatic-cancer-cell work found recombinant WNT5A effects on ABCG2 were inhibited by FZD7 silencing or FZD7 inhibitors.	Pathway/functional rather than purified binding assay; cancer-context dependent.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a lrp6	Wnt5a Lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/19056682/;https://europepmc.org/article/MED/19056682;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22lrp6%22	mouse/Xenopus	direct physical interaction;functional modulation	Primary work showed WNT5A physically associates with LRP6-Fc and that LRP6 extracellular domains inhibit noncanonical WNT5A signaling.	LRP6 is inhibitory/modulatory in this context; no FZD subunit is specified.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a ror2	Wnt5a Ror2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/12839624/;https://europepmc.org/article/MED/12839624;https://pubmed.ncbi.nlm.nih.gov/18615587/;https://europepmc.org/article/MED/18615587;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22ror2%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22ror2%22	mouse/Xenopus/human	direct CRD binding;activation;receptor-dependent function	Primary studies showed WNT5A binds the ROR2 cysteine-rich domain, activates ROR2/JNK or ROR2 phosphorylation, and produces ROR2-dependent phenotypes.	Noncanonical outputs vary by context; FZD co-receptor participation can coexist.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt5a ryk	Wnt5a Ryk	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/29930766/;https://europepmc.org/article/MED/29930766;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22ryk%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22ryk%22	human	direct binding;receptor-dependent function	Primary prostate-cancer work measured WNT5A binding to RYK by surface plasmon resonance and found RYK knockdown altered WNT5A-dependent apoptosis.	Cancer-cell context; no universal WNT5A-RYK mechanism established.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt7a fzd5_lrp6	Wnt7a Fzd5_lrp6	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/12857724/;https://europepmc.org/article/MED/12857724;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22	rat	receptor-complex functional signaling;LRP6 dependence	Primary PC12-cell work identified a WNT7A-responsive FZD5-LRP6 receptor complex with beta-catenin stabilization and TCF reporter activation antagonized by DKK proteins.	Rat PC12/autocrine context; functional complex rather than purified structural reconstitution.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt7b fzd10_lrp5	Wnt7b Fzd10_lrp5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt7b%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22	mouse/human cell systems	direct cell-surface binding;co-receptor-dependent canonical activation	Primary work showed WNT7B binding to FZD10 and cooperative canonical activation when FZD10 and LRP5 were coexpressed, with TOPFLASH signaling.	Cell/tissue-context dependent and specifically supports LRP5, not the analogous LRP6 edge.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
wnt7b fzd1_lrp5	Wnt7b Fzd1_lrp5	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt7b%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22	mouse/human cell systems	direct cell-surface binding;co-receptor-dependent canonical activation	Primary work showed WNT7B binding to FZD1 and cooperative canonical activation when FZD1 and LRP5 were coexpressed, with TOPFLASH signaling.	Cell/tissue-context dependent and specifically supports LRP5, not the analogous LRP6 edge.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
xcl1 xcr1	Xcl1 Xcr1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/19913446/;https://europepmc.org/article/MED/19913446;https://pubmed.ncbi.nlm.nih.gov/20541533/;https://europepmc.org/article/MED/20541533;https://pubmed.ncbi.nlm.nih.gov/39565315/;https://europepmc.org/article/MED/39565315;https://pubmed.ncbi.nlm.nih.gov/?term=%22xcl1%22%20AND%20%22xcr1%22;https://europepmc.org/search?query=%22xcl1%22%20AND%20%22xcr1%22	human/mouse	direct ligand-receptor binding;activation;structure	Primary immunology and structural studies identify XCL1/lymphotactin/SCM-1alpha as the selective XCR1/GPR5 ligand, show chemotaxis and cDC1 function, and resolve an XCL1-XCR1 activation complex.	Chemokine activation is species/conformation dependent; the structure uses engineered XCL1 CC3.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence.
