pair_key	pair_label_canonical	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
jag1 notch4	Jag1 Notch4	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=jag1+notch4;https://pubmed.ncbi.nlm.nih.gov/42552235/;https://pubmed.ncbi.nlm.nih.gov/41946652/;https://pubmed.ncbi.nlm.nih.gov/41734827/;https://europepmc.org/search?query=jag1+notch4;https://europepmc.org/article/MED/42552235;https://europepmc.org/article/MED/41946652;https://europepmc.org/article/MED/41734827	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=jag1,JAG1,Jagged1; receptor_aliases=notch4,NOTCH4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
jag2 notch1	Jag2 Notch1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=jag2+notch1;https://pubmed.ncbi.nlm.nih.gov/42447766/;https://pubmed.ncbi.nlm.nih.gov/41946652/;https://pubmed.ncbi.nlm.nih.gov/41833491/;https://europepmc.org/search?query=jag2+notch1;https://europepmc.org/article/MED/42447766;https://europepmc.org/article/MED/41946652;https://europepmc.org/article/MED/41833491	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=jag2,JAG2,Jagged2; receptor_aliases=notch1,NOTCH1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
jag2 notch2	Jag2 Notch2	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=jag2+notch2;https://pubmed.ncbi.nlm.nih.gov/41946652/;https://pubmed.ncbi.nlm.nih.gov/40925231/;https://pubmed.ncbi.nlm.nih.gov/40002854/;https://europepmc.org/search?query=jag2+notch2;https://europepmc.org/article/MED/41946652;https://europepmc.org/article/MED/40925231;https://europepmc.org/article/MED/40002854	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=jag2,JAG2,Jagged2; receptor_aliases=notch2,NOTCH2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
jag2 notch3	Jag2 Notch3	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=jag2+notch3;https://pubmed.ncbi.nlm.nih.gov/41916520/;https://pubmed.ncbi.nlm.nih.gov/41274504/;https://pubmed.ncbi.nlm.nih.gov/40925231/;https://europepmc.org/search?query=jag2+notch3;https://europepmc.org/article/MED/41916520;https://europepmc.org/article/MED/41274504;https://europepmc.org/article/MED/40925231	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=jag2,JAG2,Jagged2; receptor_aliases=notch3,NOTCH3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
leap2 ghsr	Leap2 Ghsr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=leap2+ghsr;https://pubmed.ncbi.nlm.nih.gov/42431255/;https://pubmed.ncbi.nlm.nih.gov/42277455/;https://pubmed.ncbi.nlm.nih.gov/42090839/;https://europepmc.org/search?query=leap2+ghsr;https://europepmc.org/article/MED/42431255;https://europepmc.org/article/MED/42277455;https://europepmc.org/article/MED/42090839	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=leap2,LEAP2,liver expressed antimicrobial peptide 2; receptor_aliases=ghsr,GHSR; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
lta tnfrsf1a	Lta Tnfrsf1a	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=lta+tnfrsf1a;https://pubmed.ncbi.nlm.nih.gov/41257035/;https://pubmed.ncbi.nlm.nih.gov/39816079/;https://pubmed.ncbi.nlm.nih.gov/39044282/;https://europepmc.org/search?query=lta+tnfrsf1a;https://europepmc.org/article/MED/41257035;https://europepmc.org/article/MED/39816079;https://europepmc.org/article/MED/39044282	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=lta,LTA,lymphotoxin alpha,TNF beta; receptor_aliases=tnfrsf1a,TNFRSF1A; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
lta tnfrsf1b	Lta Tnfrsf1b	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=lta+tnfrsf1b;https://pubmed.ncbi.nlm.nih.gov/38539900/;https://pubmed.ncbi.nlm.nih.gov/37903821/;https://pubmed.ncbi.nlm.nih.gov/34595982/;https://europepmc.org/search?query=lta+tnfrsf1b;https://europepmc.org/article/MED/38539900;https://europepmc.org/article/MED/37903821;https://europepmc.org/article/MED/34595982	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=lta,LTA,lymphotoxin alpha,TNF beta; receptor_aliases=tnfrsf1b,TNFRSF1B; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
ngf ngfr	Ngf Ngfr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ngf+ngfr;https://pubmed.ncbi.nlm.nih.gov/42470801/;https://pubmed.ncbi.nlm.nih.gov/42394629/;https://pubmed.ncbi.nlm.nih.gov/42362096/;https://europepmc.org/search?query=ngf+ngfr;https://europepmc.org/article/MED/42470801;https://europepmc.org/article/MED/42394629;https://europepmc.org/article/MED/42362096	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=ngf,NGF,nerve growth factor; receptor_aliases=ngfr,NGFR; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
ngf ntrk1	Ngf Ntrk1	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ngf+ntrk1;https://pubmed.ncbi.nlm.nih.gov/42496425/;https://pubmed.ncbi.nlm.nih.gov/42078922/;https://pubmed.ncbi.nlm.nih.gov/42033181/;https://europepmc.org/search?query=ngf+ntrk1;https://europepmc.org/article/MED/42496425;https://europepmc.org/article/MED/42078922;https://europepmc.org/article/MED/42033181	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=ngf,NGF,nerve growth factor; receptor_aliases=ntrk1,NTRK1; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
nrtn gfra2_ret	Nrtn Gfra2_ret	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=nrtn+gfra2_ret;https://pubmed.ncbi.nlm.nih.gov/39988080/;https://europepmc.org/search?query=nrtn+gfra2_ret;https://europepmc.org/article/MED/39988080	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=nrtn,NRTN,neurturin; receptor_aliases=gfra2 ret,GFRA2 RET,alpha beta,heterodimer,alphagfra2 betaret; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
ntf3 ngfr	Ntf3 Ngfr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ntf3+ngfr;https://pubmed.ncbi.nlm.nih.gov/41959252/;https://pubmed.ncbi.nlm.nih.gov/41905364/;https://pubmed.ncbi.nlm.nih.gov/36834612/;https://europepmc.org/search?query=ntf3+ngfr;https://europepmc.org/article/MED/41959252;https://europepmc.org/article/MED/41905364;https://europepmc.org/article/MED/36834612	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=ntf3,NTF3,NT 3,neurotrophin 3; receptor_aliases=ngfr,NGFR; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
ntf5 ngfr	Ntf5 Ngfr	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=ntf5+ngfr;https://pubmed.ncbi.nlm.nih.gov/36834612/;https://pubmed.ncbi.nlm.nih.gov/31921482/;https://pubmed.ncbi.nlm.nih.gov/31392756/;https://europepmc.org/search?query=ntf5+ngfr;https://europepmc.org/article/MED/36834612;https://europepmc.org/article/MED/31921482;https://europepmc.org/article/MED/31392756	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=ntf5,NTF5,NT 4,NT 4 5,neurotrophin 4; receptor_aliases=ngfr,NGFR; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
pdgfa pdgfra	Pdgfa Pdgfra	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=pdgfa+pdgfra;https://pubmed.ncbi.nlm.nih.gov/42074283/;https://pubmed.ncbi.nlm.nih.gov/41407382/;https://pubmed.ncbi.nlm.nih.gov/41269996/;https://europepmc.org/search?query=pdgfa+pdgfra;https://europepmc.org/article/MED/42074283;https://europepmc.org/article/MED/41407382;https://europepmc.org/article/MED/41269996	mouse; human; source-dependent primary systems	primary direct binding, activation, adhesion, or receptor-dependent function	Expanded alias-, processed-form-, complex-, and citation-aware searches identified pair-specific primary literature consistent with the submitted ligand–receptor interaction; the cited PubMed/Europe PMC records require final species and assay-level curation.	Evidence is source- and assay-dependent; SCI relevance, exact isoform/complex composition, and species transfer were not assumed from expression, pathway, database, or family-level hits.	aliases=pdgfa,PDGFA,PDGF AA,platelet derived growth factor A; receptor_aliases=pdgfra,PDGFRA; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted.
