pair_key	pair_label_canonical	final_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	audit_notes
wnt11 musk	Wnt11 Musk	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/19285469/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2671566/	zebrafish Wnt11r and Unplugged/MuSK	CRD-dependent ectodomain binding; receptor-dependent synapse and axon function	The primary zebrafish study showed Wnt11r binding to the Unplugged/MuSK extracellular CRD in vitro and in tissue, with genetic and Dvl-dependent neuromuscular and axon-guidance phenotypes.	This is zebrafish Wnt11r-Unplugged/MuSK evidence; it does not establish mammalian WNT11-MUSK equivalence, full-length stoichiometry, or a purified mammalian complex.	Exact species-qualified pair verified; do not silently generalize the zebrafish orthologs to mammals.
wnt3a fzd2_lrp6	Wnt3a Fzd2_lrp6	retain_low	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4358105/;https://doi.org/10.1074/jbc.M114.612648	human WNT3A with engineered mammalian FZD2 cells; endogenous LRP5/6	FZD-CRD binding; cell-based canonical signaling with LRP6 phosphorylation	The primary mapping study directly measured WNT3A binding to FZD2 and observed FZD2-dependent canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	The exact FZD2-LRP6 ternary edge was not purified or isolated; endogenous LRP5/6 is present, so LRP6-specific complex scope is unresolved.	Retain as a real WNT3A-FZD2 functional edge, but do not promote the submitted LRP6-specific composite without a receptor-specific reconstitution or perturbation.
wnt3a fzd4_lrp6	Wnt3a Fzd4_lrp6	retain_low	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4358105/;https://doi.org/10.1074/jbc.M114.612648	human WNT3A with engineered mammalian FZD4 cells; endogenous LRP5/6	FZD-CRD binding; cell-based canonical signaling with LRP6 phosphorylation	The primary mapping study directly measured WNT3A binding to FZD4 and observed FZD4-dependent canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	The exact FZD4-LRP6 ternary edge was not purified or isolated; endogenous LRP5/6 is present, so LRP6-specific complex scope is unresolved.	Retain as a real WNT3A-FZD4 functional edge, but do not promote the submitted LRP6-specific composite without a receptor-specific reconstitution or perturbation.
wnt3a fzd5_lrp6	Wnt3a Fzd5_lrp6	retain_low	https://pubmed.ncbi.nlm.nih.gov/25605717/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4358105/;https://doi.org/10.1074/jbc.M114.612648	human WNT3A with engineered mammalian FZD5 cells; endogenous LRP5/6	FZD-CRD binding; cell-based canonical signaling with LRP6 phosphorylation	The primary mapping study directly measured WNT3A binding to FZD5 and observed FZD5-dependent canonical signaling with LRP6 phosphorylation and beta-catenin stabilization.	The exact FZD5-LRP6 ternary edge was not purified or isolated; endogenous LRP5/6 is present, so LRP6-specific complex scope is unresolved.	Retain as a real WNT3A-FZD5 functional edge, but do not promote the submitted LRP6-specific composite without a receptor-specific reconstitution or perturbation.
wnt3a fzd8_lrp6	Wnt3a Fzd8_lrp6	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/20093360/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2838336/;https://doi.org/10.1074/jbc.M109.092130	mouse FZD8 CRD, human LRP6 extracellular domain, and purified WNT3A	purified ternary-complex reconstitution; direct binding; functional inhibition	The primary study reconstituted a Fz8 CRD-Wnt3a-LRP6 ternary complex with purified proteins, measured direct Wnt3a-LRP6 binding, and showed receptor-fragment inhibition of Wnt/beta-catenin signaling.	Soluble extracellular fragments do not establish every full-length cellular stoichiometry or tissue-specific receptor arrangement.	Exact WNT3A-FZD8-LRP6 complex scope and assay type verified.
wnt5a fzd2	Wnt5a Fzd2	retain_low	https://pubmed.ncbi.nlm.nih.gov/31907106/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7851528/;https://doi.org/10.3727/096504020X15783052025051	human breast cancer cells	co-immunoprecipitation; receptor-dependent stemness and pathway function	The primary study linked FZD2 to Wnt5a/b binding by co-immunoprecipitation and showed FZD2-dependent breast-cancer stemness, migration, and oncogenic pathway effects.	The ligand immunoblot/description combines WNT5A and WNT5B, so WNT5A-specific binding is not cleanly separated; no purified affinity assay was provided.	Real FZD2-WNT5-family evidence, but retain low until WNT5A is distinguished from WNT5B in the primary assay.
wnt5a fzd4	Wnt5a Fzd4	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/25424568/;https://doi.org/10.1002/dneu.22250	rat primary hippocampal neurons with mouse/rat Wnt5a-Fzd4 reagents	receptor-dependent dendrite function; pathway blockade	The primary study identified Fzd4 as the receptor signaling downstream of Wnt5a in primary hippocampal neurons and showed Fzd4-dependent dendrite branching and growth.	The central evidence is functional and autocrine/cell-context dependent rather than purified ligand-receptor binding.	Exact Wnt5a-Fzd4 functional assignment verified; assay is rat neuronal culture, not direct biophysical binding.
wnt5a fzd5	Wnt5a Fzd5	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/29930766/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6007469/;https://pubmed.ncbi.nlm.nih.gov/35295855/;https://pmc.ncbi.nlm.nih.gov/articles/PMC8919396/	human prostate cancer cells and human endometrial mesenchymal stem-like cells	direct SPR binding; receptor-dependent proliferation, apoptosis, and self-renewal function	Primary studies detected WNT5A binding to FZD5 by surface plasmon resonance and linked FZD5 to WNT5A-dependent prostate-cell apoptosis/proliferation and endometrial stem-like-cell function.	The SPR response required relatively high concentrations and the functional contexts are cancer or endometrial stem-like cells; the LRP5 result is a separate composite scope, not part of the simple pair key.	Exact WNT5A-FZD5 pair verified; keep the optional LRP5 co-receptor annotation separate from the FZD5 edge.
wnt5a fzd7	Wnt5a Fzd7	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/33200805/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7705994/;https://doi.org/10.3892/mmr.2020.11690	human Capan-2 pancreatic cancer cells	receptor-dependent expression, drug-resistance, and survival function	Recombinant human WNT5A increased ABCG2 and gemcitabine resistance, while FZD7 silencing or FZD7 inhibition blocked the response in Capan-2 cells.	The evidence is an indirect functional receptor assignment in a pancreatic-cancer model, not purified binding or a general tissue-independent mechanism.	Exact WNT5A-FZD7 perturbation relationship verified; retain the cancer-context limitation.
wnt5a lrp6	Wnt5a Lrp6	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/19056682/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2633404/;https://doi.org/10.1091/mbc.e08-07-0711	mouse fibroblast/HEK systems plus Xenopus and mouse developmental assays	direct physical association; extracellular decoy/inhibitory receptor function	The primary study showed Wnt5a association with Lrp6-Fc and found that Lrp6 extracellular domains inhibited Wnt5a-Rac1 noncanonical signaling in vitro and in vivo.	LRP6 is inhibitory or modulatory here rather than a demonstrated productive canonical Wnt5a receptor; no FZD subunit is specified in this pair.	Exact Wnt5a-Lrp6 physical interaction verified; preserve the unusual inhibitory/decoy-like receptor context.
wnt5a ror2	Wnt5a Ror2	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/12839624/;https://pubmed.ncbi.nlm.nih.gov/18615587/;https://doi.org/10.1046/j.1365-2443.2003.00662.x;https://doi.org/10.1002/jcb.21848	mouse and Xenopus developmental systems; human U2OS osteoblasts and human mesenchymal stem cells	CRD binding; receptor dimerization and phosphorylation; receptor-dependent function	Primary studies showed WNT5A binding to the ROR2 cysteine-rich domain, ROR2 activation/homodimerization and phosphorylation, and ROR2-dependent JNK, bone, and osteoblast phenotypes.	Noncanonical outputs vary by cell type and FZD co-receptor participation can coexist; one study used overexpressed or domain constructs.	Exact WNT5A-ROR2 pair, binding domain, activation assays, and species range verified.
wnt5a ryk	Wnt5a Ryk	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/29930766/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6007469/;https://doi.org/10.18632/oncotarget.25551	human prostate cancer cells	direct SPR binding; receptor-dependent apoptosis/proliferation function	The primary prostate-cancer study detected WNT5A binding to RYK by surface plasmon resonance and showed that RYK knockdown altered WNT5A-dependent apoptosis/proliferation.	Binding required high concentrations and the study concludes that WNT5A can bind FZD5 or RYK at the tested site rather than establishing a universal RYK-FZD5 co-receptor complex.	Exact WNT5A-RYK pair verified; do not transfer the source's separate FZD5 result into this RYK edge.
wnt7a fzd5_lrp6	Wnt7a Fzd5_lrp6	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/12857724/;https://doi.org/10.1074/jbc.M300191200	rat PC12 cells with human WNT7A and FZD5/LRP constructs	functional receptor-complex signaling; beta-catenin stability and TCF reporter activation	The primary PC12 study identified a WNT7A-responsive FZD5-LRP6 complex: WNT7A/FZD5 increased beta-catenin stability and TCF reporter activity, and LRP6 antagonism by DKK proteins modulated the response.	This is a cell-based functional complex assignment, not purified ternary binding or a universal in vivo stoichiometry; both LRP5 and LRP6 could amplify responses when overexpressed.	Exact FZD5-LRP6 functional scope is supported by endogenous LRP6 in PC12 cells; keep the rat-cell context and LRP5 caveat.
wnt7b fzd10_lrp5	Wnt7b Fzd10_lrp5	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://pmc.ncbi.nlm.nih.gov/articles/PMC1140585/;https://doi.org/10.1128/MCB.25.12.5022-5030.2005	mouse lung/vascular biology and mouse/human engineered cell systems	direct cell-surface binding; LRP5-dependent canonical activation	The primary study showed Wnt7b binding to Fzd10 and cooperative canonical signaling when Fzd10 and LRP5 were coexpressed, with TOPFLASH and beta-catenin readouts.	The receptor-complex result is cell-context dependent and specifically supports LRP5, not the analogous LRP6 edge; full-length ternary stoichiometry was not purified.	Exact Wnt7b-Fzd10-LRP5 scope verified.
wnt7b fzd1_lrp5	Wnt7b Fzd1_lrp5	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://pmc.ncbi.nlm.nih.gov/articles/PMC1140585/;https://doi.org/10.1128/MCB.25.12.5022-5030.2005	mouse lung/vascular biology and mouse/human engineered cell systems	direct cell-surface binding; LRP5-dependent canonical activation	The primary study showed Wnt7b binding to Fzd1 and cooperative canonical signaling when Fzd1 and LRP5 were coexpressed, with TOPFLASH and beta-catenin readouts.	The receptor-complex result is cell-context dependent and specifically supports LRP5, not the analogous LRP6 edge; full-length ternary stoichiometry was not purified.	Exact Wnt7b-Fzd1-LRP5 scope verified.
xcl1 xcr1	Xcl1 Xcr1	approve_candidate	https://pubmed.ncbi.nlm.nih.gov/19913446/;https://pubmed.ncbi.nlm.nih.gov/20541533/;https://pubmed.ncbi.nlm.nih.gov/39565315/;https://pmc.ncbi.nlm.nih.gov/articles/PMC11621518/;https://doi.org/10.1073/pnas.2405732121	human and mouse immune systems; human XCR1 structure with engineered XCL1 CC3	selective chemokine binding; chemotaxis and activation; cryo-EM structure	Primary immunology studies identified XCL1 as the selective XCR1 ligand and showed cDC1 chemotaxis/function in mouse and human systems; the structural study resolved human XCR1-Gi bound to engineered XCL1 CC3.	Chemokine activity depends on XCL1 conformation and species; the structure uses engineered XCL1 CC3 rather than native full-length XCL1.	Exact XCL1-XCR1 pair, selective receptor scope, species support, and structure/activation assay were verified.
