decision_id	module	integration_id	queue_key	promotion_id	review_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	target_graph_modules	module_route	priority_tier	queue_state	search_lane	promotion_scope	promotion_class	promotion_confidence	evidence_confidence_tier	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	disposition	primary_citation	corroborating_citation	primary_and_corroborating_citations	source_registry	source_record_id	source_registries	source_record_ids	source_exportable	module_stage_status	screening_decision	context_retention_status	module_fit_status	module_owner_review_status	candidate_for_later_materialization	canonical_materialization_allowed	decision_basis	regulatory_role	role_subcategory	canonical_tf_eligible	module_context_eligible	noncanonical_context_candidate	materialization_status	regulator_role_class	canonical_role_status	sci_context_status	sci_context_required	materialization_lane	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_promotion_lane
PTF-SCREEN-PTF-MODULE-20B-000466	20B	PTF-MODULE-20B-000466	ebf2|actr2|mouse	public_tf_comprehensive_580	tflink_source_ebf2_actr2_mouse_tflink_mouse_000920_b3f362af9f8d	ebf2	Ebf2	Ebf2	Actr2	mouse	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/			TFLink	tflink:mouse:000920:b3f362af9f8d	TFLink	tflink:mouse:000920:b3f362af9f8d	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	sequence_specific_tf_high_throughput_binding_association	pending	true	false	pending_module_owner_approval	canonical_sequence_specific_tf	canonical_tf	non_sci_transferable_context	true	canonical_tf_regulon_candidate	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L2_CNS_context	L0_no_context_evidence	component_only	Mouse Ebf2 was independently localized to developing spinal-cord motor neurons, establishing spinal-cord-tissue regulator-component context. Mouse Actr2 was independently measured in the mouse brain atlas, establishing CNS target-component context. No Ebf2-to-Actr2 context was established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000467	20B	PTF-MODULE-20B-000467	ebna1bp2/ebp2|col2a1|human	public_tf_comprehensive_581	tflink_source_ebna1bp2/ebp2_col2a1_human_tflink_human_001349_6cc9107e7619	ebna1bp2/ebp2	EBNA1BP2/EBP2	EBNA1BP2	COL2A1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001349:6cc9107e7619	TFLink	tflink:human:001349:6cc9107e7619	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBNA1BP2/EBP2 has HPA tissue and brain-atlas representation including spinal cord, establishing L3 regulator-component context. Human COL2A1 has direct HPA spinal-cord tissue representation, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EBNA1BP2-to-COL2A1 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000468	20B	PTF-MODULE-20B-000468	ebna1bp2/ebp2|dag1|human	public_tf_comprehensive_582	tflink_source_ebna1bp2/ebp2_dag1_human_tflink_human_001349_6cc9107e7619	ebna1bp2/ebp2	EBNA1BP2/EBP2	EBNA1BP2	DAG1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001349:6cc9107e7619	TFLink	tflink:human:001349:6cc9107e7619	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBNA1BP2/EBP2 has HPA tissue and brain-atlas representation including spinal cord, establishing L3 regulator-component context. Human DAG1 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EBNA1BP2-to-DAG1 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000469	20B	PTF-MODULE-20B-000469	ebna1bp2/ebp2|dip2a|human	public_tf_comprehensive_583	tflink_source_ebna1bp2/ebp2_dip2a_human_tflink_human_001349_6cc9107e7619	ebna1bp2/ebp2	EBNA1BP2/EBP2	EBNA1BP2	DIP2A	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001349:6cc9107e7619	TFLink	tflink:human:001349:6cc9107e7619	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBNA1BP2/EBP2 has HPA tissue and brain-atlas representation including spinal cord, establishing L3 regulator-component context. Human DIP2A has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EBNA1BP2-to-DIP2A mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000470	20B	PTF-MODULE-20B-000470	ebna1bp2/ebp2|efna5|human	public_tf_comprehensive_584	tflink_source_ebna1bp2/ebp2_efna5_human_tflink_human_001349_6cc9107e7619	ebna1bp2/ebp2	EBNA1BP2/EBP2	EBNA1BP2	EFNA5	human	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001349:6cc9107e7619	TFLink	tflink:human:001349:6cc9107e7619	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBNA1BP2 has nervous-system/CNS context in expression resources, but the reviewed evidence did not establish a qualifying direct spinal-cord value; regulator context is therefore L2. Human EFNA5 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact EBNA1BP2-to-EFNA5 regulation and SCI-pair evidence were not established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000471	20B	PTF-MODULE-20B-000471	ebp|adam9|human	public_tf_comprehensive_585	tflink_source_ebp_adam9_human_tflink_human_001134_3063badd497c	ebp	EBP	EBP	ADAM9	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001134:3063badd497c	TFLink	tflink:human:001134:3063badd497c	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBP has direct HPA spinal-cord RNA context, establishing L3 regulator-component context. Human ADAM9 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EBP-to-ADAM9 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000472	20B	PTF-MODULE-20B-000472	ebp|bdnf|human		public_tf_evidence_batch028_pair_17_3	ebp	EBP		BDNF	human	20B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge	retain_paralog_or_other_regulator_near_match_separately			https://pmc.ncbi.nlm.nih.gov/articles/PMC7044735/			TFLink	tflink:human:001134:3063badd497c	false	staged_low_tier_screening_only	screen_out_low_tier	retain_for_context_only	not_eligible_low_tier	screened_out_low_tier	false	false	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.	reviewed_low_tier_evidence	E	false	false	false	screened_out_low_tier	low_tier_role_unassigned	not_assigned_low_tier	not_assessed	false	screened_out_low_tier	unresolved_mechanism	The record supports a regulator-target relationship, but the available evidence does not resolve the molecular mechanism.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier
PTF-SCREEN-PTF-MODULE-20B-000473	20B	PTF-MODULE-20B-000473	ebp|c5ar1|human	public_tf_comprehensive_586	tflink_source_ebp_c5ar1_human_tflink_human_001134_3063badd497c	ebp	EBP	EBP	C5AR1	human	20B;24B	20B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/	TFLink	tflink:human:001134:3063badd497c	TFLink	tflink:human:001134:3063badd497c	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EBP has direct HPA spinal-cord RNA expression, establishing L3 regulator-component context. Human C5AR1 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Rat and mouse SCI studies were species-mismatched and were not used to assign human L4 context. Exact EBP-to-C5AR1 regulation and SCI-pair evidence were not established; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000474	20B	PTF-MODULE-20B-000474	efna2/efna2|csf1r|mouse	public_tf_comprehensive_590	tflink_source_efna2/efna2_csf1r_mouse_tflink_mouse_000124_f2ffa5e53526	efna2/efna2	EFNA2/Efna2	Efna2	Csf1r	mouse	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	tflink_exact_small_scale_or_curated_association_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/9506963/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:mouse:000124:f2ffa5e53526	TFLink	tflink:mouse:000124:f2ffa5e53526	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_small_scale_or_curated_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	indirect_sci_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L4_SCI_context	L0_no_context_evidence	pathway_or_component_only	Mouse Efna2 has authoritative NCBI developmental CNS expression, establishing L2 regulator-component context. Mouse Csf1r is directly implicated in microglial modulation after spinal cord injury in primary mouse SCI studies, establishing L4 target-component context. Targeted exact-pair searches found no direct contextual Efna2-to-Csf1r mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000475	20B	PTF-MODULE-20B-000475	efna2/efna2|epha7|mouse	public_tf_comprehensive_592	tflink_source_efna2/efna2_epha7_mouse_tflink_mouse_000124_f2ffa5e53526	efna2/efna2	EFNA2/Efna2	Efna2	Epha7	mouse	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	tflink_exact_small_scale_or_curated_association_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/9010230/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:mouse:000124:f2ffa5e53526	TFLink	tflink:mouse:000124:f2ffa5e53526	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_small_scale_or_curated_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Mouse Efna2 has broad CNS/brain expression context, establishing L2 regulator-component context. Mouse Epha7 has species-matched cortical-neuron and brain-development context, establishing L2 target-component context, but direct mouse spinal-cord-positive evidence was not established. Generic EFNA2–EPHA7 interaction annotations do not establish the exact C-tier regulatory mechanism; exact-pair and SCI-pair evidence were not established and the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000476	20B	PTF-MODULE-20B-000476	egln2|ackr2|human	public_tf_comprehensive_598	tflink_source_egln2_ackr2_human_tflink_human_001077_dcba2b08fb0b	egln2	EGLN2	EGLN2	ACKR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001077:dcba2b08fb0b	TFLink	tflink:human:001077:dcba2b08fb0b	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EGLN2 has direct HPA spinal-cord RNA context, establishing L3 regulator-component context. Human ACKR2 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EGLN2-to-ACKR2 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000477	20B	PTF-MODULE-20B-000477	egln2|actr2|human	public_tf_comprehensive_599	tflink_source_egln2_actr2_human_tflink_human_001077_dcba2b08fb0b	egln2	EGLN2	EGLN2	ACTR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001077:dcba2b08fb0b	TFLink	tflink:human:001077:dcba2b08fb0b	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EGLN2 has direct HPA spinal-cord RNA context, establishing L3 regulator-component context. Human ACTR2 has direct HPA spinal-cord context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EGLN2-to-ACTR2 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000478	20B	PTF-MODULE-20B-000478	egln2|acvr1c|human	public_tf_comprehensive_601	tflink_source_egln2_acvr1c_human_tflink_human_001077_dcba2b08fb0b	egln2	EGLN2	EGLN2	ACVR1C	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001077:dcba2b08fb0b	TFLink	tflink:human:001077:dcba2b08fb0b	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EGLN2 has direct HPA spinal-cord RNA context, establishing L3 regulator-component context. Human ACVR1C has direct HPA spinal-cord context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EGLN2-to-ACVR1C mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000479	20B	PTF-MODULE-20B-000479	egln2|acvr1|human	public_tf_comprehensive_600	tflink_source_egln2_acvr1_human_tflink_human_001077_dcba2b08fb0b	egln2	EGLN2	EGLN2	ACVR1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001077:dcba2b08fb0b	TFLink	tflink:human:001077:dcba2b08fb0b	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human EGLN2 has direct HPA spinal-cord RNA context, establishing L3 regulator-component context. Human ACVR1 has direct HPA spinal-cord context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual EGLN2-to-ACVR1 mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000480	20B	PTF-MODULE-20B-000480	ell2|a2m|human	public_tf_comprehensive_602	tflink_source_ell2_a2m_human_tflink_human_001035_35546bc1a270	ell2	ELL2	ELL2	A2M	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001035:35546bc1a270	TFLink	tflink:human:001035:35546bc1a270	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ELL2 has direct HPA spinal-cord tissue context, establishing L3 regulator-component context. Human A2M has direct HPA spinal-cord context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual ELL2-to-A2M mechanism, so the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000481	20B	PTF-MODULE-20B-000481	ell2|ackr2|human	public_tf_comprehensive_603	tflink_source_ell2_ackr2_human_tflink_human_001035_35546bc1a270	ell2	ELL2	ELL2	ACKR2	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	promote_to_comprehensive_binding_association_catalog	https://pubmed.ncbi.nlm.nih.gov/29126285/		https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001035:35546bc1a270	TFLink	tflink:human:001035:35546bc1a270	true	staged_review_only	module_fit_candidate	not_applicable	explicit_target_graph_modules	pending_module_owner_approval	true	false	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.	public_tf_evidence_candidate	tflink_source_table_high_throughput_association	pending	true	false	pending_module_owner_approval	unresolved_regulator_role	unresolved	non_sci_transferable_context	true	external_regulatory_evidence_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ELL2 has direct HPA spinal-cord tissue context, establishing L3 regulator-component context. Human ACKR2 has direct HPA spinal-cord RNA context, establishing L3 target-component context. Targeted exact-pair searches found no direct contextual ELL2-to-ACKR2 mechanism, so the exact pair remains L0.	sci_relevant_component_context
