decision_id	module	integration_id	queue_key	promotion_id	review_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	target_graph_modules	module_route	priority_tier	queue_state	search_lane	promotion_scope	promotion_class	promotion_confidence	evidence_confidence_tier	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	disposition	primary_citation	corroborating_citation	primary_and_corroborating_citations	source_registry	source_record_id	source_registries	source_record_ids	source_exportable	module_stage_status	screening_decision	context_retention_status	module_fit_status	module_owner_review_status	candidate_for_later_materialization	canonical_materialization_allowed	decision_basis	regulatory_role	role_subcategory	canonical_tf_eligible	module_context_eligible	noncanonical_context_candidate	materialization_status	regulator_role_class	canonical_role_status	sci_context_status	sci_context_required	materialization_lane	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_promotion_lane
PTF-SCREEN-PTF-MODULE-20B-000774	20B	PTF-MODULE-20B-000774	igf1r|apob|human	public_tf_comprehensive_051	public_tf_evidence_batch031_pair_17_1	igf1r	IGF1R	IGF1R	APOB	human	20B	24B_lipid_and_vascular_transport	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_Module24B_lipid_vascular_transport_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/40171617/	https://pmc.ncbi.nlm.nih.gov/articles/PMC12236071/	https://pubmed.ncbi.nlm.nih.gov/40171617/;https://pmc.ncbi.nlm.nih.gov/articles/PMC12236071/	TFLink	tflink:human:001361:1e6545dbfa8a	TFLink	tflink:human:001361:1e6545dbfa8a	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_transferable_context	true	noncanonical_module_context_candidate	protein_modification_or_target_protein_regulation	The relationship concerns protein modification, proteolysis, kinase activity, or target-protein regulation rather than direct gene transcription.	L3_spinal_cord_tissue_context	L0_no_context_evidence	L0_no_context_evidence	regulator_only	Independent spinal-cord neuronal IGF1/IGF1R evidence comes from a peripheral-neuropathy model, not SCI and not the IGF1R-to-APOB pair. The exact pair therefore remains L0 for the spinal-cord and SCI levels.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000776	20B	PTF-MODULE-20B-000776	igf1r|igf1r|human	public_tf_comprehensive_052	public_tf_evidence_batch031_pair_17_4	igf1r	IGF1R	IGF1R	IGF1R	human	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_receptor_autoregulation_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/22128190/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3268434/	https://pubmed.ncbi.nlm.nih.gov/22128190/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3268434/	TFLink	tflink:human:001361:1e6545dbfa8a	TFLink	tflink:human:001361:1e6545dbfa8a	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_transferable_context	true	noncanonical_module_context_candidate	extracellular_signal_or_receptor_relay	An extracellular ligand, receptor, or pathway relay is supported, without claiming direct regulation of the target gene locus.	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Independent spinal-cord neuronal IGF1/IGF1R evidence comes from a peripheral-neuropathy model, not SCI and not the receptor-autoregulation pair. IGF1R has spinal-cord tissue context, while the exact pair remains L0 for the spinal-cord and SCI levels.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-000865	20B	PTF-MODULE-20B-000865	kdm1a/lsd1|abca1|mouse	public_tf_comprehensive_017	public_tf_evidence_batch016_pair_22_2	kdm1a	KDM1A/LSD1	Kdm1a	Abca1	mouse	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_pathway_expression_association	broad_pathway_expression_evidence_primary_only	B_independent_literature_single_source	B_independent_literature_single_source	2	promoted overlay evidence tier	retain_indirect_pathway_association_separately	https://pubmed.ncbi.nlm.nih.gov/33811891/		https://pubmed.ncbi.nlm.nih.gov/33811891/	TFLink	tflink:mouse:000878:17c33fbb41ca	TFLink	tflink:mouse:000878:17c33fbb41ca	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	upstream_signaling_or_relay	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_atherosclerosis_and_RAW264_7_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-000951	20B	PTF-MODULE-20B-000951	kmt2d/mll4|abca1|mouse	public_tf_comprehensive_018	public_tf_evidence_batch017_pair_04_2	kmt2d	KMT2D/MLL4	Kmt2d	Abca1	mouse	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_chromatin_coactivator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/18372346/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2422828/	https://pubmed.ncbi.nlm.nih.gov/18372346/;https://pmc.ncbi.nlm.nih.gov/articles/PMC2422828/	TFLink	tflink:mouse:000914:fa110fd48019	TFLink	tflink:mouse:000914:fa110fd48019	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_E9_5_MEF_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001075	20B	PTF-MODULE-20B-001075	mettl14|fgfr4|human	public_tf_comprehensive_048	public_tf_evidence_batch031_pair_07_2	mettl14	METTL14	METTL14	FGFR4	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_epitranscriptomic_RNA_candidate_pending_SCI_context	https://www.nature.com/articles/s41467-022-30217-7	https://pubmed.ncbi.nlm.nih.gov/35562334/	https://www.nature.com/articles/s41467-022-30217-7;https://pubmed.ncbi.nlm.nih.gov/35562334/	TFLink	tflink:human:001494:1c49f18bd387	TFLink	tflink:human:001494:1c49f18bd387	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	indirect_sci_context	true	noncanonical_module_context_candidate	rna_or_post_transcriptional_regulation	The regulator acts at RNA processing, stability, translation, or another post-transcriptional level; promoter occupancy is not implied.	L4_SCI_context	L0_no_context_evidence	L0_no_context_evidence	regulator_only	METTL14 has independent SCI studies in spinal-cord neurons and SCI repair models, but the reviewed METTL14-to-FGFR4 pair is from HER2-positive breast-cancer models. SCI context applies to the regulator component only; the exact pair remains L0.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001110	20B	PTF-MODULE-20B-001110	mrtfa/mkl1/mrtfa|col1a1|human	public_tf_comprehensive_056	public_tf_evidence_batch032_pair_20_1	mrtfa	MRTFA/MKL1/Mrtfa	MRTFA	COL1A1	human	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_coactivator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/29807221/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6692381/	https://pubmed.ncbi.nlm.nih.gov/29807221/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6692381/	TFLink	tflink:human:000390:d24af698c9b8	TFLink	tflink:human:000390:d24af698c9b8	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_MCF7_breast-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001112	20B	PTF-MODULE-20B-001112	mrtfa/mkl1/mrtfa|myl9|human	public_tf_comprehensive_057	public_tf_evidence_batch032_pair_20_2	mrtfa	MRTFA/MKL1/Mrtfa	MRTFA	MYL9	human	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_coactivator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/24084383/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5880600/	https://pubmed.ncbi.nlm.nih.gov/24084383/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5880600/	TFLink	tflink:human:000390:d24af698c9b8	TFLink	tflink:human:000390:d24af698c9b8	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_MCF7_breast-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001198	20B	PTF-MODULE-20B-001198	nfam1|il2|mouse	public_tf_comprehensive_053	public_tf_evidence_batch031_pair_19_3	nfam1	NFAM1	Nfam1	Il2	mouse	20B;23B	21B_receptor_relay_and_cytokine	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_Module21B_like_receptor_relay_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/15143214/	https://pmc.ncbi.nlm.nih.gov/articles/PMC419568/	https://pubmed.ncbi.nlm.nih.gov/15143214/;https://pmc.ncbi.nlm.nih.gov/articles/PMC419568/	TFLink	tflink:mouse:001139:003a8e398fbf	TFLink	tflink:mouse:001139:003a8e398fbf	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	extracellular_signal_or_receptor_relay	An extracellular ligand, receptor, or pathway relay is supported, without claiming direct regulation of the target gene locus.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_43-1_T-cell_NFAM1_crosslinking_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001226	20B	PTF-MODULE-20B-001226	nsd2/whsc1|adam9|human	public_tf_comprehensive_024	public_tf_evidence_batch023_pair_06_4	nsd2	NSD2/WHSC1	NSD2	ADAM9	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_chromatin_candidate_pending_SCI_context	https://pmc.ncbi.nlm.nih.gov/articles/PMC6786427/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8528846/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6786427/;https://pmc.ncbi.nlm.nih.gov/articles/PMC8528846/	TFLink	tflink:human:000122:63030ea5e869	TFLink	tflink:human:000122:63030ea5e869	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_TNBC_and_colorectal_cancer_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001417	20B	PTF-MODULE-20B-001417	prmt5|axl|human	public_tf_comprehensive_028	public_tf_evidence_batch025_pair_09_1	prmt5	PRMT5	PRMT5	AXL	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_indirect_expression_association	broad_human_selective_perturbation_expression_evidence_primary_only	B_independent_literature_single_source	B_independent_literature_single_source	2	promoted overlay evidence tier	retain_expression_response_separately	https://link.springer.com/article/10.1186/s13046-024-03270-x		https://link.springer.com/article/10.1186/s13046-024-03270-x	TFLink	tflink:human:001419:075015ca592e	TFLink	tflink:human:001419:075015ca592e	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_HACC2A_and_UFH2_adrenocortical_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001418	20B	PTF-MODULE-20B-001418	prmt5|epha2|human	public_tf_comprehensive_029	public_tf_evidence_batch025_pair_09_2	prmt5	PRMT5	PRMT5	EPHA2	human	20B;23B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_protein_ptm_association	broad_human_protein_ptm_stability_evidence_primary_only	B_independent_literature_single_source	B_independent_literature_single_source	2	promoted overlay evidence tier	retain_target_protein_regulation_in_receptor_evidence_category	https://pmc.ncbi.nlm.nih.gov/articles/PMC13042777/		https://pmc.ncbi.nlm.nih.gov/articles/PMC13042777/	TFLink	tflink:human:001419:075015ca592e	TFLink	tflink:human:001419:075015ca592e	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	protein_ptm_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_SUNE1_HK1_and_HEK293_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001740	20B	PTF-MODULE-20B-001740	srpk1|igf1r|human	public_tf_comprehensive_049	public_tf_evidence_batch031_pair_10_3	srpk1	SRPK1	SRPK1	IGF1R	human	20B;23B	20B_target_interaction;23B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_kinase_protein_response_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/32994315/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7710141/	https://pubmed.ncbi.nlm.nih.gov/32994315/;https://pmc.ncbi.nlm.nih.gov/articles/PMC7710141/	TFLink	tflink:human:001399:dd786e05b43a	TFLink	tflink:human:001399:dd786e05b43a	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_transferable_context	true	noncanonical_module_context_candidate	protein_modification_or_target_protein_regulation	The relationship concerns protein modification, proteolysis, kinase activity, or target-protein regulation rather than direct gene transcription.	L3_spinal_cord_tissue_context	L0_no_context_evidence	L0_no_context_evidence	regulator_only	SRPK1 has spinal dorsal-horn context in a nerve-injury/neuropathic-pain study, not an SCI model and not the SRPK1-to-IGF1R pair. The regulator is L3; the exact pair remains L0 for spinal-cord and SCI context.	sci_relevant_component_context
PTF-SCREEN-PTF-MODULE-20B-001784	20B	PTF-MODULE-20B-001784	stag2|abca1|human	public_tf_comprehensive_021	public_tf_evidence_batch020_pair_12_1	stag2	STAG2	STAG2	ABCA1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_chromatin_architecture_candidate_pending_independent_corroboration_and_SCI_context	https://www.aacr.org/wp-content/uploads/2025/05/AACR2025_Proceedings_050725.pdf	https://www.biorxiv.org/content/10.64898/2026.06.10.731379v1	https://www.aacr.org/wp-content/uploads/2025/05/AACR2025_Proceedings_050725.pdf;https://www.biorxiv.org/content/10.64898/2026.06.10.731379v1	TFLink	tflink:human:001030:7c10e6849e7b	TFLink	tflink:human:001030:7c10e6849e7b	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_cancer_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001867	20B	PTF-MODULE-20B-001867	tbl1xr1/tblr1|abca1|human	public_tf_comprehensive_020	public_tf_evidence_batch019_pair_10_2	tbl1xr1	TBL1XR1/TBLR1	TBL1XR1	ABCA1	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	retain_noncanonical_coregulator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/19481530/	https://reactome.org/content/detail/R-HSA-9024326	https://pubmed.ncbi.nlm.nih.gov/19481530/;https://reactome.org/content/detail/R-HSA-9024326	TFLink	tflink:human:000965:895994e88fda	TFLink	tflink:human:000965:895994e88fda	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	chromatin_or_transcriptional_cofactor_to_gene_expression	A chromatin regulator, coactivator, coregulator, or transcriptional complex affects gene expression; direct sequence-specific TF binding by this regulator is not established.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_HepG2_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
PTF-SCREEN-PTF-MODULE-20B-001911	20B	PTF-MODULE-20B-001911	tet1|il5|human	public_tf_comprehensive_027	public_tf_evidence_batch024_pair_09_4	tet1	TET1	TET1	IL5	human	20B	20B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_indirect_expression_association	broad_human_perturbation_expression_evidence_primary_only	B_independent_literature_single_source	B_independent_literature_single_source	2	promoted overlay evidence tier	retain_expression_only_association_separately	https://pmc.ncbi.nlm.nih.gov/articles/PMC5868728/		https://pmc.ncbi.nlm.nih.gov/articles/PMC5868728/	TFLink	tflink:human:001362:948666fd97d5	TFLink	tflink:human:001362:948666fd97d5	true	staged_review_only	retain_for_context_only	retain_for_context_only	explicit_route_noncanonical	not_selected_noncanonical_role	false	false	Explicit module route is retained, but the reviewed mechanism class is noncanonical and is not a canonical TF/module candidate.	noncanonical_gene_expression_regulator	noncanonical_exact_gene_expression_regulator	false	true	true	separate_noncanonical_layer_pending_approval	noncanonical_gene_expression_regulator	noncanonical_regulator	non_sci_context_limited	true	noncanonical_module_context_candidate	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_naive_CD4_T_cells_Th1_differentiation_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	non_cns_context_candidate
