integration_id	module	queue_key	promotion_id	review_id	batch_id	batch_rank	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	target_graph_modules	module_route	priority_tier	queue_state	search_lane	promotion_scope	promotion_class	promotion_confidence	evidence_confidence_tier	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	independent_literature_support_status	independent_literature_source_count	exact_pair_status	effect_polarity	disposition	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	primary_citation	corroborating_citation	additional_corroborating_citation	primary_and_corroborating_citations	source_registry	source_record_id	source_registries	source_record_ids	tflink_source_database	tflink_detection_method	tflink_pubmed_id	tflink_source_url	tflink_raw_snapshot_path	tflink_raw_snapshot_sha256	tflink_source_selection	source_review_file	review_notes	near_match_exclusions	source_exportable	canonical_write_performed	module22b_write_performed	module_stage_status	module_materialization_allowed
PTF-MODULE-24B-000011	24B	f10/factor xa|ccn1|human	public_tf_comprehensive_044	public_tf_evidence_batch030_pair_06_1	public_tf_evidence_batch_030	6	f10	F10/factor Xa	F10	CCN1	human	24B	24B_ligand_protease_and_downstream_rna	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_primary_only	B_independent_literature_single_source	B_independent_literature_single_source	2	promoted overlay evidence tier	independent_literature_single_source	1	functional_noncanonical_ligand_rna_candidate_not_tf		retain_noncanonical_ligand_rna_candidate_pending_SCI_context	factor_Xa_activated_PAR1;_no_CCN1_locus_occupancy	factor_Xa_induced_CCN1_CYR61_expression_and_PAR1_blockade_abolished_induction	not_established_for_SCI_target_cell	not_tested_for_exact_pair	https://pubmed.ncbi.nlm.nih.gov/11342437/			https://pubmed.ncbi.nlm.nih.gov/11342437/	TFLink	tflink:human:001412:d5aaeb0ed4a4	TFLink	tflink:human:001412:d5aaeb0ed4a4								data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_030/public_tf_evidence_review_batch030_pairs.tsv	Exact human F10/factor-Xa-to-CCN1 RNA relay is routed to ligand/protease signaling and downstream RNA evidence. F10 encodes a secreted serine protease; exact CCN1 RNA-relay evidence is retained separately from TF evidence.	This is an extracellular protease/PAR1 signaling relay with downstream CCN1 RNA induction, not a TF-to-promoter edge or evidence of F10 DNA binding.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000012	24B	fev|hmgb1|mouse	public_tf_comprehensive_666	tflink_source_fev_hmgb1_mouse_tflink_mouse_001024_9afb821db550	TFLink_database_only_source_recovery_v1		fev	FEV	Fev	Hmgb1	mouse	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:mouse:001024:9afb821db550	TFLink	tflink:mouse:001024:9afb821db550	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8QZW2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8QZW2_targets.tsv	a8c41ed9339efee9b2d6333743eec79b0f1a61a0ab4d7afae87b2721cb82bb79	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000013	24B	flii/flii|ccn1|mouse	public_tf_comprehensive_685	tflink_source_flii/flii_ccn1_mouse_tflink_mouse_000242_7e071ace094c	TFLink_database_only_source_recovery_v1		flii/flii	FLII/Flii	Flii	Ccn1	mouse	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	tflink_exact_small_scale_or_curated_association_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=inferred by curator; source_database=TRRUST; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/25421497/;https://pubmed.ncbi.nlm.nih.gov/29087512/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:mouse:000242:7e071ace094c	TFLink	tflink:mouse:000242:7e071ace094c	TRRUST	inferred by curator	25421497;29087512	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9JJ28.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9JJ28_targets.tsv	e5eb99cff2b3307023b8e6ad84f6ea73e8b79ac6d172df614e48a63aa2c0676d	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000014	24B	greb1|bdkrb1|human		public_tf_evidence_batch029_pair_17_2			greb1	GREB1		BDKRB1	human	24B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_profile_only_not_promotable		retain_binding_profile_lead_separately								https://www.gsea-msigdb.org/gsea/msigdb/cards/GREB1_TARGET_GENES			TFLink	tflink:human:001380:ec03190b0d14									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-24B-000015	24B	greb1|ccr3|human		public_tf_evidence_batch029_pair_17_3			greb1	GREB1		CCR3	human	24B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_profile_only_not_promotable		retain_binding_profile_lead_separately								https://www.gsea-msigdb.org/gsea/msigdb/cards/GREB1_TARGET_GENES			TFLink	tflink:human:001380:ec03190b0d14									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-24B-000016	24B	h1-6/hist1h1t|ccn1|human	public_tf_comprehensive_785	tflink_source_h1-6/hist1h1t_ccn1_human_tflink_human_001117_02308e10eab9	TFLink_database_only_source_recovery_v1		h1-6/hist1h1t	H1-6/HIST1H1T	H1-6	CCN1	human	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:human:001117:02308e10eab9	TFLink	tflink:human:001117:02308e10eab9	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P22492.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P22492_targets.tsv	8e3be3d6b313604cc813e5ef6de65c74201c9e8a1a2616c79c47bc0f6b0a8eee	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000017	24B	hbz/hbaz|ccl3|human	public_tf_comprehensive_795	tflink_source_hbz/hbaz_ccl3_human_tflink_human_001429_eb39eb418a25	TFLink_database_only_source_recovery_v1		hbz/hbaz	HBZ/HBAZ	HBZ	CCL3	human	20B;24B	20B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:human:001429:eb39eb418a25	TFLink	tflink:human:001429:eb39eb418a25	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P02008.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P02008_targets.tsv	a8e3d93a7b370e5d7095c553ba06aae49b0141bfadfaad7977c39db938bc5c86	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000018	24B	hbz/hbaz|ccl5|human	public_tf_comprehensive_796	tflink_source_hbz/hbaz_ccl5_human_tflink_human_001429_eb39eb418a25	TFLink_database_only_source_recovery_v1		hbz/hbaz	HBZ/HBAZ	HBZ	CCL5	human	20B;24B	20B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:human:001429:eb39eb418a25	TFLink	tflink:human:001429:eb39eb418a25	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P02008.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P02008_targets.tsv	a8e3d93a7b370e5d7095c553ba06aae49b0141bfadfaad7977c39db938bc5c86	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000019	24B	hes2|anxa2|human	public_tf_comprehensive_811	tflink_source_hes2_anxa2_human_tflink_human_001033_82d8bfab8e6f	TFLink_database_only_source_recovery_v1		hes2	HES2	HES2	ANXA2	human	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/				TFLink	tflink:human:001033:82d8bfab8e6f	TFLink	tflink:human:001033:82d8bfab8e6f	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y543.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y543_targets.tsv	08f4f5b319ff65bc09fe8563385c1f394e0a3d15e8206272fc7ef1ee3699c750	database_only	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000020	24B	insm2|ccn1|human	public_tf_comprehensive_930	tflink_source_insm2_ccn1_human_tflink_human_001375_f62e875bdea4	TFLink_database_only_source_recovery_v1		insm2	INSM2	INSM2	CCN1	human	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/				TFLink	tflink:human:001375:f62e875bdea4	TFLink	tflink:human:001375:f62e875bdea4	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T92.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96T92_targets.tsv	6c0cc80ce60df9513c3cc520e87f35dbe1a3e850916956f11c196047cf076b5d	database_only	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000021	24B	irx2|anxa2|human		public_tf_evidence_batch009_pair_21_2			irx2	IRX2		ANXA2	human	20B;23B;24B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_dataset_only_not_promotable		retain_database_candidate_as_search_lead_only								https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/IRX2_TARGET_GENES.html			TFLink	tflink:human:001407:ec271c61e3f0									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-24B-000022	24B	irx2|fam3d|human		public_tf_evidence_batch009_pair_21_4			irx2	IRX2		FAM3D	human	24B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_dataset_only_not_promotable		retain_database_candidate_as_search_lead_only								https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/IRX2_TARGET_GENES.html			TFLink	tflink:human:001407:ec271c61e3f0									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-24B-000023	24B	klf17|bdkrb2|human	public_tf_comprehensive_1062	tflink_source_klf17_bdkrb2_human_tflink_human_001213_2daa4b61c998	TFLink_database_only_source_recovery_v1		klf17	KLF17	KLF17	BDKRB2	human	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	sequence_specific_tf_high_throughput_binding_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/				TFLink	tflink:human:001213:2daa4b61c998	TFLink	tflink:human:001213:2daa4b61c998	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5JT82.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5JT82_targets.tsv	996367695f79bd4888db5390f649b062f800429e0bfa437468cbfb67df3fe0c4	database_only	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_only_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000024	24B	mapk3|anxa2|human	public_tf_comprehensive_1174	tflink_source_mapk3_anxa2_human_tflink_human_001451_470614d10985	TFLink_database_only_source_recovery_v1		mapk3	MAPK3	MAPK3	ANXA2	human	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001451:470614d10985	TFLink	tflink:human:001451:470614d10985	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P27361.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P27361_targets.tsv	3e3217164556af4adf14cae5e8938cfb7037e3db7cb91023d0dfa219acc89d85	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000025	24B	mbtd1|anxa2|human	public_tf_comprehensive_1194	tflink_source_mbtd1_anxa2_human_tflink_human_000899_bd3132805259	TFLink_database_only_source_recovery_v1		mbtd1	MBTD1	MBTD1	ANXA2	human	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:human:000899:bd3132805259	TFLink	tflink:human:000899:bd3132805259	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q05BQ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q05BQ5_targets.tsv	6608c5eea6b65fdb20b9959345958907de70c27258523cdd9f978f8eaefbfa6d	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000026	24B	mcrs1|hmgb1|human	public_tf_comprehensive_1210	tflink_source_mcrs1_hmgb1_human_tflink_human_001421_1080a220b48d	TFLink_database_only_source_recovery_v1		mcrs1	MCRS1	MCRS1	HMGB1	human	24B	24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001421:1080a220b48d	TFLink	tflink:human:001421:1080a220b48d	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96EZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96EZ8_targets.tsv	ca4270afc9e83f4f03a83066fcfdcb26daf29f727a03b3462a0c724fda20cff4	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-24B-000027	24B	mettl14|hmgb1|human		public_tf_evidence_batch031_pair_07_3			mettl14	METTL14		HMGB1	human	24B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge			cross_species_functional_rna_protein_near_match_not_promotable		retain_cross_species_indirect_RNA_inflammatory_near_match_separately								https://pubmed.ncbi.nlm.nih.gov/41247402/;https://link.springer.com/article/10.1007/s00592-025-02623-y			TFLink	tflink:human:001494:1c49f18bd387									Retain the reviewed provenance and explicit limitation; do not promote or reopen unless new literal, source-backed evidence is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-24B-000028	24B	morc2|anxa2|human	public_tf_comprehensive_1277	tflink_source_morc2_anxa2_human_tflink_human_001356_039f403325a7	TFLink_database_only_source_recovery_v1		morc2	MORC2	MORC2	ANXA2	human	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001356:039f403325a7	TFLink	tflink:human:001356:039f403325a7	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y6X9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y6X9_targets.tsv	65e9ecb510365b0b01400d39e39935ccee4feb8448fa2e50438cdc1180132ce4	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
