integration_id	module	queue_key	promotion_id	review_id	batch_id	batch_rank	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	target_graph_modules	module_route	priority_tier	queue_state	search_lane	promotion_scope	promotion_class	promotion_confidence	evidence_confidence_tier	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	independent_literature_support_status	independent_literature_source_count	exact_pair_status	effect_polarity	disposition	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	primary_citation	corroborating_citation	additional_corroborating_citation	primary_and_corroborating_citations	source_registry	source_record_id	source_registries	source_record_ids	tflink_source_database	tflink_detection_method	tflink_pubmed_id	tflink_source_url	tflink_raw_snapshot_path	tflink_raw_snapshot_sha256	tflink_source_selection	source_review_file	review_notes	near_match_exclusions	source_exportable	canonical_write_performed	module22b_write_performed	module_stage_status	module_materialization_allowed
PTF-MODULE-22B-000032	22B	mettl14|jund|human		public_tf_evidence_batch031_pair_07_4			mettl14	METTL14		JUND	human	22B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			gtrd_promoter_profile_membership_only_not_promotable		retain_profile_traceable_candidate_without_promotion								https://www.gsea-msigdb.org/gsea/msigdb/cards/METTL14_TARGET_GENES.html;https://pubmed.ncbi.nlm.nih.gov/30445619/			TFLink	tflink:human:001494:1c49f18bd387									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000033	22B	mlxip|fst|human	public_tf_comprehensive_1268	tflink_source_mlxip_fst_human_tflink_human_001439_eeeb6c467abd	TFLink_database_only_source_recovery_v1		mlxip	MLXIP	MLXIP	FST	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001439:eeeb6c467abd	TFLink	tflink:human:001439:eeeb6c467abd	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HAP2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HAP2_targets.tsv	76f4b0bfd144d69696b1570c8afd920fad0aa21d7f7de3ed4a00ae5ad0aada16	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000034	22B	mlxip|hes1|human	public_tf_comprehensive_1269	tflink_source_mlxip_hes1_human_tflink_human_001439_eeeb6c467abd	TFLink_database_only_source_recovery_v1		mlxip	MLXIP	MLXIP	HES1	human	21B;22B	21B_target_interaction;22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001439:eeeb6c467abd	TFLink	tflink:human:001439:eeeb6c467abd	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HAP2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HAP2_targets.tsv	76f4b0bfd144d69696b1570c8afd920fad0aa21d7f7de3ed4a00ae5ad0aada16	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000035	22B	morc2|ctnnb1|human		public_tf_evidence_batch024_pair_05_3			morc2	MORC2		CTNNB1	human	22B	adjudicated_outcome_archive	Z_adjudicated_nonpromotable	archive_or_hold	adjudicated_outcome_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge			reverse_pathway_association_not_promotable		retain_reverse_pathway_association_separately								https://tflink.net/download/#interaction-gmt			TFLink	tflink:human:001356:039f403325a7									Retain the adjudicated nonpromotable outcome and provenance; do not promote or repeat the search unless new traceable evidence is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000036	22B	mrtfa/mkl1/mrtfa|id3|mouse	public_tf_comprehensive_059	public_tf_evidence_batch032_pair_21_2	public_tf_evidence_batch_032	21	mrtfa	MRTFA/MKL1/Mrtfa	Mrtfa	Id3	mouse	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	exact_role_specific_evidence_with_corroboration	A_independent_literature_corroborated	A_independent_literature_corroborated	3	promoted overlay evidence tier	independent_literature_corroborated	2	functional_noncanonical_coactivator_candidate_not_tf		retain_noncanonical_coactivator_candidate_pending_SCI_context	endogenous_MRTF-A_associated_with_Id3_promoter_by_ChIP;_MRTF-A/Smad-dependent_promoter_context;_not_standalone_MRTFA_DNA_binding	constitutively_active_MRTF-A_increased_Id3_promoter_activity;_RhoA-ROCK/MRTF-A/Smad_context_changed_Id3_transcription	not_established_for_SCI_target_cell	not_tested_for_exact_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC3258938/	https://www.ncbi.nlm.nih.gov/gene/15902		https://pmc.ncbi.nlm.nih.gov/articles/PMC3258938/;https://www.ncbi.nlm.nih.gov/gene/15902	TFLink	tflink:mouse:000400:afb51ff6e34b	TFLink	tflink:mouse:000400:afb51ff6e34b								data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_032/public_tf_evidence_review_batch032_pairs.tsv	Exact mouse Mrtfa-to-Id3 transcriptional evidence is routed to coactivator/signaling-relay staging. Exact mouse Mrtfa-to-Id3 transcriptional evidence is routed to coactivator/signaling-relay staging.	Mouse Id3 evidence is a cooperative MRTF-A/Smad transcriptional mechanism in C2C12 myoblasts, not strict standalone TF evidence or SCI-cell validation.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000037	22B	msgn1|arg1|mouse	public_tf_comprehensive_1295	tflink_source_msgn1_arg1_mouse_tflink_mouse_001103_16f35a9b6e14	TFLink_database_only_source_recovery_v1		msgn1	MSGN1	Msgn1	Arg1	mouse	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/MSGN1_TARGET_GENES.html	TFLink	tflink:mouse:001103:16f35a9b6e14	TFLink	tflink:mouse:001103:16f35a9b6e14	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9JK54.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9JK54_targets.tsv	ad9ff79b51167945add683f3c37a792bdd785b52c78346c29d0d1eb10b570938	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000038	22B	msl2|ctnnb1|mouse		public_tf_evidence_batch029_pair_05_4			msl2	MSL2		Ctnnb1	mouse	22B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_profile_only_not_promotable		retain_binding_profile_lead_separately								https://tflink.net/download/			TFLink	tflink:mouse:000987:8086e2a3026f									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000039	22B	myh11|bcl2|human		public_tf_evidence_batch028_pair_23_4			myh11	MYH11		BCL2	human	22B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge			fusion_protein_near_match_not_promotable		retain_fusion_near_match_separately								https://pmc.ncbi.nlm.nih.gov/articles/PMC8321512/			TFLink	tflink:human:001257:a42edbda49db									Retain the reviewed provenance and explicit limitation; do not promote or reopen unless new literal, source-backed evidence is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000040	22B	nacc1|ctnnb1|mouse	public_tf_comprehensive_1346	tflink_source_nacc1_ctnnb1_mouse_tflink_mouse_001099_6c9d37bb6526	TFLink_database_only_source_recovery_v1		nacc1	NACC1	Nacc1	Ctnnb1	mouse	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:mouse:001099:6c9d37bb6526	TFLink	tflink:mouse:001099:6c9d37bb6526	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q7TSZ8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q7TSZ8_targets.tsv	61955f3ea5e1226491c9129faec321a8f5aac6eef530f098d979ba554c529a01	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000041	22B	neurod2|stat6|human	public_tf_comprehensive_1398	tflink_source_neurod2_stat6_human_tflink_human_001552_418e8f1c7a90	TFLink_database_only_source_recovery_v1		neurod2	NEUROD2	NEUROD2	STAT6	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NEUROD2_TARGET_GENES;https://pubmed.ncbi.nlm.nih.gov/30445619/	TFLink	tflink:human:001552:418e8f1c7a90	TFLink	tflink:human:001552:418e8f1c7a90	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q15784.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q15784_targets.tsv	cd2237589c93e510ae6f7e914a060a215259b5c27f3f20dde378c8407ba5b9ba	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000042	22B	ovol3|id1|human	public_tf_comprehensive_1483	tflink_source_ovol3_id1_human_tflink_human_001201_dfd23aa8ec72	TFLink_database_only_source_recovery_v1		ovol3	OVOL3	OVOL3	ID1	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/OVOL3_TARGET_GENES.html	TFLink	tflink:human:001201:dfd23aa8ec72	TFLink	tflink:human:001201:dfd23aa8ec72	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O00110.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O00110_targets.tsv	0729b7425198912b6849bfc5978b143d1a72781b30338cf82fdb49e29aba4a9d	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000043	22B	paf1|cyp19a1|human		public_tf_evidence_batch025_pair_12_1			paf1	PAF1		CYP19A1	human	22B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_profile_only_not_promotable		retain_binding_profile_lead_separately								https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PAF1_TARGET_GENES.html			TFLink	tflink:human:001428:b51d66902096									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000044	22B	pcgf3|dio3|mouse	public_tf_comprehensive_1524	tflink_source_pcgf3_dio3_mouse_tflink_mouse_001087_59803ccb7b38	TFLink_database_only_source_recovery_v1		pcgf3	PCGF3	PcgF3	Dio3	mouse	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:mouse:001087:59803ccb7b38	TFLink	tflink:mouse:001087:59803ccb7b38	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8BTQ0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BTQ0_targets.tsv	d239bc9db8d5adf586ede5130459ea206573a79c4a920983cf15c8ab4a32b80c	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000045	22B	pcna|ctnnb1|mouse		public_tf_evidence_batch029_pair_18_4			pcna	PCNA		Ctnnb1	mouse	22B	resolved_unverifiable_archive	Z_resolved_unverifiable	archive_or_hold	resolved_unverifiable_archive				E_reviewed_nonpromotable	E_reviewed_nonpromotable	0	completed search recorded literature, functional, or near-match evidence but not a promotable exact edge			reverse_direction_near_match_not_promotable		retain_reverse_direction_evidence_separately								https://pmc.ncbi.nlm.nih.gov/articles/PMC6374483/			TFLink	tflink:mouse:000905:8e1f6f79af85									Retain the reviewed provenance and explicit limitation; do not promote or reopen unless new literal, source-backed evidence is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000046	22B	phf21a/bhc80|ctnnb1|human	public_tf_comprehensive_1564	tflink_source_phf21a/bhc80_ctnnb1_human_tflink_human_001353_a92bc02cddae	TFLink_database_only_source_recovery_v1		phf21a/bhc80	PHF21A/BHC80	PHF21A	CTNNB1	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:human:001353:a92bc02cddae	TFLink	tflink:human:001353:a92bc02cddae	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96BD5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96BD5_targets.tsv	e3f9f79280f04d6ed966dc177c5d63e33601b1ed119723c09f67d450c607a589	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000047	22B	polr1h|bcl2|human	public_tf_comprehensive_1589	tflink_source_polr1h_bcl2_human_tflink_human_000630_da05947e2031	TFLink_database_only_source_recovery_v1		polr1h	POLR1H	POLR1H	BCL2	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_small_scale_or_curated_association	tflink_exact_small_scale_or_curated_association_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=inferred by curator; source_database=TRRUST; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/16373708/;https://pubmed.ncbi.nlm.nih.gov/16609701/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:000630:da05947e2031	TFLink	tflink:human:000630:da05947e2031	TRRUST	inferred by curator	29087512;16373708;16609701	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9P1U0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9P1U0_targets.tsv	8d98893fdfe95c02a36a2dc2f1e878cdfe2456710467fed968d4ec1eda0ae0ea	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000048	22B	rbm15|ctnnb1|human	public_tf_comprehensive_1726	tflink_source_rbm15_ctnnb1_human_tflink_human_001404_3bb4ac1ad0f3	TFLink_database_only_source_recovery_v1		rbm15	RBM15	RBM15	CTNNB1	human	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/#interaction-gmt	TFLink	tflink:human:001404:3bb4ac1ad0f3	TFLink	tflink:human:001404:3bb4ac1ad0f3	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96T37.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96T37_targets.tsv	07c1cea4022c551b4e7fbc56c7c178e26c1dbba39a39cd33e6d54176e21387c3	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
PTF-MODULE-22B-000049	22B	rlf|ctnnb1|human		public_tf_evidence_batch009_pair_24_3			rlf	RLF		CTNNB1	human	22B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_dataset_only_not_promotable		retain_database_candidate_as_search_lead_only								https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/RLF_TARGET_GENES.html			TFLink	tflink:human:001367:b79ba3f6ada4									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000050	22B	rlf|gli1|human		public_tf_evidence_batch009_pair_24_4			rlf	RLF		GLI1	human	22B	adjudicated_database_archive	Z_adjudicated_database_only	archive_or_hold	adjudicated_database_archive				D_database_only_no_pair_evidence	D_database_only_no_pair_evidence	0	completed search found only database/profile/membership evidence			binding_dataset_only_not_promotable		retain_database_candidate_as_search_lead_only								https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/RLF_TARGET_GENES.html			TFLink	tflink:human:001367:b79ba3f6ada4									Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.		false	false	false	staged_low_tier_screening_only	false
PTF-MODULE-22B-000051	22B	rtf1|ctnnb1|mouse	public_tf_comprehensive_1802	tflink_source_rtf1_ctnnb1_mouse_tflink_mouse_001104_8d51f5746e02	TFLink_database_only_source_recovery_v1		rtf1	RTF1	Rtf1	Ctnnb1	mouse	22B	22B_target_interaction	Z_already_promoted	already_promoted_followup	promoted_followup_queue	comprehensive_public_interaction_catalog	tflink_source_table_high_throughput_association	tflink_exact_high_throughput_binding_record_primary_source_metadata	C_tflink_source_table_only	C_tflink_source_table_only	1	promoted overlay evidence tier	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair		promote_to_comprehensive_binding_association_catalog	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	not_assessed_in_tflink_source_table	not_assessed	not_assessed	https://pubmed.ncbi.nlm.nih.gov/27924024/			https://tflink.net/download/	TFLink	tflink:mouse:001104:8d51f5746e02	TFLink	tflink:mouse:001104:8d51f5746e02	GTRD	chromatin immunoprecipitation assay	27924024	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2AQ19.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2AQ19_targets.tsv	4ab0b480e69fcb5e5f04c235429d618020038e3f2bc632cc2971ae06bf987495	database_profile_hold	data/processed/public_tf_union_expansion_v1/comprehensive_interaction_promotion_v1/tflink_database_profile_hold_source_audit.tsv	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.	true	false	false	staged_review_only	false
