evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch030_regulator_lmtk3	lmtk3	LMTK3	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human LMTK3 kinase models	kinase, knockdown and cancer-cell assays	LMTK3 is a serine/threonine kinase, not a canonical TF; no queued target-specific mechanism was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/114783	https://pubmed.ncbi.nlm.nih.gov/28260052/	noncanonical kinase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_stfa1	stfa1	STFA1/stefin A1	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse cysteine-protease-inhibitor models	protein purification and protease-inhibition assays	Stfa1 is a cysteine-protease inhibitor protein, not a TF; no queued target mechanism was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/20861	https://pubmed.ncbi.nlm.nih.gov/8468045/	noncanonical protein/protease-inhibitor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_supt20h	supt20h	SUPT20H/SPT20	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human SAGA-complex transcription models	SAGA complex, ChIP/knockdown and ER-stress transcription assays	SUPT20H is a SAGA chromatin/transcription cofactor, not a sequence-specific TF; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/55578	https://pubmed.ncbi.nlm.nih.gov/19114550/	noncanonical chromatin/transcriptional-cofactor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_ada2	ada2	ADA2/CECR1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_primary_literature	human secreted ADA2/CECR1 models	adenosine-deaminase activity, secretion and growth-factor assays	ADA2 in this queue is CECR1/adenosine deaminase 2, a secreted enzyme; it is not TADA2A and not a TF.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/51816	https://pubmed.ncbi.nlm.nih.gov/15926889/	noncanonical secreted enzyme/growth-factor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_pwwp2b	pwwp2b	PWWP2B	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse NuRD/chromatin-reader models	chromatin binding, NuRD association and thermogenic perturbation assays	PWWP2B is a chromatin reader/NuRD component with nonqueued thermogenic evidence; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.informatics.jax.org/marker/MGI%3A2142008	https://pubmed.ncbi.nlm.nih.gov/34180153/	noncanonical chromatin-reader/cofactor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_h1-6	h1-6	H1-6/HIST1H1T	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human linker-histone/chromatin models	ChIP-seq, ChIP-qPCR, nuclease sensitivity and rDNA expression assays	H1-6/HIST1H1T is a linker histone/chromatin protein, not a sequence-specific TF; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/3010	https://pmc.ncbi.nlm.nih.gov/articles/PMC4889250/	noncanonical chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_nacc1	nacc1	NACC1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse NACC1/CoREST and ESC models	protein interaction, BEN-domain binding, repression and expression assays	NACC1 is a transcriptional repressor/cofactor with nonqueued target evidence; none of the queued targets was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/66830	https://pubmed.ncbi.nlm.nih.gov/17254023/	noncanonical transcriptional coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_hsd17b8	hsd17b8	HSD17B8	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_annotation_review	human steroid-enzyme annotation and promoter-study context	enzyme annotation, promoter assays for CEBPB→HSD17B8, and MSigDB set curation	HSD17B8 is an enzyme, not a TF; MSigDB reports HSD17B8_TARGET_GENES was renamed RING2_TARGET_GENES to correct an upstream annotation error.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/7923	https://test-docs.gsea-msigdb.org/MSigDB/Release_Notes/MSigDB_2024.1.Hs/	annotation-review hold; not a transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_gucy1b1	gucy1b1	GUCY1B1	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human soluble guanylyl-cyclase signaling models	NO activation, deletion-mutagenesis and cGMP assays	GUCY1B1 is the beta subunit of soluble guanylyl cyclase, not a TF; queued promoter-profile rows were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/2983	https://pubmed.ncbi.nlm.nih.gov/7559610/	noncanonical signaling-enzyme capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_phf21a	phf21a	PHF21A/BHC80	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human LSD1/CoREST chromatin-reader models	H3K4me0 binding, chromatin association, knockdown and expression assays	PHF21A is a chromatin reader/corepressor with nonqueued target evidence; queued genes were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.uniprot.org/uniprotkb/Q96BD5/entry	https://pmc.ncbi.nlm.nih.gov/articles/PMC2702779/	noncanonical chromatin-reader/corepressor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_ubn2	ubn2	UBN2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse HIRA-associated chromatin/developmental models	HIRA-complex, ESC multi-omics and developmental assays	UBN2 is a HIRA-associated chromatin cofactor, not a sequence-specific TF; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.informatics.jax.org/marker/MGI%3A2444236	https://pmc.ncbi.nlm.nih.gov/articles/PMC12165345/	noncanonical chromatin-cofactor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_rtf1	rtf1	RTF1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse PAF1-complex/elongation models	PAF1-complex, elongation and cardiomyocyte perturbation assays	RTF1 is a transcription-elongation/chromatin cofactor, not a sequence-specific TF; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.informatics.jax.org/marker/MGI%3A1309480	https://pmc.ncbi.nlm.nih.gov/articles/PMC10219292/	noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_duxbl2	duxbl2	DUXBL2	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_primary_literature	mouse DUXBL-family developmental models	family-level expression and developmental assays	DUXBL2 is a limitedly characterized homeobox-family candidate; DUXBL-family evidence cannot be assigned to the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://www.informatics.jax.org/marker/MGI%3A3710620	https://pubmed.ncbi.nlm.nih.gov/20063414/	identity/family review only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_taf9b	taf9b	TAF9B	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human TAF9B core-promoter/neuronal models	ChIP/RNA-seq, TAF complex and neuronal transcription assays	TAF9B is a TFIID/core-promoter cofactor, not a sequence-specific TF; queued target edges were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/51616	https://pmc.ncbi.nlm.nih.gov/articles/PMC4083437/	noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch030_regulator_gtf2e2	gtf2e2	GTF2E2	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_database_context	human TFIIE/Pol II initiation models	general-transcription-factor annotation and ENCODE ChIP-seq	GTF2E2 is a TFIIE/Pol II initiation cofactor, not a sequence-specific TF; ENCODE assay availability does not validate queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/2961	https://www.encodeproject.org/experiments/ENCSR532KTI/	noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery, profile and near-match evidence is retained separately from canonical promoter-TF evidence.
