node_id	role	role_source	role_evidence
NODE00037	target_gene	register_target_gene_layer	edge=M22B-E008141; evidence=M22B-EVID-008314
NODE00038	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00038	target_gene	register_target_gene_layer	edge=M22B-E008752; evidence=M22B-EVID-008925
NODE00039	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00039	target_gene	register_target_gene_layer	edge=M22B-E008374; evidence=M22B-EVID-008547
NODE00040	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00040	target_gene	register_target_gene_layer	edge=M22B-E009103; evidence=M22B-EVID-009276
NODE00041	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00041	target_gene	register_target_gene_layer	edge=M22B-E008003; evidence=M22B-EVID-008176 || edge=M22B-E008142; evidence=M22B-EVID-008315
NODE00042	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00042	target_gene	register_target_gene_layer	edge=M22B-E008446; evidence=M22B-EVID-008619
NODE00043	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00043	target_gene	register_target_gene_layer	edge=M22B-E008004; evidence=M22B-EVID-008177
NODE00044	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00044	target_gene	register_target_gene_layer	edge=M22B-E008005; evidence=M22B-EVID-008178 || edge=M22B-E008281; evidence=M22B-EVID-008454
NODE00045	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00045	target_gene	register_target_gene_layer	edge=M22B-E008282; evidence=M22B-EVID-008455 || edge=M22B-E008375; evidence=M22B-EVID-008548 || edge=M22B-E008741; evidence=M22B-EVID-008914
NODE00046	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00046	target_gene	register_target_gene_layer	edge=M22B-E008753; evidence=M22B-EVID-008926
NODE00047	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00047	target_gene	register_target_gene_layer	edge=M22B-E008754; evidence=M22B-EVID-008927
NODE00048	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00048	target_gene	register_target_gene_layer	edge=M22B-E008755; evidence=M22B-EVID-008928
NODE00049	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00049	target_gene	register_target_gene_layer	edge=M22B-E008756; evidence=M22B-EVID-008929
NODE00050	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00050	target_gene	register_target_gene_layer	edge=M22B-E008757; evidence=M22B-EVID-008930
NODE00051	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00051	target_gene	register_target_gene_layer	edge=M22B-E008006; evidence=M22B-EVID-008179 || edge=M22B-E008635; evidence=M22B-EVID-008808
NODE00052	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00052	target_gene	register_target_gene_layer	edge=M22B-E008758; evidence=M22B-EVID-008931
NODE00053	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00053	target_gene	register_target_gene_layer	edge=M22B-E008376; evidence=M22B-EVID-008549
NODE00054	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00054	target_gene	register_target_gene_layer	edge=M22B-E008007; evidence=M22B-EVID-008180 || edge=M22B-E008143; evidence=M22B-EVID-008316 || edge=M22B-E008447; evidence=M22B-EVID-008620 || edge=M22B-E009104; evidence=M22B-EVID-009277
NODE00055	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00055	target_gene	register_target_gene_layer	edge=M22B-E008759; evidence=M22B-EVID-008932
NODE00056	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00056	target_gene	register_target_gene_layer	edge=M22B-E008448; evidence=M22B-EVID-008621
NODE00057	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00057	target_gene	register_target_gene_layer	edge=M22B-E009105; evidence=M22B-EVID-009278
NODE00058	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00058	target_gene	register_target_gene_layer	edge=M22B-E008377; evidence=M22B-EVID-008550
NODE00059	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00059	target_gene	register_target_gene_layer	edge=M22B-E008449; evidence=M22B-EVID-008622
NODE00060	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00060	target_gene	register_target_gene_layer	edge=M22B-E009106; evidence=M22B-EVID-009279
NODE00061	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00061	target_gene	register_target_gene_layer	edge=M22B-E008144; evidence=M22B-EVID-008317 || edge=M22B-E008450; evidence=M22B-EVID-008623 || edge=M22B-E008760; evidence=M22B-EVID-008933
NODE00062	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00062	target_gene	register_target_gene_layer	edge=M22B-E008145; evidence=M22B-EVID-008318
NODE00063	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00063	target_gene	register_target_gene_layer	edge=M22B-E008008; evidence=M22B-EVID-008181 || edge=M22B-E008761; evidence=M22B-EVID-008934
NODE00064	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00064	target_gene	register_target_gene_layer	edge=M22B-E008762; evidence=M22B-EVID-008935
NODE00065	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00065	target_gene	register_target_gene_layer	edge=M22B-E008763; evidence=M22B-EVID-008936
NODE00066	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00066	target_gene	register_target_gene_layer	edge=M22B-E009107; evidence=M22B-EVID-009280
NODE00067	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00067	target_gene	register_target_gene_layer	edge=M22B-E007939; evidence=M22B-EVID-008112
NODE00068	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00068	target_gene	register_target_gene_layer	edge=M22B-E007961; evidence=M22B-EVID-008134 || edge=M22B-E008636; evidence=M22B-EVID-008809
NODE00069	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00069	target_gene	register_target_gene_layer	edge=M22B-E008764; evidence=M22B-EVID-008937
NODE00070	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00070	target_gene	register_target_gene_layer	edge=M22B-E008451; evidence=M22B-EVID-008624
NODE00071	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00071	target_gene	register_target_gene_layer	edge=M22B-E008742; evidence=M22B-EVID-008915
NODE00072	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00072	target_gene	register_target_gene_layer	edge=M22B-E008595; evidence=M22B-EVID-008768
NODE00073	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00073	target_gene	register_target_gene_layer	edge=M22B-E008009; evidence=M22B-EVID-008182
NODE00074	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00074	target_gene	register_target_gene_layer	edge=M22B-E008765; evidence=M22B-EVID-008938
NODE00075	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00075	target_gene	register_target_gene_layer	edge=M22B-E008452; evidence=M22B-EVID-008625 || edge=M22B-E008766; evidence=M22B-EVID-008939
NODE00076	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00076	target_gene	register_target_gene_layer	edge=M22B-E009108; evidence=M22B-EVID-009281
NODE00077	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00077	target_gene	register_target_gene_layer	edge=M22B-E008453; evidence=M22B-EVID-008626 || edge=M22B-E009109; evidence=M22B-EVID-009282
NODE00078	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00078	target_gene	register_target_gene_layer	edge=M22B-E008767; evidence=M22B-EVID-008940
NODE00079	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00079	target_gene	register_target_gene_layer	edge=M22B-E008768; evidence=M22B-EVID-008941
NODE00080	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00080	target_gene	register_target_gene_layer	edge=M22B-E008146; evidence=M22B-EVID-008319
NODE00081	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00081	target_gene	register_target_gene_layer	edge=M22B-E009110; evidence=M22B-EVID-009283
NODE00082	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00082	target_gene	register_target_gene_layer	edge=M22B-E008769; evidence=M22B-EVID-008942 || edge=M22B-E009111; evidence=M22B-EVID-009284
NODE00083	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00083	target_gene	register_target_gene_layer	edge=M22B-E008770; evidence=M22B-EVID-008943
NODE00084	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00084	target_gene	register_target_gene_layer	edge=M22B-E008771; evidence=M22B-EVID-008944
NODE00085	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00085	target_gene	register_target_gene_layer	edge=M22B-E008283; evidence=M22B-EVID-008456
NODE00086	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00086	target_gene	register_target_gene_layer	edge=M22B-E008010; evidence=M22B-EVID-008183
NODE00087	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00087	target_gene	register_target_gene_layer	edge=M22B-E008011; evidence=M22B-EVID-008184
NODE00088	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00088	target_gene	register_target_gene_layer	edge=M22B-E008772; evidence=M22B-EVID-008945
NODE00089	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00089	target_gene	register_target_gene_layer	edge=M22B-E008773; evidence=M22B-EVID-008946
NODE00090	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00090	target_gene	register_target_gene_layer	edge=M22B-E008454; evidence=M22B-EVID-008627
NODE00091	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00091	target_gene	register_target_gene_layer	edge=M22B-E008774; evidence=M22B-EVID-008947
NODE00092	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00092	target_gene	register_target_gene_layer	edge=M22B-E008455; evidence=M22B-EVID-008628
NODE00093	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00093	target_gene	register_target_gene_layer	edge=M22B-E008012; evidence=M22B-EVID-008185
NODE00094	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00094	target_gene	register_target_gene_layer	edge=M22B-E008775; evidence=M22B-EVID-008948
NODE00095	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00095	target_gene	register_target_gene_layer	edge=M22B-E008013; evidence=M22B-EVID-008186 || edge=M22B-E008284; evidence=M22B-EVID-008457 || edge=M22B-E008637; evidence=M22B-EVID-008810 || edge=M22B-E009084; evidence=M22B-EVID-009257
NODE00096	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00096	target_gene	register_target_gene_layer	edge=M22B-E008147; evidence=M22B-EVID-008320 || edge=M22B-E008456; evidence=M22B-EVID-008629
NODE00097	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00097	target_gene	register_target_gene_layer	edge=M22B-E008014; evidence=M22B-EVID-008187
NODE00098	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00098	target_gene	register_target_gene_layer	edge=M22B-E008776; evidence=M22B-EVID-008949
NODE00099	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00099	target_gene	register_target_gene_layer	edge=M22B-E008777; evidence=M22B-EVID-008950
NODE00100	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00100	target_gene	register_target_gene_layer	edge=M22B-E010016; evidence=M22B-EVID-010189
NODE00101	ligand	register_ligand_receptor_layer	edge=M20B-E002399; evidence=M20B-EVID-002399
NODE00101	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00101	target_gene	register_target_gene_layer	edge=M22B-E007346; evidence=M22B-EVID-007519
NODE00102	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00102	target_gene	register_target_gene_layer	edge=M22B-E008778; evidence=M22B-EVID-008951
NODE00103	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00103	target_gene	register_target_gene_layer	edge=M22B-E008596; evidence=M22B-EVID-008769
NODE00104	receptor	register_ligand_receptor_layer	edge=M20B-E002586; evidence=M20B-EVID-002586 || edge=M20B-E002619; evidence=M20B-EVID-002619 || edge=M20B-E004538; evidence=M20B-EVID-004538;M20B-EVID-004538-P2-DIRECT;M20B-EVID-004538-P2-FUNC;M20B-EVID-004538-P2-RELAY
NODE00104	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00104	target_gene	register_target_gene_layer	edge=M22B-E006304; evidence=M22B-EVID-006477 || edge=M22B-E008457; evidence=M22B-EVID-008630 || edge=M22B-E009520; evidence=M22B-EVID-009693 || edge=M22B-E009974; evidence=M22B-EVID-010147 || edge=M22B-E010247; evidence=M22B-EVID-010420 || edge=M22B-E010248; evidence=M22B-EVID-010421
NODE00105	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00105	target_gene	register_target_gene_layer	edge=M22B-E005839; evidence=M22B-EVID-006012
NODE00106	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00106	target_gene	register_target_gene_layer	edge=M22B-E010072; evidence=M22B-EVID-010245
NODE00107	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00107	target_gene	register_target_gene_layer	edge=M22B-E005794; evidence=M22B-EVID-005967 || edge=M22B-E005840; evidence=M22B-EVID-006013 || edge=M22B-E005979; evidence=M22B-EVID-006152 || edge=M22B-E006479; evidence=M22B-EVID-006652 || edge=M22B-E007024; evidence=M22B-EVID-007197 || edge=M22B-E007661; evidence=M22B-EVID-007834 || edge=M22B-E010079; evidence=M22B-EVID-010252
NODE00108	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00108	target_gene	register_target_gene_layer	edge=M22B-E007962; evidence=M22B-EVID-008135 || edge=M22B-E008015; evidence=M22B-EVID-008188 || edge=M22B-E008148; evidence=M22B-EVID-008321 || edge=M22B-E008458; evidence=M22B-EVID-008631 || edge=M22B-E008638; evidence=M22B-EVID-008811 || edge=M22B-E009112; evidence=M22B-EVID-009285
NODE00109	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00109	target_gene	register_target_gene_layer	edge=M22B-E009521; evidence=M22B-EVID-009694
NODE00110	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00110	target_gene	register_target_gene_layer	edge=M22B-E005980; evidence=M22B-EVID-006153 || edge=M22B-E007025; evidence=M22B-EVID-007198 || edge=M22B-E007662; evidence=M22B-EVID-007835 || edge=M22B-E008149; evidence=M22B-EVID-008322 || edge=M22B-E009113; evidence=M22B-EVID-009286
NODE00111	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00111	target_gene	register_target_gene_layer	edge=M22B-E006225; evidence=M22B-EVID-006398 || edge=M22B-E008378; evidence=M22B-EVID-008551
NODE00112	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00112	target_gene	register_target_gene_layer	edge=M22B-E007026; evidence=M22B-EVID-007199
NODE00113	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00113	target_gene	register_target_gene_layer	edge=M22B-E006305; evidence=M22B-EVID-006478
NODE00114	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00115	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00116	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00116	target_gene	register_target_gene_layer	edge=M22B-E005841; evidence=M22B-EVID-006014
NODE00117	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00117	target_gene	register_target_gene_layer	edge=M22B-E009809; evidence=M22B-EVID-009982
NODE00118	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00118	target_gene	register_target_gene_layer	edge=M22B-E006601; evidence=M22B-EVID-006774 || edge=M22B-E008779; evidence=M22B-EVID-008952
NODE00119	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00119	target_gene	register_target_gene_layer	edge=M22B-E007027; evidence=M22B-EVID-007200
NODE00120	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00120	target_gene	register_target_gene_layer	edge=M22B-E005842; evidence=M22B-EVID-006015 || edge=M22B-E006602; evidence=M22B-EVID-006775 || edge=M22B-E008016; evidence=M22B-EVID-008189 || edge=M22B-E008780; evidence=M22B-EVID-008953 || edge=M22B-E009398; evidence=M22B-EVID-009571
NODE00121	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00121	target_gene	register_target_gene_layer	edge=M22B-E009399; evidence=M22B-EVID-009572
NODE00122	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00123	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00124	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00124	target_gene	register_target_gene_layer	edge=M22B-E005843; evidence=M22B-EVID-006016 || edge=M22B-E008017; evidence=M22B-EVID-008190 || edge=M22B-E010271; evidence=M22B-EVID-010444
NODE00125	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00126	receptor	register_ligand_receptor_layer	edge=M20B-E001840; evidence=M20B-EVID-001840 || edge=M20B-E001841; evidence=M20B-EVID-001841 || edge=M20B-E001843; evidence=M20B-EVID-001843;M20B-EVID-005254-P2-DIRECT;M20B-EVID-005255-P2-FUNC
NODE00126	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00126	target_gene	register_target_gene_layer	edge=M22B-E010217; evidence=M22B-EVID-010390
NODE00127	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00128	receptor	register_ligand_receptor_layer	edge=M20B-E001778; evidence=M20B-EVID-001778 || edge=M20B-E001779; evidence=M20B-EVID-001779 || edge=M20B-E001780; evidence=M20B-EVID-001780;M20B-EVID-005344-P2-DIRECT;M20B-EVID-005345-P2-FUNC || edge=M20B-E001783; evidence=M20B-EVID-001783 || edge=M20B-E001788; evidence=M20B-EVID-001788 || edge=M20B-E001849; evidence=M20B-EVID-001849 || edge=M20B-E001852; evidence=M20B-EVID-001852 || edge=M20B-E002824; evidence=M20B-EVID-002824
NODE00128	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00129	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00130	receptor	register_ligand_receptor_layer	edge=M20B-E002478; evidence=M20B-EVID-002478 || edge=M20B-E005362; evidence=M20B-EVID-005362
NODE00130	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00130	target_gene	register_target_gene_layer	edge=M22B-E010219; evidence=M22B-EVID-010392
NODE00131	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00132	receptor	register_ligand_receptor_layer	edge=M20B-E001782; evidence=M20B-EVID-001782 || edge=M20B-E001785; evidence=M20B-EVID-001785 || edge=M20B-E001842; evidence=M20B-EVID-001842;M20B-EVID-005248-P2-DIRECT;M20B-EVID-005249-P2-RELAY;M20B-EVID-005250-P2-FUNC || edge=M20B-E001844; evidence=M20B-EVID-001844;M20B-EVID-005251-P2-DIRECT;M20B-EVID-005252-P2-RELAY;M20B-EVID-005253-P2-FUNC || edge=M20B-E001845; evidence=M20B-EVID-001845 || edge=M20B-E001846; evidence=M20B-EVID-001846 || edge=M20B-E001847; evidence=M20B-EVID-001847 || edge=M20B-E001848; evidence=M20B-EVID-001848 || edge=M20B-E002837; evidence=M20B-EVID-002837;M20B-EVID-005293-P2-DIRECT;M20B-EVID-005294-P2-RELAY
NODE00132	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00133	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00134	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00134	target_gene	register_target_gene_layer	edge=M22B-E006603; evidence=M22B-EVID-006776
NODE00135	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00135	target_gene	register_target_gene_layer	edge=M22B-E006604; evidence=M22B-EVID-006777 || edge=M22B-E008781; evidence=M22B-EVID-008954
NODE00136	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00137	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00137	target_gene	register_target_gene_layer	edge=M22B-E006605; evidence=M22B-EVID-006778 || edge=M22B-E008782; evidence=M22B-EVID-008955
NODE00138	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00138	target_gene	register_target_gene_layer	edge=M22B-E006135; evidence=M22B-EVID-006308 || edge=M22B-E006606; evidence=M22B-EVID-006779 || edge=M22B-E008285; evidence=M22B-EVID-008458 || edge=M22B-E008783; evidence=M22B-EVID-008956
NODE00139	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00139	target_gene	register_target_gene_layer	edge=M22B-E009810; evidence=M22B-EVID-009983
NODE00140	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00140	target_gene	register_target_gene_layer	edge=M22B-E006480; evidence=M22B-EVID-006653 || edge=M22B-E008639; evidence=M22B-EVID-008812
NODE00141	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00141	target_gene	register_target_gene_layer	edge=M22B-E009811; evidence=M22B-EVID-009984
NODE00142	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
NODE00143	signaling_cascade	module20_24_export	Node participates in at least one evidence-gated exported mechanism edge.
