evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1378	M20A-CELLCHAT-REMAINING-0937	glu-slc1a1_gls2 grik1_grik4	M21A-REUSE-0917	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1379	M20A-CELLCHAT-REMAINING-0938	glu-slc1a1_gls2 grik1_grik5	M21A-REUSE-0918	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1380	M20A-CELLCHAT-REMAINING-0939	glu-slc1a1_gls2 grik2	M21A-REUSE-0919	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1381	M20A-CELLCHAT-REMAINING-0940	glu-slc1a1_gls2 grik2_grik4	M21A-REUSE-0920	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1382	M20A-CELLCHAT-REMAINING-0941	glu-slc1a1_gls2 grik2_grik5	M21A-REUSE-0921	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1383	M20A-CELLCHAT-REMAINING-0942	glu-slc1a1_gls2 grik3	M21A-REUSE-0922	medium-high	high	PMID:20007474; PMID:18761361	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1386	M20A-CELLCHAT-REMAINING-0945	glu-slc1a1_gls2 grin1_grin2a	M21A-REUSE-0923	medium-high	high	PMID:7476914; PMID:9463421; PMID:9625862	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1387	M20A-CELLCHAT-REMAINING-0946	glu-slc1a1_gls2 grin1_grin2b	M21A-REUSE-0924	medium-high	high	PMID:7476914; PMID:9463421; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1388	M20A-CELLCHAT-REMAINING-0947	glu-slc1a1_gls2 grin1_grin2c	M21A-REUSE-0925	medium-high	high	PMID:9463421; PMID:18635641; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1389	M20A-CELLCHAT-REMAINING-0948	glu-slc1a1_gls2 grin1_grin2d	M21A-REUSE-0926	medium-high	high	PMID:9463421; PMID:9625862; PMID:10835034	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1390	M20A-CELLCHAT-REMAINING-0949	glu-slc1a1_gls2 grm1	M21A-REUSE-0927	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1391	M20A-CELLCHAT-REMAINING-0950	glu-slc1a1_gls2 grm2	M21A-REUSE-0928	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1392	M20A-CELLCHAT-REMAINING-0951	glu-slc1a1_gls2 grm3	M21A-REUSE-0929	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1393	M20A-CELLCHAT-REMAINING-0952	glu-slc1a1_gls2 grm4	M21A-REUSE-0930	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1394	M20A-CELLCHAT-REMAINING-0953	glu-slc1a1_gls2 grm5	M21A-REUSE-0931	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1395	M20A-CELLCHAT-REMAINING-0954	glu-slc1a1_gls2 grm6	M21A-REUSE-0932	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1396	M20A-CELLCHAT-REMAINING-0955	glu-slc1a1_gls2 grm7	M21A-REUSE-0933	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1397	M20A-CELLCHAT-REMAINING-0956	glu-slc1a1_gls2 grm8	M21A-REUSE-0934	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1398	M20A-CELLCHAT-REMAINING-0957	glu-slc1a2_gls gria1	M21A-REUSE-0935	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1399	M20A-CELLCHAT-REMAINING-0958	glu-slc1a2_gls gria2	M21A-REUSE-0936	medium-high	high	PMID:37921875; PMID:19409270; PMID:20980546	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1400	M20A-CELLCHAT-REMAINING-0959	glu-slc1a2_gls gria3	M21A-REUSE-0937	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1401	M20A-CELLCHAT-REMAINING-0960	glu-slc1a2_gls gria4	M21A-REUSE-0938	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1402	M20A-CELLCHAT-REMAINING-0961	glu-slc1a2_gls grik1	M21A-REUSE-0939	medium-high	high	PMID:25139762; PMID:20837679	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1403	M20A-CELLCHAT-REMAINING-0962	glu-slc1a2_gls grik1_grik4	M21A-REUSE-0940	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1404	M20A-CELLCHAT-REMAINING-0963	glu-slc1a2_gls grik1_grik5	M21A-REUSE-0941	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1405	M20A-CELLCHAT-REMAINING-0964	glu-slc1a2_gls grik2	M21A-REUSE-0942	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1406	M20A-CELLCHAT-REMAINING-0965	glu-slc1a2_gls grik2_grik4	M21A-REUSE-0943	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1407	M20A-CELLCHAT-REMAINING-0966	glu-slc1a2_gls grik2_grik5	M21A-REUSE-0944	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1408	M20A-CELLCHAT-REMAINING-0967	glu-slc1a2_gls grik3	M21A-REUSE-0945	medium-high	high	PMID:20007474; PMID:18761361	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
