review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0235	Calca CALCR_RAMP1	reviewed_unresolved	PMID:24199627; PMID:29059473; PMID:32219220	human; rat; recombinant/heterologous systems	recombinant CALCR/RAMP receptor systems	CALCR/RAMP complex pharmacology and peptide cAMP assays; exact CALCA–CALCR/RAMP1 ligand assignment not resolved	complex-context pharmacology; exact CALCA–CALCR/RAMP1 activation unresolved	ligand_receptor_binding_or_activation	CALCR/RAMP1 amylin-receptor context; no validated CALCA-specific branch	low	RAMP1 changes CALCR pharmacology, but the retrieved primary assays did not establish mature alpha-CGRP from CALCA as the exact CALCR/RAMP1 ligand. CALCRL/RAMP1 evidence was kept separate.	—
M20A-CELLCHAT-REMAINING-0236	Calca CALCR_RAMP2	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human&submitAcc=Search+pharmacology+data	human; rat; recombinant/heterologous systems	recombinant CALCR/RAMP2 receptor systems	CALCR/RAMP2 receptor reconstitution or expression; mature CGRP-family peptide stimulation; cAMP readouts and receptor mutagenesis	CALCR/RAMP2 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The assays use mature peptide and complex-dependent pharmacology; precursor CALCA, exact alpha-CGRP identity, species, and lower-preference receptor context limit exact-pair attribution. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0237	Calca CALCR_RAMP3	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human&submitAcc=Search+pharmacology+data	human; rat; recombinant/heterologous systems	recombinant CALCR/RAMP3 receptor systems	CALCR/RAMP3 receptor reconstitution or expression; mature CGRP-family peptide stimulation; cAMP readouts and receptor mutagenesis	CALCR/RAMP3 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The assays use mature peptide and complex-dependent pharmacology; precursor CALCA, exact alpha-CGRP identity, species, and lower-preference receptor context limit exact-pair attribution. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0238	Calca CALCRL_RAMP1	reviewed_relay_candidate	PMID:19913063; PMCID:PMC2809212; PMID:29059473; PMCID:PMC4187032	human; primate; recombinant COS/heterologous systems	recombinant CALCRL/RAMP1 receptor systems	CLR/CALCRL–RAMP1 receptor reconstitution; alpha-CGRP binding, receptor mutagenesis, cAMP and internalization assays	direct mature alpha-CGRP–CALCRL/RAMP1 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP → receptor internalization	medium	The assayed ligand is mature alpha-CGRP derived from CALCA, not the CALCA precursor token; RAMP1 is required for receptor specificity. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0239	Calca CALCRL_RAMP2	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human&submitAcc=Search+pharmacology+data	human; rat; recombinant/heterologous systems	recombinant CALCRL/RAMP2 receptor systems	CLR/CALCRL–RAMP2 receptor-complex pharmacology; mature CGRP-family peptide stimulation; binding/cAMP assays	CALCRL/RAMP2 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The strongest exact pharmacology is for mature peptide in recombinant systems; CALCA precursor processing, exact alpha-CGRP identity, and lower-preference RAMP2 context remain limitations. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0240	Calca CALCRL_RAMP3	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human&submitAcc=Search+pharmacology+data	human; rat; recombinant/heterologous systems	recombinant CALCRL/RAMP3 receptor systems	CLR/CALCRL–RAMP3 receptor-complex pharmacology; mature CGRP-family peptide stimulation; binding/cAMP assays	CALCRL/RAMP3 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The strongest exact pharmacology is for mature peptide in recombinant systems; CALCA precursor processing, exact alpha-CGRP identity, and lower-preference RAMP3 context remain limitations. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0241	Calcb CALCR_RAMP1	reviewed_unresolved	PMID:24199627; PMID:29059473; PMID:32219220	human; rat; recombinant/heterologous systems	CALCR/RAMP complex pharmacology and peptide cAMP assays; exact CALCB-derived beta-CGRP–CALCR/RAMP1 assignment not resolved	complex-context pharmacology; exact CALCB–CALCR/RAMP1 activation unresolved	ligand_receptor_binding_or_activation	CALCR/RAMP1 amylin-receptor context; no validated CALCB-specific branch	low	The retrieved assays did not cleanly establish mature beta-CGRP from CALCB as the exact CALCR/RAMP1 ligand. CALCRL/RAMP1 evidence was kept separate.	—
M20A-CELLCHAT-REMAINING-0242	Calcb CALCR_RAMP2	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human&submitAcc=Search+pharmacology+data	human; rat; recombinant/heterologous systems	CALCR/RAMP2 receptor reconstitution or expression; mature CGRP-family peptide stimulation; cAMP readouts and receptor mutagenesis	CALCR/RAMP2 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The assays use mature peptide and complex-dependent pharmacology; precursor CALCB, exact beta-CGRP identity, species, and lower-preference receptor context limit exact-pair attribution. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0243	Calcb CALCR_RAMP3	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human	human; rat; recombinant/heterologous systems	CALCR/RAMP3 receptor reconstitution or expression; mature CGRP-family peptide stimulation; cAMP readouts and receptor mutagenesis	CALCR/RAMP3 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The assays use mature peptide and complex-dependent pharmacology; precursor CALCB, exact beta-CGRP identity, species, and lower-preference receptor context limit exact-pair attribution. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0244	Calcb CALCRL_RAMP1	reviewed_relay_candidate	PMID:19913063; PMCID:PMC2809212; PMCID:PMC4187032	human; primate; recombinant/heterologous systems	CLR/CALCRL–RAMP1 binding, cAMP and receptor-internalization assays with CGRP-family peptide	CALCRL/RAMP1 receptor-complex activation; beta-CGRP isoform attribution unresolved	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP → receptor internalization	low	The cited primary assays establish the canonical CGRP receptor complex but do not cleanly distinguish CALCB-derived beta-CGRP from alpha-CGRP in the exact construct/assay. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0245	Calcb CALCRL_RAMP2	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human	human; rat; recombinant/heterologous systems	CLR/CALCRL–RAMP2 receptor-complex pharmacology; mature CGRP-family peptide stimulation; binding/cAMP assays	CALCRL/RAMP2 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The strongest exact pharmacology is for mature peptide in recombinant systems; CALCB precursor processing, exact beta-CGRP identity, and lower-preference RAMP2 context remain limitations. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0246	Calcb CALCRL_RAMP3	reviewed_relay_candidate	PMID:29059473; PMID:24199627; PMID:32219220; https://www.guidetopharmacology.org/GRAC/PharmacologySearchForward?accTypes=hgncId&numInts=all&order=rank&searchAcc=9844&species=Human	human; rat; recombinant/heterologous systems	CLR/CALCRL–RAMP3 receptor-complex pharmacology; mature CGRP-family peptide stimulation; binding/cAMP assays	CALCRL/RAMP3 receptor-complex activation	receptor_proximal_relay	Gs → adenylyl cyclase/cAMP	low	The strongest exact pharmacology is for mature peptide in recombinant systems; CALCB precursor processing, exact beta-CGRP identity, and lower-preference RAMP3 context remain limitations. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0247	Calcitriol-CYP27B1 Vdr	reviewed_relay_candidate	PMID:8060315; PMID:10383447; PMID:19056816	rat; human; COS-7 and prostate/B-cell models	calcitriol treatment; VDR nuclear translocation; VDRE reporter, promoter binding/ChIP, and transcriptional assays	nuclear receptor activation with direct VDR transcriptional output; CYP27B1 is ligand-processing context	receptor_proximal_relay	CYP27B1-generated calcitriol → VDR/RXR → VDRE transcription	high	VDR is directly activated and functions as the terminal TF in these assays, but CYP27B1 is the enzyme that generates calcitriol rather than a receptor-complex component. No direct CYP27B1–VDR molecular interaction is inferred.	VDR
M20A-CELLCHAT-REMAINING-0278	Cd1d1 Ceacam5	reviewed_binding_only	PMCID:PMC3981948; https://pubmed.ncbi.nlm.nih.gov/?term=CD1D+CEACAM5	human	intestinal epithelial and biochemical glycoprotein systems	CEACAM5 domain interaction and cell-based/biochemical binding assays	direct CD1D–CEACAM5 glycoprotein interaction	ligand_receptor_binding_or_activation	CD1d–CEACAM5 epithelial immune/barrier recognition	medium	The interaction is domain- and glycoprotein-context dependent; the cited study does not establish a downstream intracellular relay or terminal TF for the exact pair.	—
M20A-CELLCHAT-REMAINING-0279	Cd1d2 Pira2	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=CD1D2+PIRA2; https://europepmc.org/search?query=CD1D2%20PIRA2	mouse; human	exact-pair PubMed/PMC/publisher search; receptor-family and CD1d-comparator audit	no qualifying exact binding, receptor activation, or receptor-dependent function	ligand_receptor_binding_or_activation	none	low	CD1D-family antigen-presentation and PIR-family receptor evidence were found separately; no exact Cd1d2–Pira2 edge was established and family evidence was not transferred.	—
