review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0753	Gjc1 Gja5	reviewed_function_only	PMID:17189315; PMCID:PMC1861779	mouse Cx40/Cx45 constructs; human HeLa cells	HeLa cells expressing mouse Cx40/Gja5 or Cx45/Gjc1	Dual whole-cell voltage clamp; Cx40/Cx45 heterotypic junctional conductance, unitary transitions, and asymmetric voltage gating	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx45/Cx40 heterotypic gap junction -> rectifying electrical coupling and intercellular signal transfer	medium-high	The exact heterotypic channel is directly measured in a transfected HeLa model; native cell-type pairing and tissue-level consequences are not established by this assay. This is gap-junction function, not ligand-receptor signaling; no TF measured.	—
M20A-CELLCHAT-REMAINING-0754	Gjc1 Gja6	reviewed_unresolved	NCBI:Gene414089; PMID:17189315; PMID:12011467; https://pubmed.ncbi.nlm.nih.gov/?term=Gjc1+Gja6+Cx45+Cx33	mouse/rat	Cx45/Cx40 and Cx45/Cx43 comparator systems; no exact Cx45/Cx33 model located	Exact-pair PubMed/PMC/publisher search; no qualifying dual-patch, junctional-conductance, or dye-transfer assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low	The cited Cx45 studies do not test mouse Cx33/Gja6. Gja6/Cx33 evidence was not transferred from Cx40, Cx43, or Cx45 family members. No TF measured.	—
M20A-CELLCHAT-REMAINING-0755	Gjc1 Gjc1	reviewed_function_only	PMID:12011467; PMID:15048573	mouse Cx45 construct; human HeLa cells	HeLa cells expressing mouse Cx45/Gjc1; paired Cx45-expressing cells	Dual whole-cell voltage clamp; homotypic Cx45 junctional conductance, single-channel conductance, and fast/slow voltage gating	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx45/Cx45 homotypic gap junction -> voltage-dependent electrical coupling	medium-high	The exact homotypic channel is directly measured in transfected HeLa cells; native nodal-cell stoichiometry and tissue-level conduction are context dependent. This is gap-junction function, not ligand-receptor signaling; no TF measured.	—
M20A-CELLCHAT-REMAINING-0756	Glu-NRXN1_CBLN1 Grid2	reviewed_relay_candidate	PMID:22457515; PMID:22117778; PMID:34936451	mouse	cultured mouse cerebellar granule cells and recombinant/heterologous NRXN1beta, Cbln1, and Grid2/GluD2 systems	Binding, gel filtration, isothermal titration calorimetry, cross-linking, synaptogenic cell assays, and agonist-evoked electrophysiology of Cbln1/NRXN1beta-stabilized GluD2	receptor-complex/pathway edge	receptor_proximal_relay	NRXN1beta-Cbln1-Grid2/GluD2 trans-synaptic complex -> synapse organization and complex-stabilized cation-channel gating	high	The evidence is for an assembled trans-synaptic complex rather than an isolated GluD2 ectodomain edge. The electrophysiology study used glycine/D-serine gating after Cbln1/NRXN1beta cross-linking, not glutamate, and no terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0757	Glu-SLC17A6_GLS Gria1	reviewed_relay_candidate	PMID:14645491; PMCID:PMC6740967	mammalian recombinant receptor; human subunits	HEK293 cells stably expressing human GluR1/GluA1 flip/flop receptors	Rapid and prolonged glutamate applications; whole-cell patch clamp; concentration-response, desensitization, and allosteric-modulator perturbations	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluA1/GRIA1 AMPA receptor -> ligand-gated cation current -> excitatory synaptic relay	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are vesicular transport/biosynthetic context labels, not the receptor ligand or receptor subunits. Recombinant homomeric receptor data do not specify native tetramer stoichiometry. No TF measured.	—
M20A-CELLCHAT-REMAINING-0758	Glu-SLC17A6_GLS Gria2	reviewed_relay_candidate	PMID:14645491; PMCID:PMC6740967	mammalian recombinant receptor; human subunits	HEK293 cells stably expressing human GluR2/GluA2 flip/flop receptors	Rapid and prolonged glutamate applications; whole-cell patch clamp; concentration-response, desensitization, and allosteric-modulator perturbations	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluA2/GRIA2 AMPA receptor -> ligand-gated cation current -> excitatory synaptic relay	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are vesicular transport/biosynthetic context labels, not the receptor ligand or receptor subunits. GluA2 RNA editing and native tetramer context are not resolved by the recombinant homomer assay. No TF measured.	—
M20A-CELLCHAT-REMAINING-0759	Glu-SLC17A6_GLS Gria3	reviewed_relay_candidate	PMID:14645491; PMCID:PMC6740967	mammalian recombinant receptor; human subunits	HEK293/AV12 cells stably expressing human GluR3/GluA3 flip/flop receptors	Rapid and prolonged glutamate applications; whole-cell patch clamp; concentration-response, desensitization, and allosteric-modulator perturbations	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluA3/GRIA3 AMPA receptor -> ligand-gated cation current -> excitatory synaptic relay	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are vesicular transport/biosynthetic context labels, not the receptor ligand or receptor subunits. The GluA3 expression system and native assembly context are model dependent. No TF measured.	—
M20A-CELLCHAT-REMAINING-0760	Glu-SLC17A6_GLS Gria4	reviewed_relay_candidate	PMID:14645491; PMCID:PMC6740967	mammalian recombinant receptor; human subunits	HEK293 cells stably expressing human GluR4/GluA4 flip/flop receptors	Rapid and prolonged glutamate applications; whole-cell patch clamp; concentration-response, desensitization, and allosteric-modulator perturbations	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluA4/GRIA4 AMPA receptor -> ligand-gated cation current -> excitatory synaptic relay	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are vesicular transport/biosynthetic context labels, not the receptor ligand or receptor subunits. Recombinant homomeric receptor data do not specify native tetramer stoichiometry or synaptic localization. No TF measured.	—
M20A-CELLCHAT-REMAINING-0761	Glu-SLC17A6_GLS Grik1	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534	rat	HEK-293T cells expressing recombinant rat GluK1a	Whole-cell voltage clamp with glutamate applications; concentration-response and desensitization analysis	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK1/GRIK1 kainate receptor -> ligand-gated cation current with rapid desensitization	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are source/handling labels and were not treated as receptor components. Recombinant receptor pharmacology does not establish native synaptic assembly or a TF endpoint. No TF measured.	—
M20A-CELLCHAT-REMAINING-0762	Glu-SLC17A6_GLS GRIK1_GRIK4	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534; PMID:20026616	rat	HEK-293T cells transiently co-expressing rat GluK1 and GluK4	Whole-cell voltage clamp with glutamate applications; concentration-response and desensitization analysis of GluK1/GluK4 heteromers	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK1/GluK4 kainate receptor complex -> ligand-gated cation current and high-affinity/desensitization branch	medium	The exact heteromer is supported by recombinant electrophysiology, but the source composite is not molecular glutamate. GluK4 requires a partner and native stoichiometry is not resolved; no TF measured.	—
M20A-CELLCHAT-REMAINING-0763	Glu-SLC17A6_GLS GRIK1_GRIK5	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534; PMID:23975096	rat	HEK-293T cells transiently co-expressing rat GluK1 and GluK5	Whole-cell voltage clamp with glutamate applications; concentration-response, desensitization, and agonist-site mutagenesis of GluK1/GluK5 heteromers	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK1/GluK5 kainate receptor complex -> ligand-gated cation current with high-affinity modulation	medium	The exact heteromer is supported in recombinant cells, but SLC17A6/VGLUT2 and GLS remain source/handling labels rather than the ligand itself. GluK5 requires a partner and native stoichiometry is context dependent; no TF measured.	—
M20A-CELLCHAT-REMAINING-0764	Glu-SLC17A6_GLS Grik2	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534; PMID:20007474	rat	HEK-293T cells expressing recombinant rat GluK2; outside-out patch comparator	Whole-cell and outside-out patch recordings with rapid glutamate applications; concentration-response analysis	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK2/GRIK2 kainate receptor -> ligand-gated cation current and desensitization	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are source/handling labels, not receptor components. Recombinant GluK2 behavior and editing/stoichiometry are model dependent; no TF measured.	—
M20A-CELLCHAT-REMAINING-0765	Glu-SLC17A6_GLS GRIK2_GRIK4	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534; PMID:20026616	rat	HEK-293T cells expressing rat GluK2 and GluK4; Xenopus oocyte comparator	Whole-cell and two-electrode voltage-clamp assays; glutamate concentration-response and desensitization analysis of GluK2/GluK4 heteromers	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK2/GluK4 kainate receptor complex -> ligand-gated cation current with high-affinity activation and desensitization	medium	The exact heteromer is directly supported, but the submitted source is a glutamate-production/vesicular-handling composite rather than molecular glutamate. GluK4 requires a partner and native stoichiometry is not resolved; no TF measured.	—
M20A-CELLCHAT-REMAINING-0766	Glu-SLC17A6_GLS GRIK2_GRIK5	reviewed_relay_candidate	PMID:25139762; PMCID:PMC4172534; PMID:20026616; PMID:33724189	rat	HEK-293T cells expressing rat GluK2 and GluK5; outside-out patch and structural-functional validation	Whole-cell and outside-out patch electrophysiology; glutamate concentration-response, desensitization, mutagenesis, and heteromer functional validation	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK2/GluK5 kainate receptor complex -> ligand-gated cation current with high-affinity modulation and slow deactivation	medium	The exact heteromer is supported by primary electrophysiology and complex validation, but SLC17A6/VGLUT2 and GLS are not molecular glutamate. GluK5 requires a partner; native assembly and terminal TF are unresolved.	—
M20A-CELLCHAT-REMAINING-0767	Glu-SLC17A6_GLS Grik3	reviewed_relay_candidate	PMID:20007474; PMCID:PMC6666104; DOI:10.1523/JNEUROSCI.2724-09.2009	rat	recombinant GluK3-expressing cells and outside-out patches; hippocampal mossy-fiber presynaptic comparator	Fast glutamate applications, outside-out patch clamp, current-voltage analysis, desensitization kinetics, and spermine/UBP310 perturbations	receptor-complex/pathway edge	receptor_proximal_relay	glutamate -> GluK3/GRIK3 kainate receptor -> fast-transient ligand-gated cation current with strong desensitization and inward rectification	medium	The mature ligand is glutamate; SLC17A6/VGLUT2 and GLS are source/handling labels and were not treated as receptor components. GluK3 activation is concentration- and voltage-dependent, and no terminal TF was measured.	—
