evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1780	M20A-CELLCHAT-REMAINING-1365	lrfn4 ptprf	M21A-REUSE-1193	medium-high	high	PMCID:PMC4578660; PMCID:PMC7360590	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1781	M20A-CELLCHAT-REMAINING-1366	lrfn4 ptprs	M21A-REUSE-1194	medium-high	high	PMCID:PMC4578660; PMCID:PMC7360590	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1782	M20A-CELLCHAT-REMAINING-1367	lrfn5 ptprd	M21A-REUSE-1195	medium-high	high	PMCID:PMC4881023; PMID:29348429	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1783	M20A-CELLCHAT-REMAINING-1368	lrfn5 ptprf	M21A-REUSE-1196	medium-high	high	PMCID:PMC4881023; PMID:29348429	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1784	M20A-CELLCHAT-REMAINING-1369	lrfn5 ptprs	M21A-REUSE-1197	medium-high	high	PMCID:PMC4881023; PMID:29348429	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1785	M20A-CELLCHAT-REMAINING-1370	lrrc4 ntng2	M21A-REUSE-1198	medium-high	high	PMID:17785411; PMCID:PMC3713730; PMID:19467332	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1786	M20A-CELLCHAT-REMAINING-1371	lrrc4b ptprd	M21A-REUSE-1199	medium-high	high	PMID:20139422; PMID:19252495; Reactome:R-HSA-6798258	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1787	M20A-CELLCHAT-REMAINING-1372	lrrc4c ntng1	M21A-REUSE-1200	medium-high	high	PMID:17785411; PMCID:PMC6528442; PMCID:PMC3713730	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1789	M20A-CELLCHAT-REMAINING-1374	lrrtm4 ptprs	M21A-REUSE-1201	medium-high	high	PMID:25624497; PMID:23911103; PMID:31995730	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1790	M20A-CELLCHAT-REMAINING-1375	lta1b2 ltbr	M21A-REUSE-1202	medium-high	high	PMID:18292573; PMCID:PMC2596750; PMCID:PMC3209329; PMCID:PMC20110	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1791	M20A-CELLCHAT-REMAINING-1376	ltb4-lta4h ltb4r1	M21A-REUSE-1203	medium-high	high	PMID:10889186; PMID:12949531; PMID:21605126; DOI:10.1074/jbc.C000382200	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1792	M20A-CELLCHAT-REMAINING-1377	ltb4-lta4h ltb4r2	M21A-REUSE-1204	medium	high	PMID:10889186; PMCID:PMC2193217; PMID:21605126; PMID:23928309	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1793	M20A-CELLCHAT-REMAINING-1378	ltc4-ltc4s cysltr1	M21A-REUSE-1205	medium-high	high	PMID:10462554; PMID:22230957; PMID:23977066	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1794	M20A-CELLCHAT-REMAINING-1379	ltc4-ltc4s cysltr2	M21A-REUSE-1206	medium-high	high	PMID:11591709; PMID:12816881; PMID:24244016; PMID:33753496	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1795	M20A-CELLCHAT-REMAINING-1380	ltd4-ggt1 cysltr1	M21A-REUSE-1207	medium-high	high	PMID:10462554; PMID:3477571; PMID:7825836; PMID:22230957	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1796	M20A-CELLCHAT-REMAINING-1381	ltd4-ggt1 cysltr2	M21A-REUSE-1208	medium	high	PMID:11591709; PMID:12816881; PMID:16606835; PMID:15475736	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1797	M20A-CELLCHAT-REMAINING-1382	lte4-dpep1 cysltr1	M21A-REUSE-1209	medium	high	PMID:10462554; PMID:23977066; PMID:22230957	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1798	M20A-CELLCHAT-REMAINING-1383	lte4-dpep1 cysltr2	M21A-REUSE-1210	medium-high	high	PMID:15475736	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1799	M20A-CELLCHAT-REMAINING-1384	lte4-dpep2 cysltr1	M21A-REUSE-1211	medium-high	high	PMID:28115217	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1800	M20A-CELLCHAT-REMAINING-1385	lte4-dpep2 cysltr2	M21A-REUSE-1212	medium-high	high	PMID:15475736	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1801	M20A-CELLCHAT-REMAINING-1386	lte4-dpep3 cysltr1	M21A-REUSE-1213	medium-high	high	PMID:28115217	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1802	M20A-CELLCHAT-REMAINING-1387	lte4-dpep3 cysltr2	M21A-REUSE-1214	medium-high	high	PMID:15475736	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1807	M20A-CELLCHAT-REMAINING-1392	lxa4-alox12 fpr2	M21A-REUSE-1215	medium-high	high	PMID:27072607; PMCID:PMC5063650; PMID:21535079	Exact receptor/complex interaction and bounded relay or function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
